t;r;value
1;1;977993.9926760935
2;1;1208002.96315792
3;1;1176234.238015625
4;1;1169905.2853484969
5;1;1161998.0172726954
6;1;1280369.2832563072
7;1;969541.3381455108
8;1;1214915.2427620739
9;1;1360851.4404205296
10;1;1223275.6052755245
11;1;1060137.4040269346
12;1;1155281.137166864
13;1;1338262.1164019485
14;1;1161045.7350869994
15;1;1206700.2910084967
16;1;1420114.330487445
17;1;1269949.361928014
18;1;1217692.2704093903
19;1;1156604.6310090898
20;1;1231118.9007631408
21;1;1207479.4334732662
22;1;1231084.695443445
23;1;1264274.061677948
24;1;1299730.552766842
25;1;1091487.4103213768
26;1;1280375.4048703914
27;1;1090040.4883646672
28;1;1315094.8006239538
29;1;1261838.77803944
30;1;1258849.786492137
31;1;1401735.6659388854
32;1;1082313.3815107192
33;1;1064441.7718003087
34;1;1401971.0973080867
35;1;1221405.554681191
36;1;1341182.8557151684
37;1;1214642.8355979386
38;1;1256091.7751570027
39;1;1232267.7729619201
40;1;1329832.7523567579
41;1;1119428.6277840137
42;1;1317433.7889948846
43;1;1216056.9049925162
44;1;1180376.9656161875
45;1;1387242.706484693
46;1;1385157.0106093723
47;1;1193285.6963181223
48;1;1227382.7488868814
49;1;1126329.1512602633
50;1;1374962.912568344
51;1;1062934.581454869
52;1;1188705.432905095
53;1;1370006.322833599
54;1;1186224.1633119246
55;1;1276928.0594265992
56;1;1281511.290918632
57;1;1189613.6147625966
58;1;1311656.4686847278
59;1;1250302.5281986666
60;1;1282715.796084878
61;1;1289601.7385902838
62;1;1021534.4950173919
63;1;1221597.7895265366
64;1;1291848.5695492649
65;1;1352758.0706731968
66;1;1230039.5309051722
67;1;1212751.012655498
68;1;1344256.5396334277
69;1;1151010.9436815095
70;1;1335135.15297359
71;1;1110679.9849409084
72;1;1168409.6362916096
73;1;1146204.3628045546
74;1;1289397.8249615026
75;1;1283828.9635530896
76;1;1121323.1914992626
77;1;1361328.5556922806
78;1;1325522.9233941764
79;1;1167004.6581550788
80;1;1378844.376952733
81;1;1273106.0438375773
82;1;1067118.2869883012
83;1;1221214.3303191077
84;1;1278801.647654824
85;1;1154037.962375742
86;1;1230410.3136566044
87;1;1330343.4400480213
88;1;1178459.621829085
89;1;1122889.0379697117
90;1;1186181.7374065395
91;1;1178463.1157993162
92;1;1449455.0979714
93;1;1366490.5262799188
