t;r;value
1;1;1100086.3665828388
2;1;1354793.6301378515
3;1;1317268.3919059343
4;1;1311207.8426477031
5;1;1305769.8850853469
6;1;1430231.5524175456
7;1;1088331.7009609265
8;1;1254947.574522107
9;1;1383499.8063362688
10;1;1285813.4941644338
11;1;1144114.5283304148
12;1;1220702.1209109186
13;1;1428900.3498959607
14;1;1254448.050356329
15;1;1219155.6666539598
16;1;1456678.7563706713
17;1;1357888.0515068097
18;1;1330793.9238229604
19;1;1212135.6706072239
20;1;1321307.126012086
21;1;1286553.5912981979
22;1;1378991.2582133184
23;1;1470515.7315064832
24;1;1469457.4134856886
25;1;1270632.1991918334
26;1;1490762.5567680097
27;1;1307425.4227633555
28;1;1525826.9060880812
29;1;1387728.9491552955
30;1;1448732.0126027663
31;1;1562685.557847342
32;1;1172043.8334316658
33;1;1164426.284922535
34;1;1548860.8414162674
35;1;1372538.9582836358
36;1;1514610.2652953344
37;1;1335936.1094009972
38;1;1421650.9993631872
39;1;1316800.5802563152
40;1;1417679.9778228847
41;1;1288099.2330428492
42;1;1476979.7665553386
43;1;1410966.504141412
44;1;1301261.735792275
45;1;1565805.7261252971
46;1;1692686.7929785089
47;1;1468323.7250082863
48;1;1444016.5394362593
49;1;1284255.7698848103
50;1;1417117.980829489
51;1;1286971.886267465
52;1;1347352.11371351
53;1;1536003.096384483
54;1;1269959.3392437012
55;1;1410641.8635835268
56;1;1370948.1599164975
57;1;1206765.5138513485
58;1;1387122.7550198901
59;1;1348891.132434713
60;1;1395977.8661247347
61;1;1397204.0391853075
62;1;1112237.213776974
63;1;1390546.0120722342
64;1;1466964.553254055
65;1;1547557.42786793
66;1;1372243.9332660479
67;1;1410233.1109402468
68;1;1566504.8328880703
69;1;1318023.307261624
70;1;1503741.1539023968
71;1;1162068.1796115993
72;1;1291678.4091716588
73;1;1251184.8330740277
74;1;1422797.5255725852
75;1;1417236.5610793096
76;1;1301204.7496816113
77;1;1522153.6502422218
78;1;1369058.7452309614
79;1;1255120.886414908
80;1;1464897.54173445
81;1;1383782.9539913153
82;1;1176246.0340541897
83;1;1386093.8896209884
84;1;1441540.0616798548
85;1;1368788.107433655
86;1;1390861.262379704
87;1;1444275.7910198327
88;1;1357758.5316159534
89;1;1334367.2100028873
90;1;1358685.3505587005
91;1;1343019.1293741646
92;1;1483698.7318693018
93;1;1519006.5917375549
94;1;1369969.1157863196
95;1;1479775.744698966
96;1;1381314.7307335206
97;1;1422984.0860751756
98;1;1325427.0969231185
99;1;1359902.4834816821
100;1;1261542.4178295666
101;1;1422224.6351896806
102;1;1529819.6044629065
103;1;1482098.6886873473
104;1;1584719.105611063
105;1;1438729.5080475279
106;1;1444976.663149932
107;1;1465513.7970342867
108;1;1352377.7529716634
109;1;1444246.6443513555
110;1;1460756.2825598111
111;1;1351799.350946797
112;1;1088473.0998383048
113;1;1454202.099065106
114;1;1371518.613044555
115;1;1359389.0979829805
116;1;1265491.1657788765
117;1;1157204.9553649095
118;1;1535274.0077931718
119;1;1186075.0017960796
120;1;1190978.6568247608
121;1;1450433.1967682664
122;1;1591682.1248311033
123;1;1175334.7089524623
124;1;1378132.9383497266
125;1;1601821.4362705902
126;1;1142016.1867296707
127;1;1553939.6428593295
128;1;1446508.5026419323
129;1;1153847.1908377323
130;1;1606813.9689346887
131;1;1567027.3904151637
132;1;1118747.8407035703
133;1;1422123.9605837422
134;1;1574789.1218360895
135;1;1340748.5398910663
136;1;1167464.6128707626
137;1;1548950.2283409894
138;1;1354644.501019395
139;1;1417202.865839723
140;1;1270746.8382179327
141;1;1346042.2200070824
142;1;1421579.0511521962
143;1;1243824.3122824333
144;1;1284766.2394539972
145;1;1255172.8682747353
146;1;1347777.021304509
147;1;1497990.3427492215
148;1;1475291.7544037567
149;1;1490779.63836294
150;1;1393375.9642540184
151;1;1510171.6915656414
152;1;1656697.2326707004
153;1;1237704.2258558846
154;1;1410384.0296535254
155;1;1335604.9106496938
156;1;1395647.8311330334
157;1;1481366.8737655494
158;1;1476413.332557535
159;1;1343555.041398664
160;1;1391656.850259035
161;1;1563489.844203981
162;1;1594870.0966417938
163;1;1372105.0148709894
164;1;1225753.4841631786
165;1;1452489.8917978029
166;1;1369752.1503056663
167;1;1524225.9457266938
168;1;1414976.1590928005
1;2;1199320.997821274
2;2;1433416.9670337471
3;2;1301545.3716793281
4;2;1200252.3429693629
5;2;1163840.6342071327
6;2;1368944.4345152727
7;2;1399279.4879748833
8;2;1340672.593130353
9;2;1309266.3092603348
10;2;1236413.0456766067
11;2;1497353.3238331561
12;2;1214884.954278544
13;2;1209840.828995723
14;2;1521791.9341908046
15;2;1298538.9501258167
16;2;1432253.1567610481
17;2;1519939.4911682883
18;2;1350701.3834137337
19;2;1310118.688112632
20;2;1533024.0535763954
21;2;1439253.0355882035
22;2;1528776.3775632395
23;2;1404899.9650231027
24;2;1419728.8023485136
25;2;1332184.022889743
26;2;1411706.8740338602
27;2;1677083.3664614193
28;2;1327192.5726987843
29;2;1264957.9635098062
30;2;1349438.1528786626
31;2;1599215.7605552645
32;2;1293215.5164203024
33;2;1475112.2221573037
34;2;1334789.2000288228
35;2;1504243.1766151332
36;2;1369438.9508845387
37;2;1281527.2207519894
38;2;1363691.0616215453
39;2;1347327.418199981
40;2;1439326.6818984563
41;2;1306963.1307142978
42;2;1313459.1422097862
43;2;1619798.0076656104
44;2;1323070.0741625726
45;2;1311273.2228149532
46;2;1456191.952873092
47;2;1238138.6925449097
48;2;1562261.4087519003
49;2;1394435.5762618736
50;2;1242283.8537288874
51;2;1263734.8646550751
52;2;1339960.5109818534
53;2;1460185.2561427152
54;2;1431925.6742069004
55;2;1245662.5682181895
56;2;1460739.1990716092
57;2;1381747.1874146254
58;2;1396621.369691634
59;2;1339849.674483161
60;2;1209180.9604113593
61;2;1181795.3847571379
62;2;1433034.8210627465
63;2;1282355.6977899326
64;2;1376692.173942745
65;2;1472311.5014548907
66;2;1409828.7023703263
67;2;1460154.1521240035
68;2;1351817.7417238897
69;2;1361695.1420198071
70;2;1578428.1609784148
71;2;1293320.5301003153
72;2;1333800.6395621153
73;2;1493124.070568927
74;2;1083872.6800077609
75;2;1442167.7986756745
76;2;1431082.5442197265
77;2;1249519.8954158733
78;2;1351504.8450278812
79;2;1271925.1100066728
80;2;1262903.5018734944
81;2;1412707.1782945953
82;2;1354193.3480069423
83;2;1501302.5521676382
84;2;1263512.4968613926
85;2;1507488.188912782
86;2;1440110.080429501
87;2;1191596.4463790965
88;2;1387728.1830976012
89;2;1441603.586159038
90;2;1368840.7154033924
91;2;1333992.4907008694
92;2;1312221.1376408292
93;2;1444938.206790452
94;2;1375736.5385991898
95;2;1572748.81133578
96;2;1358180.6221272878
97;2;1449514.7372261293
98;2;1320158.6378988896
99;2;1353687.0585245918
100;2;1341839.5711558366
101;2;1305666.9894408062
102;2;1253580.2396836448
103;2;1468973.5239205132
104;2;1167528.9175105547
105;2;1223769.5422258903
106;2;1347914.6134724782
107;2;1513378.4574920048
108;2;1340847.674834993
109;2;1361824.4835924765
110;2;1544653.8603013088
111;2;1652088.3363073254
112;2;1401789.196314874
113;2;1354731.2103461854
114;2;1145073.5509706186
115;2;1295296.179636266
116;2;1262205.6044429345
117;2;1419706.3366495408
118;2;1342621.3802958895
119;2;1139320.6089901975
120;2;1451070.0099073707
121;2;1373019.0542376128
122;2;1370061.400917875
123;2;1388776.193643835
124;2;1214523.8465290791
125;2;1470314.5639071516
126;2;1267435.15419877
127;2;1352579.6832606592
128;2;1531757.3967556916
129;2;1477816.0050483234
130;2;1448114.476467326
131;2;1429905.505232728
132;2;1585349.4718651231
133;2;1243151.9541958098
134;2;1464167.784609295
135;2;1603424.0557332186
136;2;1311303.3335462953
137;2;1394425.320044063
138;2;1150361.6356397313
139;2;1415537.934751755
140;2;1441903.7169213158
141;2;1343887.0039156056
142;2;1446080.1033535907
143;2;1443687.0744622927
144;2;1389615.6614966227
145;2;1253013.2823343063
146;2;1331364.555672849
147;2;1292976.8220388475
148;2;1560324.1470350558
149;2;1535163.5901540373
150;2;1281095.0019807597
151;2;1220561.7178650207
152;2;1458874.9624556205
153;2;1626671.070147257
154;2;1351955.726924543
155;2;1481386.060345543
156;2;1468989.8502571834
157;2;1355243.259689274
158;2;1319808.851615431
159;2;1342776.0923719248
160;2;1367470.7650413213
161;2;1420169.4822651949
162;2;1484886.2988971947
163;2;1279483.4676001489
164;2;1423515.68990862
165;2;1334976.3781077042
166;2;1124757.2172915847
167;2;1300330.0226820533
168;2;1553853.8703778938
1;3;1222966.557633202
2;3;1352861.1733088605
3;3;1534538.9892108687
4;3;1292053.2870857625
5;3;1406557.7102649745
6;3;1292064.5337659484
7;3;1245647.0410277357
8;3;1279579.2722776812
9;3;1367211.9847039853
10;3;1416070.0225845738
11;3;1230596.2200401863
12;3;1104826.3963244592
13;3;1363307.406717899
14;3;1340031.0031506217
15;3;1334301.9192637803
16;3;1471409.4551379832
17;3;1223888.4058927682
18;3;1340105.7578348503
19;3;1237234.2503238851
20;3;1251523.9912285157
21;3;1482448.7038739962
22;3;1211851.5057779884
23;3;1458184.6417559437
24;3;1324059.6647270545
25;3;1394309.5199993202
26;3;1402383.4891427355
27;3;1538358.3344717107
28;3;1269028.3816710538
29;3;1392701.5963280457
30;3;1162392.7318831237
31;3;1394348.9039478176
32;3;1198634.3052018567
33;3;1117807.207371882
34;3;1145653.502030342
35;3;1275928.7008807093
36;3;1254234.1974710298
37;3;1485256.1996419427
38;3;1268789.358628234
39;3;1428508.627141498
40;3;1504962.9731954243
41;3;1343023.9604245736
42;3;1320224.3470361407
43;3;1359072.809130136
44;3;1487260.4840583445
45;3;1367178.394921278
46;3;1500515.9165538372
47;3;1514556.18560546
48;3;1481175.7251328996
49;3;1569016.6276629826
50;3;1576400.7856421461
51;3;1364542.2327570035
52;3;1507937.4628359375
53;3;1204456.258310519
54;3;1181663.682470507
55;3;1375725.7486979165
56;3;1104420.8282492212
57;3;1424013.5077587224
58;3;1443006.9645709156
59;3;1499854.3022565537
60;3;1210054.5624993348
61;3;1333233.1203154135
62;3;1381207.1125126772
63;3;1501719.6613052792
64;3;1593943.098779498
65;3;1450200.2145861434
66;3;1288954.4224476162
67;3;1446987.6481169525
68;3;1287116.768829622
69;3;1561163.8132605222
70;3;1477149.9246232812
71;3;1442302.7206820461
72;3;1284839.3824055507
73;3;1538425.7767863257
74;3;1379700.523828285
75;3;1401464.4374001164
76;3;1468326.1731002582
77;3;1223550.108389691
78;3;1315677.201086331
79;3;1394739.605368209
80;3;1500533.2400783973
81;3;1442961.4575380157
82;3;1172499.2270623527
83;3;1390840.7122804797
84;3;1255312.1738481119
85;3;1181628.4729460627
86;3;1352099.5513559445
87;3;1553520.3801062964
88;3;1331629.3570171758
89;3;1505708.7273932176
90;3;1383206.1712876225
91;3;1256675.8267572017
92;3;1454906.376234773
93;3;1493273.9891806634
94;3;1353362.042785834
95;3;1409679.218243669
96;3;1264899.154361273
97;3;1209633.0738899685
98;3;1370479.9806603563
99;3;1444463.0422797028
100;3;1247351.516077902
101;3;1361140.392350237
102;3;1346585.3417422369
103;3;1329418.433501208
104;3;1328005.9089764524
105;3;1325243.3519535726
106;3;1473887.145922225
107;3;1322417.020728879
108;3;1429819.8950233066
109;3;1271891.1834244882
110;3;1415356.2775348774
111;3;1188522.4372922056
112;3;1339766.4451575
113;3;1394522.0659226002
114;3;1493297.480180909
115;3;1191127.5388273776
116;3;1385505.7037985423
117;3;1449762.2944491382
118;3;1375497.2470427433
119;3;1365823.9247118004
120;3;1415618.3363869262
121;3;1394701.6258134027
122;3;1433080.0204773948
123;3;1552732.8056273567
124;3;1243786.2876979415
125;3;1268363.4193882714
126;3;1410762.117951592
127;3;1272216.5285140057
128;3;1469422.744631298
129;3;1414671.8472812362
130;3;1428928.7798673627
131;3;1385310.29030468
132;3;1497908.5844266939
133;3;1425303.6375372582
134;3;1477368.0590557884
135;3;1324299.1999603626
136;3;1325861.8909140402
137;3;1403140.8412450016
138;3;1404119.4726801298
139;3;1185970.552972756
140;3;1377977.6175394226
141;3;1252125.555148447
142;3;1354412.2433729768
143;3;1480994.497876821
144;3;1431117.4884515873
145;3;1423247.8348806486
146;3;1294156.4992218344
147;3;1254699.7543139185
148;3;1696470.3066874896
149;3;1432122.3242717693
150;3;1422909.2523316992
151;3;1392996.9122393387
152;3;1150576.3369271834
153;3;1121340.0859190687
154;3;1421210.9570376498
155;3;1476351.5732101763
156;3;1563882.1809044012
157;3;1292389.9184076616
158;3;1222841.3218861364
159;3;1242147.1045696482
160;3;1442797.5279131958
161;3;1390763.76076796
162;3;1263344.880677681
163;3;1189698.3298049613
164;3;1253524.1920720898
165;3;1549205.1345568572
166;3;1514762.526327026
167;3;1382916.9319774648
168;3;1360799.3456271663
1;4;1265215.6977570388
2;4;1128279.058275002
3;4;1388756.5552294273
4;4;1282245.198491238
5;4;1571259.490985522
6;4;1490272.3833785274
7;4;1341951.3840383736
8;4;1507200.6652297191
9;4;1271831.6572629646
10;4;1218495.1498103628
11;4;1065327.183172558
12;4;1257890.879141346
13;4;1274331.9813543404
14;4;1548900.0339986735
15;4;1266272.5418713796
16;4;1360439.2015858227
17;4;1092154.5752850138
18;4;1211622.6882672498
19;4;1296999.37132367
20;4;1403163.8513444895
21;4;1393229.70392928
22;4;1483535.3021160513
23;4;1443138.2437896868
24;4;1579285.258824767
25;4;1365757.9773358721
26;4;1362743.4915990417
27;4;1186010.3109164992
28;4;1458379.8963507998
29;4;1443129.1485324432
30;4;1344968.690156452
31;4;1364501.8695452993
32;4;1430899.186573293
33;4;1541396.576850665
34;4;1384884.3007358885
35;4;1209239.8918940783
36;4;1218221.3799720982
37;4;1335602.0109687163
38;4;1288852.9928296763
39;4;1291486.895205989
40;4;1462295.6582369292
41;4;1523085.918403798
42;4;1290998.1416390862
43;4;1402554.2715513844
44;4;1117233.1579009397
45;4;1433381.8556144265
46;4;1401707.5885462854
47;4;1319372.8353344575
48;4;1426069.7045480716
49;4;1342302.4036306648
50;4;1347529.3286858276
51;4;1299851.1241803463
52;4;1513233.6101473968
53;4;1463637.3078574473
54;4;1348601.6515502103
55;4;1380902.026996331
56;4;1353656.9653544456
57;4;1368588.4551560073
58;4;1300400.8679015224
59;4;1355055.1739854275
60;4;1471332.5605248932
61;4;1421538.1960697093
62;4;1138597.739703758
63;4;1225123.1948979064
