f;n;t;u;r;value
Pechuga Completa;3;45;50;1;0.0
Pechuga Completa;3;45;51;1;0.0
Ala Completa;3;45;46;1;0.0
Ala Completa;3;45;47;1;0.0
Ala Completa;3;45;48;1;0.0
Ala Completa;3;45;49;1;0.0
Ala Completa;3;45;50;1;0.0
Ala Completa;3;45;51;1;0.0
Media Pechuga;3;45;46;1;0.0
Media Pechuga;3;45;47;1;0.0
Media Pechuga;3;45;48;1;0.0
Media Pechuga;3;45;49;1;1141.424136679365
Media Pechuga;3;45;50;1;1068.4999738393553
Media Pechuga;3;45;51;1;2389.8387096774195
Blanqueta;3;45;46;1;0.0
Blanqueta;3;45;47;1;1.416703366675678
Blanqueta;3;45;48;1;182.2365591397852
Blanqueta;3;45;49;1;0.0
Blanqueta;3;45;50;1;0.0
Blanqueta;3;45;51;1;68.24731182795722
Alón;3;45;46;1;0.0
Alón;3;45;47;1;0.0
Alón;3;45;48;1;3.8967375787233323
Alón;3;45;49;1;0.0
Alón;3;45;50;1;39.43344517587457
Alón;3;45;51;1;0.0
Punta;3;45;46;1;0.0
Punta;3;45;47;1;0.0
Punta;3;45;48;1;0.0
Punta;3;45;49;1;0.0
Punta;3;45;50;1;0.0
Punta;3;45;51;1;0.0
Jamoncito;3;45;46;1;0.0
Jamoncito;3;45;47;1;0.0
Jamoncito;3;45;48;1;0.0
Jamoncito;3;45;49;1;0.0
Jamoncito;3;45;50;1;372.6597752826615
Jamoncito;3;45;51;1;18.652865629799635
Medio Muslo;3;45;46;1;0.0
Medio Muslo;3;45;47;1;0.0
Medio Muslo;3;45;48;1;0.0
Medio Muslo;3;45;49;1;2476.754016166656
Medio Muslo;3;45;50;1;0.0
Medio Muslo;3;45;51;1;3257.258064516129
Entero;3;46;47;1;0.0
Entero;3;46;48;1;0.0
Entero;3;46;49;1;0.0
Entero;3;46;50;1;0.0
Entero;3;46;51;1;0.0815309999998135
Entero;3;46;52;1;0.0
Medio Pollo;3;46;47;1;0.0
Medio Pollo;3;46;48;1;0.0
Medio Pollo;3;46;49;1;0.0
Medio Pollo;3;46;50;1;0.0
Medio Pollo;3;46;51;1;0.0
Medio Pollo;3;46;52;1;0.0
Medio Pollo Superior;3;46;47;1;0.0
Medio Pollo Superior;3;46;48;1;0.0
Medio Pollo Superior;3;46;49;1;0.0
Medio Pollo Superior;3;46;50;1;0.0
Medio Pollo Superior;3;46;51;1;0.0
Medio Pollo Superior;3;46;52;1;0.0
Medio Pollo Inferior;3;46;47;1;0.0
Medio Pollo Inferior;3;46;48;1;0.0
Medio Pollo Inferior;3;46;49;1;0.0
Medio Pollo Inferior;3;46;50;1;945.3490289610751
Medio Pollo Inferior;3;46;51;1;0.0
Medio Pollo Inferior;3;46;52;1;0.0
Cuarto de Pollo Superior;3;46;47;1;0.0
Cuarto de Pollo Superior;3;46;48;1;0.0
Cuarto de Pollo Superior;3;46;49;1;0.0
Cuarto de Pollo Superior;3;46;50;1;0.0
Cuarto de Pollo Superior;3;46;51;1;0.0
Cuarto de Pollo Superior;3;46;52;1;0.0
Muslo Entero;3;46;47;1;0.0
Muslo Entero;3;46;48;1;0.0
Muslo Entero;3;46;49;1;0.0
Muslo Entero;3;46;50;1;0.0
Muslo Entero;3;46;51;1;0.0
Muslo Entero;3;46;52;1;1372.7275508164078
Pechuga Completa;3;46;47;1;0.0
Pechuga Completa;3;46;48;1;0.0
Pechuga Completa;3;46;49;1;0.0007097327502452134
Pechuga Completa;3;46;50;1;0.0
Pechuga Completa;3;46;51;1;0.0
Pechuga Completa;3;46;52;1;1738.4676141055456
Ala Completa;3;46;47;1;0.0
Ala Completa;3;46;48;1;0.0
Ala Completa;3;46;49;1;0.0
Ala Completa;3;46;50;1;0.0
Ala Completa;3;46;51;1;0.0
Ala Completa;3;46;52;1;0.0
Media Pechuga;3;46;47;1;0.0
Media Pechuga;3;46;48;1;0.0
Media Pechuga;3;46;49;1;1141.424136679365
Media Pechuga;3;46;50;1;0.0
Media Pechuga;3;46;51;1;0.0
Media Pechuga;3;46;52;1;747.5806451612904
Blanqueta;3;46;47;1;1.416703366675678
Blanqueta;3;46;48;1;52.969849531403725
Blanqueta;3;46;49;1;0.0
Blanqueta;3;46;50;1;0.0
Blanqueta;3;46;51;1;68.24731182795722
Blanqueta;3;46;52;1;0.0
Alón;3;46;47;1;0.0
Alón;3;46;48;1;3.8967375787233323
Alón;3;46;49;1;0.0
Alón;3;46;50;1;0.0
Alón;3;46;51;1;0.0
Alón;3;46;52;1;0.0
Punta;3;46;47;1;0.0
Punta;3;46;48;1;0.0
Punta;3;46;49;1;0.0
Punta;3;46;50;1;0.0
Punta;3;46;51;1;0.0
Punta;3;46;52;1;0.0
Jamoncito;3;46;47;1;0.0
Jamoncito;3;46;48;1;0.0
Jamoncito;3;46;49;1;0.0
Jamoncito;3;46;50;1;0.0
Jamoncito;3;46;51;1;18.652865629799635
Jamoncito;3;46;52;1;1000.6848323805795
Medio Muslo;3;46;47;1;0.0
Medio Muslo;3;46;48;1;0.0
Medio Muslo;3;46;49;1;2476.754016166656
Medio Muslo;3;46;50;1;0.0
Medio Muslo;3;46;51;1;3257.258064516129
Medio Muslo;3;46;52;1;876.9806752167719
Entero;3;47;48;1;0.0
Entero;3;47;49;1;0.0
Entero;3;47;50;1;0.0
Entero;3;47;51;1;0.0
Entero;3;47;52;1;0.0
Entero;3;47;53;1;0.0
Medio Pollo;3;47;48;1;0.0
Medio Pollo;3;47;49;1;0.0
Medio Pollo;3;47;50;1;0.0
Medio Pollo;3;47;51;1;0.0
Medio Pollo;3;47;52;1;0.0
Medio Pollo;3;47;53;1;0.0
Medio Pollo Superior;3;47;48;1;0.0
Medio Pollo Superior;3;47;49;1;0.0
Medio Pollo Superior;3;47;50;1;0.0
Medio Pollo Superior;3;47;51;1;0.0
Medio Pollo Superior;3;47;52;1;0.0
Medio Pollo Superior;3;47;53;1;0.0
Medio Pollo Inferior;3;47;48;1;0.0
Medio Pollo Inferior;3;47;49;1;0.0
Medio Pollo Inferior;3;47;50;1;0.0
Medio Pollo Inferior;3;47;51;1;0.0
Medio Pollo Inferior;3;47;52;1;0.0
Medio Pollo Inferior;3;47;53;1;871.2233826977046
Cuarto de Pollo Superior;3;47;48;1;0.0
Cuarto de Pollo Superior;3;47;49;1;0.0
Cuarto de Pollo Superior;3;47;50;1;0.0
Cuarto de Pollo Superior;3;47;51;1;0.0
Cuarto de Pollo Superior;3;47;52;1;0.0
Cuarto de Pollo Superior;3;47;53;1;0.0
Muslo Entero;3;47;48;1;0.0
Muslo Entero;3;47;49;1;0.0
Muslo Entero;3;47;50;1;0.0
Muslo Entero;3;47;51;1;0.0
Muslo Entero;3;47;52;1;328.321296754983
Muslo Entero;3;47;53;1;1212.2808362025935
Pechuga Completa;3;47;48;1;0.0
Pechuga Completa;3;47;49;1;0.0007097327502452134
Pechuga Completa;3;47;50;1;0.0
Pechuga Completa;3;47;51;1;0.0
Pechuga Completa;3;47;52;1;0.0
Pechuga Completa;3;47;53;1;2776.378769539882
Ala Completa;3;47;48;1;0.0
Ala Completa;3;47;49;1;0.0
Ala Completa;3;47;50;1;0.0
Ala Completa;3;47;51;1;0.0
Ala Completa;3;47;52;1;0.0
Ala Completa;3;47;53;1;0.0
Media Pechuga;3;47;48;1;0.0
Media Pechuga;3;47;49;1;0.0
Media Pechuga;3;47;50;1;0.0
Media Pechuga;3;47;51;1;0.0
Media Pechuga;3;47;52;1;0.0
Media Pechuga;3;47;53;1;0.0
Blanqueta;3;47;48;1;0.0
Blanqueta;3;47;49;1;0.0
Blanqueta;3;47;50;1;0.0
Blanqueta;3;47;51;1;40.59890625614116
Blanqueta;3;47;52;1;0.0
Blanqueta;3;47;53;1;0.0
Alón;3;47;48;1;0.0
Alón;3;47;49;1;0.0
Alón;3;47;50;1;0.0
Alón;3;47;51;1;0.0
Alón;3;47;52;1;0.0
Alón;3;47;53;1;0.0
Punta;3;47;48;1;0.0
Punta;3;47;49;1;0.0
Punta;3;47;50;1;0.0
Punta;3;47;51;1;0.0
Punta;3;47;52;1;0.0
Punta;3;47;53;1;0.0
Jamoncito;3;47;48;1;0.0
Jamoncito;3;47;49;1;0.0
Jamoncito;3;47;50;1;0.0
Jamoncito;3;47;51;1;18.652865629799635
Jamoncito;3;47;52;1;0.0
Jamoncito;3;47;53;1;557.0283175057551
Medio Muslo;3;47;48;1;0.0
Medio Muslo;3;47;49;1;0.0
Medio Muslo;3;47;50;1;0.0
Medio Muslo;3;47;51;1;2334.4920338659367
Medio Muslo;3;47;52;1;876.9806752167719
Medio Muslo;3;47;53;1;2344.0860215053763
Entero;3;48;49;1;0.0
Entero;3;48;50;1;0.0
Entero;3;48;51;1;0.0
Entero;3;48;52;1;0.0
Entero;3;48;53;1;0.0
Entero;3;48;54;1;0.0
Medio Pollo;3;48;49;1;0.0
Medio Pollo;3;48;50;1;0.0
Medio Pollo;3;48;51;1;0.0
Medio Pollo;3;48;52;1;0.0
Medio Pollo;3;48;53;1;0.0
Medio Pollo;3;48;54;1;0.0
Medio Pollo Superior;3;48;49;1;0.0
Medio Pollo Superior;3;48;50;1;0.0
Medio Pollo Superior;3;48;51;1;0.0
Medio Pollo Superior;3;48;52;1;0.0
Medio Pollo Superior;3;48;53;1;0.0
Medio Pollo Superior;3;48;54;1;0.0
Medio Pollo Inferior;3;48;49;1;0.0
Medio Pollo Inferior;3;48;50;1;0.0
Medio Pollo Inferior;3;48;51;1;0.0
Medio Pollo Inferior;3;48;52;1;0.0
Medio Pollo Inferior;3;48;53;1;60.06080393653782
Medio Pollo Inferior;3;48;54;1;504.6351588286077
Cuarto de Pollo Superior;3;48;49;1;0.0
Cuarto de Pollo Superior;3;48;50;1;0.0
Cuarto de Pollo Superior;3;48;51;1;0.0
Cuarto de Pollo Superior;3;48;52;1;0.0
Cuarto de Pollo Superior;3;48;53;1;0.0
Cuarto de Pollo Superior;3;48;54;1;0.0
Muslo Entero;3;48;49;1;0.0
Muslo Entero;3;48;50;1;0.0
Muslo Entero;3;48;51;1;0.0
Muslo Entero;3;48;52;1;328.321296754983
Muslo Entero;3;48;53;1;1212.2808362025935
Muslo Entero;3;48;54;1;293.9532456663633
Pechuga Completa;3;48;49;1;0.0007097327502452134
Pechuga Completa;3;48;50;1;0.0
Pechuga Completa;3;48;51;1;0.0
Pechuga Completa;3;48;52;1;0.0
Pechuga Completa;3;48;53;1;0.0
Pechuga Completa;3;48;54;1;2042.9270146901056
Ala Completa;3;48;49;1;0.0
Ala Completa;3;48;50;1;0.0
Ala Completa;3;48;51;1;0.0
Ala Completa;3;48;52;1;0.0
Ala Completa;3;48;53;1;0.0
Ala Completa;3;48;54;1;0.0
Media Pechuga;3;48;49;1;0.0
Media Pechuga;3;48;50;1;0.0
Media Pechuga;3;48;51;1;0.0
Media Pechuga;3;48;52;1;0.0
Media Pechuga;3;48;53;1;0.0
Media Pechuga;3;48;54;1;0.03140555033587589
Blanqueta;3;48;49;1;0.0
Blanqueta;3;48;50;1;0.0
Blanqueta;3;48;51;1;0.0
Blanqueta;3;48;52;1;0.0
Blanqueta;3;48;53;1;0.0
Blanqueta;3;48;54;1;0.0
Alón;3;48;49;1;0.0
Alón;3;48;50;1;0.0
Alón;3;48;51;1;0.0
Alón;3;48;52;1;0.0
Alón;3;48;53;1;0.0
Alón;3;48;54;1;0.0
Punta;3;48;49;1;0.0
Punta;3;48;50;1;0.0
Punta;3;48;51;1;0.0
Punta;3;48;52;1;0.0
Punta;3;48;53;1;0.0
Punta;3;48;54;1;0.0
Jamoncito;3;48;49;1;0.0
Jamoncito;3;48;50;1;0.0
Jamoncito;3;48;51;1;0.0
Jamoncito;3;48;52;1;0.0
Jamoncito;3;48;53;1;0.13907799372846705
Jamoncito;3;48;54;1;221.52659893942473
Medio Muslo;3;48;49;1;0.0
Medio Muslo;3;48;50;1;0.0
Medio Muslo;3;48;51;1;0.0
Medio Muslo;3;48;52;1;876.9806752167719
Medio Muslo;3;48;53;1;1304.1701897466512
Medio Muslo;3;48;54;1;2460.3494623655915
Entero;3;49;50;1;0.0
Entero;3;49;51;1;0.0
Entero;3;49;52;1;0.0
Entero;3;49;53;1;0.0
Entero;3;49;54;1;0.0
Entero;3;49;55;1;0.0
Medio Pollo;3;49;50;1;0.0
Medio Pollo;3;49;51;1;0.0
Medio Pollo;3;49;52;1;0.0
Medio Pollo;3;49;53;1;0.0
Medio Pollo;3;49;54;1;0.0
Medio Pollo;3;49;55;1;0.0
Medio Pollo Superior;3;49;50;1;0.0
Medio Pollo Superior;3;49;51;1;0.0
Medio Pollo Superior;3;49;52;1;0.0
Medio Pollo Superior;3;49;53;1;0.0
Medio Pollo Superior;3;49;54;1;0.0
Medio Pollo Superior;3;49;55;1;0.0
Medio Pollo Inferior;3;49;50;1;0.0
Medio Pollo Inferior;3;49;51;1;0.0
Medio Pollo Inferior;3;49;52;1;0.0
Medio Pollo Inferior;3;49;53;1;60.06080393653782
Medio Pollo Inferior;3;49;54;1;504.6351588286077
Medio Pollo Inferior;3;49;55;1;383.651451559542
Cuarto de Pollo Superior;3;49;50;1;0.0
Cuarto de Pollo Superior;3;49;51;1;0.0
Cuarto de Pollo Superior;3;49;52;1;0.0
Cuarto de Pollo Superior;3;49;53;1;0.0
Cuarto de Pollo Superior;3;49;54;1;0.0
Cuarto de Pollo Superior;3;49;55;1;0.0
Muslo Entero;3;49;50;1;0.0
Muslo Entero;3;49;51;1;0.0
Muslo Entero;3;49;52;1;0.0
Muslo Entero;3;49;53;1;1212.2808362025935
Muslo Entero;3;49;54;1;0.0
Muslo Entero;3;49;55;1;0.0
Pechuga Completa;3;49;50;1;0.0
Pechuga Completa;3;49;51;1;0.0
Pechuga Completa;3;49;52;1;0.0
Pechuga Completa;3;49;53;1;0.0
Pechuga Completa;3;49;54;1;505.85499477283884
Pechuga Completa;3;49;55;1;0.0
Ala Completa;3;49;50;1;0.0
Ala Completa;3;49;51;1;0.0
Ala Completa;3;49;52;1;0.0
Ala Completa;3;49;53;1;0.0
Ala Completa;3;49;54;1;0.0
Ala Completa;3;49;55;1;0.0
Media Pechuga;3;49;50;1;0.0
Media Pechuga;3;49;51;1;0.0
Media Pechuga;3;49;52;1;0.0
Media Pechuga;3;49;53;1;0.0
Media Pechuga;3;49;54;1;0.0
Media Pechuga;3;49;55;1;920.5257450348566
Blanqueta;3;49;50;1;0.0
Blanqueta;3;49;51;1;0.0
Blanqueta;3;49;52;1;0.0
Blanqueta;3;49;53;1;0.0
Blanqueta;3;49;54;1;0.0
Blanqueta;3;49;55;1;0.0
Alón;3;49;50;1;0.0
Alón;3;49;51;1;0.0
Alón;3;49;52;1;0.0
Alón;3;49;53;1;0.0
Alón;3;49;54;1;0.0
Alón;3;49;55;1;0.0
Punta;3;49;50;1;0.0
Punta;3;49;51;1;0.0
Punta;3;49;52;1;0.0
Punta;3;49;53;1;0.0
Punta;3;49;54;1;0.0
Punta;3;49;55;1;0.0
Jamoncito;3;49;50;1;0.0
Jamoncito;3;49;51;1;0.0
Jamoncito;3;49;52;1;0.0
Jamoncito;3;49;53;1;0.13907799372846705
Jamoncito;3;49;54;1;0.0
Jamoncito;3;49;55;1;0.055327215894067194
Medio Muslo;3;49;50;1;0.0
Medio Muslo;3;49;51;1;0.0
Medio Muslo;3;49;52;1;876.9806752167719
Medio Muslo;3;49;53;1;1304.1701897466512
Medio Muslo;3;49;54;1;876.6786389765521
Medio Muslo;3;49;55;1;887.600945408178
Entero;3;50;51;1;0.0
Entero;3;50;52;1;0.0
Entero;3;50;53;1;0.0
Entero;3;50;54;1;0.0
Entero;3;50;55;1;0.0
Entero;3;50;56;1;0.0
Medio Pollo;3;50;51;1;0.0
Medio Pollo;3;50;52;1;0.0
Medio Pollo;3;50;53;1;0.0
Medio Pollo;3;50;54;1;0.0
Medio Pollo;3;50;55;1;0.0
Medio Pollo;3;50;56;1;0.0
Medio Pollo Superior;3;50;51;1;0.0
Medio Pollo Superior;3;50;52;1;0.0
Medio Pollo Superior;3;50;53;1;0.0
Medio Pollo Superior;3;50;54;1;0.0
Medio Pollo Superior;3;50;55;1;0.0
Medio Pollo Superior;3;50;56;1;0.0
Medio Pollo Inferior;3;50;51;1;0.0
Medio Pollo Inferior;3;50;52;1;0.0
Medio Pollo Inferior;3;50;53;1;60.06080393653782
Medio Pollo Inferior;3;50;54;1;60.82032058992898
Medio Pollo Inferior;3;50;55;1;383.651451559542
Medio Pollo Inferior;3;50;56;1;0.0
Cuarto de Pollo Superior;3;50;51;1;0.0
Cuarto de Pollo Superior;3;50;52;1;0.0
Cuarto de Pollo Superior;3;50;53;1;0.0
Cuarto de Pollo Superior;3;50;54;1;0.0
Cuarto de Pollo Superior;3;50;55;1;0.0
Cuarto de Pollo Superior;3;50;56;1;0.0
Muslo Entero;3;50;51;1;0.0
Muslo Entero;3;50;52;1;0.0
Muslo Entero;3;50;53;1;0.0
Muslo Entero;3;50;54;1;0.0
Muslo Entero;3;50;55;1;0.0
Muslo Entero;3;50;56;1;600.7623766612803
Pechuga Completa;3;50;51;1;0.0
Pechuga Completa;3;50;52;1;0.0
Pechuga Completa;3;50;53;1;0.0
Pechuga Completa;3;50;54;1;0.0
Pechuga Completa;3;50;55;1;0.0
Pechuga Completa;3;50;56;1;0.0
Ala Completa;3;50;51;1;0.0
Ala Completa;3;50;52;1;0.0
Ala Completa;3;50;53;1;0.0
Ala Completa;3;50;54;1;0.0
Ala Completa;3;50;55;1;0.0
Ala Completa;3;50;56;1;0.0
Media Pechuga;3;50;51;1;0.0
Media Pechuga;3;50;52;1;0.0
Media Pechuga;3;50;53;1;0.0
Media Pechuga;3;50;54;1;0.0
Media Pechuga;3;50;55;1;920.3539861954972
Media Pechuga;3;50;56;1;0.0
Blanqueta;3;50;51;1;0.0
Blanqueta;3;50;52;1;0.0
Blanqueta;3;50;53;1;0.0
Blanqueta;3;50;54;1;0.0
Blanqueta;3;50;55;1;0.0
Blanqueta;3;50;56;1;0.0
Alón;3;50;51;1;0.0
Alón;3;50;52;1;0.0
Alón;3;50;53;1;0.0
Alón;3;50;54;1;0.0
Alón;3;50;55;1;0.0
Alón;3;50;56;1;0.0
Punta;3;50;51;1;0.0
Punta;3;50;52;1;0.0
Punta;3;50;53;1;0.0
Punta;3;50;54;1;0.0
Punta;3;50;55;1;0.0
Punta;3;50;56;1;0.0
Jamoncito;3;50;51;1;0.0
Jamoncito;3;50;52;1;0.0
Jamoncito;3;50;53;1;0.13907799372846705
Jamoncito;3;50;54;1;0.0
Jamoncito;3;50;55;1;0.055327215894067194
Jamoncito;3;50;56;1;122.65360791662995
Medio Muslo;3;50;51;1;0.0
Medio Muslo;3;50;52;1;0.0
Medio Muslo;3;50;53;1;442.6419365548388
Medio Muslo;3;50;54;1;876.6786389765521
Medio Muslo;3;50;55;1;887.600945408178
Medio Muslo;3;50;56;1;1638.2501563510923
Entero;3;51;52;1;0.0
Entero;3;51;53;1;0.0
Entero;3;51;54;1;0.0
Entero;3;51;55;1;0.0
Entero;3;51;56;1;0.0
Entero;3;51;57;1;0.0
Medio Pollo;3;51;52;1;0.0
Medio Pollo;3;51;53;1;0.0
Medio Pollo;3;51;54;1;0.0
Medio Pollo;3;51;55;1;0.0
Medio Pollo;3;51;56;1;0.0
Medio Pollo;3;51;57;1;0.0
Medio Pollo Superior;3;51;52;1;0.0
Medio Pollo Superior;3;51;53;1;0.0
Medio Pollo Superior;3;51;54;1;0.0
Medio Pollo Superior;3;51;55;1;0.0
Medio Pollo Superior;3;51;56;1;0.0
Medio Pollo Superior;3;51;57;1;0.0
Medio Pollo Inferior;3;51;52;1;0.0
Medio Pollo Inferior;3;51;53;1;60.06080393653782
Medio Pollo Inferior;3;51;54;1;60.82032058992898
Medio Pollo Inferior;3;51;55;1;383.651451559542
Medio Pollo Inferior;3;51;56;1;0.0
Medio Pollo Inferior;3;51;57;1;235.88016228568085
Cuarto de Pollo Superior;3;51;52;1;0.0
Cuarto de Pollo Superior;3;51;53;1;0.0
Cuarto de Pollo Superior;3;51;54;1;0.0
Cuarto de Pollo Superior;3;51;55;1;0.0
Cuarto de Pollo Superior;3;51;56;1;0.0
Cuarto de Pollo Superior;3;51;57;1;0.0
Muslo Entero;3;51;52;1;0.0
Muslo Entero;3;51;53;1;0.0
Muslo Entero;3;51;54;1;0.0
Muslo Entero;3;51;55;1;0.0
Muslo Entero;3;51;56;1;0.0
Muslo Entero;3;51;57;1;0.0
Pechuga Completa;3;51;52;1;0.0
Pechuga Completa;3;51;53;1;0.0
Pechuga Completa;3;51;54;1;0.0
Pechuga Completa;3;51;55;1;0.0
Pechuga Completa;3;51;56;1;0.0
Pechuga Completa;3;51;57;1;524.7500070583064
Ala Completa;3;51;52;1;0.0
Ala Completa;3;51;53;1;0.0
Ala Completa;3;51;54;1;0.0
Ala Completa;3;51;55;1;0.0
Ala Completa;3;51;56;1;0.0
Ala Completa;3;51;57;1;0.0
Media Pechuga;3;51;52;1;0.0
Media Pechuga;3;51;53;1;0.0
Media Pechuga;3;51;54;1;0.0
Media Pechuga;3;51;55;1;0.0
Media Pechuga;3;51;56;1;0.0
Media Pechuga;3;51;57;1;0.0
Blanqueta;3;51;52;1;0.0
Blanqueta;3;51;53;1;0.0
Blanqueta;3;51;54;1;0.0
Blanqueta;3;51;55;1;0.0
Blanqueta;3;51;56;1;0.0
Blanqueta;3;51;57;1;0.0
Alón;3;51;52;1;0.0
Alón;3;51;53;1;0.0
Alón;3;51;54;1;0.0
Alón;3;51;55;1;0.0
Alón;3;51;56;1;0.0
Alón;3;51;57;1;0.0
Punta;3;51;52;1;0.0
Punta;3;51;53;1;0.0
Punta;3;51;54;1;0.0
Punta;3;51;55;1;0.0
Punta;3;51;56;1;0.0
Punta;3;51;57;1;0.0
Jamoncito;3;51;52;1;0.0
Jamoncito;3;51;53;1;0.13907799372846705
Jamoncito;3;51;54;1;0.0
Jamoncito;3;51;55;1;0.055327215894067194
Jamoncito;3;51;56;1;48.399837408906095
Jamoncito;3;51;57;1;0.0
Medio Muslo;3;51;52;1;0.0
Medio Muslo;3;51;53;1;442.6419365548388
Medio Muslo;3;51;54;1;876.6786389765521
Medio Muslo;3;51;55;1;887.600945408178
Medio Muslo;3;51;56;1;412.8699091073104
Medio Muslo;3;51;57;1;754.8035488515947
Entero;3;52;53;1;0.0
Entero;3;52;54;1;0.0
Entero;3;52;55;1;0.0
Entero;3;52;56;1;0.0
Entero;3;52;57;1;0.0
Entero;3;52;58;1;0.0
Medio Pollo;3;52;53;1;0.0
Medio Pollo;3;52;54;1;0.0
Medio Pollo;3;52;55;1;0.0
Medio Pollo;3;52;56;1;0.0
Medio Pollo;3;52;57;1;0.0
Medio Pollo;3;52;58;1;0.0
Medio Pollo Superior;3;52;53;1;0.0
Medio Pollo Superior;3;52;54;1;0.0
Medio Pollo Superior;3;52;55;1;0.0
Medio Pollo Superior;3;52;56;1;0.0
Medio Pollo Superior;3;52;57;1;0.0
Medio Pollo Superior;3;52;58;1;0.0
Medio Pollo Inferior;3;52;53;1;0.0
Medio Pollo Inferior;3;52;54;1;60.82032058992898
Medio Pollo Inferior;3;52;55;1;383.651451559542
Medio Pollo Inferior;3;52;56;1;0.0
Medio Pollo Inferior;3;52;57;1;0.0
Medio Pollo Inferior;3;52;58;1;0.0
Cuarto de Pollo Superior;3;52;53;1;0.0
Cuarto de Pollo Superior;3;52;54;1;0.0
Cuarto de Pollo Superior;3;52;55;1;0.0
Cuarto de Pollo Superior;3;52;56;1;0.0
Cuarto de Pollo Superior;3;52;57;1;0.0
Cuarto de Pollo Superior;3;52;58;1;0.0
Muslo Entero;3;52;53;1;0.0
Muslo Entero;3;52;54;1;0.0
Muslo Entero;3;52;55;1;0.0
Muslo Entero;3;52;56;1;0.0
Muslo Entero;3;52;57;1;0.0
Muslo Entero;3;52;58;1;0.0
Pechuga Completa;3;52;53;1;0.0
Pechuga Completa;3;52;54;1;0.0
Pechuga Completa;3;52;55;1;0.0
Pechuga Completa;3;52;56;1;0.0
Pechuga Completa;3;52;57;1;0.07258770346743404
Pechuga Completa;3;52;58;1;0.0
Ala Completa;3;52;53;1;0.0
Ala Completa;3;52;54;1;0.0
Ala Completa;3;52;55;1;0.0
Ala Completa;3;52;56;1;0.0
Ala Completa;3;52;57;1;0.0
Ala Completa;3;52;58;1;0.0
Media Pechuga;3;52;53;1;0.0
Media Pechuga;3;52;54;1;0.0
Media Pechuga;3;52;55;1;0.0
Media Pechuga;3;52;56;1;0.0
Media Pechuga;3;52;57;1;0.0
Media Pechuga;3;52;58;1;239.3757757432345
Blanqueta;3;52;53;1;0.0
Blanqueta;3;52;54;1;0.0
Blanqueta;3;52;55;1;0.0
Blanqueta;3;52;56;1;0.0
Blanqueta;3;52;57;1;0.0
Blanqueta;3;52;58;1;0.0
Alón;3;52;53;1;0.0
Alón;3;52;54;1;0.0
Alón;3;52;55;1;0.0
Alón;3;52;56;1;0.0
Alón;3;52;57;1;0.0
Alón;3;52;58;1;0.0
Punta;3;52;53;1;0.0
Punta;3;52;54;1;0.0
Punta;3;52;55;1;0.0
Punta;3;52;56;1;0.0
Punta;3;52;57;1;0.0
Punta;3;52;58;1;0.0
Jamoncito;3;52;53;1;0.13907799372846705
Jamoncito;3;52;54;1;0.0
Jamoncito;3;52;55;1;0.055327215894067194
Jamoncito;3;52;56;1;0.2601938531698367
Jamoncito;3;52;57;1;0.0
Jamoncito;3;52;58;1;0.0
Medio Muslo;3;52;53;1;0.0
Medio Muslo;3;52;54;1;876.6786389765521
Medio Muslo;3;52;55;1;887.600945408178
Medio Muslo;3;52;56;1;412.8699091073104
Medio Muslo;3;52;57;1;754.8035488515947
Medio Muslo;3;52;58;1;0.0
Entero;3;53;54;1;0.0
Entero;3;53;55;1;0.0
Entero;3;53;56;1;0.0
Entero;3;53;57;1;0.0
Entero;3;53;58;1;0.0
Entero;3;53;59;1;0.0
Medio Pollo;3;53;54;1;0.0
Medio Pollo;3;53;55;1;0.0
Medio Pollo;3;53;56;1;0.0
Medio Pollo;3;53;57;1;0.0
Medio Pollo;3;53;58;1;0.0
Medio Pollo;3;53;59;1;0.0
Medio Pollo Superior;3;53;54;1;0.0
Medio Pollo Superior;3;53;55;1;0.0
Medio Pollo Superior;3;53;56;1;0.0
Medio Pollo Superior;3;53;57;1;0.0
Medio Pollo Superior;3;53;58;1;0.0
Medio Pollo Superior;3;53;59;1;0.0
Medio Pollo Inferior;3;53;54;1;0.0
Medio Pollo Inferior;3;53;55;1;0.0
Medio Pollo Inferior;3;53;56;1;0.0
Medio Pollo Inferior;3;53;57;1;0.0
Medio Pollo Inferior;3;53;58;1;0.0
Medio Pollo Inferior;3;53;59;1;0.0
Cuarto de Pollo Superior;3;53;54;1;0.0
Cuarto de Pollo Superior;3;53;55;1;0.0
Cuarto de Pollo Superior;3;53;56;1;0.0
Cuarto de Pollo Superior;3;53;57;1;0.0
Cuarto de Pollo Superior;3;53;58;1;0.0
Cuarto de Pollo Superior;3;53;59;1;0.0
Muslo Entero;3;53;54;1;0.0
Muslo Entero;3;53;55;1;0.0
Muslo Entero;3;53;56;1;0.0
Muslo Entero;3;53;57;1;0.0
Muslo Entero;3;53;58;1;0.0
Muslo Entero;3;53;59;1;156.28692787265504
Pechuga Completa;3;53;54;1;0.0
Pechuga Completa;3;53;55;1;0.0
Pechuga Completa;3;53;56;1;0.0
Pechuga Completa;3;53;57;1;0.0
Pechuga Completa;3;53;58;1;0.0
Pechuga Completa;3;53;59;1;0.0
Ala Completa;3;53;54;1;0.0
Ala Completa;3;53;55;1;0.0
Ala Completa;3;53;56;1;0.0
Ala Completa;3;53;57;1;0.0
Ala Completa;3;53;58;1;0.0
Ala Completa;3;53;59;1;0.0
