f;t;r;value
Entero;1;1;60.0
Medio Pollo;1;1;86.0
Medio Pollo Superior;1;1;478.33930824284744
Medio Pollo Inferior;1;1;100.0
Cuarto de Pollo Superior;1;1;551.1810435337693
Muslo Entero;1;1;595.7066738737569
Pechuga Completa;1;1;937.1116799171957
Ala Completa;1;1;412.6832270574114
Media Pechuga;1;1;483.15046163174975
Blanqueta;1;1;6.0
Alón;1;1;2.0
Punta;1;1;5.6040773811153795
Jamoncito;1;1;80.0
Medio Muslo;1;1;1031.4607854764056
Entero;2;1;60.0
Medio Pollo;2;1;86.0
Medio Pollo Superior;2;1;114.0
Medio Pollo Inferior;2;1;641.1614461464253
Cuarto de Pollo Superior;2;1;225.7251310758411
Muslo Entero;2;1;1130.2252023154242
Pechuga Completa;2;1;1033.670676361228
Ala Completa;2;1;694.3104963850367
Media Pechuga;2;1;1453.8586305555937
Blanqueta;2;1;6.0
Alón;2;1;10.147834323242684
Punta;2;1;7.0818210403323345
Jamoncito;2;1;80.0
Medio Muslo;2;1;100.43592063374308
Entero;3;1;410.3128744939836
Medio Pollo;3;1;86.0
Medio Pollo Superior;3;1;114.0
Medio Pollo Inferior;3;1;173.32260897122023
Cuarto de Pollo Superior;3;1;883.0315968787247
Muslo Entero;3;1;830.1856693539917
Pechuga Completa;3;1;2008.1373190007214
Ala Completa;3;1;682.5584638845197
Media Pechuga;3;1;1710.326075078206
Blanqueta;3;1;42.4433696329241
Alón;3;1;22.735187404586334
Punta;3;1;10.045396422793418
Jamoncito;3;1;80.0
Medio Muslo;3;1;90.0
Entero;4;1;650.5847136487239
Medio Pollo;4;1;437.37407394720503
Medio Pollo Superior;4;1;114.0
Medio Pollo Inferior;4;1;100.0
Cuarto de Pollo Superior;4;1;322.03252084984683
Muslo Entero;4;1;778.7997539725
Pechuga Completa;4;1;2113.3719747269115
Ala Completa;4;1;914.8782763140583
Media Pechuga;4;1;1953.36235876811
Blanqueta;4;1;44.31402712328007
Alón;4;1;37.7455189595089
Punta;4;1;15.178058701403769
Jamoncito;4;1;80.0
Medio Muslo;4;1;973.6993418859495
Entero;5;1;678.530006092348
Medio Pollo;5;1;1001.712218198989
Medio Pollo Superior;5;1;114.0
Medio Pollo Inferior;5;1;100.0
Cuarto de Pollo Superior;5;1;138.0
Muslo Entero;5;1;852.4762490385663
Pechuga Completa;5;1;2463.42770576581
Ala Completa;5;1;1234.4198522069928
Media Pechuga;5;1;2706.9911772735736
Blanqueta;5;1;20.110456132887066
Alón;5;1;36.23302989319673
Punta;5;1;19.029366671876367
Jamoncito;5;1;206.87280570785424
Medio Muslo;5;1;467.1845145919897
Entero;6;1;958.229275486615
Medio Pollo;6;1;479.9844152671344
Medio Pollo Superior;6;1;609.3551858983467
Medio Pollo Inferior;6;1;172.07616014705445
Cuarto de Pollo Superior;6;1;138.0
Muslo Entero;6;1;1452.5838526000596
Pechuga Completa;6;1;1681.0071795839294
Ala Completa;6;1;1390.5170057951686
Media Pechuga;6;1;2561.07549891586
Blanqueta;6;1;40.95532642116514
Alón;6;1;42.67182446162067
Punta;6;1;19.555059334265437
Jamoncito;6;1;143.65659253388685
Medio Muslo;6;1;200.23138279650811
Entero;7;1;1025.2148093136782
Medio Pollo;7;1;667.8803919891634
Medio Pollo Superior;7;1;118.12871739365642
Medio Pollo Inferior;7;1;256.5741355028879
Cuarto de Pollo Superior;7;1;237.85059950327764
Muslo Entero;7;1;2062.7187236120562
Pechuga Completa;7;1;2478.6392651029055
Ala Completa;7;1;1758.531169336563
Media Pechuga;7;1;3541.3980010972728
Blanqueta;7;1;69.53907071331051
Alón;7;1;49.74727106160295
Punta;7;1;21.171207782513946
Jamoncito;7;1;580.0796561279559
Medio Muslo;7;1;937.1771729609441
Entero;8;1;946.725482935309
Medio Pollo;8;1;1209.1261672260814
Medio Pollo Superior;8;1;114.0
Medio Pollo Inferior;8;1;441.87485647570475
Cuarto de Pollo Superior;8;1;635.4349854353761
Muslo Entero;8;1;2290.2730278852237
Pechuga Completa;8;1;3470.7428199058754
Ala Completa;8;1;1572.5702951490844
Media Pechuga;8;1;4534.50757221298
Blanqueta;8;1;66.97299915455508
Alón;8;1;55.66268746754287
Punta;8;1;17.790532630310693
Jamoncito;8;1;514.0461048417816
Medio Muslo;8;1;255.85902222512914
Entero;9;1;1337.496626131521
Medio Pollo;9;1;848.9251971851816
Medio Pollo Superior;9;1;847.4389991936816
Medio Pollo Inferior;9;1;919.6324071633037
Cuarto de Pollo Superior;9;1;310.38046963639476
Muslo Entero;9;1;2824.200185939126
Pechuga Completa;9;1;3195.7649325114453
Ala Completa;9;1;1621.9942615408634
Media Pechuga;9;1;3720.7897449401717
Blanqueta;9;1;36.261718314867956
Alón;9;1;40.724688723625206
Punta;9;1;16.039173706801094
Jamoncito;9;1;790.08103923631
Medio Muslo;9;1;90.0
Entero;10;1;932.700578788098
Medio Pollo;10;1;307.90920924745046
Medio Pollo Superior;10;1;359.06884488771016
Medio Pollo Inferior;10;1;1283.4161043902614
Cuarto de Pollo Superior;10;1;1137.6371685286274
Muslo Entero;10;1;3197.5147694323427
Pechuga Completa;10;1;3471.813581095703
Ala Completa;10;1;1932.2882910192775
Media Pechuga;10;1;3950.1143880502855
Blanqueta;10;1;52.78294519257775
Alón;10;1;27.080915038093522
Punta;10;1;17.075163215300947
Jamoncito;10;1;1046.5733414787142
Medio Muslo;10;1;337.35382035999373
Entero;11;1;712.7099453390726
Medio Pollo;11;1;86.0
Medio Pollo Superior;11;1;538.1848879597533
Medio Pollo Inferior;11;1;1839.5296271829843
Cuarto de Pollo Superior;11;1;1630.4364673534203
Muslo Entero;11;1;3312.481228953798
Pechuga Completa;11;1;4308.7391997658215
Ala Completa;11;1;2033.5311413423271
Media Pechuga;11;1;4808.761982729367
Blanqueta;11;1;43.32104404004307
Alón;11;1;39.725701732765266
Punta;11;1;14.7685184972384
Jamoncito;11;1;1376.8885052992973
Medio Muslo;11;1;681.2750741858181
Entero;12;1;1193.4558182436522
Medio Pollo;12;1;542.8271554842245
Medio Pollo Superior;12;1;921.3959714383088
Medio Pollo Inferior;12;1;1475.8254039504309
Cuarto de Pollo Superior;12;1;934.3545859747544
Muslo Entero;12;1;3966.938251793282
Pechuga Completa;12;1;4055.4075209058938
Ala Completa;12;1;2265.1534609807427
Media Pechuga;12;1;5439.777973789636
Blanqueta;12;1;66.77869807018874
Alón;12;1;35.70202339418474
Punta;12;1;19.09467898577931
Jamoncito;12;1;1314.042790589016
Medio Muslo;12;1;1598.6416792162074
Entero;13;1;1648.017872397821
Medio Pollo;13;1;404.2976516292001
Medio Pollo Superior;13;1;1598.408032132494
Medio Pollo Inferior;13;1;1864.3556838238876
Cuarto de Pollo Superior;13;1;1337.1481832004188
Muslo Entero;13;1;4129.66112079246
Pechuga Completa;13;1;3343.3151718916565
Ala Completa;13;1;2648.523906399817
Media Pechuga;13;1;4606.29419381275
Blanqueta;13;1;84.59372782384793
Alón;13;1;44.7263838018674
Punta;13;1;17.479056582587702
Jamoncito;13;1;1151.2537566896044
Medio Muslo;13;1;758.1027949955676
Entero;14;1;1469.9059380701601
Medio Pollo;14;1;988.09634295822
Medio Pollo Superior;14;1;1037.0893571599422
Medio Pollo Inferior;14;1;2495.0948400785255
Cuarto de Pollo Superior;14;1;1267.1270137340316
Muslo Entero;14;1;4671.233928452363
Pechuga Completa;14;1;3946.8248086465837
Ala Completa;14;1;2904.5365356461352
Media Pechuga;14;1;4674.531328090489
Blanqueta;14;1;105.66832673204459
Alón;14;1;47.64799335938709
Punta;14;1;15.867647423882337
Jamoncito;14;1;1121.9001033237303
Medio Muslo;14;1;800.8688108765143
Entero;15;1;464.95223086516125
Medio Pollo;15;1;2493.5439245367115
Medio Pollo Superior;15;1;135.6386227536443
Medio Pollo Inferior;15;1;1511.0030018418342
Cuarto de Pollo Superior;15;1;625.175597394868
Muslo Entero;15;1;3987.990135395389
Pechuga Completa;15;1;2192.976770738736
Ala Completa;15;1;1794.2701253151422
Media Pechuga;15;1;7178.644969074195
Blanqueta;15;1;486.8861085263742
Alón;15;1;101.11596917651102
Punta;15;1;19.686164058157118
Jamoncito;15;1;1197.8907536143417
Medio Muslo;15;1;2327.578894947151
Entero;16;1;1157.2745930900242
Medio Pollo;16;1;853.0424985184334
Medio Pollo Superior;16;1;542.0170568248034
Medio Pollo Inferior;16;1;1390.8896342459288
Cuarto de Pollo Superior;16;1;755.8659307032162
Muslo Entero;16;1;3459.5569612851555
Pechuga Completa;16;1;354.3788660779687
Ala Completa;16;1;1161.9763796066447
Media Pechuga;16;1;6894.628328855157
Blanqueta;16;1;654.2738716979426
Alón;16;1;115.15654974705396
Punta;16;1;30.309237649903096
Jamoncito;16;1;850.4326857579417
Medio Muslo;16;1;2309.677605007219
Entero;17;1;1667.2647590448464
Medio Pollo;17;1;296.00212450804815
Medio Pollo Superior;17;1;956.2110122267261
Medio Pollo Inferior;17;1;727.2693060726449
Cuarto de Pollo Superior;17;1;138.0
Muslo Entero;17;1;3588.5217824972688
Pechuga Completa;17;1;244.0
Ala Completa;17;1;726.6002074374585
Media Pechuga;17;1;5944.2806102531895
Blanqueta;17;1;800.9752288021809
Alón;17;1;186.2839881047098
Punta;17;1;48.57554004196712
Jamoncito;17;1;266.0404556066769
Medio Muslo;17;1;3442.1689165664684
Entero;18;1;1920.3264506923651
Medio Pollo;18;1;1043.8958032405055
Medio Pollo Superior;18;1;495.6163459532629
Medio Pollo Inferior;18;1;749.4190312929811
Cuarto de Pollo Superior;18;1;138.0
Muslo Entero;18;1;3479.8137295844344
Pechuga Completa;18;1;244.0
Ala Completa;18;1;682.7911729443355
Media Pechuga;18;1;5720.294836541555
Blanqueta;18;1;761.4035569626925
Alón;18;1;130.24369967684234
Punta;18;1;60.66061594637659
Jamoncito;18;1;80.0
Medio Muslo;18;1;2567.592076639281
Entero;19;1;2499.797871398177
Medio Pollo;19;1;1236.962534384556
Medio Pollo Superior;19;1;949.7965624517685
Medio Pollo Inferior;19;1;1050.0768369805353
Cuarto de Pollo Superior;19;1;997.4860317823325
Muslo Entero;19;1;3287.1213043458606
Pechuga Completa;19;1;244.0
Ala Completa;19;1;466.4143412875891
Media Pechuga;19;1;4795.046790822058
Blanqueta;19;1;540.407614761002
Alón;19;1;75.77535657338274
Punta;19;1;63.093562993668044
Jamoncito;19;1;80.0
Medio Muslo;19;1;2635.349928661527
Entero;20;1;3150.292162579357
Medio Pollo;20;1;1835.2945657534551
Medio Pollo Superior;20;1;1421.6355055232375
