f;t;r;value
Entero;1;1;85704.441900908
Medio Pollo;1;1;94374.62280349909
Medio Pollo Superior;1;1;87430.39285767116
Medio Pollo Inferior;1;1;106994.7203354287
Cuarto de Pollo Superior;1;1;102469.08569903833
Muslo Entero;1;1;92909.95889127212
Pechuga Completa;1;1;116948.1739582994
Ala Completa;1;1;54217.91501344957
Media Pechuga;1;1;177233.8760283848
Blanqueta;1;1;9357.674006306559
Alón;1;1;4781.877696070914
Punta;1;1;1045.8655144289296
Jamoncito;1;1;131003.50815255127
Medio Muslo;1;1;111163.50367910808
Entero;2;1;87510.01300837095
Medio Pollo;2;1;97051.47556111813
Medio Pollo Superior;2;1;136426.8334368166
Medio Pollo Inferior;2;1;73559.40860672362
Cuarto de Pollo Superior;2;1;156122.97408087764
Muslo Entero;2;1;92633.55822030002
Pechuga Completa;2;1;164616.84687709608
Ala Completa;2;1;62061.38948888242
Media Pechuga;2;1;134673.64642457917
Blanqueta;2;1;9685.04592452092
Alón;2;1;3969.937347188726
Punta;2;1;1414.5327315233478
Jamoncito;2;1;134809.48930221458
Medio Muslo;2;1;251660.90758139925
Entero;3;1;66426.18618308323
Medio Pollo;3;1;97051.47556111813
Medio Pollo Superior;3;1;113705.92835883978
Medio Pollo Inferior;3;1;142246.06809903443
Cuarto de Pollo Superior;3;1;90768.23324620783
Muslo Entero;3;1;153148.04113863848
Pechuga Completa;3;1;105968.48998814602
Ala Completa;3;1;89766.9644820187
Media Pechuga;3;1;186934.77367335808
Blanqueta;3;1;5704.994982484644
Alón;3;1;3463.9985193775688
Punta;3;1;1238.8121633483672
Jamoncito;3;1;134809.48930221458
Medio Muslo;3;1;184207.80476366385
Entero;4;1;73049.08331787815
Medio Pollo;4;1;75177.59977503879
Medio Pollo Superior;4;1;113705.92835883978
Medio Pollo Inferior;4;1;115389.78046586228
Cuarto de Pollo Superior;4;1;171790.25353474775
Muslo Entero;4;1;135117.96535418511
Pechuga Completa;4;1;164037.27206187267
Ala Completa;4;1;66717.78970627408
Media Pechuga;4;1;187926.97300500676
Blanqueta;4;1;9480.912347540954
Alón;4;1;3190.409151022389
Punta;4;1;983.5331019316238
Jamoncito;4;1;134809.48930221458
Medio Muslo;4;1;118693.00776864766
Entero;5;1;85828.10592084394
Medio Pollo;5;1;61920.07747576933
Medio Pollo Superior;5;1;113705.92835883978
Medio Pollo Inferior;5;1;110398.41905720677
Cuarto de Pollo Superior;5;1;146716.12157857392
Muslo Entero;5;1;126049.58838826
Pechuga Completa;5;1;147682.07358387765
Ala Completa;5;1;58480.91309769765
Media Pechuga;5;1;150560.19883409076
Blanqueta;5;1;12326.235745441727
Alón;5;1;5067.277602785416
Punta;5;1;1134.634477828959
Jamoncito;5;1;122737.60162898983
Medio Muslo;5;1;220556.34197688877
Entero;6;1;70676.11568847812
Medio Pollo;6;1;129530.27807285431
Medio Pollo Superior;6;1;82814.61933989082
Medio Pollo Inferior;6;1;105491.90837394277
Cuarto de Pollo Superior;6;1;134486.8741770727
Muslo Entero;6;1;87877.64110736085
Pechuga Completa;6;1;223336.81014936723
Ala Completa;6;1;73915.95459911537
Media Pechuga;6;1;216383.77111794904
Blanqueta;6;1;7407.1715001447965
Alón;6;1;4162.429867067062
Punta;6;1;1526.2951949301237
Jamoncito;6;1;140824.48219454504
Medio Muslo;6;1;203003.25296870415
Entero;7;1;83478.44152516671
Medio Pollo;7;1;85354.50199288822
Medio Pollo Superior;7;1;144339.7625627668
Medio Pollo Inferior;7;1;104646.30604297708
Cuarto de Pollo Superior;7;1;127845.63035318417
Muslo Entero;7;1;87150.55579968203
Pechuga Completa;7;1;117781.8695175851
Ala Completa;7;1;53903.354613382835
Media Pechuga;7;1;133958.3824403983
Blanqueta;7;1;6562.671698499779
Alón;7;1;4090.110845384793
Punta;7;1;1397.7051144706838
Jamoncito;7;1;93284.04046928097
Medio Muslo;7;1;129445.88773251197
Entero;8;1;92233.94834013804
Medio Pollo;8;1;63357.63263105771
Medio Pollo Superior;8;1;113963.40317386175
Medio Pollo Inferior;8;1;97784.26251481216
Cuarto de Pollo Superior;8;1;108029.5620728744
Muslo Entero;8;1;114891.78345241294
Pechuga Completa;8;1;104790.26136299934
Ala Completa;8;1;106218.55495806683
Media Pechuga;8;1;133034.24106759013
Blanqueta;8;1;9965.065847342612
Alón;8;1;4223.523272751052
Punta;8;1;1987.4529319931219
Jamoncito;8;1;141092.55058822723
Medio Muslo;8;1;233364.47596891448
Entero;9;1;63991.176815526036
Medio Pollo;9;1;119474.8467227701
Medio Pollo Superior;9;1;67967.25151516954
Medio Pollo Inferior;9;1;77875.56376530277
Cuarto de Pollo Superior;9;1;156096.27496750825
Muslo Entero;9;1;92676.43896746893
Pechuga Completa;9;1;189437.25692272757
Ala Completa;9;1;83989.74633974025
Media Pechuga;9;1;265263.5761200421
Blanqueta;9;1;13036.382897623696
Alón;9;1;6592.314770492314
Punta;9;1;1795.318779585838
Jamoncito;9;1;108544.89537836141
Medio Muslo;9;1;195595.9172517016
Entero;10;1;111872.94792498724
Medio Pollo;10;1;130731.01368267866
Medio Pollo Superior;10;1;144161.63727594292
Medio Pollo Inferior;10;1;85634.21695210488
Cuarto de Pollo Superior;10;1;79449.67845969778
Muslo Entero;10;1;104322.58720954845
Pechuga Completa;10;1;152626.09452152348
Ala Completa;10;1;59354.21461928928
Media Pechuga;10;1;188930.43416458456
Blanqueta;10;1;7882.184013117415
Alón;10;1;6445.300514437026
Punta;10;1;1466.6257861592067
Jamoncito;10;1;110404.36761800612
Medio Muslo;10;1;165319.1161540582
Entero;11;1;100750.30406397203
Medio Pollo;11;1;110865.85413588784
Medio Pollo Superior;11;1;102535.90492049564
Medio Pollo Inferior;11;1;72541.561323345
Cuarto de Pollo Superior;11;1;101709.90222079199
Muslo Entero;11;1;123055.61952702388
Pechuga Completa;11;1;115156.87682540057
Ala Completa;11;1;79096.17693701721
Media Pechuga;11;1;142863.33852915722
Blanqueta;11;1;10714.37904189794
Alón;11;1;3457.474480308065
Punta;11;1;1860.2935984999676
Jamoncito;11;1;103380.1571284873
Medio Muslo;11;1;158243.45762112533
Entero;12;1;58575.984403418806
Medio Pollo;12;1;68612.89344685749
Medio Pollo Superior;12;1;89808.1428178369
Medio Pollo Inferior;12;1;135157.2110516453
Cuarto de Pollo Superior;12;1;180775.35855219982
Muslo Entero;12;1;83936.72056914205
Pechuga Completa;12;1;187991.1884564991
Ala Completa;12;1;66783.6581527228
Media Pechuga;12;1;159533.39276309544
Blanqueta;12;1;7125.253525635045
Alón;12;1;5352.529862648903
Punta;12;1;1078.6383584318855
Jamoncito;12;1;140789.22944032584
Medio Muslo;12;1;116226.15068030282
Entero;13;1;60151.87595737841
Medio Pollo;13;1;105675.2682217209
Medio Pollo Superior;13;1;71486.14471302713
Medio Pollo Inferior;13;1;83949.6187176596
Cuarto de Pollo Superior;13;1;107683.06859867102
Muslo Entero;13;1;119592.76348472275
Pechuga Completa;13;1;218638.55737556814
Ala Completa;13;1;52453.16839872263
Media Pechuga;13;1;266710.1109606525
Blanqueta;13;1;7740.999103353811
Alón;13;1;3870.370560576125
Punta;13;1;1779.3122973433328
Jamoncito;13;1;150298.7891620412
Medio Muslo;13;1;245030.8473434873
Entero;14;1;98229.8050922497
Medio Pollo;14;1;60708.61191510715
Medio Pollo Superior;14;1;148710.84834415803
Medio Pollo Inferior;14;1;67461.49785882105
Cuarto de Pollo Superior;14;1;139132.59558716897
Muslo Entero;14;1;92122.04670421037
Pechuga Completa;14;1;130750.16146105916
Ala Completa;14;1;64480.334272214706
Media Pechuga;14;1;200719.3267821962
Blanqueta;14;1;7385.301967796046
Alón;14;1;4563.597268183202
Punta;14;1;1778.8154581515334
Jamoncito;14;1;137602.4755868213
Medio Muslo;14;1;180309.6092482791
Entero;15;1;77903.81477592899
Medio Pollo;15;1;76246.23577147818
Medio Pollo Superior;15;1;124410.13297021335
Medio Pollo Inferior;15;1;120913.30325299726
Cuarto de Pollo Superior;15;1;150915.14476413012
Muslo Entero;15;1;135936.70335840964
Pechuga Completa;15;1;171704.8468576858
Ala Completa;15;1;122703.01811812166
Media Pechuga;15;1;168684.48604008008
Blanqueta;15;1;23039.849183940147
Alón;15;1;26725.98385754258
Punta;15;1;9777.027851907855
Jamoncito;15;1;160022.925600071
Medio Muslo;15;1;118559.918632692
Entero;16;1;60597.60780878142
Medio Pollo;16;1;98402.65702413293
Medio Pollo Superior;16;1;101051.01797184245
Medio Pollo Inferior;16;1;107583.95565619157
Cuarto de Pollo Superior;16;1;137403.97155558254
Muslo Entero;16;1;152985.4417684207
Pechuga Completa;16;1;214610.55583481104
Ala Completa;16;1;89870.17533732772
Media Pechuga;16;1;285090.04969923024
Blanqueta;16;1;31419.457338347765
Alón;16;1;23754.77019114383
Punta;16;1;6693.832806404607
Jamoncito;16;1;184416.52948856744
Medio Muslo;16;1;206210.4411042256
Entero;17;1;69716.53720581371
Medio Pollo;17;1;140922.4523431769
Medio Pollo Superior;17;1;99601.14550362137
Medio Pollo Inferior;17;1;113554.32450991689
Cuarto de Pollo Superior;17;1;148427.46388211256
Muslo Entero;17;1;91993.96412444694
