f;t;r;value
Entero;1;1;51.53004848623685
Medio Pollo;1;1;67.97449286053097
Medio Pollo Superior;1;1;75.14419988697439
Medio Pollo Inferior;1;1;80.68799990515065
Cuarto de Pollo Superior;1;1;79.29418078134458
Muslo Entero;1;1;84.48311731875428
Pechuga Completa;1;1;81.85658676210433
Ala Completa;1;1;95.88292895707417
Media Pechuga;1;1;88.236593428611
Blanqueta;1;1;107.0615897964232
Alón;1;1;111.13263743600618
Punta;1;1;115.89266534345158
Jamoncito;1;1;102.97789679711113
Medio Muslo;1;1;88.57077919555663
Entero;2;1;51.86904848623685
Medio Pollo;2;1;68.31349286053099
Medio Pollo Superior;2;1;75.48319988697439
Medio Pollo Inferior;2;1;81.02699990515065
Cuarto de Pollo Superior;2;1;79.63318078134456
Muslo Entero;2;1;84.82211731875431
Pechuga Completa;2;1;82.19558676210433
Ala Completa;2;1;96.22192895707417
Media Pechuga;2;1;88.575593428611
Blanqueta;2;1;107.40058979642322
Alón;2;1;111.47163743600618
Punta;2;1;116.23166534345162
Jamoncito;2;1;103.31689679711116
Medio Muslo;2;1;88.90977919555661
Entero;3;1;52.208048486236855
Medio Pollo;3;1;68.65249286053098
Medio Pollo Superior;3;1;75.82219988697439
Medio Pollo Inferior;3;1;81.36599990515063
Cuarto de Pollo Superior;3;1;79.97218078134456
Muslo Entero;3;1;85.1611173187543
Pechuga Completa;3;1;82.53458676210434
Ala Completa;3;1;96.56092895707417
Media Pechuga;3;1;88.914593428611
Blanqueta;3;1;107.7395897964232
Alón;3;1;111.81063743600617
Punta;3;1;116.5706653434516
Jamoncito;3;1;103.65589679711114
Medio Muslo;3;1;89.24877919555662
Entero;4;1;52.547048486236854
Medio Pollo;4;1;68.99149286053098
Medio Pollo Superior;4;1;76.16119988697439
Medio Pollo Inferior;4;1;81.70499990515064
Cuarto de Pollo Superior;4;1;80.31118078134456
Muslo Entero;4;1;85.50011731875429
Pechuga Completa;4;1;82.87358676210432
Ala Completa;4;1;96.89992895707418
Media Pechuga;4;1;89.25359342861101
Blanqueta;4;1;108.0785897964232
Alón;4;1;112.14963743600617
Punta;4;1;116.9096653434516
Jamoncito;4;1;103.99489679711114
Medio Muslo;4;1;89.58777919555662
Entero;5;1;52.88604848623686
Medio Pollo;5;1;69.33049286053098
Medio Pollo Superior;5;1;76.50019988697439
Medio Pollo Inferior;5;1;82.04399990515064
Cuarto de Pollo Superior;5;1;80.65018078134457
Muslo Entero;5;1;85.83911731875429
Pechuga Completa;5;1;83.21258676210434
Ala Completa;5;1;97.23892895707417
Media Pechuga;5;1;89.592593428611
Blanqueta;5;1;108.41758979642321
Alón;5;1;112.48863743600616
Punta;5;1;117.2486653434516
Jamoncito;5;1;104.33389679711114
Medio Muslo;5;1;89.92677919555662
Entero;6;1;53.22504848623686
