f;t;r;value
Entero;1;1;923.0
Medio Pollo;1;1;1022.0
Medio Pollo Superior;1;1;999.1780849994135
Medio Pollo Inferior;1;1;1118.4193548387098
Cuarto de Pollo Superior;1;1;1151.159220028094
Muslo Entero;1;1;957.1495962557948
Pechuga Completa;1;1;1347.3352445061255
Ala Completa;1;1;522.2930888025732
Media Pechuga;1;1;1938.7219367703083
Blanqueta;1;1;1.0
Alón;1;1;0.0
Punta;1;1;0.0
Jamoncito;1;1;1095.3118279569892
Medio Muslo;1;1;1206.9451751788208
Entero;2;1;942.0
Medio Pollo;2;1;1052.5
Medio Pollo Superior;2;1;1555.4993343554254
Medio Pollo Inferior;2;1;768.9189341149856
Cuarto de Pollo Superior;2;1;1753.5692966299944
Muslo Entero;2;1;954.1488165438049
Pechuga Completa;2;1;1896.5159705363635
Ala Completa;2;1;597.9223956153393
Media Pechuga;2;1;1473.4927886023634
Blanqueta;2;1;0.0
Alón;2;1;0.0
Punta;2;1;0.0
Jamoncito;2;1;1128.4623655913979
Medio Muslo;2;1;2732.7553893420545
Entero;3;1;714.6064113177993
Medio Pollo;3;1;1052.5
Medio Pollo Superior;3;1;1295.8387096774195
Medio Pollo Inferior;3;1;1486.9028603740003
Cuarto de Pollo Superior;3;1;1019.412072148136
Muslo Entero;3;1;1577.970103112882
Pechuga Completa;3;1;1220.8406214109286
Ala Completa;3;1;864.8481590928722
Media Pechuga;3;1;2045.3825920339702
Blanqueta;3;1;0.0
Alón;3;1;0.0
Punta;3;1;0.0
Jamoncito;3;1;1128.3118279569892
Medio Muslo;3;1;2000.3101881672956
Entero;4;1;785.8548906596407
Medio Pollo;4;1;814.5102304676667
Medio Pollo Superior;4;1;1295.8387096774195
Medio Pollo Inferior;4;1;1204.4362700271433
Cuarto de Pollo Superior;4;1;1930.3117608659315
Muslo Entero;4;1;1391.7488350161423
Pechuga Completa;4;1;1889.8388113388457
Ala Completa;4;1;642.70712835649
Media Pechuga;4;1;2055.6913454699697
Blanqueta;4;1;0.0
Alón;4;1;0.0
Punta;4;1;0.0
Jamoncito;4;1;1128.4623655913979
Medio Muslo;4;1;1288.8730306755208
Entero;5;1;923.3303654262481
Medio Pollo;5;1;670.2157557036957
Medio Pollo Superior;5;1;1295.8387096774195
Medio Pollo Inferior;5;1;1153.4193548387098
Cuarto de Pollo Superior;5;1;1649.7734567794573
Muslo Entero;5;1;1299.1768286355434
Pechuga Completa;5;1;1702.2912630759029
Ala Completa;5;1;563.4940357447545
Media Pechuga;5;1;1646.9445166194018
Blanqueta;5;1;0.0
Alón;5;1;0.0
Punta;5;1;0.0
Jamoncito;5;1;1026.201120070443
Medio Muslo;5;1;2394.665551137402
Entero;6;1;760.3267370916325
Medio Pollo;6;1;1402.0207458409561
Medio Pollo Superior;6;1;947.3008700199168
Medio Pollo Inferior;6;1;1103.5373410816335
Cuarto de Pollo Superior;6;1;1510.8709677419356
Muslo Entero;6;1;905.161680865615
Pechuga Completa;6;1;2573.0162817002356
Ala Completa;6;1;712.0486324453084
Media Pechuga;6;1;2367.077829587305
Blanqueta;6;1;0.0
Alón;6;1;0.0
Punta;6;1;0.0
Jamoncito;6;1;1177.4243544225244
Medio Muslo;6;1;2204.0848714471626
Entero;7;1;898.0529057664653
Medio Pollo;7;1;924.771677969476
Medio Pollo Superior;7;1;1645.537839657503
Medio Pollo Inferior;7;1;1093.8713024710444
Cuarto de Pollo Superior;7;1;1436.3973593425035
Muslo Entero;7;1;897.6725203585958
Pechuga Completa;7;1;1356.940075194755
Ala Completa;7;1;519.262859349355
Media Pechuga;7;1;1465.4052636378217
Blanqueta;7;1;0.0
Alón;7;1;0.0
Punta;7;1;0.0
Jamoncito;7;1;780.0490008664867
Medio Muslo;7;1;1405.637255022498
Entero;8;1;992.2437913770049
Medio Pollo;8;1;685.7756864086334
Medio Pollo Superior;8;1;1297.0000000000002
Medio Pollo Inferior;8;1;1022.9086450186771
Cuarto de Pollo Superior;8;1;1213.3853092065804
Muslo Entero;8;1;1183.4141030297117
Pechuga Completa;8;1;1207.2664979422532
Ala Completa;8;1;1023.2266796580544
Media Pechuga;8;1;1455.2319639955288
Blanqueta;8;1;0.0
Alón;8;1;0.0
Punta;8;1;0.0
Jamoncito;8;1;1179.6656568612318
Medio Muslo;8;1;2533.72841811345
Entero;9;1;689.9041177575141
Medio Pollo;9;1;1292.5489382663316
Medio Pollo Superior;9;1;776.7480619943484
Medio Pollo Inferior;9;1;814.0358469187984
Cuarto de Pollo Superior;9;1;1753.2694128638323
Muslo Entero;9;1;954.7438961193064
Pechuga Completa;9;1;2182.4666793477513
Ala Completa;9;1;809.1399915789574
Media Pechuga;9;1;2901.9820053867943
Blanqueta;9;1;0.0
Alón;9;1;0.0
Punta;9;1;0.0
Jamoncito;9;1;907.5368243866208
Medio Muslo;9;1;2125.0323789803087
Entero;10;1;1204.8235615856597
Medio Pollo;10;1;1415.7099865912674
Medio Pollo Superior;10;1;1647.5180306949555
Medio Pollo Inferior;10;1;895.1373056113091
Cuarto de Pollo Superior;10;1;892.376779229674
Muslo Entero;10;1;1074.5487384610167
Pechuga Completa;10;1;1758.3730418355833
Ala Completa;10;1;571.8063312509809
Media Pechuga;10;1;2066.8978690365843
Blanqueta;10;1;0.0
Alón;10;1;0.0
Punta;10;1;0.0
Jamoncito;10;1;923.1471845429604
Medio Muslo;10;1;1795.0569620093597
Entero;11;1;1085.037468169558
Medio Pollo;11;1;1208.9469787519733
Medio Pollo Superior;11;1;1172.3484483879336
Medio Pollo Inferior;11;1;758.5636619690456
Cuarto de Pollo Superior;11;1;1142.297238502366
Muslo Entero;11;1;1268.1146977591336
Pechuga Completa;11;1;1327.0401087196499
Ala Completa;11;1;761.9053574579672
Media Pechuga;11;1;1562.297353813691
Blanqueta;11;1;0.0
Alón;11;1;0.0
Punta;11;1;0.0
Jamoncito;11;1;864.1171924836104
Medio Muslo;11;1;1717.638185292118
Entero;12;1;629.4712437183161
Medio Pollo;12;1;743.0215350231679
Medio Pollo Superior;12;1;1026.8250615892073
Medio Pollo Inferior;12;1;1413.3325377415742
Cuarto de Pollo Superior;12;1;2030.4642555694395
Muslo Entero;12;1;864.9860075025273
Pechuga Completa;12;1;2166.365171103892
Ala Completa;12;1;643.4568927053035
Media Pechuga;12;1;1745.2944042618874
Blanqueta;12;1;0.0
Alón;12;1;0.0
Punta;12;1;0.0
Jamoncito;12;1;1177.1296084328262
