t;r;value
1;1;584649.1780969546
2;1;732324.4713522554
3;1;715249.0830841826
4;1;709152.2007526747
5;1;704856.1608335985
6;1;788405.0412808667
7;1;573321.0715365553
8;1;764658.9614391357
9;1;866131.9985047281
10;1;747161.6344346574
11;1;653644.519898799
12;1;710669.7850544773
13;1;837419.6377887712
14;1;703021.1772240544
15;1;791270.1275484328
16;1;935060.866947021
17;1;764237.3773558858
18;1;737981.8846460833
19;1;706703.8115519992
20;1;764910.5208203453
21;1;730002.3639788508
22;1;799287.9235345605
23;1;792826.629022115
24;1;799756.2522272386
25;1;655454.5351293308
26;1;791518.5484091179
27;1;654063.578964795
28;1;786635.5395285604
29;1;750468.1683424886
30;1;825122.760519381
31;1;868248.4886938869
32;1;668442.7687867051
33;1;661442.3642790089
34;1;855953.4986084148
35;1;746628.0642889411
36;1;880232.7375974997
37;1;770508.1833152529
38;1;790866.4007193703
39;1;774800.0317278318
40;1;816234.6699344137
41;1;670177.0442427819
42;1;795427.1347754024
43;1;767417.8955009907
44;1;746454.9208283508
45;1;849211.4521546338
46;1;842204.0263450005
47;1;702044.0751749916
48;1;749726.847852712
49;1;668316.1133010634
50;1;885326.655247478
51;1;736830.4496830506
52;1;725884.1705424732
53;1;817134.081786223
54;1;720274.7301819598
55;1;775217.1256849358
56;1;765657.3445750927
57;1;756695.0722535846
58;1;821431.0029613879
59;1;777417.7098623294
60;1;759656.3111821397
61;1;776140.4440248939
62;1;624439.5677333146
63;1;764431.8357229474
64;1;823942.8812465763
65;1;833410.2228890614
66;1;737299.7691874456
67;1;736559.4858670597
68;1;828447.0528088864
69;1;687781.8075549806
70;1;801166.9157151029
71;1;687185.802187406
72;1;742926.8586002461
73;1;712010.7267834599
74;1;787537.7610955591
75;1;791517.8493089625
76;1;686717.1101242192
77;1;813698.56453427
78;1;829177.492586859
79;1;732161.2980998353
80;1;900283.6311666146
81;1;781518.3439415464
82;1;651986.5685705626
83;1;737075.1749825987
84;1;780099.4790564005
85;1;750498.2293236203
86;1;727928.3503330398
87;1;806954.3350676948
88;1;721843.488192503
89;1;689508.5253916632
90;1;723081.2407090579
91;1;720306.2076338906
92;1;957598.3962030357
93;1;861290.9439393755
94;1;847190.807615799
95;1;784993.1689499905
96;1;757336.4228432538
97;1;771153.9558565989
98;1;741986.6439691349
99;1;801515.0060360584
100;1;707223.1455728372
101;1;792882.6726545556
102;1;806543.4481337203
103;1;774310.9560522698
104;1;806950.6890913903
105;1;768242.0457264031
106;1;727607.1416199515
107;1;771578.9524240037
108;1;711493.2801791707
109;1;770573.1389377683
110;1;709931.8948190393
111;1;739710.9118839452
112;1;565564.4323582044
113;1;845032.1736252633
114;1;811822.7085638278
115;1;801258.8692151491
116;1;781658.2389377668
117;1;617408.7506446008
118;1;824318.7669468815
119;1;647816.4077746018
120;1;770696.215018568
121;1;877067.4861927276
122;1;913270.087735464
123;1;671448.4720213196
124;1;762722.678030878
125;1;845148.8102740254
126;1;632821.659837632
127;1;837802.1256668025
128;1;772324.6897949236
129;1;607312.5439146993
130;1;876000.3584097105
131;1;795889.6510744749
132;1;567988.9591318003
133;1;771477.763361273
134;1;921703.3098591042
135;1;799787.6340688597
136;1;663428.1812250117
137;1;877211.930550879
138;1;769296.8991691852
139;1;790524.4333966176
140;1;677237.0845303086
141;1;808864.7638282008
142;1;809404.6312369679
143;1;738155.5537345002
144;1;732293.1115626243
145;1;717341.8166259065
146;1;721337.8210686536
147;1;800131.7555597945
148;1;842475.7604932319
149;1;810315.8121707257
150;1;743464.2363888782
151;1;764475.2152207914
152;1;853302.58793662
