t;r;value
1;1;1100090.5158598241
2;1;1354790.8863566208
3;1;1317269.2022138387
4;1;1311200.1847461257
5;1;1305786.3525877276
6;1;1430228.3798878524
7;1;1088341.6986396909
8;1;1254941.2244033995
9;1;1383483.7049432057
10;1;1285827.9130491875
11;1;1144133.064685029
12;1;1220694.431570555
13;1;1428888.6007563174
14;1;1254453.6945775165
15;1;1243975.8825024064
16;1;1481278.1261450169
17;1;1428247.334810556
18;1;1316975.4751773062
19;1;1309489.9705935663
20;1;1348491.902541517
21;1;1238562.975727189
22;1;1320576.4391363596
23;1;1390316.8601174017
24;1;1391543.0447643974
25;1;1184228.6076901627
26;1;1437610.4134979
27;1;1241735.7314520455
28;1;1452378.400358317
29;1;1325062.275231095
30;1;1439257.7500292668
31;1;1577225.8109100824
32;1;1198238.4734359456
33;1;1140192.4749498293
34;1;1575829.3106853552
35;1;1355633.27096173
36;1;1570608.5276953834
37;1;1354664.0311055982
38;1;1470622.8807864324
39;1;1336146.0130494095
40;1;1448488.3521229099
41;1;1342458.1477663144
42;1;1523610.0584666776
43;1;1326008.60680042
44;1;1263466.3546466331
45;1;1497282.7533796388
46;1;1617046.6802092742
47;1;1401528.4100857289
48;1;1349378.9244728032
49;1;1307242.9074641764
50;1;1434010.600088081
51;1;1262653.0710935788
52;1;1386994.1431040172
53;1;1611793.1263272495
54;1;1353323.2341078473
55;1;1521353.6114862922
56;1;1405335.467674022
57;1;1259447.9429442084
58;1;1416039.6371032994
59;1;1464986.110721394
60;1;1374335.0742065923
61;1;1365237.8118189266
62;1;1219299.3196797075
63;1;1434220.627079688
64;1;1343081.3254644508
65;1;1425815.3636789813
66;1;1285917.7003103977
67;1;1288206.4332542373
68;1;1520243.693974498
69;1;1308595.6616486534
70;1;1503190.2957837395
71;1;1159506.1736178999
72;1;1296320.873747072
73;1;1223098.693086988
74;1;1461162.1640205027
75;1;1425937.9880371585
76;1;1315161.1316642181
77;1;1526638.540269101
78;1;1411327.4946234275
79;1;1262049.3472791181
80;1;1513482.3065605694
81;1;1400993.0347531608
82;1;1205145.3002158613
83;1;1439113.1649015949
84;1;1485233.170101962
85;1;1334506.0770634594
86;1;1359051.8898864845
87;1;1458000.796459343
88;1;1129892.5766868503
89;1;1307177.661156437
90;1;1336434.8245327782
91;1;1312164.475866422
92;1;1521052.6559739886
93;1;1493898.1018492803
94;1;1399672.265640314
95;1;1568789.5667187136
96;1;1323225.795294664
97;1;1467003.373851303
98;1;1308773.5939934955
99;1;1352565.311152667
100;1;1278842.8180913422
101;1;1351802.7752964408
102;1;1535826.1061951276
103;1;1554967.3293259218
104;1;1550658.111774661
105;1;1377310.8571653643
106;1;1453747.5421994622
107;1;1401598.6025638783
108;1;1356786.152730087
109;1;1351564.8532047933
110;1;1420355.3397107031
111;1;1379597.3428471603
112;1;1092951.1684361903
113;1;1523373.0260740556
114;1;1352091.6092388616
115;1;1343008.2383280916
116;1;1290392.0774931172
117;1;1192945.7157770195
118;1;1510593.5288757125
119;1;1264611.3102670913
120;1;1189829.0694605736
121;1;1506593.8956416466
122;1;1633630.3908734957
123;1;1174620.2770016596
124;1;1420918.8143602165
125;1;1650528.9876287312
126;1;1180536.2761236862
127;1;1465140.3981581172
128;1;1422637.103372783
129;1;1059502.2230185047
130;1;1552225.778437095
131;1;1468130.4180701196
132;1;1085088.925005349
133;1;1426057.8200797008
134;1;1531417.3916411693
135;1;1410690.895006531
136;1;1143279.81925166
137;1;1518867.8379681832
138;1;1403236.96412094
139;1;1416102.8029392685
140;1;1292559.8743184328
141;1;1313950.0191891142
142;1;1451267.8742982228
143;1;1338989.8798032778
144;1;1320279.238609938
145;1;1263085.0681765429
146;1;1410660.5346833642
147;1;1569064.1248634015
148;1;1317166.0569856986
149;1;1369791.4148517523
150;1;1371082.7943531242
151;1;1327311.8824417605
152;1;1602127.678287997
153;1;1165874.655585621
154;1;1378427.985635663
155;1;1256820.0061472135
156;1;1421915.9356018784
157;1;1539439.3964373628
158;1;1555481.558636195
159;1;1292234.7811454176
160;1;1503333.7977152055
161;1;1577928.009634786
162;1;1560569.986350378
163;1;1417794.0572566
164;1;1180893.2351647126
165;1;1482356.191409634
166;1;1364044.3888054886
167;1;1572318.9925828988
168;1;1319338.371072957
1;2;1199313.0107823317
2;2;1433430.953949526
3;2;1301538.8437604064
4;2;1200248.0228771924
5;2;1163848.5899088604
6;2;1368949.6805710136
7;2;1399286.918392593
8;2;1340664.1522451094
9;2;1309278.0046081368
10;2;1236418.4188879398
11;2;1497356.3738061383
12;2;1214895.4932284122
13;2;1209836.3889777074
14;2;1521800.8790294582
15;2;1297583.4135369784
16;2;1420531.2353776968
17;2;1510103.9730655868
18;2;1346802.3184111353
19;2;1256580.748590304
20;2;1512786.3727860437
21;2;1392042.127261589
22;2;1414895.5516279868
23;2;1384478.479674246
24;2;1364399.396118399
25;2;1265249.8173240442
26;2;1343568.778085513
27;2;1659764.350991282
28;2;1319696.5745067624
29;2;1217352.333919705
30;2;1342460.0492378622
31;2;1647920.9225824156
32;2;1220429.4692450142
33;2;1373072.322542967
34;2;1387314.5671735648
35;2;1552181.190429018
36;2;1435456.428233617
37;2;1238430.5690121744
38;2;1367418.1762217511
39;2;1361597.2755813324
40;2;1491647.0329484304
41;2;1327116.464148447
42;2;1387514.8399736742
43;2;1557883.514298433
44;2;1285544.3654806532
45;2;1284428.909453735
46;2;1395978.0449339813
47;2;1231886.35324575
48;2;1565753.9743926297
49;2;1381067.6081559258
50;2;1252453.0361571868
51;2;1291904.4221163413
52;2;1271195.9877308994
53;2;1473203.8413760785
54;2;1455228.817351855
55;2;1254651.539552871
56;2;1503444.0990304146
57;2;1395940.610068303
58;2;1437952.2941481331
59;2;1364357.1392186233
60;2;1210216.6592668032
61;2;1215460.690432021
62;2;1503154.9530207727
63;2;1283875.6177629638
64;2;1205726.3220093164
65;2;1420276.9040966493
66;2;1590855.829280274
67;2;1354365.203365645
68;2;1369094.739264428
69;2;1285096.593580544
70;2;1526741.1413535913
71;2;1292275.3293156489
72;2;1364966.396689863
73;2;1464682.3690740846
74;2;1085687.772990288
75;2;1504612.6272535156
76;2;1390273.0226956138
77;2;1200742.489650441
78;2;1399549.8154282349
79;2;1273402.5945820394
80;2;1297463.1227701327
81;2;1497472.5501153304
82;2;1435132.318352466
83;2;1535440.0561216194
84;2;1336230.3736854969
85;2;1457510.8494175707
86;2;1452010.0681528875
87;2;1139340.9526594775
88;2;1390155.8610704308
89;2;1405584.588941671
90;2;1333513.3524688245
