t;r;value
1;1;584649.1780969546
2;1;732324.4713522554
3;1;715249.0830841826
4;1;709152.2007526747
5;1;704856.1608335985
6;1;788405.0412808667
7;1;573321.0715365553
8;1;682728.9066632021
9;1;769177.8468255864
10;1;675768.9599501969
11;1;604675.024586328
12;1;666255.9125879919
13;1;810336.3431450726
14;1;686327.8825461356
15;1;666013.6167429026
16;1;819792.3940262094
17;1;747906.2024434956
18;1;727472.0652633809
19;1;677918.6496225682
20;1;743095.4836930447
21;1;712222.1144461213
22;1;869334.458331631
23;1;891718.9430271398
24;1;876202.3966964334
25;1;694539.4082212957
26;1;858232.8805024328
27;1;729949.4657418744
28;1;860950.3867747826
29;1;765113.6727071343
30;1;781389.8026064573
31;1;848047.9207780667
32;1;620864.777465781
33;1;628998.0603553879
34;1;837606.2675294685
35;1;745563.0983727052
36;1;829478.846860275
37;1;727772.0999674553
38;1;765539.8412779426
39;1;725424.6889775797
40;1;780915.9277179847
41;1;694696.3603610483
42;1;804924.2411003128
43;1;842820.7140825805
44;1;808099.8508500321
45;1;930522.1169530572
46;1;930416.0621902612
47;1;775106.4703940484
48;1;789003.2861269837
49;1;691024.5080017745
50;1;832376.6135873294
51;1;655154.9409926997
52;1;701267.2557497756
53;1;818820.9312889385
54;1;708720.4272519813
55;1;781308.3119575658
56;1;783301.9039291489
57;1;676708.913420584
58;1;768309.8127268957
59;1;747683.7909079713
60;1;741948.3693728618
61;1;761475.3067837749
62;1;614486.5442259508
63;1;775685.7606597361
64;1;865360.8766860487
65;1;928873.244209727
66;1;794426.0920580834
67;1;788834.2948436836
68;1;860550.8022818011
69;1;729288.5186976459
70;1;832217.8342328031
71;1;635771.1072475732
72;1;695679.6147080514
73;1;684393.4622617059
74;1;757454.170537004
75;1;777406.9666135472
76;1;715452.3123426719
77;1;818206.8547427253
78;1;753133.3676936408
79;1;665877.0091003804
80;1;825666.6487640019
81;1;782258.7735960084
82;1;636883.1317758559
83;1;742004.2233587949
84;1;781539.6776879425
85;1;796195.9026541805
86;1;816886.4543040288
87;1;835548.8879453627
88;1;757689.860917697
89;1;760105.4528442483
90;1;759933.3045572443
91;1;752119.8652213725
92;1;843910.7331900978
93;1;819542.9046847189
94;1;739055.4824272178
95;1;801919.1350659694
96;1;740718.2425293264
97;1;775604.616469632
98;1;735563.8526850796
99;1;749448.9536065437
100;1;682031.1397882638
101;1;761623.3064437645
102;1;820528.0850362286
103;1;794736.730810699
104;1;858254.7944880538
105;1;780529.7648189514
106;1;817628.6105171731
107;1;810457.1255727808
108;1;786770.2126270101
109;1;815242.9467282087
110;1;761430.421675862
111;1;765014.3797622321
112;1;574637.6507493835
113;1;803906.2229508453
114;1;727350.2051192313
115;1;728387.0924573068
116;1;694129.152563059
117;1;618222.739014729
118;1;833574.4679848541
119;1;635557.4247142174
120;1;666420.4720123091
121;1;787452.1320477844
122;1;855995.3469937936
123;1;631899.2686041399
124;1;729302.222977956
125;1;852246.0274872811
126;1;618806.6838409507
127;1;960551.4573127126
128;1;873245.5109840682
129;1;692226.3134737224
130;1;928941.4104003739
131;1;911907.2622306786
132;1;624322.2294868414
133;1;831694.9827170292
134;1;833510.2607579177
135;1;756636.0104314357
136;1;630826.8312502073
137;1;814722.3950555825
138;1;739665.9835399814
139;1;779742.8491376664
140;1;676234.8154120711
141;1;726709.4080982603
142;1;786533.1397061493
143;1;693122.2988786282
144;1;690611.4554392133
145;1;698039.5790827674
146;1;725768.1117341531
147;1;817877.0027252415
148;1;890239.2627462841
149;1;880706.3816433896
150;1;790920.2635686375
151;1;842165.5136463416
152;1;923845.9168317631
