t;r;value
1;1;584649.1780969402
2;1;732324.471352248
3;1;715249.0830841912
4;1;709152.2007526824
5;1;704856.1608335939
6;1;788405.0412808757
7;1;573321.0715365417
8;1;682728.9066631899
9;1;769177.8468255964
10;1;675768.9599501749
11;1;604675.0245863125
12;1;666255.9125880015
13;1;810336.3431450899
14;1;686327.8825461162
15;1;725001.8820459825
16;1;887346.8093926872
17;1;801953.8528438413
18;1;773712.5201975547
19;1;741193.40598211
20;1;798191.2028340523
21;1;774370.5170765357
22;1;702107.7954121782
23;1;771643.9263212911
24;1;806117.4657628161
25;1;644236.7356882166
26;1;816346.4205951033
27;1;674441.808553929
28;1;842160.3428091957
29;1;743699.302375009
30;1;793179.598400162
31;1;873247.76781078
32;1;657744.4953567267
33;1;664798.2344138217
34;1;885690.5531732419
35;1;797534.6102548817
36;1;881300.5550805925
37;1;740558.0765748844
38;1;821886.9880194436
39;1;752274.9164987935
40;1;835536.7573392123
41;1;731995.2060226861
42;1;839848.5935633631
43;1;722703.7699805434
44;1;716864.0265906045
45;1;853051.4037473091
46;1;846288.2897301968
47;1;759270.5526595183
48;1;788044.664544761
49;1;686975.7333485733
50;1;840176.8211491429
51;1;660903.8346978629
52;1;757560.7972098687
53;1;842939.9571218643
54;1;698213.490264208
55;1;801917.3583389098
56;1;777563.5215572028
57;1;709284.2702218227
58;1;793888.0767715967
59;1;767626.105993566
60;1;773065.6055918243
61;1;792336.1990908675
62;1;646094.3898044946
63;1;796308.4454487477
64;1;768075.8368713453
65;1;796582.6868470937
66;1;712298.5318029558
67;1;723202.5043600181
68;1;841114.9130445416
69;1;697897.5922655762
70;1;825632.4851749714
71;1;647143.7078011122
72;1;720368.9328600342
73;1;715602.5289007216
74;1;785087.2557727988
75;1;813461.5472413633
76;1;684615.5463687747
77;1;853886.7614529873
78;1;785809.7529568475
79;1;679255.1619767019
80;1;853466.2908433119
81;1;819326.6386634317
82;1;668491.0335902486
83;1;774958.603663993
84;1;818432.2931650949
85;1;707696.8708787027
86;1;724603.411481496
87;1;775695.7939131191
88;1;728167.4683725465
89;1;725330.1144029568
90;1;749978.9687164141
91;1;750403.495847412
92;1;855518.4147412677
93;1;845185.5030642874
94;1;759614.4136438065
95;1;846394.4260533459
96;1;778808.8731972564
97;1;799804.7052796391
98;1;774490.6171197746
99;1;765848.5200662384
100;1;710518.1742328833
101;1;771109.5042219678
102;1;883792.6671914315
103;1;808714.5158175891
104;1;879292.4072972604
105;1;788164.2717107371
106;1;743010.0438392197
107;1;766122.9567351139
108;1;770410.2208291276
109;1;750802.0769424158
110;1;739102.472059039
111;1;776692.3354244797
112;1;593239.157997388
113;1;817159.3726943578
114;1;737342.8149776323
115;1;734750.4107888518
116;1;670072.6755530154
117;1;660243.1836377913
118;1;901103.9139737006
119;1;682534.6645232487
120;1;695119.2890563908
121;1;819760.9856686583
122;1;890281.0500081934
123;1;661899.8629910126
124;1;757325.6471341219
125;1;875173.7861790891
126;1;649711.3536595538
127;1;821246.1865422907
128;1;782390.1818574655
129;1;606936.988630603
130;1;860449.2242645377
131;1;795849.2405620944
132;1;597590.4960592809
133;1;814830.0373884444
134;1;885691.052282881
135;1;766173.3803937196
136;1;654445.7721526385
137;1;894654.3687247114
138;1;729498.1989547199
139;1;845856.9887628962
140;1;706078.1017901213
141;1;734315.0157106395
142;1;793013.5186169759
143;1;727696.1785414899
144;1;732611.5749792228
145;1;744230.977931199
146;1;761942.0616731688
147;1;865357.1426871497
148;1;767927.0116816023
149;1;777348.4416573422
150;1;716320.8952590012
151;1;769813.6559171121
152;1;883339.0901798597
153;1;669968.9226573803
154;1;772761.1380561574
155;1;744685.3080121974
156;1;769681.2177921031
157;1;836382.8040998421
158;1;867241.692828845
159;1;775012.4750234785
160;1;809627.082698341
161;1;894143.0103724446
162;1;834523.8006454137
163;1;708575.3828386997
