t;r;value
1;1;1100090.5158598023
2;1;1354790.8863561235
3;1;1317269.2022139048
4;1;1311200.1847461096
5;1;1305786.3525878107
6;1;1430228.3798878477
7;1;1088341.6986396788
8;1;1254941.2244034116
9;1;1383483.7049431526
10;1;1285827.9130491733
11;1;1144133.0646850164
12;1;1220694.431570556
13;1;1428888.6007563125
14;1;1254453.6945775033
15;1;1263392.7786981473
16;1;1563328.8650211084
17;1;1371366.3681896934
18;1;1345960.648947106
19;1;1265487.0231551728
20;1;1311385.0360020874
21;1;1351524.342756785
22;1;1351085.4572078492
23;1;1422972.240458094
24;1;1421864.3808806771
25;1;1205184.475747335
26;1;1463342.3986847417
27;1;1228890.054166812
28;1;1492938.6528316857
29;1;1377152.1081374972
30;1;1361894.43992215
31;1;1479540.762810984
32;1;1190662.5661101348
33;1;1189753.8230602264
34;1;1546063.0898344805
35;1;1408673.1083367087
36;1;1581332.7032787662
37;1;1373725.1111222482
38;1;1414991.6784300755
39;1;1361438.7972083294
40;1;1444674.230831399
41;1;1353579.8265068233
42;1;1501054.9443940308
43;1;1316303.9536910031
44;1;1270897.1598045009
45;1;1510131.4411642808
46;1;1626115.8382869344
47;1;1366397.0545949815
48;1;1431936.1884166452
49;1;1238060.0146666018
50;1;1486378.9297566288
51;1;1275099.4009100504
52;1;1333503.1888351797
53;1;1520329.2714239007
54;1;1306641.758978643
55;1;1448529.0987976068
56;1;1404802.332044444
57;1;1240685.3687544176
58;1;1446938.653408454
59;1;1393027.1133015056
60;1;1423074.7456052613
61;1;1439824.0634777702
62;1;1144521.9065520845
63;1;1471560.8573985798
64;1;1348192.7713723907
65;1;1475478.4837350717
66;1;1293788.168735126
67;1;1294752.2370324703
68;1;1534541.849864676
69;1;1267536.5049187732
70;1;1525438.7913883158
71;1;1156707.4195595505
72;1;1301638.4878310591
73;1;1268978.896928052
74;1;1445353.7915186177
75;1;1424685.3890037092
76;1;1329199.5423253991
77;1;1539117.679472293
78;1;1385017.9514015722
79;1;1274650.8075629484
80;1;1476407.6216629464
81;1;1442437.1145735155
82;1;1187923.3244593549
83;1;1386368.2870863737
84;1;1490537.7270472695
85;1;1285322.2673967802
