f;n;t;r;value
Medio Pollo Superior;1;5;1;738.5806451612907
Medio Pollo Inferior;1;5;1;666.7741935483873
Cuarto de Pollo Superior;1;5;1;953.1290322580653
Muslo Entero;1;5;1;864.9193548387102
Pechuga Completa;1;5;1;1329.67741935484
Ala Completa;1;5;1;595.354838709678
Media Pechuga;1;5;1;1647.0967741935483
Blanqueta;1;5;1;0.0
Alón;1;5;1;-1.8189894035458565e-12
Punta;1;5;1;0.0
Jamoncito;1;5;1;814.8602150537645
Medio Muslo;1;5;1;1455.1075268817203
Entero;1;6;1;413.9999999999991
Medio Pollo;1;6;1;520.5
Medio Pollo Superior;1;6;1;738.5806451612907
Medio Pollo Inferior;1;6;1;666.7741935483873
Cuarto de Pollo Superior;1;6;1;953.1290322580653
Muslo Entero;1;6;1;864.9193548387102
Pechuga Completa;1;6;1;1329.67741935484
Ala Completa;1;6;1;595.354838709678
Media Pechuga;1;6;1;1647.0967741935483
Blanqueta;1;6;1;0.0
Alón;1;6;1;-1.8189894035458565e-12
Punta;1;6;1;0.0
Jamoncito;1;6;1;814.8602150537645
Medio Muslo;1;6;1;1455.1075268817203
Entero;1;7;1;413.9999999999991
Medio Pollo;1;7;1;520.5
Medio Pollo Superior;1;7;1;738.5806451612907
Medio Pollo Inferior;1;7;1;666.7741935483873
Cuarto de Pollo Superior;1;7;1;953.1290322580653
Muslo Entero;1;7;1;864.9193548387102
Pechuga Completa;1;7;1;1329.67741935484
Ala Completa;1;7;1;595.354838709678
Media Pechuga;1;7;1;1647.0967741935483
Blanqueta;1;7;1;0.0
Alón;1;7;1;-1.8189894035458565e-12
Punta;1;7;1;0.0
Jamoncito;1;7;1;814.8602150537645
Medio Muslo;1;7;1;1455.1075268817203
Entero;2;8;1;508.00767630327937
Medio Pollo;2;8;1;613.7274037139296
Medio Pollo Superior;2;8;1;855.6774193548399
Medio Pollo Inferior;2;8;1;723.48851263093
Cuarto de Pollo Superior;2;8;1;1066.76838578371
Muslo Entero;2;8;1;920.4138576173436
Pechuga Completa;2;8;1;1440.3817643227922
Ala Completa;2;8;1;702.5343611423923
Media Pechuga;2;8;1;1754.0980539248712
Blanqueta;2;8;1;1.8189894035458565e-12
Alón;2;8;1;0.0
Punta;2;8;1;0.0
Jamoncito;2;8;1;851.7743950267968
Medio Muslo;2;8;1;1517.4890807802103
Entero;2;9;1;508.00767630327937
Medio Pollo;2;9;1;613.7274037139287
Medio Pollo Superior;2;9;1;855.6774193548399
Medio Pollo Inferior;2;9;1;723.48851263093
Cuarto de Pollo Superior;2;9;1;1066.76838578371
Muslo Entero;2;9;1;920.4138576173436
Pechuga Completa;2;9;1;1440.3817643227922
Ala Completa;2;9;1;702.5343611423923
Media Pechuga;2;9;1;1754.0980539248712
Blanqueta;2;9;1;1.8189894035458565e-12
Alón;2;9;1;0.0
Punta;2;9;1;0.0
Jamoncito;2;9;1;851.7743950267968
Medio Muslo;2;9;1;1517.4890807802103
Entero;2;10;1;508.00767630327937
Medio Pollo;2;10;1;613.7274037139287
Medio Pollo Superior;2;10;1;855.6774193548399
Medio Pollo Inferior;2;10;1;723.48851263093
Cuarto de Pollo Superior;2;10;1;1066.768385783711
Muslo Entero;2;10;1;920.4138576173436
Pechuga Completa;2;10;1;1440.3817643227922
Ala Completa;2;10;1;702.5343611423923
Media Pechuga;2;10;1;1754.0980539248712
Blanqueta;2;10;1;9.094947017729282e-13
Alón;2;10;1;0.0
Punta;2;10;1;0.0
Jamoncito;2;10;1;851.7743950267968
Medio Muslo;2;10;1;1517.4890807802103
Entero;2;11;1;508.00767630327937
Medio Pollo;2;11;1;613.7274037139287
Medio Pollo Superior;2;11;1;855.6774193548399
Medio Pollo Inferior;2;11;1;723.48851263093
Cuarto de Pollo Superior;2;11;1;1066.768385783711
Muslo Entero;2;11;1;920.4138576173436
Pechuga Completa;2;11;1;1440.381764322793
Ala Completa;2;11;1;702.5343611423923
Media Pechuga;2;11;1;1754.0980539248712
Blanqueta;2;11;1;9.094947017729282e-13
Alón;2;11;1;-1.8189894035458565e-12
Punta;2;11;1;-1.8189894035458565e-12
Jamoncito;2;11;1;851.7743950267968
Medio Muslo;2;11;1;1517.4890807802103
Entero;2;12;1;508.00767630327937
Medio Pollo;2;12;1;613.7274037139287
Medio Pollo Superior;2;12;1;855.6774193548381
Medio Pollo Inferior;2;12;1;723.48851263093
Cuarto de Pollo Superior;2;12;1;1066.768385783711
Muslo Entero;2;12;1;920.4138576173436
Pechuga Completa;2;12;1;1440.381764322793
Ala Completa;2;12;1;702.5343611423923
Media Pechuga;2;12;1;1754.0980539248712
Blanqueta;2;12;1;-9.094947017729282e-13
Alón;2;12;1;1.8189894035458565e-12
Punta;2;12;1;0.0
Jamoncito;2;12;1;851.7743950267968
Medio Muslo;2;12;1;1517.4890807802103
Entero;2;13;1;508.00767630327937
Medio Pollo;2;13;1;613.7274037139296
Medio Pollo Superior;2;13;1;855.6774193548381
Medio Pollo Inferior;2;13;1;723.48851263093
Cuarto de Pollo Superior;2;13;1;1066.768385783711
Muslo Entero;2;13;1;920.4138576173436
Pechuga Completa;2;13;1;1440.381764322793
Ala Completa;2;13;1;702.5343611423923
Media Pechuga;2;13;1;1754.0980539248712
Blanqueta;2;13;1;-9.094947017729282e-13
Alón;2;13;1;1.8189894035458565e-12
Punta;2;13;1;0.0
Jamoncito;2;13;1;851.7743950267968
Medio Muslo;2;13;1;1517.4890807802103
Entero;2;14;1;508.00767630327937
Medio Pollo;2;14;1;613.7274037139296
Medio Pollo Superior;2;14;1;855.6774193548381
Medio Pollo Inferior;2;14;1;723.48851263093
Cuarto de Pollo Superior;2;14;1;1066.768385783711
Muslo Entero;2;14;1;920.4138576173436
Pechuga Completa;2;14;1;1440.381764322793
Ala Completa;2;14;1;702.5343611423932
Media Pechuga;2;14;1;1754.0980539248712
Blanqueta;2;14;1;-9.094947017729282e-13
Alón;2;14;1;1.8189894035458565e-12
Punta;2;14;1;0.0
Jamoncito;2;14;1;851.7743950267968
Medio Muslo;2;14;1;1517.4890807802103
Entero;3;15;1;502.28530224102997
Medio Pollo;3;15;1;608.0158081408917
Medio Pollo Superior;3;15;1;820.9328508325216
Medio Pollo Inferior;3;15;1;758.0938347970005
Cuarto de Pollo Superior;3;15;1;1032.8488652958595
Muslo Entero;3;15;1;953.9404542977263
Pechuga Completa;3;15;1;1401.3148719844994
Ala Completa;3;15;1;700.4614219118985
Media Pechuga;3;15;1;1716.5334783795424
Blanqueta;3;15;1;9.094947017729282e-13
Alón;3;15;1;0.0
Punta;3;15;1;0.0
Jamoncito;3;15;1;904.0319649341136
Medio Muslo;3;15;1;1537.996791930822
Entero;3;16;1;502.28530224102997
Medio Pollo;3;16;1;608.0158081408917
Medio Pollo Superior;3;16;1;820.9328508325216
Medio Pollo Inferior;3;16;1;758.0938347970005
Cuarto de Pollo Superior;3;16;1;1032.8488652958595
Muslo Entero;3;16;1;953.9404542977263
Pechuga Completa;3;16;1;1401.3148719844994
Ala Completa;3;16;1;700.4614219118985
Media Pechuga;3;16;1;1716.5334783795424
Blanqueta;3;16;1;9.094947017729282e-13
Alón;3;16;1;0.0
Punta;3;16;1;0.0
Jamoncito;3;16;1;904.03196493412
Medio Muslo;3;16;1;1537.996791930822
Entero;3;17;1;502.28530224102997
Medio Pollo;3;17;1;608.0158081408917
Medio Pollo Superior;3;17;1;820.9328508325216
Medio Pollo Inferior;3;17;1;758.0938347970005
Cuarto de Pollo Superior;3;17;1;1032.8488652958595
Muslo Entero;3;17;1;953.9404542977263
Pechuga Completa;3;17;1;1401.3148719844994
Ala Completa;3;17;1;700.4614219118976
Media Pechuga;3;17;1;1716.5334783795424
Blanqueta;3;17;1;9.094947017729282e-13
Alón;3;17;1;0.0
Punta;3;17;1;0.0
Jamoncito;3;17;1;904.03196493412
Medio Muslo;3;17;1;1537.996791930822
Entero;3;18;1;502.28530224102997
Medio Pollo;3;18;1;608.0158081408917
Medio Pollo Superior;3;18;1;820.9328508325216
Medio Pollo Inferior;3;18;1;758.0938347970005
Cuarto de Pollo Superior;3;18;1;1032.8488652958604
Muslo Entero;3;18;1;953.9404542977281
Pechuga Completa;3;18;1;1401.3148719844994
Ala Completa;3;18;1;700.4614219118976
Media Pechuga;3;18;1;1716.5334783795424
Blanqueta;3;18;1;9.094947017729282e-13
Alón;3;18;1;0.0
Punta;3;18;1;0.0
Jamoncito;3;18;1;904.03196493412
Medio Muslo;3;18;1;1537.996791930822
Entero;3;19;1;502.28530224102906
Medio Pollo;3;19;1;608.0158081408917
Medio Pollo Superior;3;19;1;820.9328508325216
Medio Pollo Inferior;3;19;1;758.0938347970005
Cuarto de Pollo Superior;3;19;1;1032.8488652958604
Muslo Entero;3;19;1;953.9404542977281
Pechuga Completa;3;19;1;1401.3148719844994
Ala Completa;3;19;1;700.4614219118976
Media Pechuga;3;19;1;1716.5334783795424
Blanqueta;3;19;1;9.094947017729282e-13
Alón;3;19;1;0.0
Punta;3;19;1;0.0
Jamoncito;3;19;1;904.03196493412
Medio Muslo;3;19;1;1537.996791930822
Entero;3;20;1;502.28530224102906
Medio Pollo;3;20;1;608.0158081408936
Medio Pollo Superior;3;20;1;820.9328508325216
Medio Pollo Inferior;3;20;1;758.0938347970005
Cuarto de Pollo Superior;3;20;1;1032.8488652958604
Muslo Entero;3;20;1;953.9404542977281
Pechuga Completa;3;20;1;1401.3148719844994
Ala Completa;3;20;1;700.4614219118976
Media Pechuga;3;20;1;1716.5334783795424
Blanqueta;3;20;1;9.094947017729282e-13
Alón;3;20;1;0.0
Punta;3;20;1;0.0
Jamoncito;3;20;1;904.03196493412
Medio Muslo;3;20;1;1537.996791930822
Entero;3;21;1;502.28530224102906
Medio Pollo;3;21;1;608.0158081408936
Medio Pollo Superior;3;21;1;820.9328508325216
Medio Pollo Inferior;3;21;1;758.0938347970005
Cuarto de Pollo Superior;3;21;1;1032.8488652958604
Muslo Entero;3;21;1;953.9404542977281
Pechuga Completa;3;21;1;1401.3148719844994
Ala Completa;3;21;1;700.4614219118976
Media Pechuga;3;21;1;1716.5334783795424
Blanqueta;3;21;1;1.8189894035458565e-12
Alón;3;21;1;-1.8189894035458565e-12
Punta;3;21;1;0.0
Jamoncito;3;21;1;904.03196493412
Medio Muslo;3;21;1;1537.996791930822
Entero;4;22;1;497.6330918184576
Medio Pollo;4;22;1;603.3537213915515
Medio Pollo Superior;4;22;1;821.6453713385545
Medio Pollo Inferior;4;22;1;745.9820269340062
Cuarto de Pollo Superior;4;22;1;1033.5336007774858
Muslo Entero;4;22;1;942.16219005741
Pechuga Completa;4;22;1;1414.8364814556817
Ala Completa;4;22;1;638.5186405034619
Media Pechuga;4;22;1;1729.5750302336392
Blanqueta;4;22;1;1.8189894035458565e-12
Alón;4;22;1;0.0
Punta;4;22;1;0.0
Jamoncito;4;22;1;865.7187617678501
Medio Muslo;4;22;1;1542.2175352432942
Entero;4;23;1;497.6330918184576
Medio Pollo;4;23;1;603.3537213915515
Medio Pollo Superior;4;23;1;821.6453713385545
Medio Pollo Inferior;4;23;1;745.9820269340071
Cuarto de Pollo Superior;4;23;1;1033.5336007774858
Muslo Entero;4;23;1;942.16219005741
Pechuga Completa;4;23;1;1414.8364814556817
Ala Completa;4;23;1;638.5186405034619
Media Pechuga;4;23;1;1729.5750302336392
Blanqueta;4;23;1;1.8189894035458565e-12
Alón;4;23;1;0.0
Punta;4;23;1;0.0
Jamoncito;4;23;1;865.7187617678501
Medio Muslo;4;23;1;1542.2175352432942
Entero;4;24;1;497.6330918184576
Medio Pollo;4;24;1;603.3537213915515
Medio Pollo Superior;4;24;1;821.6453713385545
Medio Pollo Inferior;4;24;1;745.9820269340071
Cuarto de Pollo Superior;4;24;1;1033.5336007774858
Muslo Entero;4;24;1;942.16219005741
Pechuga Completa;4;24;1;1414.8364814556808
Ala Completa;4;24;1;638.5186405034619
Media Pechuga;4;24;1;1729.5750302336392
Blanqueta;4;24;1;9.094947017729282e-13
Alón;4;24;1;0.0
Punta;4;24;1;0.0
Jamoncito;4;24;1;865.7187617678501
Medio Muslo;4;24;1;1542.2175352432942
Entero;4;25;1;497.6330918184576
Medio Pollo;4;25;1;603.3537213915515
Medio Pollo Superior;4;25;1;821.6453713385545
Medio Pollo Inferior;4;25;1;745.9820269340071
Cuarto de Pollo Superior;4;25;1;1033.5336007774858
Muslo Entero;4;25;1;942.16219005741
Pechuga Completa;4;25;1;1414.8364814556808
Ala Completa;4;25;1;638.5186405034619
Media Pechuga;4;25;1;1729.5750302336392
Blanqueta;4;25;1;9.094947017729282e-13
Alón;4;25;1;0.0
Punta;4;25;1;-1.8189894035458565e-12
Jamoncito;4;25;1;865.7187617678501
Medio Muslo;4;25;1;1542.2175352432942
Entero;4;26;1;497.6330918184576
Medio Pollo;4;26;1;603.3537213915515
Medio Pollo Superior;4;26;1;821.6453713385545
Medio Pollo Inferior;4;26;1;745.9820269340071
Cuarto de Pollo Superior;4;26;1;1033.5336007774858
Muslo Entero;4;26;1;942.16219005741
Pechuga Completa;4;26;1;1414.8364814556808
Ala Completa;4;26;1;638.5186405034619
Media Pechuga;4;26;1;1729.5750302336392
Blanqueta;4;26;1;-9.094947017729282e-13
Alón;4;26;1;0.0
Punta;4;26;1;0.0
Jamoncito;4;26;1;865.7187617678501
Medio Muslo;4;26;1;1542.2175352432942
Entero;4;27;1;497.6330918184576
Medio Pollo;4;27;1;603.3537213915515
Medio Pollo Superior;4;27;1;821.6453713385545
Medio Pollo Inferior;4;27;1;745.9820269340071
Cuarto de Pollo Superior;4;27;1;1033.5336007774858
Muslo Entero;4;27;1;942.16219005741
Pechuga Completa;4;27;1;1414.8364814556808
Ala Completa;4;27;1;638.5186405034619
Media Pechuga;4;27;1;1729.5750302336392
Blanqueta;4;27;1;-9.094947017729282e-13
Alón;4;27;1;0.0
Punta;4;27;1;0.0
Jamoncito;4;27;1;865.7187617678501
Medio Muslo;4;27;1;1542.2175352432942
Entero;4;28;1;497.6330918184576
Medio Pollo;4;28;1;603.3537213915515
Medio Pollo Superior;4;28;1;821.6453713385545
Medio Pollo Inferior;4;28;1;745.9820269340071
Cuarto de Pollo Superior;4;28;1;1033.5336007774858
Muslo Entero;4;28;1;942.16219005741
Pechuga Completa;4;28;1;1414.8364814556808
Ala Completa;4;28;1;638.5186405034619
Media Pechuga;4;28;1;1729.5750302336392
Blanqueta;4;28;1;-9.094947017729282e-13
Alón;4;28;1;0.0
Punta;4;28;1;0.0
Jamoncito;4;28;1;865.7187617678492
Medio Muslo;4;28;1;1542.2175352432942
Entero;5;29;1;506.66911969714056
Medio Pollo;5;29;1;612.1281337204491
Medio Pollo Superior;5;29;1;842.5713883562048
Medio Pollo Inferior;5;29;1;737.6045780189697
Cuarto de Pollo Superior;5;29;1;1054.0926326045756
Muslo Entero;5;29;1;933.904704190606
Pechuga Completa;5;29;1;1440.1911306339407
Ala Completa;5;29;1;632.0323701582593
Media Pechuga;5;29;1;1753.9817515878285
Blanqueta;5;29;1;9.094947017729282e-13
Alón;5;29;1;0.0
Punta;5;29;1;0.0
Jamoncito;5;29;1;810.4475675816966
Medio Muslo;5;29;1;1561.3789948523417
Entero;5;30;1;506.66911969714056
Medio Pollo;5;30;1;612.1281337204491
Medio Pollo Superior;5;30;1;842.5713883562048
Medio Pollo Inferior;5;30;1;737.6045780189697
Cuarto de Pollo Superior;5;30;1;1054.0926326045756
Muslo Entero;5;30;1;933.904704190606
Pechuga Completa;5;30;1;1440.1911306339407
Ala Completa;5;30;1;632.0323701582593
Media Pechuga;5;30;1;1753.9817515878276
Blanqueta;5;30;1;9.094947017729282e-13
Alón;5;30;1;0.0
Punta;5;30;1;0.0
Jamoncito;5;30;1;810.4475675816966
Medio Muslo;5;30;1;1561.3789948523408
Entero;5;31;1;506.66911969714056
Medio Pollo;5;31;1;612.1281337204491
Medio Pollo Superior;5;31;1;842.5713883562048
Medio Pollo Inferior;5;31;1;737.6045780189716
Cuarto de Pollo Superior;5;31;1;1054.0926326045756
Muslo Entero;5;31;1;933.904704190606
Pechuga Completa;5;31;1;1440.1911306339407
Ala Completa;5;31;1;632.0323701582583
Media Pechuga;5;31;1;1753.9817515878276
Blanqueta;5;31;1;9.094947017729282e-13
Alón;5;31;1;0.0
Punta;5;31;1;0.0
Jamoncito;5;31;1;810.4475675816966
Medio Muslo;5;31;1;1561.3789948523408
Entero;5;32;1;506.66911969714056
Medio Pollo;5;32;1;612.1281337204491
Medio Pollo Superior;5;32;1;842.5713883562048
Medio Pollo Inferior;5;32;1;737.6045780189716
Cuarto de Pollo Superior;5;32;1;1054.0926326045756
Muslo Entero;5;32;1;933.904704190606
Pechuga Completa;5;32;1;1440.1911306339407
Ala Completa;5;32;1;632.0323701582583
Media Pechuga;5;32;1;1753.9817515878276
Blanqueta;5;32;1;9.094947017729282e-13
Alón;5;32;1;0.0
Punta;5;32;1;0.0
Jamoncito;5;32;1;810.4475675816966
Medio Muslo;5;32;1;1561.3789948523408
Entero;5;33;1;506.66911969714056
Medio Pollo;5;33;1;612.1281337204482
Medio Pollo Superior;5;33;1;842.5713883562048
Medio Pollo Inferior;5;33;1;737.6045780189716
Cuarto de Pollo Superior;5;33;1;1054.0926326045756
Muslo Entero;5;33;1;933.904704190606
Pechuga Completa;5;33;1;1440.1911306339407
Ala Completa;5;33;1;632.0323701582583
Media Pechuga;5;33;1;1753.9817515878276
Blanqueta;5;33;1;9.094947017729282e-13
Alón;5;33;1;0.0
Punta;5;33;1;0.0
Jamoncito;5;33;1;810.4475675816966
Medio Muslo;5;33;1;1561.3789948523408
Entero;5;34;1;506.66911969714056
Medio Pollo;5;34;1;612.1281337204482
Medio Pollo Superior;5;34;1;842.5713883562048
Medio Pollo Inferior;5;34;1;737.6045780189716
Cuarto de Pollo Superior;5;34;1;1054.0926326045756
Muslo Entero;5;34;1;933.904704190606
Pechuga Completa;5;34;1;1440.1911306339407
Ala Completa;5;34;1;632.0323701582583
Media Pechuga;5;34;1;1753.9817515878276
Blanqueta;5;34;1;9.094947017729282e-13
Alón;5;34;1;0.0
Punta;5;34;1;0.0
Jamoncito;5;34;1;810.4475675816966
Medio Muslo;5;34;1;1561.3789948523408
Entero;5;35;1;506.66911969714056
Medio Pollo;5;35;1;612.1281337204482
Medio Pollo Superior;5;35;1;842.5713883562048
Medio Pollo Inferior;5;35;1;737.6045780189716
Cuarto de Pollo Superior;5;35;1;1054.0926326045756
Muslo Entero;5;35;1;933.904704190606
Pechuga Completa;5;35;1;1440.1911306339407
Ala Completa;5;35;1;632.0323701582583
Media Pechuga;5;35;1;1753.9817515878276
Blanqueta;5;35;1;1.8189894035458565e-12
Alón;5;35;1;-1.8189894035458565e-12
Punta;5;35;1;0.0
Jamoncito;5;35;1;810.4475675816966
Medio Muslo;5;35;1;1561.3789948523408
Entero;6;36;1;497.94777594381503
Medio Pollo;6;36;1;603.2071686179679
Medio Pollo Superior;6;36;1;795.5309977955285
Medio Pollo Inferior;6;36;1;781.3155733377043
Cuarto de Pollo Superior;6;36;1;1008.0000000002119
Muslo Entero;6;36;1;976.6264381581805
Pechuga Completa;6;36;1;1396.4532862228652
Ala Completa;6;36;1;583.7416790837742
Media Pechuga;6;36;1;1711.8486393440744
Blanqueta;6;36;1;1.8189894035458565e-12
Alón;6;36;1;0.0
Punta;6;36;1;0.0
Jamoncito;6;36;1;842.0996515450606
Medio Muslo;6;36;1;1607.5376682581946
Entero;6;37;1;497.94777594381503
Medio Pollo;6;37;1;603.2071686179679
Medio Pollo Superior;6;37;1;795.5309977955276
Medio Pollo Inferior;6;37;1;781.3155733377043
Cuarto de Pollo Superior;6;37;1;1008.0000000002119
Muslo Entero;6;37;1;976.6264381581796
Pechuga Completa;6;37;1;1396.4532862228652
Ala Completa;6;37;1;583.7416790837742
Media Pechuga;6;37;1;1711.8486393440744
Blanqueta;6;37;1;9.094947017729282e-13
Alón;6;37;1;0.0
Punta;6;37;1;0.0
Jamoncito;6;37;1;842.0996515450606
Medio Muslo;6;37;1;1607.5376682581946
Entero;6;38;1;497.94777594381503
Medio Pollo;6;38;1;603.2071686179679
Medio Pollo Superior;6;38;1;795.5309977955276
Medio Pollo Inferior;6;38;1;781.3155733377043
Cuarto de Pollo Superior;6;38;1;1008.0000000002119
Muslo Entero;6;38;1;976.6264381581796
Pechuga Completa;6;38;1;1396.4532862228652
Ala Completa;6;38;1;583.7416790837742
Media Pechuga;6;38;1;1711.8486393440744
Blanqueta;6;38;1;9.094947017729282e-13
Alón;6;38;1;0.0
Punta;6;38;1;0.0
Jamoncito;6;38;1;842.0996515450624
Medio Muslo;6;38;1;1607.5376682581946
Entero;6;39;1;497.94777594381503
Medio Pollo;6;39;1;603.2071686179679
Medio Pollo Superior;6;39;1;795.5309977955276
Medio Pollo Inferior;6;39;1;781.3155733377043
Cuarto de Pollo Superior;6;39;1;1008.0000000002119
Muslo Entero;6;39;1;976.6264381581796
Pechuga Completa;6;39;1;1396.4532862228652
Ala Completa;6;39;1;583.7416790837742
Media Pechuga;6;39;1;1711.8486393440744
Blanqueta;6;39;1;9.094947017729282e-13
Alón;6;39;1;0.0
Punta;6;39;1;0.0
Jamoncito;6;39;1;842.0996515450624
Medio Muslo;6;39;1;1607.5376682581946
Entero;6;40;1;497.94777594381503
Medio Pollo;6;40;1;603.2071686179679
Medio Pollo Superior;6;40;1;795.5309977955276
Medio Pollo Inferior;6;40;1;781.3155733377043
Cuarto de Pollo Superior;6;40;1;1008.0000000002119
Muslo Entero;6;40;1;976.6264381581796
Pechuga Completa;6;40;1;1396.4532862228652
Ala Completa;6;40;1;583.7416790837742
Media Pechuga;6;40;1;1711.8486393440744
Blanqueta;6;40;1;9.094947017729282e-13
Alón;6;40;1;0.0
Punta;6;40;1;0.0
Jamoncito;6;40;1;842.0996515450624
Medio Muslo;6;40;1;1607.5376682581946
Entero;6;41;1;497.94777594381503
Medio Pollo;6;41;1;603.2071686179688
Medio Pollo Superior;6;41;1;795.5309977955276
Medio Pollo Inferior;6;41;1;781.3155733377043
Cuarto de Pollo Superior;6;41;1;1008.0000000002119
Muslo Entero;6;41;1;976.6264381581796
Pechuga Completa;6;41;1;1396.4532862228652
Ala Completa;6;41;1;583.7416790837742
Media Pechuga;6;41;1;1711.8486393440744
Blanqueta;6;41;1;9.094947017729282e-13
Alón;6;41;1;0.0
Punta;6;41;1;0.0
Jamoncito;6;41;1;842.0996515450624
Medio Muslo;6;41;1;1607.5376682581946
Entero;6;42;1;497.94777594381503
Medio Pollo;6;42;1;603.2071686179688
Medio Pollo Superior;6;42;1;795.5309977955276
Medio Pollo Inferior;6;42;1;781.3155733377043
Cuarto de Pollo Superior;6;42;1;1008.0000000002119
Muslo Entero;6;42;1;976.6264381581796
Pechuga Completa;6;42;1;1396.453286222867
Ala Completa;6;42;1;583.7416790837742
Media Pechuga;6;42;1;1711.8486393440744
Blanqueta;6;42;1;9.094947017729282e-13
Alón;6;42;1;-1.8189894035458565e-12
Punta;6;42;1;0.0
Jamoncito;6;42;1;842.0996515450624
Medio Muslo;6;42;1;1607.5376682581964
Entero;7;43;1;466.93204586633965
Medio Pollo;7;43;1;573.0034732318745
Medio Pollo Superior;7;43;1;761.8064516129052
Medio Pollo Inferior;7;43;1;757.0119000370714
Cuarto de Pollo Superior;7;43;1;975.3122260127366
Muslo Entero;7;43;1;953.0777034323573
Pechuga Completa;7;43;1;1354.7230572752387
Ala Completa;7;43;1;599.6517642130884
Media Pechuga;7;43;1;1671.497695852533
Blanqueta;7;43;1;0.0
Alón;7;43;1;-1.8189894035458565e-12
Punta;7;43;1;0.0
Jamoncito;7;43;1;813.6559139784949
Medio Muslo;7;43;1;1588.4621422873042
Entero;7;44;1;466.93204586633965
Medio Pollo;7;44;1;573.0034732318736
Medio Pollo Superior;7;44;1;761.8064516129052
Medio Pollo Inferior;7;44;1;757.0119000370723
Cuarto de Pollo Superior;7;44;1;975.3122260127366
Muslo Entero;7;44;1;953.0777034323555
Pechuga Completa;7;44;1;1354.7230572752387
Ala Completa;7;44;1;599.6517642130884
Media Pechuga;7;44;1;1671.497695852533
Blanqueta;7;44;1;0.0
Alón;7;44;1;0.0
Punta;7;44;1;0.0
Jamoncito;7;44;1;813.6559139784949
Medio Muslo;7;44;1;1588.4621422873042
Entero;7;45;1;466.93204586633965
Medio Pollo;7;45;1;573.0034732318736
Medio Pollo Superior;7;45;1;761.8064516129034
Medio Pollo Inferior;7;45;1;757.0119000370723
Cuarto de Pollo Superior;7;45;1;975.3122260127366
Muslo Entero;7;45;1;953.0777034323555
Pechuga Completa;7;45;1;1354.7230572752387
Ala Completa;7;45;1;599.6517642130884
Media Pechuga;7;45;1;1671.497695852533
Blanqueta;7;45;1;0.0
Alón;7;45;1;0.0
Punta;7;45;1;0.0
Jamoncito;7;45;1;813.6559139784949
Medio Muslo;7;45;1;1588.4621422873042
Entero;7;46;1;466.93204586633965
Medio Pollo;7;46;1;573.0034732318736
Medio Pollo Superior;7;46;1;761.8064516129052
Medio Pollo Inferior;7;46;1;757.0119000370723
Cuarto de Pollo Superior;7;46;1;975.3122260127366
Muslo Entero;7;46;1;953.0777034323555
Pechuga Completa;7;46;1;1354.7230572752387
Ala Completa;7;46;1;599.6517642130884
Media Pechuga;7;46;1;1671.497695852533
