f;t;r;value
Entero;1;1;1925.0
Medio Pollo;1;1;2010.0
Medio Pollo Superior;1;1;1804.3275843047531
Medio Pollo Inferior;1;1;2025.0645161290322
Cuarto de Pollo Superior;1;1;1929.8980477430791
Muslo Entero;1;1;1605.5015721257228
Pechuga Completa;1;1;2154.208091370712
Ala Completa;1;1;620.9948816172464
Media Pechuga;1;1;2904.848107708126
Blanqueta;1;1;176.26612903225808
Alón;1;1;86.53064516129032
Punta;1;1;18.23046648127107
Jamoncito;1;1;1658.3225806451615
Medio Muslo;1;1;1827.337554943635
Entero;2;1;1966.0
Medio Pollo;2;1;2067.5
Medio Pollo Superior;2;1;2815.124028598473
Medio Pollo Inferior;2;1;1392.242044559905
Cuarto de Pollo Superior;2;1;2940.4129141103144
Muslo Entero;2;1;1600.8786427018924
Pechuga Completa;2;1;3031.78539141428
Ala Completa;2;1;710.8315620231795
Media Pechuga;2;1;2207.4534425336337
Blanqueta;2;1;182.23655913978496
Alón;2;1;71.82609711276517
Punta;2;1;24.652563012864448
Jamoncito;2;1;1705.1720430107528
Medio Muslo;2;1;4136.498641418542
Entero;3;1;1491.992778510591
Medio Pollo;3;1;2067.0
Medio Pollo Superior;3;1;2346.225806451613
Medio Pollo Inferior;3;1;2692.2586849441504
Cuarto de Pollo Superior;3;1;1709.3663920239187
Muslo Entero;3;1;2646.4269681122064
Pechuga Completa;3;1;1951.9601789096623
Ala Completa;3;1;1028.1624711651566
Media Pechuga;3;1;3063.9794833960827
Blanqueta;3;1;107.49899333655094
Alón;3;1;62.70442518271505
Punta;3;1;21.60115436357059
Jamoncito;3;1;1705.3225806451615
Medio Muslo;3;1;3031.7659541754574
Entero;4;1;1640.749093839273
Medio Pollo;4;1;1601.5382086603854
Medio Pollo Superior;4;1;2346.225806451613
Medio Pollo Inferior;4;1;2170.692818883041
Cuarto de Pollo Superior;4;1;3235.4897348431155
Muslo Entero;4;1;2334.8638659117046
Pechuga Completa;4;1;3021.111232047482
Ala Completa;4;1;764.1261249005504
Media Pechuga;4;1;3080.335719113011
Blanqueta;4;1;178.58751203225393
Alón;4;1;57.732167092705396
Punta;4;1;17.14395111093868
Jamoncito;4;1;1705.247311827957
Medio Muslo;4;1;1951.021144620888
Entero;5;1;1927.777606773893
Medio Pollo;5;1;1319.1079557927362
Medio Pollo Superior;5;1;2346.225806451613
Medio Pollo Inferior;5;1;2085.064516129032
Cuarto de Pollo Superior;5;1;2762.1232338602185
Muslo Entero;5;1;2178.3692416546833
Pechuga Completa;5;1;2719.8938733145255
Ala Completa;5;1;669.7882783995652
Media Pechuga;5;1;2467.85201149944
Blanqueta;5;1;232.1835382300969
Alón;5;1;91.6951097558704
Punta;5;1;19.777796983631614
Jamoncito;5;1;1553.5466379296224
Medio Muslo;5;1;3625.239286115791
Entero;6;1;1587.4500747303623
Medio Pollo;6;1;2759.4348600227527
Medio Pollo Superior;6;1;1709.0704636534442
Medio Pollo Inferior;6;1;1996.621139034548
Cuarto de Pollo Superior;6;1;2532.2580645161293
Muslo Entero;6;1;1518.68762814043
Pechuga Completa;6;1;4113.244125502233
Ala Completa;6;1;846.5674927902417
Media Pechuga;6;1;3546.930527516195
Blanqueta;6;1;139.5730376944111
Alón;6;1;75.34725281138505
Punta;6;1;26.613992892149394
Jamoncito;6;1;1782.48065749919
Medio Muslo;6;1;3336.722767865655
Entero;7;1;1875.0019995666457
Medio Pollo;7;1;1817.888579675938
Medio Pollo Superior;7;1;2978.7835395863463
Medio Pollo Inferior;7;1;1980.61661778503
Cuarto de Pollo Superior;7;1;2407.615705156144
Muslo Entero;7;1;1506.2665045130104
Pechuga Completa;7;1;2169.215108606001
Ala Completa;7;1;617.3610016338874
Media Pechuga;7;1;2195.9888444637086
Blanqueta;7;1;123.68090642050052
Alón;7;1;74.0505725945326
Punta;7;1;24.375857579713248
Jamoncito;7;1;1180.739280547526
Medio Muslo;7;1;2127.6754657239
Entero;8;1;2071.6586750550287
Medio Pollo;8;1;1349.7327631175306
Medio Pollo Superior;8;1;2350.823416115049
Medio Pollo Inferior;8;1;1850.7402947902558
Cuarto de Pollo Superior;8;1;2034.8652737679313
Muslo Entero;8;1;1985.3516367716857
Pechuga Completa;8;1;1929.9457472905162
Ala Completa;8;1;1216.5326991492213
Media Pechuga;8;1;2180.4198615149917
Blanqueta;8;1;187.6757958605367
Alón;8;1;76.41410083246319
Punta;8;1;34.637451328749215
Jamoncito;8;1;1785.9547887788483
Medio Muslo;8;1;3835.938068956669
Entero;9;1;1438.0468948062469
Medio Pollo;9;1;2544.5870381149134
Medio Pollo Superior;9;1;1403.0191009086107
Medio Pollo Inferior;9;1;1473.6276973843121
Cuarto de Pollo Superior;9;1;2939.910064236945
Muslo Entero;9;1;1601.4663039019215
Pechuga Completa;9;1;3488.9084502798164
Ala Completa;9;1;961.847109220672
Media Pechuga;9;1;4347.001851690505
Blanqueta;9;1;245.519053555141
Alón;9;1;119.27146438182504
Punta;9;1;31.28892556219244
Jamoncito;9;1;1374.0277154264727
Medio Muslo;9;1;3226.069933383762
Entero;10;1;2514.073867404096
Medio Pollo;10;1;2784.321989284195
Medio Pollo Superior;10;1;2975.867439207309
Medio Pollo Inferior;10;1;1620.7791709025169
Cuarto de Pollo Superior;10;1;1495.996415568313
Muslo Entero;10;1;1802.3685894353373
Pechuga Completa;10;1;2810.9490158346102
Ala Completa;10;1;679.790296009882
Media Pechuga;10;1;3096.55369768911
Blanqueta;10;1;148.44810666007734
Alón;10;1;116.61160874459046
Punta;10;1;25.56044395709688
Jamoncito;10;1;1397.5660530372093
Medio Muslo;10;1;2717.5630445262295
Entero;11;1;2261.7682435083743
Medio Pollo;11;1;2361.388605331549
Medio Pollo Superior;11;1;2116.605128578675
Medio Pollo Inferior;11;1;1373.2618018405133
Cuarto de Pollo Superior;11;1;1915.4221953474498
Muslo Entero;11;1;2126.424260296394
Pechuga Completa;11;1;2121.2120500719757
Ala Completa;11;1;905.9881344968031
Media Pechuga;11;1;2341.620713905688
Blanqueta;11;1;201.8567491601765
Alón;11;1;62.57582937712067
Punta;11;1;32.43247777071115
Jamoncito;11;1;1308.6492978278047
Medio Muslo;11;1;2601.2513402774225
Entero;12;1;1314.986615541846
Medio Pollo;12;1;1461.3241540083832
Medio Pollo Superior;12;1;1853.8713421776552
Medio Pollo Inferior;12;1;2558.6192493597455
Cuarto de Pollo Superior;12;1;3404.714789537929
Muslo Entero;12;1;1450.442325461995
Pechuga Completa;12;1;3462.8342245325607
Ala Completa;12;1;764.9573494915777
Media Pechuga;12;1;2614.7386970757
Blanqueta;12;1;134.19255292610575
Alón;12;1;96.84065416947733
Punta;12;1;18.79857532225356
Jamoncito;12;1;1782.1962295898866
Medio Muslo;12;1;1910.5587983061246
Entero;13;1;1350.3641908759685
Medio Pollo;13;1;2250.6822577497355
Medio Pollo Superior;13;1;1475.6581183852797
Medio Pollo Inferior;13;1;1589.2241986655013
Cuarto de Pollo Superior;13;1;2028.5793523449925
Muslo Entero;13;1;2066.585456294062
Pechuga Completa;13;1;4027.3647158613353
Ala Completa;13;1;600.782031034096
Media Pechuga;13;1;4370.7069141142365
Blanqueta;13;1;145.76465741901663
Alón;13;1;70.0129357758515
Punta;13;1;31.004760596062095
Jamoncito;13;1;1902.5740564199168
Medio Muslo;13;1;4027.8873429802275
Entero;14;1;2204.038798955121
Medio Pollo;14;1;1293.2996247249378
Medio Pollo Superior;14;1;3069.7748708083377
Medio Pollo Inferior;14;1;1277.0926957516529
Cuarto de Pollo Superior;14;1;2620.7278987074255
Muslo Entero;14;1;1591.886301275103
Pechuga Completa;14;1;2408.44338337317
Ala Completa;14;1;738.537391894938
Media Pechuga;14;1;3289.772641943079
Blanqueta;14;1;139.11347934544415
Alón;14;1;82.58074358460792
Punta;14;1;31.006506227435537
Jamoncito;14;1;1741.9354093032969
Medio Muslo;14;1;2964.115599983098
Entero;15;1;1815.3560706145258
Medio Pollo;15;1;1689.309182656799
Medio Pollo Superior;15;1;2696.6659169688137
Medio Pollo Inferior;15;1;2374.647594704914
Cuarto de Pollo Superior;15;1;2988.607479346826
Muslo Entero;15;1;2442.816538172928
Pechuga Completa;15;1;3358.8907824273124
Ala Completa;15;1;1440.3724869586476
Media Pechuga;15;1;2929.2786605205624
Blanqueta;15;1;294.8231138953185
Alón;15;1;307.4031863947653
Punta;15;1;98.61332769117439
Jamoncito;15;1;2081.774401001346
Medio Muslo;15;1;2046.1634585054678
Entero;16;1;1408.8751012519465
Medio Pollo;16;1;2174.861646855415
Medio Pollo Superior;16;1;2183.513547949214
Medio Pollo Inferior;16;1;2107.9443955301144
Cuarto de Pollo Superior;16;1;2712.308033050708
Muslo Entero;16;1;2742.233257105847
Pechuga Completa;16;1;3702.0013710992907
Ala Completa;16;1;1052.9192033029449
Media Pechuga;16;1;4932.8605283673
Blanqueta;16;1;410.46554267365826
Alón;16;1;281.1859114578709
Punta;16;1;70.77068244738597
Jamoncito;16;1;2395.89880193681
Medio Muslo;16;1;3546.8046654704585
Entero;17;1;1617.4444235359733
Medio Pollo;17;1;3107.372236039158
Medio Pollo Superior;17;1;2145.5372619146337
Medio Pollo Inferior;17;1;2219.970941577713
Cuarto de Pollo Superior;17;1;2922.8656961611446
Muslo Entero;17;1;1644.935564332569
Pechuga Completa;17;1;3405.316910936272
Ala Completa;17;1;1005.1926776471518
Media Pechuga;17;1;4419.8518428896705
Blanqueta;17;1;258.9853567404667
Alón;17;1;123.06424874431366
Punta;17;1;40.73135876105577
Jamoncito;17;1;2664.4504394663504
Medio Muslo;17;1;2138.758188448202
Entero;18;1;1926.3796431747128
Medio Pollo;18;1;1384.9943355002517
Medio Pollo Superior;18;1;3228.252343701809
Medio Pollo Inferior;18;1;2072.3120914890346
Cuarto de Pollo Superior;18;1;2822.0
Muslo Entero;18;1;2188.4349571568605
Pechuga Completa;18;1;3482.0748432170076
Ala Completa;18;1;723.1886516042006
Media Pechuga;18;1;2505.817096787718
Blanqueta;18;1;354.63779563660256
Alón;18;1;224.18809679477388
Punta;18;1;24.505732414980777
Jamoncito;18;1;2123.5610699453982
Medio Muslo;18;1;3981.9225163770643
Entero;19;1;1464.5194185984722
Medio Pollo;19;1;2079.002705171529
Medio Pollo Superior;19;1;2037.6889181681931
Medio Pollo Inferior;19;1;1949.598280056061
Cuarto de Pollo Superior;19;1;1725.6374423572752
Muslo Entero;19;1;2274.774694937949
Pechuga Completa;19;1;3622.8693498491393
Ala Completa;19;1;1224.4596738864543
Media Pechuga;19;1;3466.09421130606
Blanqueta;19;1;391.71400183054095
Alón;19;1;110.91785257835801
Punta;19;1;21.922044713503656
Jamoncito;19;1;1761.0215053763443
Medio Muslo;19;1;2752.30943945969
Entero;20;1;1338.7486337745343
Medio Pollo;20;1;1519.0418500276535
Medio Pollo Superior;20;1;1986.763911337602
Medio Pollo Inferior;20;1;2903.4676169106165
Cuarto de Pollo Superior;20;1;2706.5695684907246
Muslo Entero;20;1;1524.4963862415002
Pechuga Completa;20;1;3694.029218578227
Ala Completa;20;1;1119.8098333573673
Media Pechuga;20;1;3160.039302353488
Blanqueta;20;1;328.99788996302976
Alón;20;1;132.66749555167294
Punta;20;1;6.696400200810461
Jamoncito;20;1;1206.741935483871
Medio Muslo;20;1;4346.437484878509
Entero;21;1;2790.501922769229
Medio Pollo;21;1;1832.7480780153626
Medio Pollo Superior;21;1;2088.559367398455
Medio Pollo Inferior;21;1;2279.362851933579
Cuarto de Pollo Superior;21;1;1622.417016941293
Muslo Entero;21;1;1456.9457131614708
Pechuga Completa;21;1;3070.3746269908343
Ala Completa;21;1;1045.6584840899995
Media Pechuga;21;1;4337.380733625221
Blanqueta;21;1;281.5536906635089
Alón;21;1;63.94573093330342
Punta;21;1;13.310608725189669
Jamoncito;21;1;1511.4192467677753
Medio Muslo;21;1;3650.922098922664
Entero;22;1;1296.2123295887202
Medio Pollo;22;1;2427.151301622279
Medio Pollo Superior;22;1;2671.283871835753
Medio Pollo Inferior;22;1;1774.1331823280286
Cuarto de Pollo Superior;22;1;2774.522732071469
Muslo Entero;22;1;2207.2054018431386
Pechuga Completa;22;1;3782.4866925812053
Ala Completa;22;1;1089.3377713912712
Media Pechuga;22;1;3086.3856819292523
Blanqueta;22;1;260.35440484055226
Alón;22;1;47.820788617970365
Punta;22;1;14.505837087962698
Jamoncito;22;1;1934.7576395444137
Medio Muslo;22;1;1897.296168513377
Entero;23;1;1654.1709044730924
Medio Pollo;23;1;2598.0695105639475
Medio Pollo Superior;23;1;2795.0127337702083
Medio Pollo Inferior;23;1;2712.995280936397
Cuarto de Pollo Superior;23;1;2580.9688905842067
Muslo Entero;23;1;2747.1444257451303
Pechuga Completa;23;1;2834.834373487405
Ala Completa;23;1;651.2442655964359
Media Pechuga;23;1;2237.311457226468
Blanqueta;23;1;226.5841084283607
Alón;23;1;61.71469525299738
Punta;23;1;10.967976792195456
Jamoncito;23;1;1765.532791107166
Medio Muslo;23;1;3493.802771780175
Entero;24;1;1468.597415517028
Medio Pollo;24;1;2115.5689352194822
Medio Pollo Superior;24;1;1989.6363569433654
Medio Pollo Inferior;24;1;2301.1189950641815
Cuarto de Pollo Superior;24;1;2784.7705341148912
Muslo Entero;24;1;1393.4789062102952
Pechuga Completa;24;1;3368.8310781323994
Ala Completa;24;1;1229.8132216452495
Media Pechuga;24;1;3029.5926729010757
Blanqueta;24;1;164.91605677367187
Alón;24;1;53.90084514136097
Punta;24;1;25.440800332605512
Jamoncito;24;1;1655.6451612903227
Medio Muslo;24;1;3477.785812444578
Entero;25;1;2695.9548041320495
Medio Pollo;25;1;2052.312421922382
Medio Pollo Superior;25;1;2813.84339073694
Medio Pollo Inferior;25;1;1540.126993737112
Cuarto de Pollo Superior;25;1;2055.339672598081
Muslo Entero;25;1;1596.4521123410334
Pechuga Completa;25;1;2018.47476207155
Ala Completa;25;1;787.6429482783262
Media Pechuga;25;1;3100.957254292285
Blanqueta;25;1;157.69354838709677
Alón;25;1;89.21044518121967
Punta;25;1;27.799227215460274
Jamoncito;25;1;1595.4166345904564
Medio Muslo;25;1;2028.5564069344364
Entero;26;1;1472.517110499722
Medio Pollo;26;1;2670.2306215708622
Medio Pollo Superior;26;1;1674.7828987949174
Medio Pollo Inferior;26;1;2842.378905048358
Cuarto de Pollo Superior;26;1;2702.003158134735
Muslo Entero;26;1;2566.6516186054964
Pechuga Completa;26;1;3276.626625540665
Ala Completa;26;1;622.0133484093986
Media Pechuga;26;1;4392.606333703859
Blanqueta;26;1;139.3875539569364
Alón;26;1;76.02749983084128
Punta;26;1;31.561013767702878
Jamoncito;26;1;1819.89001663474
Medio Muslo;26;1;2053.529215280409
Entero;27;1;2553.4904892450904
Medio Pollo;27;1;1658.702719563052
Medio Pollo Superior;27;1;2227.982003584782
Medio Pollo Inferior;27;1;1297.5687085873753
Cuarto de Pollo Superior;27;1;2332.7615511901627
Muslo Entero;27;1;2185.6918326705895
Pechuga Completa;27;1;2305.387859744257
Ala Completa;27;1;1036.6205534659384
Media Pechuga;27;1;2341.525639905772
Blanqueta;27;1;144.0662900634478
Alón;27;1;82.93540339496518
Punta;27;1;18.161827338357494
Jamoncito;27;1;1776.4567896350186
Medio Muslo;27;1;2496.042996702224
Entero;28;1;1572.7637202034368
Medio Pollo;28;1;1892.9688240644552
Medio Pollo Superior;28;1;2709.6597014843364
Medio Pollo Inferior;28;1;2720.8243254583035
Cuarto de Pollo Superior;28;1;2330.8073063338093
Muslo Entero;28;1;2599.694941732778
Pechuga Completa;28;1;2519.8487809006215
Ala Completa;28;1;936.2317464416016
Media Pechuga;28;1;3891.995790417513
Blanqueta;28;1;144.8404063278377
Alón;28;1;83.13225806451614
Punta;28;1;25.032172981116005
Jamoncito;28;1;1076.7459053362657
Medio Muslo;28;1;3800.0050360818022
Entero;29;1;2917.7130745200775
Medio Pollo;29;1;2569.859594724315
Medio Pollo Superior;29;1;2563.333490754622
Medio Pollo Inferior;29;1;2415.3250178607486
Cuarto de Pollo Superior;29;1;1880.1204321342711
Muslo Entero;29;1;3546.700597132947
Pechuga Completa;29;1;2836.4899792796273
Ala Completa;29;1;1269.746348811601
Media Pechuga;29;1;2771.4275407009645
Blanqueta;29;1;328.2941014405598
Alón;29;1;213.48047487301594
Punta;29;1;91.56936645642666
Jamoncito;29;1;2312.04502814708
Medio Muslo;29;1;2293.0304461792803
Entero;30;1;2869.5944171395154
Medio Pollo;30;1;1510.3319333569473
Medio Pollo Superior;30;1;3596.10891718024
Medio Pollo Inferior;30;1;2715.154524471915
Cuarto de Pollo Superior;30;1;3691.6351290553735
Muslo Entero;30;1;2170.332345181349
Pechuga Completa;30;1;2117.309502650545
Ala Completa;30;1;1050.2722838670384
Media Pechuga;30;1;4435.933163313136
Blanqueta;30;1;341.0408686253496
Alón;30;1;194.8670787976677
Punta;30;1;112.25515618916411
Jamoncito;30;1;1504.1775473701275
Medio Muslo;30;1;2540.963027220806
Entero;31;1;1167.2516813944276
Medio Pollo;31;1;2486.560949690436
Medio Pollo Superior;31;1;1923.3858190231545
Medio Pollo Inferior;31;1;3003.4874287914745
Cuarto de Pollo Superior;31;1;2899.611621873116
Muslo Entero;31;1;3288.633628268885
Pechuga Completa;31;1;4105.078165673428
Ala Completa;31;1;1355.9319969073215
Media Pechuga;31;1;4974.126958912496
Blanqueta;31;1;352.7546648510786
Alón;31;1;171.33181436530558
Punta;31;1;77.82724262099948
Jamoncito;31;1;1115.1039189379144
Medio Muslo;31;1;2891.6200574759214
Entero;32;1;2196.563273368218
Medio Pollo;32;1;1977.679211488015
Medio Pollo Superior;32;1;2640.032258064516
Medio Pollo Inferior;32;1;1438.4499432799705
Cuarto de Pollo Superior;32;1;2784.9002259322083
Muslo Entero;32;1;1695.7670390910566
Pechuga Completa;32;1;3578.5447374946366
Ala Completa;32;1;813.1991752657601
Media Pechuga;32;1;3121.0843787013578
Blanqueta;32;1;200.5336721767809
Alón;32;1;128.77443621248992
Punta;32;1;32.64086695221083
Jamoncito;32;1;1589.5864780560412
Medio Muslo;32;1;1989.5661734773803
Entero;33;1;1622.3182060472636
Medio Pollo;33;1;1837.8686218483183
Medio Pollo Superior;33;1;1581.0939014856908
Medio Pollo Inferior;33;1;1864.5609926971374
Cuarto de Pollo Superior;33;1;2268.879156062733
Muslo Entero;33;1;1915.8427333750276
Pechuga Completa;33;1;2861.793416826006
Ala Completa;33;1;1095.078259382584
Media Pechuga;33;1;2437.852380159974
Blanqueta;33;1;242.73730651769233
Alón;33;1;115.71085114677673
Punta;33;1;16.49092991108081
Jamoncito;33;1;2115.2989709576864
Medio Muslo;33;1;3265.5052694075994
Entero;34;1;2766.0669470943903
Medio Pollo;34;1;2698.590620289598
Medio Pollo Superior;34;1;1954.4394300632662
Medio Pollo Inferior;34;1;1518.053959968462
Cuarto de Pollo Superior;34;1;3462.281368577267
Muslo Entero;34;1;1789.7419129869509
Pechuga Completa;34;1;3763.8040835512147
Ala Completa;34;1;1075.8873426378827
Media Pechuga;34;1;3941.583172531238
Blanqueta;34;1;167.60117544155202
Alón;34;1;89.54340912087325
Punta;34;1;7.809049217938156
Jamoncito;34;1;2164.9897979787315
Medio Muslo;34;1;3934.9290102043065
Entero;35;1;1422.4851723631305
Medio Pollo;35;1;2091.1715254053843
Medio Pollo Superior;35;1;2421.437860916336
Medio Pollo Inferior;35;1;2136.776790455676
