f;t;r;value
Entero;1;1;20.0
Medio Pollo;1;1;30.0
Medio Pollo Superior;1;1;37.0
Medio Pollo Inferior;1;1;35.0
Cuarto de Pollo Superior;1;1;53.0
Muslo Entero;1;1;39.0
Pechuga Completa;1;1;95.0
Ala Completa;1;1;43.0
Media Pechuga;1;1;74.0
Blanqueta;1;1;1.0
Alón;1;1;0.0
Punta;1;1;0.0
Jamoncito;1;1;33.0
Medio Muslo;1;1;36.0
Entero;2;1;40.0
Medio Pollo;2;1;60.0
Medio Pollo Superior;2;1;333.660624678006
Medio Pollo Inferior;2;1;70.0
Cuarto de Pollo Superior;2;1;412.94078854552276
Muslo Entero;2;1;425.8826618087213
Pechuga Completa;2;1;715.6002393648423
Ala Completa;2;1;374.1112096678211
Media Pechuga;2;1;384.3043455504069
Blanqueta;2;1;0.0
Alón;2;1;0.0
Punta;2;1;0.0
Jamoncito;2;1;66.0
Medio Muslo;2;1;820.9688033158025
Entero;3;1;40.0
Medio Pollo;3;1;60.0
Medio Pollo Superior;3;1;74.0
Medio Pollo Inferior;3;1;454.7625132776974
Cuarto de Pollo Superior;3;1;170.00787392302595
Muslo Entero;3;1;815.5564259100777
Pechuga Completa;3;1;787.0197526994466
Ala Completa;3;1;629.6473045455548
Media Pechuga;3;1;1160.1392911092098
Blanqueta;3;1;0.0
Alón;3;1;0.0
Punta;3;1;0.0
Jamoncito;3;1;66.0
Medio Muslo;3;1;80.5029257086278
Entero;4;1;267.8434663149163
Medio Pollo;4;1;60.0
Medio Pollo Superior;4;1;74.0
Medio Pollo Inferior;4;1;121.27900774240698
Cuarto de Pollo Superior;4;1;661.4667695168256
Muslo Entero;4;1;581.9158817887403
Pechuga Completa;4;1;1534.1146151594858
Ala Completa;4;1;618.2895076787082
Media Pechuga;4;1;1364.2116329257813
Blanqueta;4;1;0.0
Alón;4;1;0.0
Punta;4;1;0.0
Jamoncito;4;1;66.0
Medio Muslo;4;1;72.0
Entero;5;1;423.98857565527567
Medio Pollo;5;1;297.7863565547955
Medio Pollo Superior;5;1;74.0
Medio Pollo Inferior;5;1;70.0
Cuarto de Pollo Superior;5;1;242.79395401799957
Muslo Entero;5;1;533.9896274177593
Pechuga Completa;5;1;1612.2112876916078
Ala Completa;5;1;829.0095238557652
Media Pechuga;5;1;1557.573372507882
Blanqueta;5;1;0.0
Alón;5;1;0.0
Punta;5;1;0.0
Jamoncito;5;1;66.0
Medio Muslo;5;1;775.2180638051789
Entero;6;1;442.65821022902753
Medio Pollo;6;1;679.0706008510998
Medio Pollo Superior;6;1;74.0
Medio Pollo Inferior;6;1;70.0
Cuarto de Pollo Superior;6;1;104.0
Muslo Entero;6;1;579.4699237207044
Pechuga Completa;6;1;1878.732752116189
Ala Completa;6;1;1119.0371345594522
Media Pechuga;6;1;2159.62885588848
Blanqueta;6;1;0.0
Alón;6;1;0.0
Punta;6;1;0.0
Jamoncito;6;1;168.11070788654615
Medio Muslo;6;1;372.4664911624002
Entero;7;1;624.331473137395
Medio Pollo;7;1;328.5498550101437
Medio Pollo Superior;7;1;423.4109280169679
Medio Pollo Inferior;7;1;120.70894319962554
Cuarto de Pollo Superior;7;1;104.0
Muslo Entero;7;1;1018.1308235002506
Pechuga Completa;7;1;1273.2930572527218
Ala Completa;7;1;1260.3990855050852
Media Pechuga;7;1;2041.551026301175
Blanqueta;7;1;0.0
Alón;7;1;0.0
Punta;7;1;0.0
Jamoncito;7;1;118.97561063308672
Medio Muslo;7;1;160.22738191163398
Entero;8;1;668.2785673709297
Medio Pollo;8;1;456.182599219611
Medio Pollo Superior;8;1;74.0
Medio Pollo Inferior;8;1;180.25699556729091
Cuarto de Pollo Superior;8;1;179.04508138902474
Muslo Entero;8;1;1464.280883786816
Pechuga Completa;8;1;1884.2884659289346
Ala Completa;8;1;1594.5233229299238
Media Pechuga;8;1;2825.1457626633533
Blanqueta;8;1;0.0
Alón;8;1;0.0
Punta;8;1;0.0
Jamoncito;8;1;467.4323192311223
Medio Muslo;8;1;746.84857815226
Entero;9;1;40.0
Medio Pollo;9;1;494.01364256216675
Medio Pollo Superior;9;1;74.0
Medio Pollo Inferior;9;1;215.64193093598578
Cuarto de Pollo Superior;9;1;438.58885504832915
Muslo Entero;9;1;1330.4762992758485
Pechuga Completa;9;1;2071.000609715137
Ala Completa;9;1;771.0085126380209
Media Pechuga;9;1;3878.944160209148
Blanqueta;9;1;151.6072380002202
Alón;9;1;64.93009966241019
Punta;9;1;0.0
Jamoncito;9;1;399.7481780187039
Medio Muslo;9;1;205.00816663521755
Entero;10;1;339.3762949365472
Medio Pollo;10;1;204.69429502819708
Medio Pollo Superior;10;1;669.535165982339
Medio Pollo Inferior;10;1;593.2876579836169
Cuarto de Pollo Superior;10;1;157.3887857584548
Muslo Entero;10;1;1535.7575132303714
Pechuga Completa;10;1;777.3040654035674
Ala Completa;10;1;396.9341871214042
Media Pechuga;10;1;3297.941980035427
Blanqueta;10;1;126.34456125911177
Alón;10;1;36.604834163708254
Punta;10;1;0.0
Jamoncito;10;1;458.6093993277526
Medio Muslo;10;1;72.0
Entero;11;1;40.0
Medio Pollo;11;1;60.0
Medio Pollo Superior;11;1;264.5355059502308
Medio Pollo Inferior;11;1;874.2262180027683
Cuarto de Pollo Superior;11;1;841.2241427752951
Muslo Entero;11;1;1583.5492729709858
Pechuga Completa;11;1;998.2673300425079
Ala Completa;11;1;506.7902129235529
Media Pechuga;11;1;2703.5558543239417
Blanqueta;11;1;71.05237893654942
Alón;11;1;0.0
Punta;11;1;0.007297183103121441
Jamoncito;11;1;555.7233793845973
Medio Muslo;11;1;87.3573907934001
Entero;12;1;40.0
Medio Pollo;12;1;60.0
Medio Pollo Superior;12;1;398.5674663953059
Medio Pollo Inferior;12;1;1297.4804862195324
Cuarto de Pollo Superior;12;1;1327.0510641035319
Muslo Entero;12;1;1490.6038795139546
Pechuga Completa;12;1;1882.1394777735325
Ala Completa;12;1;459.3186830076188
Media Pechuga;12;1;2498.4796630863557
Blanqueta;12;1;0.6501854941819509
Alón;12;1;0.0
Punta;12;1;0.007297183100820068
Jamoncito;12;1;737.3842283787217
Medio Muslo;12;1;210.09642642979225
Entero;13;1;382.8935853608077
Medio Pollo;13;1;394.987826517081
Medio Pollo Superior;13;1;1043.2011034574525
Medio Pollo Inferior;13;1;1022.1522999333051
Cuarto de Pollo Superior;13;1;675.5238971878441
Muslo Entero;13;1;1700.2264517258852
Pechuga Completa;13;1;1839.3596660447877
Ala Completa;13;1;542.8036372691123
Media Pechuga;13;1;2087.541582147683
Blanqueta;13;1;0.0
Alón;13;1;0.0
Punta;13;1;0.007297183100820068
Jamoncito;13;1;686.1712874793884
Medio Muslo;13;1;951.9646345212177
Entero;14;1;698.6273038533325
Medio Pollo;14;1;294.39430150713156
Medio Pollo Superior;14;1;1201.2477583366165
Medio Pollo Inferior;14;1;1305.481057201222
Cuarto de Pollo Superior;14;1;992.0377932828594
Muslo Entero;14;1;1665.1419911172475
Pechuga Completa;14;1;880.7964330099423
Ala Completa;14;1;902.7765772892365
Media Pechuga;14;1;1631.1367728634634
Blanqueta;14;1;0.0
Alón;14;1;0.0
Punta;14;1;0.007297183100820068
Jamoncito;14;1;556.5832491380502
Medio Muslo;14;1;237.26797657750512
Entero;15;1;577.6023696756349
Medio Pollo;15;1;703.3844770287202
Medio Pollo Superior;15;1;774.7999886857756
Medio Pollo Inferior;15;1;1756.4872102512813
Cuarto de Pollo Superior;15;1;935.5659755721692
Muslo Entero;15;1;2057.6781338259607
Pechuga Completa;15;1;1357.7684434246066
Ala Completa;15;1;1120.7946479764028
Media Pechuga;15;1;1385.7390619644577
Blanqueta;15;1;0.0
Alón;15;1;0.0
Punta;15;1;0.007297183100820068
Jamoncito;15;1;535.2113224899147
Medio Muslo;15;1;222.84711295683655
Entero;16;1;839.7375223026546
Medio Pollo;16;1;1606.0660195081723
Medio Pollo Superior;16;1;1522.709584603868
Medio Pollo Inferior;16;1;451.7161783318263
Cuarto de Pollo Superior;16;1;289.28276027552215
Muslo Entero;16;1;1543.3518031891522
Pechuga Completa;16;1;292.94652060409476
Ala Completa;16;1;192.74930802524244
Media Pechuga;16;1;1778.123573467156
Blanqueta;16;1;181.19870120375404
Alón;16;1;30.052212154662428
Punta;16;1;4.974109733052423
Jamoncito;16;1;690.557849081556
Medio Muslo;16;1;1583.33911279667
Entero;17;1;746.8608706390665
Medio Pollo;17;1;2906.4375442708065
Medio Pollo Superior;17;1;364.98319171193543
Medio Pollo Inferior;17;1;275.75363781759245
Cuarto de Pollo Superior;17;1;150.431534118753
Muslo Entero;17;1;1705.556950246686
Pechuga Completa;17;1;182.0
Ala Completa;17;1;156.0703195446074
Media Pechuga;17;1;1241.684679424558
Blanqueta;17;1;178.29997563484608
Alón;17;1;7.698170266662963
Punta;17;1;8.065340772991926
Jamoncito;17;1;66.0
Medio Muslo;17;1;785.930638130206
Entero;18;1;1071.9372583255788
Medio Pollo;18;1;1364.8935429540022
Medio Pollo Superior;18;1;647.408118747705
Medio Pollo Inferior;18;1;367.5453375018037
Cuarto de Pollo Superior;18;1;104.0
Muslo Entero;18;1;1928.2631924205937
Pechuga Completa;18;1;676.0943936737212
Ala Completa;18;1;247.07854349615639
Media Pechuga;18;1;189.60907560318265
Blanqueta;18;1;122.85937131340597
