t;r;value
59;2;1051770.036204726
60;2;930352.9078446698
61;2;872445.9173155692
62;2;1068321.04698623
63;2;936821.7214808478
64;2;958706.1744195444
65;2;1079029.1291445033
66;2;1076732.8575437414
67;2;988541.1149367403
68;2;920366.8051308931
69;2;954286.0979569362
70;2;1122299.6902179779
71;2;951604.8620552327
72;2;945192.8013840502
73;2;1074406.1382857806
74;2;813148.6841592455
75;2;1068269.5272050481
76;2;1070993.5289105657
77;2;925076.6437421701
78;2;1046350.6318321775
79;2;977821.8578716172
80;2;989200.8967387425
81;2;1068989.5604395834
82;2;998235.2400747186
83;2;1072217.9177822361
84;2;932669.9562517102
85;2;1045512.5435180196
86;2;1047480.6203610539
87;2;893908.195241034
88;2;998218.473933957
89;2;1040664.370195036
90;2;968645.1618262767
91;2;910460.4343779278
92;2;1009756.0753613007
93;2;1066827.6486715167
94;2;1042923.523519034
95;2;1129628.6521134593
96;2;992906.7422878274
97;2;1042625.6254601099
98;2;969799.4503328225
99;2;999777.5810384545
100;2;1014737.1893468122
101;2;965569.8116756257
102;2;932302.2058485856
103;2;1054009.2299806292
104;2;860826.8496198647
105;2;905225.0092428757
106;2;980362.7510508883
107;2;1110888.6312117598
108;2;982063.5607500548
109;2;1032049.885906881
110;2;1071198.5446478517
111;2;1075561.9471089575
112;2;918130.7333687425
113;2;972222.5364575073
114;2;1008497.265874199
115;2;883154.4421972896
116;2;935107.4202038391
117;2;1034099.0702940907
118;2;1001127.9528152967
119;2;832341.3587540766
120;2;1131001.3289426912
121;2;1044325.4016413011
122;2;1043019.645104066
123;2;1088329.6239874123
124;2;950941.7052020831
125;2;1108680.7493653938
126;2;925963.3938329226
127;2;1014938.1444039736
128;2;1056924.2727254212
129;2;1014355.9471252597
130;2;1075175.6199819194
131;2;994190.2338726419
132;2;1017051.5795332743
133;2;863496.3396398926
134;2;1077433.4351504717
135;2;1082311.0499650033
136;2;1010233.4158836124
137;2;976755.6640642215
138;2;846461.4987983494
139;2;1047242.5930704358
140;2;970395.2410929161
141;2;1040579.313153607
142;2;1101946.9673923175
143;2;1027628.8331319744
144;2;1015870.4549811673
145;2;913610.0569738267
146;2;950213.0475550208
147;2;934089.0404777923
148;2;1093641.1755500261
149;2;1067249.8277764209
150;2;938533.2597246357
151;2;908028.682890285
152;2;1022867.8586250449
153;2;1141803.8339789954
154;2;926002.4310845254
155;2;1126253.8821083028
156;2;1042055.353592047
157;2;983725.5009649275
158;2;958257.4544362243
159;2;988025.6268454648
160;2;978383.1038454941
161;2;1021335.0565208523
162;2;1071441.051659198
163;2;989615.6750916871
164;2;1024596.5935710975
165;2;976571.0778655
166;2;842843.1261298783
167;2;981611.4357253127
168;2;1153920.9408184378
169;2;950280.1030590055
170;2;1097571.5604750009
171;2;954837.7610158462
172;2;1022425.7085304923
173;2;936357.8362614271
174;2;978215.024183995
175;2;905702.2725382671
176;2;1012661.8961659035
177;2;996018.6290741097
178;2;1141728.0960711923
179;2;1083412.2586582769
180;2;1013676.9012782824
181;2;1017701.4478602926
182;2;939661.3570576573
183;2;1104628.212705431
184;2;927416.4604687784
185;2;1092050.9137663401
186;2;973728.3829884707
187;2;967369.562855321
188;2;908415.5764131203
189;2;1015499.6082059519
190;2;1028302.6455257549
191;2;1036714.9710544797
192;2;1085711.9438918428
193;2;850371.9184199588
194;2;860596.2344782099
195;2;923996.510456542
196;2;942455.6110938163
197;2;1040340.799175817
198;2;1192042.4152435316
199;2;1014758.0929144282
200;2;1062285.197767329
201;2;966771.519415028
202;2;1083195.414206964
203;2;970174.8214866404
204;2;1030655.366762377
205;2;1030765.427658217
206;2;933249.1283998312
207;2;919550.8168446847
208;2;1067792.8257491193
209;2;908521.953933007
210;2;941818.6944448407
1;3;1664759.259097459
2;3;1590815.1432673412
3;3;1899249.0994053292
4;3;1548848.9837027336
5;3;1602087.3586331173
6;3;1550394.1804688626
7;3;1135221.7807845864
8;3;1259046.1764896251
9;3;1325903.8312044728
10;3;1329668.029477321
11;3;1140735.459908803
12;3;1007906.081048548
13;3;1190378.888918843
14;3;1184013.164163337
15;3;1176420.4548803922
16;3;1283999.9660127757
17;3;1050316.3081381104
18;3;1144456.742976069
19;3;993493.7486580613
20;3;1015318.2964595594
21;3;1183938.2759305178
22;3;886769.5201402581
23;3;1061269.4677182806
24;3;1031266.8493508762
25;3;1029369.6424337733
26;3;1018652.0505848464
27;3;1138299.624779748
28;3;904344.2660440649
29;3;1076886.3716133873
30;3;872034.0480876302
31;3;992041.5969612815
32;3;929572.6869721338
33;3;877438.7163329602
34;3;879639.0214992333
35;3;956294.620304591
36;3;1064734.6928259954
37;3;1197224.1043221108
38;3;1036464.7859744786
39;3;1097197.57755334
40;3;1159459.9980236834
41;3;962650.971389464
42;3;986677.6606479862
43;3;937490.3593334492
44;3;1046432.5969088918
45;3;968695.4706463962
46;3;1069764.1042192278
47;3;963733.6760714899
48;3;1044455.2293129966
49;3;1051251.8105731732
50;3;1125430.9594152293
51;3;951621.2164283355
52;3;1087740.6854771997
53;3;917140.3396389891
54;3;864526.0819468206
55;3;1016469.0371628257
56;3;828035.0639581307
57;3;1116010.5377930296
58;3;1135299.025945621
59;3;1107015.3989655904
60;3;905502.681254487
61;3;994203.2761055361
62;3;999340.9512380143
63;3;1083599.9915642464
64;3;1086008.9169394537
65;3;1033143.3444267509
66;3;902554.15953357
67;3;979542.238053431
68;3;871271.8597722116
69;3;1080305.1669794125
70;3;978500.929176892
71;3;1099685.6948745921
72;3;957110.9765492285
73;3;1145348.0973637316
74;3;1013865.5663310133
75;3;948174.7223731253
76;3;1034374.5186990008
77;3;836044.1348892378
78;3;1035711.458950193
79;3;1107336.5927195319
80;3;1033959.00877094
81;3;940804.1780574647
82;3;871792.6114973928
83;3;993844.0617149702
84;3;932233.1843172607
85;3;847612.225386947
86;3;1024675.0229340391
87;3;1200523.560002465
88;3;941805.5023104415
89;3;1015309.742551324
90;3;971735.2413640873
91;3;889393.9170546542
92;3;1114434.8992716102
93;3;1146981.5236970987
94;3;1027335.7309830707
95;3;1042426.6151347549
96;3;856745.9584105544
97;3;901906.3553149018
98;3;1032994.3627620521
99;3;1152888.1980785213
100;3;987335.1395817235
101;3;1065917.1490464709
102;3;958679.2713442005
103;3;962033.886572227
104;3;952836.8439841429
105;3;996311.9708424332
106;3;1022231.2545924474
107;3;1031579.2422872894
108;3;1002077.7973663479
109;3;903855.2537361814
110;3;1028238.7800595139
111;3;832072.7001215356
112;3;969855.4740810613
113;3;1037965.1430746977
114;3;1085363.9430678606
115;3;939675.8943082186
116;3;1043490.280345005
117;3;1110589.8920062848
118;3;1012135.1562254219
119;3;1005278.3420036063
120;3;1058201.2905881153
121;3;1075958.4642869306
122;3;1006088.3164275506
123;3;1043577.8212452955
124;3;904134.050490209
125;3;965329.610132017
126;3;1038254.5742740597
127;3;841109.185605429
128;3;1062729.9679920156
129;3;936706.4034349688
130;3;980015.4936742953
131;3;1000276.8323539092
132;3;1034533.7856486521
133;3;1022389.2927449878
134;3;1093383.4572370993
135;3;1089844.8491448625
136;3;944684.3501447598
137;3;1061488.225531802
138;3;1011082.9810244362
139;3;840190.7078774308
140;3;1001024.813942906
141;3;980972.527168442
142;3;1005717.9912536432
143;3;1130125.6637347294
144;3;1025257.407088871
145;3;1058884.8641671436
146;3;918981.8143490796
147;3;961139.1298543089
148;3;1198354.5236216048
149;3;981190.4330899992
150;3;1005799.9986341986
151;3;891190.1723697346
152;3;820162.4338719262
153;3;788906.530894934
154;3;989477.6429518865
155;3;1155775.6441827773
156;3;1194262.4633086014
157;3;1017254.2030601348
158;3;889839.7785234547
159;3;938204.6043273014
160;3;1100008.4334534104
161;3;1016017.3940771493
162;3;984050.810635814
163;3;912726.72350581
164;3;940369.9203873258
165;3;1190168.5002386698
166;3;1056884.9748920337
167;3;986568.7333379575
168;3;917906.809717288
169;3;1090191.69265219
170;3;1119850.3329638399
171;3;968795.4132657349
172;3;974070.4343940847
173;3;1018090.4737696915
174;3;986531.5213713257
175;3;1062063.2508799585
176;3;949167.1143545228
177;3;981703.6679278342
178;3;931217.8833942274
179;3;864134.5484833007
180;3;852450.246627002
181;3;989432.2775161556
182;3;949500.1779576986
183;3;936763.6252750668
184;3;1086885.0733878063
185;3;1053648.5208513304
186;3;1050541.3944156305
187;3;1063470.1916205294
188;3;995176.4055444819
189;3;1006558.3621279856
190;3;1161411.8166262736
191;3;1008148.0330084333
192;3;981275.5411409815
193;3;931164.8450112481
194;3;1079775.0462227538
195;3;1061870.8474639594
196;3;1000183.3811377566
197;3;1040822.62917594
198;3;1118056.1720075167
199;3;898718.15489279
200;3;941439.5382691261
201;3;995740.2659920891
202;3;868571.9422413484
203;3;947265.3361024741
204;3;1117132.1597270905
205;3;1090065.4892734736
206;3;1035950.7828524515
207;3;953650.8656607897
208;3;958340.6855189321
209;3;970081.9018042918
210;3;939800.7442519265
1;4;1594164.8824473207
2;4;1298843.32314081
3;4;1636291.9858190017
4;4;1485082.1093256546
5;4;1816999.2111124448
6;4;1698188.0257508394
7;4;1338968.5909266246
8;4;1497873.4985019837
9;4;1199559.3366701154
10;4;1130088.150877605
11;4;1002994.833217645
12;4;1112759.2276126503
13;4;1133184.1382956884
14;4;1204668.8163398982
15;4;1136780.617419511
16;4;1184791.6681722251
17;4;932882.6953857645
18;4;1043617.6335363548
19;4;1130772.295756399
20;4;1142629.1605237813
21;4;1098213.714075129
22;4;1169460.680314981
23;4;1114445.3676835147
24;4;1151072.9445291895
25;4;1051255.0498970703
26;4;956491.9143945354
27;4;896073.2687922175
28;4;1081955.3191186737
29;4;1071474.7015696485
30;4;968379.3552594839
31;4;1049697.2273031606
32;4;1029782.455503246
33;4;956909.872890344
34;4;962637.623024788
35;4;894978.8662616267
36;4;968008.2210137022
37;4;1054406.0601614707
38;4;1003179.2149976904
39;4;941815.426149342
40;4;1072572.923509139
41;4;1132640.0423963028
42;4;914118.5271149655
43;4;1039183.0531612958
44;4;867223.9890836906
45;4;1065499.0489075335
46;4;1015544.4406027151
47;4;958322.0320883738
48;4;1026965.3852723744
49;4;977140.7672764708
50;4;1074071.7977514002
51;4;975458.9080694886
52;4;1115937.4708262691
53;4;1077833.1634595443
54;4;976650.404834145
55;4;1002237.7717364333
56;4;957268.0418901858
57;4;1049559.5623619605
58;4;951167.8560425735
59;4;1023099.252592623
60;4;1100396.0942880388
61;4;976495.1148055895
62;4;843846.6749409956
63;4;912964.0085618303
64;4;928684.139170818
65;4;978467.0294025945
66;4;973913.6413262144
67;4;1117182.888462563
68;4;913920.588660765
69;4;1045728.190312423
70;4;913064.0397673569
71;4;1212447.1901782118
72;4;1013334.4714590155
73;4;1073153.0606536083
74;4;1036570.133868552
75;4;989995.3704974692
76;4;916724.7286495087
77;4;982383.7693448161
78;4;1020792.5992191746
79;4;1120572.903646289
80;4;1023365.5738659999
81;4;874516.7351309813
82;4;1103765.0991111952
83;4;871546.3633240918
84;4;1061756.3351772416
85;4;1013698.4088497977
86;4;1151858.9867349807
87;4;954814.6730693518
88;4;991759.2434757878
89;4;900816.1080908057
90;4;917920.9734161613
91;4;966550.7427367674
92;4;1169912.155372923
93;4;1140146.9010152542
94;4;926712.2860664009
95;4;1034186.2377450609
96;4;998506.1616930553
97;4;1051192.333347936
98;4;994335.1326857414
99;4;968990.5673581535
100;4;931513.7861340898
101;4;1005771.8718496375
102;4;965149.8897355112
103;4;1025779.5140071373
104;4;962772.4858972633
105;4;888436.8446579094
106;4;1132252.037561619
107;4;1022887.645985289
108;4;993831.8280099917
109;4;1007757.3755920221
110;4;1112484.8088429684
111;4;1027466.3723745786
112;4;949336.906546934
113;4;1052410.2392935862
114;4;941275.992886894
115;4;882006.7145995841
116;4;932845.0500115324
117;4;1077350.2908466947
118;4;1030797.3105530684
119;4;900675.9732995731
120;4;1012958.2315031374
121;4;965626.947281177
122;4;939106.9279921222
123;4;1055510.6885485514
124;4;1050717.4929246688
125;4;1048613.3376204523
126;4;869839.8298774224
127;4;1300483.61118838
128;4;1023852.2576448522
129;4;984599.8999851185
130;4;846607.1359682406
131;4;1025977.2148741875
132;4;951075.811353371
133;4;1069686.3947508223
134;4;1063696.8943764644
135;4;1095381.4695098866
136;4;1090829.447530868
137;4;978623.6510808849
138;4;1013393.6939558752
139;4;1000561.4251632785
140;4;1019268.7406640231
141;4;983868.2972597601
142;4;953743.8847011406
143;4;912659.6867399786
144;4;1006401.4840716101
145;4;902226.7062636031
146;4;1037198.5131144472
147;4;891509.78341579
148;4;1109739.2927428996
149;4;1144417.3280374813
150;4;992502.2276684995
151;4;989093.2537639544
152;4;918002.8581462015
153;4;984195.0300505325
154;4;875310.8373994819
155;4;1188812.4175330081
156;4;1120382.7373165432
157;4;1016619.5719992296
158;4;1083846.4156548367
159;4;873041.5786914603
160;4;983316.1949808926
161;4;1057287.8077625344
162;4;911984.0608567675
163;4;1039356.6965711205
164;4;927268.1949746271
165;4;933650.6040405715
166;4;962525.4049208068
167;4;914420.6200460203
168;4;977114.6351275413
169;4;1094664.955062339
170;4;982934.5019125349
171;4;999207.36462362
172;4;944707.5124597257
173;4;917832.0595003308
174;4;1018475.9700759545
175;4;901930.5318006694
176;4;978677.2766666946
177;4;992553.984057937
178;4;1148781.473401801
179;4;1035805.6478884439
180;4;1068849.16936588
181;4;983198.8628893391
182;4;1053969.0195648882
183;4;935381.925452033
184;4;1049475.155300612
185;4;993364.0565245623
186;4;958420.7988474363
187;4;1096880.7691458897
188;4;1018537.3586217584
189;4;896147.0604916959
190;4;960152.1638002866
191;4;1132383.5314109225
192;4;980978.3577103526
193;4;938892.6538032361
194;4;1056970.4287422283
195;4;924780.6589177381
196;4;955133.5739238586
197;4;1030572.9913062572
198;4;1098220.0757029122
199;4;1031188.6839343441
200;4;873411.2042622284
201;4;1024961.9099031691
202;4;868565.8170016796
203;4;1069450.3271261728
204;4;959983.4718450303
205;4;963906.3721559644
206;4;1035872.8724383946
207;4;1049675.2420997308
208;4;1083191.4071339825
209;4;968479.6360627238
210;4;822630.4254305052
1;5;1392711.2761019769
2;5;1511340.121312283
3;5;1558499.4258492345
4;5;1869707.163989467
5;5;1678760.7685835387
6;5;1701862.9148267335
7;5;1441680.9577159567
8;5;1455632.2607686203
9;5;1196420.1625522466
10;5;1120494.8331978808
11;5;1122679.480373468
12;5;1292145.0028682356
13;5;1372798.815518298
14;5;987775.6964055407
15;5;968928.1425199505
16;5;1188542.4817157001
17;5;1128804.7153659796
18;5;996992.3122426034
19;5;1211184.9401547848
20;5;967130.4711328215
21;5;1067554.7647617953
22;5;1159511.0159231406
23;5;1063756.86990311
24;5;1147103.310384006
25;5;1078969.2564606266
26;5;1130042.8981290245
27;5;968188.1786807631
28;5;1048651.2609813602
29;5;1065582.0584307401
30;5;852080.0500341754
31;5;1148475.8375498517
32;5;910779.7117124648
33;5;978738.4339566142
34;5;980894.0056325088
35;5;854064.7282411247
36;5;1115137.0543332708
37;5;1075681.4623414408
38;5;1018231.2585414292
39;5;959104.2181785764
40;5;1072924.04409413
41;5;947972.1182143505
42;5;966893.6166486166
43;5;1127247.5535519533
44;5;977641.963080884
45;5;970831.972876996
46;5;1060216.6497600067
47;5;1013997.9508783801
48;5;1056874.0879954724
49;5;965039.8470580156
50;5;1061050.1895584152
51;5;895520.5802322079
52;5;1001626.9801649537
53;5;957196.7218990342
54;5;1096124.5506961364
55;5;989280.9914490012
56;5;929695.119324693
57;5;1024474.4375368527
58;5;886456.7951230642
59;5;1130877.4307569428
60;5;1011054.3481996129
61;5;1038833.9011285726
62;5;935600.505666051
63;5;886005.3954705895
64;5;991421.7982399905
65;5;1079971.7952772684
66;5;1108974.1239440474
67;5;932107.7435484516
68;5;846545.3604549972
69;5;1000543.1982205772
70;5;1031718.6515285617
71;5;1009381.7953527049
72;5;1163480.9307507882
73;5;846534.764412719
74;5;1064366.544840767
75;5;1010987.0757253397
76;5;933213.0626763559
77;5;952560.4921440127
78;5;1242783.091397513
79;5;1044831.7686215147
80;5;939292.2711406355
81;5;976086.5894497492
82;5;1077571.4499809793
83;5;978956.0793828305
84;5;981228.03686221
85;5;1023674.832292489
86;5;978289.4487073573
87;5;1089945.1865832137
88;5;876397.7373769425
89;5;884367.2456719809
90;5;1047670.5214575051
91;5;966384.7140704885
92;5;1147904.5513296304
93;5;891316.9227569088
94;5;1069943.9164549324
95;5;1028508.3574913534
96;5;936116.665807885
97;5;961670.676776288
98;5;1030387.9468555972
99;5;1000224.2978765916
100;5;1078343.5361658281
101;5;873933.3725505598
102;5;984249.972470376
103;5;1095934.8323136289
104;5;1010850.2838872274
105;5;933073.1224035439
106;5;934320.4634382334
107;5;1164951.0828224644
108;5;952604.9685675276
109;5;952213.0605145441
110;5;1077637.2886705599
111;5;920406.1181894299
112;5;928672.3732544819
113;5;1042878.4898176582
114;5;1033017.7001257993
115;5;1112041.418796903
116;5;986806.7835743353
117;5;962746.057080542
118;5;946699.29370547
119;5;976329.6245387135
120;5;1163549.550985481
121;5;917618.3201107509
122;5;926669.4882021259
123;5;903831.9640671301
124;5;1079950.8217082054
125;5;1000750.0056396117
126;5;934606.0679509473
127;5;1098410.172099734
128;5;954910.3271852228
129;5;902237.8071847379
130;5;1057576.6538316878
131;5;1068894.3766880338
132;5;839767.9695020224
133;5;1008115.261489391
134;5;1150520.0164688695
135;5;1047966.8817178111
136;5;944350.5584795815
137;5;1109718.7396201496
138;5;913284.2696599303
139;5;863996.8248790028
140;5;1040362.3889830883
141;5;1127167.029608915
142;5;1050945.2848385288
143;5;1040380.5143219796
144;5;1133434.8062305131
145;5;922721.2068195816
146;5;1058452.6641175319
147;5;909946.5982514925
148;5;1016142.0934472873
149;5;1002704.4049633953
150;5;1012723.4667500437
151;5;1067468.2947541825
152;5;1111094.0353610897
153;5;977411.0437677676
154;5;1048081.0042793326
155;5;923663.4163527576
156;5;893553.2712109479
157;5;1072936.2237366505
158;5;1037329.2816579379
159;5;874909.068986632
160;5;924880.7517322398
161;5;1024258.8318510131
162;5;1014274.7909261547
163;5;1091771.3043771968
164;5;1027602.3488987783
165;5;876297.9034113319
166;5;942809.7469249708
167;5;892462.4000141387
168;5;860152.2556400069
169;5;1084718.0014162885
170;5;1104630.0805345739
171;5;1157888.0860398125
172;5;887451.6073180696
173;5;1139015.6652774375
174;5;925913.1633227832
175;5;1003633.656900052
176;5;1009835.25115583
177;5;1030118.8335773479
178;5;897469.9834247257
179;5;858964.1864300866
180;5;986069.8035668879
181;5;940474.5702965057
182;5;874299.6444862018
183;5;967146.6653322703
184;5;1118528.7084117457
185;5;1008205.9235067979
186;5;902106.5915756581
187;5;950211.3691877369
188;5;1035733.0050786154
189;5;1077291.2508852188
190;5;1239461.3747733082
191;5;1041660.400099327
192;5;1073640.2029587962
193;5;995273.5950644782
194;5;957906.673800216
195;5;992222.0167449574
196;5;991082.0932981359
197;5;1004708.6309448088
198;5;962746.3487807894
199;5;1001994.74380532
200;5;946078.567544427
201;5;1053717.8797620498
202;5;1085157.5564701115
203;5;1106906.7265793504
204;5;985876.1583656856
205;5;1064582.880396084
206;5;972191.5012595633
207;5;1087987.9963551105
208;5;815135.2631487087
209;5;993077.0640923738
210;5;1005435.2456690685
1;6;1717931.5636069183
2;6;1527897.9355933878
3;6;1518721.22534248
4;6;1760014.046240682
5;6;1507320.5789770577
6;6;1435778.2443254748
7;6;1450314.5416590206
8;6;1386882.3493963936
9;6;1213288.6627208304
10;6;1186020.0802303005
11;6;1135433.502056525
12;6;1171677.403756056
13;6;1278187.3920337455
14;6;1270839.1678030689
15;6;1088487.4940805002
16;6;1162100.1795270257
17;6;1147436.047518225
18;6;1042287.6767222477
19;6;1237219.5214735586
20;6;982727.5752562623
21;6;1160644.9597216467
22;6;1025149.2692235054
23;6;880067.3599035075
24;6;1121892.3080181712
25;6;965217.8385068162
26;6;971351.3243241527
27;6;1055959.8040227361
28;6;937031.396402722
29;6;1149656.705782813
30;6;996032.9118236587
31;6;1087672.540431778
32;6;1025916.2041575207
33;6;1012911.6499013836
34;6;932661.9681801603
35;6;969682.2643566711
36;6;1024448.678165086
37;6;1106908.5864092554
38;6;960833.598968114
39;6;955904.0058463629
40;6;1024576.1979422391
41;6;816883.1347780762
42;6;898131.9230226919
43;6;1019991.4156376251
44;6;1020482.6330981068
45;6;1069253.4626343113
46;6;997817.3891060496
47;6;941647.941458581
48;6;978429.5478993542
49;6;1180138.0708762854
50;6;929473.6040438954
51;6;995374.5741736062
52;6;1055873.2872401862
53;6;1016385.4911418732
54;6;860087.1725635156
55;6;1036456.91749739
56;6;889805.1088464232
57;6;1114580.5048287811
58;6;1162695.8814381913
59;6;1102499.7477632638
60;6;1023286.246071848
61;6;945942.236518731
62;6;1008862.6259841134
63;6;933439.6328367571
64;6;993411.4546419044
65;6;1055077.418848381
66;6;872341.931647851
67;6;991137.9262113575
68;6;1152832.276719725
69;6;890922.7318692214
70;6;916345.0005869374
71;6;1035601.7840432548
72;6;1018351.7543543518
73;6;876757.4948449584
74;6;1071495.2151676996
75;6;1001256.8754163868
76;6;1028128.8693393182
77;6;985305.3723627789
78;6;1055551.6753804896
79;6;909162.1481054386
