t;r;value
1;1;313888.555352479
2;1;403022.64419149095
3;1;392617.71279158106
4;1;387786.29082765774
5;1;391030.21398781403
6;1;443754.66124712635
7;1;295968.97057858005
8;1;381520.93814204214
9;1;444063.8454932644
10;1;354709.2672042954
11;1;319525.49421550333
12;1;367642.16445403645
13;1;476990.4323473565
14;1;382857.73556994996
15;1;367926.4899917511
16;1;480262.52172548947
17;1;417889.961622315
18;1;407921.89300961484
19;1;388081.4840605802
20;1;431187.7419843002
21;1;405456.2635840866
22;1;532415.2256154737
23;1;512212.2092351316
24;1;526841.7775318688
25;1;385962.4934576377
26;1;478357.33839198924
27;1;381869.0267535372
28;1;462533.37481241074
29;1;377545.95829271816
30;1;404455.77782199235
31;1;461711.6934807457
32;1;337409.54753835994
33;1;358605.6776270816
34;1;473782.7793946189
35;1;418827.0112551647
36;1;470069.6294261978
37;1;406238.10080117575
38;1;417480.8630526552
39;1;406585.2536455576
40;1;439027.5769580696
41;1;378823.9343315402
42;1;448370.3595371979
43;1;497509.7019922211
44;1;491382.9730291824
45;1;529281.2667702606
46;1;528291.1993278525
47;1;426980.61470980616
48;1;455174.978514603
49;1;366374.34377216635
50;1;450144.95720877236
51;1;360125.2121934287
52;1;397007.33958135825
53;1;431404.99145593436
54;1;396316.6394472418
55;1;439229.6282583054
56;1;453160.59171375766
57;1;384959.19435584353
58;1;435100.7403687717
59;1;424703.98444807186
60;1;399686.80786880315
61;1;419961.3929300061
62;1;340569.0435281976
63;1;440782.1216977047
64;1;517944.38221173646
65;1;553341.4694096543
66;1;427316.4039193074
67;1;423971.7688529335
68;1;464711.62820958614
69;1;379187.58822516544
70;1;446466.5354235825
71;1;332946.86082410044
72;1;383113.9423254235
73;1;393092.23538410175
74;1;413801.27245956636
75;1;438035.97820137296
76;1;410119.22866952117
77;1;451184.1268267159
78;1;426177.12702387077
79;1;359194.81317190226
80;1;475205.8762535152
81;1;446698.007451673
82;1;353550.09432086855
83;1;402563.78392998874
84;1;423165.3073787724
85;1;467160.75472380966
86;1;474869.74962300056
87;1;481945.96219453856
88;1;402895.4159017495
89;1;408665.0495716577
90;1;417146.64272548107
91;1;414565.3441356779
92;1;475993.2947564561
93;1;452312.99587188836
94;1;404069.1781930873
95;1;448458.5131349681
96;1;401975.16138482664
97;1;438328.8754563391
98;1;412105.94005232095
99;1;421105.0954642491
100;1;378024.7139923644
101;1;409433.4236387432
102;1;447333.6756171459
103;1;431371.38243056566
104;1;475084.2758373487
105;1;432360.1344649715
106;1;501561.3099354935
107;1;525945.6623450982
108;1;429130.74679677445
109;1;456716.26138592704
110;1;399407.6682277632
111;1;415379.9333428713
112;1;297123.68089562457
113;1;447953.65886507
114;1;401165.866684416
115;1;394674.86729070806
116;1;389191.1033626707
117;1;330004.2482978046
118;1;466319.9994867504
119;1;339037.2645011927
120;1;386030.9704810883
121;1;438157.58424663154
122;1;472209.71290545276
123;1;347167.8173726687
124;1;389535.5841975068
125;1;464312.39398909605
126;1;338588.95630154846
127;1;597292.8213439463
128;1;573024.8113108375
129;1;389212.8027705475
130;1;520408.41921126266
131;1;499739.2280752484
132;1;325745.83391278714
133;1;456033.7706375951
134;1;463739.0845701537
135;1;401286.47186368576
136;1;344379.3071271699
137;1;465516.5923767909
138;1;416568.30578820885
139;1;440325.6568245067
140;1;364947.8218076296
141;1;399897.5227373003
142;1;443253.2828598334
143;1;396763.5946370214
144;1;375715.48627897655
145;1;396558.13605621515
146;1;396069.1484664207
147;1;456272.9484853095
148;1;527207.1002453833
149;1;510520.89102555334
150;1;446455.08506794606
151;1;451723.92933933274
152;1;503410.7129120091
153;1;383341.048932411
154;1;414646.491385766
155;1;406672.3457107988
156;1;441350.74473604205
157;1;449625.16654186393
158;1;429370.7296735149
159;1;406847.7454972269
160;1;417932.1151362348
161;1;449142.20435050444
162;1;454952.44268995896
163;1;409783.7173263112
164;1;365988.9477207057
165;1;438952.3702937326
166;1;412581.1570595382
167;1;451979.85393685737
168;1;420484.7171436748
1;2;369583.196027253
2;2;425655.9547319739
3;2;374061.97710044816
4;2;359917.2967055431
5;2;337403.4860975644
6;2;412159.53420989757
7;2;401347.30461378896
8;2;434167.02188111236
9;2;363574.10841327376
10;2;365686.14312231954
11;2;483997.38494264666
12;2;359286.0768880092
13;2;383362.4736052835
14;2;460464.7119164603
15;2;391103.84429522813
16;2;435206.38599058305
17;2;471536.3523930687
18;2;420688.37394180015
19;2;423267.78559040907
20;2;480938.30089497106
21;2;449868.20343537425
22;2;533753.444366155
23;2;462402.7607903449
24;2;485980.201124734
25;2;395037.9107748428
26;2;461296.77582750167
27;2;502306.3743279486
28;2;366166.1514934893
29;2;351630.1905125975
30;2;394220.0903477133
31;2;471057.5668524232
32;2;392534.93901295983
33;2;430258.6087411108
34;2;420265.7205472378
35;2;456323.6859434304
36;2;411503.164605892
37;2;365375.0480462947
38;2;418401.7640910363
39;2;429429.7043580891
40;2;420818.67240495165
41;2;372140.9542881107
42;2;384625.57664279616
43;2;585089.084494076
44;2;407132.5272207131
45;2;432581.199424854
46;2;496660.7697441755
47;2;402577.9223520336
48;2;465709.5224323864
49;2;426938.8462055981
50;2;360679.9017025008
51;2;363988.089924165
52;2;413396.6675080519
53;2;459771.5707237743
54;2;466109.2869859154
55;2;359230.26169509214
56;2;433803.20422255
57;2;404295.1875989137
58;2;427338.58736453124
59;2;410812.8965767359
60;2;391008.7156843799
61;2;313358.2215679522
62;2;430879.4735424394
63;2;386419.05270440486
64;2;477520.79751549935
65;2;492633.5114102258
66;2;540161.9573717888
67;2;469649.48115323257
68;2;408566.8864237645
69;2;387346.2752317274
70;2;484258.8769730696
71;2;383812.6583267688
72;2;346099.6156386479
73;2;434968.2502907099
74;2;313367.8624872142
75;2;423947.9947087405
76;2;468032.43011356296
77;2;360491.30075596937
78;2;379396.49164869764
79;2;363158.0398930676
80;2;367256.0424139766
81;2;403190.1473804007
82;2;406776.8748118543
83;2;466647.03826265084
84;2;403730.5940435393
85;2;572144.348442006
86;2;578719.213297914
87;2;446986.1658532864
88;2;453170.78812120506
89;2;468775.4331038474
90;2;461688.45164222136
91;2;405975.612108451
