t;r;value
1;1;313888.5553524815
2;1;403022.64419148746
3;1;392617.71279158327
4;1;387786.2908276414
5;1;391030.21398780943
6;1;443754.66124713613
7;1;295968.9705785715
8;1;396885.9080246967
9;1;458030.68271284946
10;1;370466.9851403891
11;1;338150.3739822496
12;1;381362.23263972386
13;1;488789.3577530103
14;1;398170.29225222557
15;1;389863.7358899679
16;1;499276.0770437404
17;1;414297.437041663
18;1;421539.83462915884
19;1;409132.7197918099
20;1;452863.9218572531
21;1;429203.27624396747
22;1;402298.80578015954
23;1;400694.02414130553
24;1;433538.3348042049
25;1;334427.04186404776
26;1;433355.8794698474
27;1;376964.3517462269
28;1;459042.8775347055
29;1;383476.8020291179
30;1;417855.95800439897
31;1;483932.44473553024
32;1;362064.41624082555
33;1;381977.4823331555
34;1;500617.0010502704
35;1;437909.74322226306
36;1;489170.65269224066
37;1;402116.86965361325
38;1;449085.31363644695
39;1;421817.8608206004
40;1;463515.2387878241
41;1;399325.60492479394
42;1;479633.8987144735
43;1;403389.5801860881
44;1;426313.9767490879
45;1;464351.9812513002
46;1;492332.17736189446
47;1;415630.97596045554
48;1;449312.93163662136
49;1;353548.19066780456
50;1;488804.7728149026
51;1;378983.5840511136
52;1;428233.07121697365
53;1;452945.54386387847
54;1;399280.17082378763
55;1;474457.1839234338
56;1;495415.7253393718
57;1;398793.2038703325
58;1;452506.8221649286
59;1;447237.43474149844
60;1;412077.2809463459
61;1;435032.7476545704
62;1;362584.91086192516
63;1;447851.5557346917
64;1;427119.6150443684
65;1;484023.5113398823
66;1;389403.95749241556
67;1;394267.8387522413
68;1;464039.56874598464
69;1;381001.61294462706
70;1;441174.49986608553
71;1;343425.6172839784
72;1;394751.28229609015
73;1;404757.75784841744
74;1;429790.4200737115
75;1;454412.7064865086
76;1;424062.93763814605
77;1;442207.0178161894
78;1;444588.573903498
79;1;375328.4683095244
80;1;494646.915398693
81;1;440765.6742818162
82;1;359665.7338739487
83;1;421836.8969428878
84;1;446966.19077177264
85;1;367483.2801630961
86;1;392274.5235517532
87;1;425384.3164283113
88;1;388840.5353459056
89;1;395391.4243151003
90;1;414822.45733055595
91;1;432724.34339884477
92;1;494469.06935842556
93;1;476792.8355597219
94;1;441591.57904106076
95;1;481854.89577967545
96;1;389997.1549169372
97;1;424201.7008159905
98;1;419446.5090258173
99;1;434686.8795375751
100;1;398279.56995600055
101;1;431054.3705307686
102;1;472224.76648438483
103;1;431203.08316810615
104;1;470683.71599437576
105;1;455220.358422122
106;1;423923.6768772348
107;1;424243.2683642474
108;1;404525.12356900336
109;1;459207.91606359987
110;1;396057.3946085031
111;1;414134.8535763515
112;1;309738.65778296936
113;1;471469.0910822847
114;1;426339.23771466385
115;1;371719.96834790555
116;1;427962.3993592893
117;1;333975.0450711725
118;1;479040.55383938295
119;1;361267.08661990217
120;1;407633.6949105423
121;1;462414.69271012116
122;1;502127.21336901205
123;1;372048.9636582655
124;1;415154.9155498651
125;1;490589.734010448
126;1;356652.60600344464
127;1;474660.6590627225
128;1;456396.3821380819
129;1;337376.90217426437
130;1;496006.4416788041
131;1;462769.63917252905
132;1;320794.82402905734
133;1;450734.67691469827
134;1;476391.0444244731
135;1;429706.63368893176
136;1;362794.4766820879
137;1;464718.1563563682
138;1;437009.7225087266
139;1;469566.94324026536
140;1;387883.6104621598
141;1;414140.2968679559
142;1;468081.454355612
143;1;427539.95379364217
144;1;386737.35279498005
145;1;434729.5444635777
146;1;409392.35705454624
147;1;447303.4253021879
148;1;424711.16779205174
149;1;446138.47812577855
150;1;422508.18267900334
151;1;431348.1539833259
152;1;507700.4917637793
153;1;390961.3007591702
154;1;406062.0536804792
155;1;393408.39323092386
156;1;451509.7413091722
157;1;480093.26136270544
158;1;450699.601404673
159;1;433949.33762050595
160;1;423004.5895461057
161;1;487320.16416967724
162;1;454726.12665928114
163;1;437692.86902409495
164;1;383169.0565234406
165;1;435555.4028427246
166;1;403622.1490000052
167;1;436172.13542388054
168;1;409842.66933673684
1;2;369583.1960272601
2;2;425655.95473196555
3;2;374061.9771004443
4;2;359917.2967055475
5;2;337403.48609755334
6;2;412159.53420990106
7;2;401347.30461378495
8;2;442590.5013612259
9;2;375255.6488000596
10;2;377955.39089283603
11;2;498716.6881276377
12;2;370691.595899777
13;2;395283.068371797
14;2;475653.5309295166
15;2;399654.4976143699
16;2;436490.69974585215
17;2;493236.63379551045
18;2;438557.16490115825
19;2;439847.66726988356
20;2;433585.5225691013
21;2;425802.87208915135
22;2;440920.72093955893
23;2;397973.5047351865
24;2;443662.97050461953
25;2;350468.4481315752
26;2;443401.92508054385
27;2;515684.00541812996
28;2;378977.2782887946
29;2;372579.267719154
30;2;416324.9433882727
31;2;443397.7457021585
32;2;400439.16410580813
33;2;436279.94966863224
34;2;443891.2498845377
35;2;445466.48676463583
36;2;421327.8258680557
37;2;374513.638666422
38;2;418447.074972246
39;2;449663.5499636816
40;2;435108.7448110859
41;2;387610.0420370252
42;2;387555.9190538521
43;2;480421.64004794555
44;2;369936.0235539557
45;2;393300.6578217937
46;2;467811.8295931586
47;2;389178.62539098295
48;2;463390.03439347167
49;2;426763.5546812006
50;2;369666.2975883542
51;2;393461.0605545195
52;2;435260.82169385673
53;2;455043.8157785732
54;2;483268.5590627906
55;2;376585.7793135191
56;2;452257.16990691103
57;2;401529.76253449736
58;2;437318.0212187482
59;2;435340.0485663358
60;2;409859.4151121308
61;2;329394.99731428834
62;2;467348.3571961844
63;2;420295.2358792614
64;2;360127.9389919923
65;2;432711.20292658353
66;2;470817.5447726953
67;2;422634.3124686236
68;2;398069.87576623505
69;2;367746.6761851109
70;2;505261.3887510454
71;2;399318.0121992479
72;2;381711.5441327713
73;2;467862.1874179482
74;2;329457.17856933974
75;2;459931.5824515884
76;2;501756.84125971375
77;2;376116.9089464009
78;2;403282.9312528288
79;2;387506.5721402459
80;2;390324.1177000663
81;2;433360.84300369455
82;2;438020.3350511777
83;2;497152.10363307124
84;2;427180.14995738777
85;2;474523.29600810655
86;2;481606.7173075706
87;2;381963.4859148958
88;2;411756.68940947775
89;2;428189.30780514266
90;2;456325.7532915572
91;2;400456.57653320866
92;2;393515.22695368197
93;2;421629.13331992755
94;2;432368.2290386203
95;2;518750.8709497766
96;2;399717.73898278
97;2;466829.5389406151
98;2;389043.82850211055
99;2;444280.38187448867
100;2;410313.93491493206
101;2;430106.2229717606
102;2;386604.51450116094
103;2;482045.1600927508
104;2;362834.93142703775
105;2;369746.24878869497
106;2;367143.4335579128
107;2;439570.7472767726
108;2;393383.9494017297
109;2;464904.7648508657
110;2;474409.23231980926
111;2;509011.725261567
112;2;401670.3240523007
113;2;384505.5860283176
114;2;416451.1305738334
115;2;350711.0292953123
116;2;373662.5906708392
117;2;456630.9749708676
118;2;407787.44911435636
119;2;338701.88564102945
120;2;475906.7841739986
121;2;448529.70125963655
122;2;458744.73987435125
123;2;435573.5891892221
124;2;390855.3691312313
125;2;458030.4021321482
126;2;411438.4760741982
127;2;414460.5367406828
128;2;436472.0065286551
129;2;428968.43381058326
130;2;459580.355145332
131;2;431029.0701024001
132;2;487457.76998822705
133;2;342144.9734462041
134;2;476887.0510211911
135;2;493782.85515947855
136;2;384293.02592503413
137;2;431775.47213726526
138;2;356642.1759219038
139;2;471069.2468390779
140;2;488763.2980645463
141;2;476374.4067863603
142;2;394013.2785792749
143;2;470608.0263595403
144;2;449690.44592807366
145;2;388818.8248541059
146;2;447175.13954397506
147;2;440756.07363030215
148;2;439724.42664613173
149;2;413010.52706771414
150;2;406199.55617284006
151;2;357986.73705392046
152;2;429884.6667130229
153;2;484697.2391422508
154;2;394844.2959011532
155;2;436882.6599983539
156;2;474071.440517485
157;2;425941.9026653685
158;2;386768.85345926177
159;2;397913.30093993386
160;2;422556.56320195756
161;2;440118.30781352223
162;2;490850.6821693477
163;2;395011.51794191654
164;2;473441.273381119
165;2;405821.7090032208
166;2;363264.0823000137
167;2;399858.6255047177
168;2;503662.72209844645
1;3;361996.7579049991
2;3;399657.70880688383
3;3;480513.4999385652
4;3;376193.01198977476
5;3;438683.87814111315
6;3;431353.77517311584
7;3;377899.2187359664
8;3;406034.0721947669
9;3;395292.1396505752
