f;t;r;value
Entero;1;1;-1.9895196601282805e-13
Medio Pollo;1;1;8.99999999999909
Medio Pollo Superior;1;1;207.8709677419356
Medio Pollo Inferior;1;1;205.06451612903555
Cuarto de Pollo Superior;1;1;436.64516128999156
Muslo Entero;1;1;415.58064516105287
Pechuga Completa;1;1;770.3225806451619
Ala Completa;1;1;375.5806451613455
Media Pechuga;1;1;1107.5806451615663
Blanqueta;1;1;1.0757464214518507e-13
Alón;1;1;5.280936978036358e-14
Punta;1;1;1.564722067566328e-14
Jamoncito;1;1;528.5376344086865
Medio Muslo;1;1;943.8172043012257
Entero;2;1;-1.7337242752546445e-12
Medio Pollo;2;1;8.99999999999909
Medio Pollo Superior;2;1;207.8709677419356
Medio Pollo Inferior;2;1;205.06451612903075
Cuarto de Pollo Superior;2;1;436.6451612899915
Muslo Entero;2;1;415.58064516105185
Pechuga Completa;2;1;770.322580645161
Ala Completa;2;1;375.58064516134533
Media Pechuga;2;1;1107.5806451615676
Blanqueta;2;1;2.5474272896880626e-13
Alón;2;1;1.2505552149377762e-13
Punta;2;1;3.7053487850008184e-14
Jamoncito;2;1;528.5376344086887
Medio Muslo;2;1;943.8172043012298
Entero;3;1;-3.0127011996228248e-12
Medio Pollo;3;1;8.99999999999909
Medio Pollo Superior;3;1;207.8709677419356
Medio Pollo Inferior;3;1;205.0645161290338
Cuarto de Pollo Superior;3;1;436.6451612899915
Muslo Entero;3;1;415.58064516105287
Pechuga Completa;3;1;770.3225806451557
Ala Completa;3;1;375.580645161345
Media Pechuga;3;1;1107.580645161574
Blanqueta;3;1;5.340912897130087e-13
Alón;3;1;2.6219026949547696e-13
Punta;3;1;7.768600577643762e-14
Jamoncito;3;1;528.5376344086875
Medio Muslo;3;1;943.8172043012275
Entero;4;1;9.521272659185342e-12
Medio Pollo;4;1;8.99999999999909
Medio Pollo Superior;4;1;207.8709677419356
Medio Pollo Inferior;4;1;205.06451612902953
Cuarto de Pollo Superior;4;1;436.6451612899915
Muslo Entero;4;1;415.58064516105185
Pechuga Completa;4;1;770.3225806451672
Ala Completa;4;1;375.5806451613452
Media Pechuga;4;1;1107.580645161556
Blanqueta;4;1;-3.7053487850008185e-13
Alón;4;1;-1.8189894035458563e-13
Punta;4;1;-5.389598232728463e-14
Jamoncito;4;1;528.5376344086875
Medio Muslo;4;1;943.8172043012275
Entero;5;1;0.0
Medio Pollo;5;1;8.99999999999909
Medio Pollo Superior;5;1;207.8709677419356
Medio Pollo Inferior;5;1;205.06451612903447
Cuarto de Pollo Superior;5;1;436.6451612899913
Muslo Entero;5;1;415.58064516105185
Pechuga Completa;5;1;770.322580645161
Ala Completa;5;1;375.58064516134556
Media Pechuga;5;1;1107.580645161567
Blanqueta;5;1;0.0
Alón;5;1;0.0
Punta;5;1;0.0
Jamoncito;5;1;528.5376344086872
Medio Muslo;5;1;943.8172043012269
Entero;6;1;7.673861546209082e-13
Medio Pollo;6;1;8.99999999999909
Medio Pollo Superior;6;1;207.8709677419356
Medio Pollo Inferior;6;1;205.06451612903538
Cuarto de Pollo Superior;6;1;436.6451612899915
Muslo Entero;6;1;415.58064516105185
Pechuga Completa;6;1;770.3225806451584
Ala Completa;6;1;375.58064516134584
Media Pechuga;6;1;1107.5806451615695
Blanqueta;6;1;-1.9105704672660472e-13
Alón;6;1;-9.379164112033322e-14
Punta;6;1;-2.779011588750614e-14
Jamoncito;6;1;528.5376344086868
Medio Muslo;6;1;943.8172043012263
Entero;7;1;-2.5579538487363607e-12
Medio Pollo;7;1;8.99999999999909
Medio Pollo Superior;7;1;207.8709677419356
Medio Pollo Inferior;7;1;205.06451612903538
Cuarto de Pollo Superior;7;1;436.64516128999145
Muslo Entero;7;1;415.58064516105304
Pechuga Completa;7;1;770.3225806451654
Ala Completa;7;1;375.58064516134584
Media Pechuga;7;1;1107.580645161564
Blanqueta;7;1;0.0
Alón;7;1;0.0
Punta;7;1;0.0
Jamoncito;7;1;528.5376344086868
Medio Muslo;7;1;943.8172043012263
Entero;8;1;0.0
Medio Pollo;8;1;51.0
Medio Pollo Superior;8;1;468.00000000000006
Medio Pollo Inferior;8;1;192.48387096774195
Cuarto de Pollo Superior;8;1;438.9677419354839
Muslo Entero;8;1;317.03225806451616
Pechuga Completa;8;1;91.93548387096774
Ala Completa;8;1;327.7741935483871
Media Pechuga;8;1;1546.9354838709678
Blanqueta;8;1;0.0
Alón;8;1;0.0
Punta;8;1;0.0
Jamoncito;8;1;562.1075268817204
Medio Muslo;8;1;1003.763440860215
Entero;9;1;0.0
Medio Pollo;9;1;0.0
Medio Pollo Superior;9;1;0.0
Medio Pollo Inferior;9;1;215.96774193548387
Cuarto de Pollo Superior;9;1;680.5161290322582
Muslo Entero;9;1;491.48387096774195
Pechuga Completa;9;1;795.0
Ala Completa;9;1;370.4516129032258
Media Pechuga;9;1;1057.258064516129
Blanqueta;9;1;0.0
Alón;9;1;0.0
Punta;9;1;0.0
Jamoncito;9;1;498.73118279569894
Medio Muslo;9;1;890.5913978494623
Entero;10;1;-9.094947017729282e-12
Medio Pollo;10;1;28.5
Medio Pollo Superior;10;1;232.83870967741936
Medio Pollo Inferior;10;1;215.96774193548768
Cuarto de Pollo Superior;10;1;621.0
Muslo Entero;10;1;448.5
Pechuga Completa;10;1;1444.8387096774195
Ala Completa;10;1;338.8064516129041
Media Pechuga;10;1;249.19354838710117
Blanqueta;10;1;0.0
Alón;10;1;0.0
Punta;10;1;0.0
Jamoncito;10;1;509.8709677419355
Medio Muslo;10;1;910.4838709677418
Entero;11;1;0.0
Medio Pollo;11;1;144.0
Medio Pollo Superior;11;1;1598.5161290322583
Medio Pollo Inferior;11;1;695.2903225806452
Cuarto de Pollo Superior;11;1;83.61290322580646
Muslo Entero;11;1;60.38709677419355
Pechuga Completa;11;1;145.6451612903226
Ala Completa;11;1;189.5806451612903
Media Pechuga;11;1;802.258064516129
Blanqueta;11;1;0.0
Alón;11;1;0.0
Punta;11;1;0.0
Jamoncito;11;1;459.741935483871
Medio Muslo;11;1;820.9677419354838
Entero;12;1;0.9999999937026587
Medio Pollo;12;1;0.0
Medio Pollo Superior;12;1;0.0
Medio Pollo Inferior;12;1;0.0
Cuarto de Pollo Superior;12;1;461.6129032294631
Muslo Entero;12;1;448.7096774219957
Pechuga Completa;12;1;1149.1935483870968
Ala Completa;12;1;406.8387096774194
Media Pechuga;12;1;885.0
Blanqueta;12;1;0.0
Alón;12;1;0.0
Punta;12;1;0.0
Jamoncito;12;1;591.4623655913979
Medio Muslo;12;1;1056.1827956989246
