t;r;value
1;1;977992.3438193381
2;1;1208001.3642667043
3;1;1176231.7952624294
4;1;1169912.9646234524
5;1;1161981.0982659815
6;1;1280364.0506500478
7;1;969510.1688778644
8;1;1119633.5697656665
9;1;1236710.7715645889
10;1;1141989.70531738
11;1;1017336.3662980393
12;1;1091219.8117160294
13;1;1284664.3776522232
14;1;1122263.9013882084
15;1;1090306.2125089855
16;1;1305713.175152375
17;1;1216080.0383487912
18;1;1188217.8259808659
19;1;1086925.382648769
20;1;1185948.5111139053
21;1;1153439.1025824184
22;1;1161733.0798732582
23;1;1275377.3090171055
24;1;1275791.706429088
25;1;1065025.942744723
26;1;1278183.9218777146
27;1;1139708.4397838844
28;1;1320860.7129703516
29;1;1289475.3202918149
30;1;1301319.579148532
31;1;1426827.9815174732
32;1;1053860.6710083932
33;1;1081337.3844118677
34;1;1429536.5258492276
35;1;1293907.8422679661
36;1;1427636.388802512
37;1;1235428.600461633
38;1;1322172.7440040654
39;1;1234023.5181569078
40;1;1340191.321272261
41;1;1218702.708792208
42;1;1375797.5205431643
43;1;1179773.8150747186
44;1;1145468.2207007497
45;1;1367535.2617991753
46;1;1429867.9663878833
47;1;1261697.8866786037
48;1;1228406.324528624
49;1;1160447.6256986673
50;1;1336879.7336314237
51;1;1160474.9908138467
52;1;1250299.6045489295
53;1;1424289.5581137438
54;1;1171419.1128978287
55;1;1325381.8426570962
56;1;1209607.6462046471
57;1;1122545.331945255
58;1;1265366.842931398
59;1;1262279.3487213617
60;1;1268433.0121636922
61;1;1246104.2412560948
62;1;994493.3753093247
63;1;1275133.0252829057
64;1;1234592.0051837345
65;1;1335025.5909024742
66;1;1195322.114189404
67;1;1179002.6863755302
68;1;1322593.9839705313
69;1;1160275.506946994
70;1;1375728.8119906196
71;1;1076116.6810666092
72;1;1143264.3436276345
73;1;1150257.7034878125
74;1;1276349.0631791654
75;1;1310831.332917337
76;1;1191587.3743257907
77;1;1393929.4278660738
78;1;1264004.6775645074
79;1;1158827.1155032362
80;1;1358430.3106259457
81;1;1278474.9748872512
82;1;1084268.967562352
83;1;1274863.0221034654
84;1;1313899.0024215677
85;1;1163752.2839435898
86;1;1205356.2202243437
87;1;1235969.3563072584
88;1;1098923.3646422273
89;1;1228445.2750162773
90;1;1170366.7800182814
91;1;1205679.9566860655
92;1;1388821.0560253647
93;1;1344773.937535603
94;1;1259243.3089117862
95;1;1381189.1594756024
96;1;1255683.280538822
97;1;1266327.6471154497
98;1;1234756.6310137177
99;1;1280722.242830868
100;1;1144207.6350931497
101;1;1289303.9505970061
102;1;1394085.9758736936
103;1;1345666.7442591824
104;1;1463905.937917896
105;1;1329597.13976251
106;1;1208479.3706399007
107;1;1204665.4016358003
108;1;1157709.6951073522
109;1;1254125.1448005063
110;1;1232934.1470640756
111;1;1190169.7072802398
112;1;974298.7425322732
113;1;1342909.7071445496
114;1;1223843.1137173725
115;1;1251920.1019593473
116;1;1197974.538633179
117;1;1020685.3323539171
118;1;1393801.2486097738
119;1;1077628.3615208769
120;1;1092929.4936410715
121;1;1320159.312553688
122;1;1445509.1659463516
123;1;1072373.5181634969
124;1;1256198.0864192976
125;1;1452284.1340738847
126;1;1043887.498622741
127;1;1299958.1202219715
128;1;1276644.3316917208
129;1;971477.2910212858
130;1;1413379.345277513
131;1;1324300.2115364643
132;1;982152.1414187637
133;1;1275968.2832715008
134;1;1384200.2635476314
135;1;1304004.5215686983
136;1;1045821.6867276212
137;1;1376205.7973539142
138;1;1248515.2941314264
139;1;1372204.0890502583
140;1;1176566.0556107285
141;1;1249041.1489184995
142;1;1315088.1911302407
143;1;1115837.840825011
144;1;1186695.3378927112
145;1;1181609.9187343551
146;1;1244341.6445693597
147;1;1374267.2799876216
148;1;1226100.8022679184
149;1;1284587.4623786234
150;1;1149338.4761266408
151;1;1319625.4399250767
152;1;1439173.7847427365
153;1;1038847.194993498
154;1;1213262.4737073476
155;1;1197190.8539076345
156;1;1293151.3991736325
157;1;1392570.2414775766
158;1;1329211.0207964568
159;1;1293528.9402155997
160;1;1233560.5623189355
161;1;1439558.883845766
162;1;1450128.9192599568
163;1;1310369.08195698
164;1;1116274.7806166941
165;1;1348806.7919802393
166;1;1278824.6839929137
167;1;1403362.355494617
168;1;1299800.775192819
1;2;1073282.0754295734
2;2;1278451.2300724685
3;2;1158266.2956954583
4;2;1074828.5549039645
5;2;1037662.0181128152
6;2;1222822.372100294
7;2;1241821.271368178
8;2;1198313.2319811257
9;2;1160739.5093205604
10;2;1105006.7078213515
11;2;1344459.9024340487
12;2;1087573.6479488942
13;2;1083914.3880146802
14;2;1361080.1492692842
15;2;1159343.229088544
16;2;1276826.0068882569
17;2;1360518.0506146653
18;2;1209295.7699067667
19;2;1173116.5590490676
20;2;1374316.7604364709
21;2;1286112.377576171
22;2;1319471.5955173578
23;2;1222280.5056748705
24;2;1214908.8640617281
25;2;1155046.2743518385
26;2;1237164.670868088
27;2;1484730.7919794717
28;2;1188707.2854491645
29;2;1127447.6123985862
30;2;1235413.6284461059
31;2;1524193.709171378
32;2;1122217.2548333844
33;2;1301997.4129002728
34;2;1258682.8622403992
35;2;1389067.580076153
36;2;1249062.3718988465
37;2;1172536.9826054655
38;2;1260664.3832816372
39;2;1204721.8570143767
40;2;1321569.5912241624
41;2;1217400.4628930043
42;2;1190404.583593549
43;2;1362546.4659482464
44;2;1172537.2708872228
45;2;1070672.2549663
46;2;1288416.467645524
47;2;1099186.336356796
48;2;1407582.3243024067
49;2;1264789.3471516375
50;2;1107879.2730851802
51;2;1128185.571373172
52;2;1200455.3559558857
53;2;1337312.6164365644
54;2;1321140.109947175
55;2;1122136.0611499974
56;2;1330197.7732555687
57;2;1259262.4571195077
58;2;1262885.0038798354
59;2;1229309.8109861566
60;2;1122913.8214919807
61;2;1078752.020004159
62;2;1314784.8775433823
63;2;1174137.360971496
64;2;1118598.7661475132
65;2;1191256.1277188107
66;2;1376169.352961388
67;2;1234750.6596356335
68;2;1230034.679100187
69;2;1232170.666514419
70;2;1321194.8102117288
71;2;1150150.5098196985
72;2;1186198.1098084452
73;2;1362545.1239929774
74;2;1007579.7588101795
75;2;1331004.514720707
76;2;1363316.963377507
77;2;1163107.3912498974
78;2;1244230.7092599599
79;2;1125604.9011320844
80;2;1142024.6613847073
81;2;1297505.5823330318
82;2;1254666.2818396327
83;2;1398847.8629505702
84;2;1180340.108983919
85;2;1259430.7865359397
86;2;1279004.656878606
87;2;1067835.1397200292
88;2;1217953.180659859
89;2;1265053.6097775553
90;2;1202954.9524911481
91;2;1171538.2606541822
92;2;1191975.6436551793
93;2;1268366.493270519
94;2;1260600.0276399944
95;2;1397483.2440684936
96;2;1234939.981232443
97;2;1378157.460389051
98;2;1211367.9170202783
99;2;1270098.3065444473
100;2;1242072.8784383174
101;2;1207192.6814126782
102;2;1148958.4347158445
103;2;1338631.085860066
104;2;1079903.0128729527
105;2;1134574.2205139622
106;2;1151405.6223100154
107;2;1269984.0479577228
108;2;1161868.6486126576
109;2;1234112.1416856204
110;2;1332291.1186804345
111;2;1348508.0396316343
112;2;1226206.2039354572
113;2;1206280.2683605494
114;2;1134452.3727810972
115;2;1243183.883258236
116;2;1148595.2374620927
117;2;1285803.453914625
118;2;1180190.7054902213
119;2;1064053.6197033853
120;2;1345116.2114023597
121;2;1266364.141732045
122;2;1284545.2168490537
123;2;1305988.5413389981
124;2;1131558.4567510812
125;2;1366037.1942793096
126;2;1184146.35458741
127;2;1176364.9525458973
128;2;1297656.2131095189
129;2;1268389.89714608
130;2;1295963.1368756534
131;2;1254002.4702478754
132;2;1362784.227663306
133;2;1103398.5296097584
134;2;1248402.7361807248
135;2;1363976.6891931226
136;2;1265183.7665910572
137;2;1286140.4038627055
138;2;1083137.3825886245
139;2;1321627.9407130815
140;2;1322148.5972845808
141;2;1285972.9052540094
142;2;1281113.1713890904
143;2;1332424.0586596974
144;2;1282311.6947117136
