t;r;value
1;1;313888.55535248364
2;1;403022.64419148775
3;1;392617.7127915826
4;1;387786.29082763393
5;1;391030.2139878282
6;1;443754.6612471339
7;1;295968.9705785746
8;1;381520.9381420463
9;1;444063.8454932678
10;1;354709.2672043046
11;1;319525.4942154999
12;1;367642.1644540251
13;1;476990.4323473699
14;1;382857.7355699529
15;1;408970.71992798697
16;1;522924.6526791635
17;1;452231.2663913886
18;1;435669.05000625877
19;1;425673.59077114164
20;1;442983.65343153034
21;1;438824.0603161285
22;1;422182.395049426
23;1;423485.3579316863
24;1;452848.5086592594
25;1;348021.48267306207
26;1;454407.6402783954
27;1;377541.7187087764
28;1;475888.3656692812
29;1;394204.6605437698
30;1;426350.58746897115
31;1;482570.5205811447
32;1;369041.6062390621
33;1;383646.5082725175
34;1;507833.8741126749
35;1;440947.9921402455
36;1;501946.71005148656
37;1;433696.75417731167
38;1;461287.9536714512
39;1;419992.11343667354
40;1;448331.7264720212
41;1;400963.6459176894
42;1;462530.4494104432
43;1;401582.78842073615
44;1;422510.1929473383
45;1;462908.3742730647
46;1;493222.937188811
47;1;383143.68359882553
48;1;449014.66460725205
49;1;369949.3759656127
50;1;486927.5013913138
51;1;389522.08110454935
52;1;396320.97243727755
53;1;436850.30982239905
54;1;404279.42245735426
55;1;446860.6202954921
56;1;457700.409687595
57;1;403894.31255305756
58;1;446699.4642546906
59;1;440703.5864453043
60;1;397099.76221149915
61;1;434257.8265453854
62;1;355612.07242733473
63;1;459951.1622361877
64;1;419797.1482953262
65;1;484554.46022397274
66;1;385893.996852774
67;1;398305.22522626555
68;1;466354.6890989809
69;1;383478.7630476201
70;1;458049.98637151235
71;1;348519.6518147743
72;1;401620.958271395
73;1;412034.68393889244
74;1;436269.0944335485
75;1;457346.0727758192
76;1;391364.3328537581
77;1;468094.99236882094
78;1;428883.3829678731
79;1;380143.5900418351
80;1;496479.95021322765
81;1;463986.2250155478
82;1;371667.4701230502
83;1;427741.9881885715
84;1;436444.24637135904
85;1;374709.9397020246
86;1;398519.447493408
87;1;436171.8332418397
88;1;395032.7890752262
89;1;396286.36477814795
90;1;420798.519478151
91;1;425810.77103134844
92;1;500272.90606270515
93;1;476899.7328016141
94;1;445680.8082235656
95;1;450916.9005284216
96;1;423873.2057794051
97;1;460766.11439673667
98;1;434385.71034225984
99;1;418785.40770039574
100;1;392904.0338906124
101;1;427749.9098655676
102;1;494375.712605114
103;1;434964.50193391327
104;1;495717.1170768399
105;1;411034.94339913654
106;1;410398.36148579465
107;1;433920.6281760442
108;1;416454.0491523414
109;1;460113.6842092504
110;1;397593.2260123838
111;1;438649.6182095187
112;1;314505.02073680813
113;1;452216.30804749427
114;1;402329.06946401164
115;1;417658.8767820211
116;1;423780.33937010146
117;1;360533.06772321294
118;1;420185.30509541463
119;1;365673.76432808477
120;1;404415.73356493516
121;1;458889.2468856665
122;1;501010.89506121085
123;1;365768.969959524
124;1;412551.2442485476
125;1;489925.6315851619
126;1;356943.808068659
127;1;482947.27056154987
128;1;469270.7853942719
129;1;346462.90746064065
130;1;477025.4895429029
131;1;445563.70437702094
132;1;323841.09005633695
133;1;459186.9997650666
134;1;481758.14668148174
135;1;440948.0244413951
136;1;371395.6899442852
137;1;505145.6082972276
138;1;448341.4089117368
139;1;484234.4081685191
140;1;380913.7998000309
141;1;412674.69178055896
142;1;435162.59331303043
143;1;434200.411864828
144;1;396662.643261186
145;1;413876.61825157783
146;1;397870.1462892069
147;1;481757.77060208743
148;1;427045.2082913543
149;1;434251.52993574244
150;1;413344.3633009288
151;1;417828.7549437686
152;1;492544.14340754447
153;1;381880.15448259516
154;1;430949.86122582544
155;1;397466.9405502724
156;1;455584.1252796231
157;1;478724.56809468684
158;1;467647.10120440956
159;1;407034.35303030495
160;1;440237.85091330274
161;1;482010.2746696706
162;1;454067.8415954123
163;1;438795.99504469504
164;1;384551.7597801506
165;1;451409.08049063454
166;1;421662.2876634204
167;1;456574.81595039996
168;1;415946.6821342213
1;2;369583.1960272603
2;2;425655.95473196404
3;2;374061.9771004585
4;2;359917.2967055461
5;2;337403.4860975542
6;2;412159.5342099023
7;2;401347.3046137853
8;2;434167.0218811098
9;2;363574.10841326753
10;2;365686.143122325
11;2;483997.3849426451
12;2;359286.0768879961
13;2;383362.47360529227
14;2;460464.7119164578
15;2;422329.4765385053
16;2;464524.46143721364
17;2;484974.3381603474
18;2;446321.20956971
19;2;442089.36727258645
20;2;492022.6013044041
21;2;452318.9107002913
22;2;393794.4363791649
23;2;411536.04637652944
24;2;448992.66687891015
25;2;364465.951728554
26;2;445380.64096204494
27;2;529460.6502454941
28;2;395990.2661940045
29;2;373961.88712693733
30;2;393198.38440718735
31;2;482252.64666167344
32;2;399188.4282891082
33;2;412339.7325349328
34;2;417395.6056897345
35;2;486548.2751870609
36;2;418228.44912965165
37;2;376193.7881134477
38;2;429313.68382532895
39;2;445076.24994940456
40;2;429459.66681582766
41;2;385725.4005758708
42;2;396225.1125336971
43;2;482861.0324707317
44;2;372636.30641483644
45;2;401326.6651525159
46;2;472118.14303177944
47;2;395026.92396685923
48;2;461673.49961629894
49;2;432634.8453542497
50;2;381929.28536942945
51;2;382860.37135342683
52;2;433842.5649742979
53;2;485464.8033032572
54;2;490650.9087409522
55;2;380897.60499591863
56;2;460415.14120725816
57;2;408213.80329739116
58;2;445021.506989783
59;2;421492.4760565544
60;2;410916.84714478947
61;2;332212.0117965112
62;2;443218.473859498
63;2;414894.6201776954
64;2;363911.6960152547
65;2;417585.050222185
