t;r;value
107;1;1245038.6213955712
108;1;1160795.7123797745
109;1;1240003.0662026815
110;1;1240110.4308607103
111;1;1223073.6897150045
112;1;963684.6509447652
113;1;1336626.9425203565
114;1;1247344.173587885
115;1;1178789.770394688
116;1;1203222.4567615667
117;1;1063269.0198984472
118;1;1438795.370609328
119;1;1134199.521428218
120;1;1143498.0468504205
121;1;1362973.2739390389
122;1;1456039.237391116
123;1;1108471.3253422282
124;1;1249421.951099041
125;1;1433933.2161295137
126;1;1087199.2224498494
127;1;1302771.819146024
128;1;1146623.6055709813
129;1;996811.6987862544
130;1;1417272.086190199
131;1;1307627.7411003918
132;1;975800.7983766387
133;1;1288548.8303306843
134;1;1426466.7052091847
135;1;1173992.9863546805
136;1;1106453.7033871042
137;1;1392860.0208620958
138;1;1271287.1108097888
139;1;1329510.5680049472
140;1;1192579.7184111918
141;1;1215032.0931356985
142;1;1243539.2591887687
143;1;1188069.943126553
144;1;1193911.9839989669
145;1;1195213.3220035976
146;1;1256180.926004813
147;1;1367624.117494539
148;1;1289889.0377122546
149;1;1253298.4903979064
150;1;1193117.0557646095
151;1;1275730.6683575641
152;1;1424872.6210262515
153;1;1085628.6132965642
154;1;1246675.6342873522
155;1;1144657.663896421
156;1;1310034.7358015557
157;1;1394508.4585332545
158;1;1393185.1245662884
159;1;1242007.8180090128
160;1;1205212.7236448866
161;1;1371429.8449305599
162;1;1312186.1955575584
163;1;1139363.172508833
164;1;1119447.1060997404
165;1;1278744.4938674776
166;1;1226707.1665560137
167;1;1345797.1645133856
168;1;1215498.5679694004
1;2;1073280.2709139218
2;2;1278453.5217062791
3;2;1158269.005788229
4;2;1074830.8136887355
5;2;1037664.4044740323
6;2;1222825.498694522
7;2;1241821.7448470439
8;2;1212211.2832512464
9;2;1216184.6957673237
10;2;1172927.517359719
11;2;1410860.6952409267
12;2;1151524.310533571
13;2;1143404.3394505482
14;2;1429773.021115777
15;2;1165557.922975086
16;2;1300796.7771165743
17;2;1384302.9798019642
18;2;1251947.0178690092
19;2;1124685.2861854068
20;2;1329853.6099314769
21;2;1277061.6124279678
22;2;1238167.5652162135
23;2;1243764.2126070915
24;2;1239284.669792785
25;2;1134176.2914668783
26;2;1239091.583211287
27;2;1494206.9986105748
28;2;1160855.7912708365
29;2;1091068.499512917
30;2;1178167.6480674066
31;2;1445836.3751688797
32;2;1173683.1482930554
33;2;1247412.0134558603
34;2;1211582.2122181854
35;2;1387021.3168194322
36;2;1254281.7484346943
37;2;1138647.8644646348
38;2;1251677.100778988
39;2;1265817.3738215237
40;2;1332752.058939646
41;2;1189988.8876499499
42;2;1176443.1578610423
43;2;1403955.4152696566
44;2;1145177.4328164677
45;2;1189072.8495430676
46;2;1240961.9061554763
47;2;1117593.2104871322
48;2;1419687.578422559
49;2;1273542.8458783533
50;2;1113275.948972123
51;2;1162034.7158357354
52;2;1215718.2496078126
53;2;1334651.0709217542
54;2;1314039.2914086692
55;2;1142500.215124955
56;2;1355472.7021925016
57;2;1230935.1367750752
58;2;1295049.37814616
59;2;1285036.1105473791
60;2;1141984.2869701092
61;2;1091273.4450745382
62;2;1322178.7163206886
63;2;1178465.585236738
64;2;1188162.8498844064
65;2;1328014.3278649645
66;2;1200656.972866906
67;2;1273157.2351606283
68;2;1174041.4538939097
69;2;1229891.0191393006
70;2;1368400.320655095
71;2;1156292.2625528264
72;2;1178765.0594237342
73;2;1318649.4644091069
74;2;974075.1712510088
75;2;1350326.2575573786
76;2;1314250.8195845347
77;2;1142948.719894439
78;2;1226904.705989214
79;2;1211681.1464318512
80;2;1170773.3596716668
81;2;1273056.798165698
82;2;1299083.9952848004
83;2;1394594.6305665607
84;2;1182889.432946253
85;2;1268963.4823060401
86;2;1177455.0509758242
87;2;1080423.1402218055
88;2;1233922.4093238525
89;2;1268797.5168986921
90;2;1221656.5890004702
91;2;1179412.9724866357
92;2;1173829.9917116622
93;2;1304084.9341482988
94;2;1258216.8174239327
95;2;1410187.8371249638
96;2;1260134.1395061496
97;2;1301635.92890314
98;2;1246269.2710724361
99;2;1269745.7247706116
100;2;1171526.8268894912
101;2;1191366.1459444677
102;2;1152889.884688777
103;2;1330117.1767415248
104;2;1086038.4632318898
105;2;1135623.4465260827
106;2;1175290.479883412
107;2;1299995.593984855
108;2;1168581.851761951
109;2;1227663.485213493
110;2;1374945.1602958615
111;2;1419387.4496426596
112;2;1205434.4221937524
113;2;1162931.605621286
114;2;1110467.5656156477
115;2;1191650.1614878734
116;2;1183224.0481501815
117;2;1234605.0104297975
118;2;1240223.1016325015
119;2;1054245.353321816
120;2;1321990.1308098538
121;2;1268089.4765272972
122;2;1236402.3222491245
123;2;1277892.0892233406
124;2;1181211.120347471
125;2;1380629.8124306514
126;2;1183013.5366285827
127;2;1220011.826259637
128;2;1274879.361068112
129;2;1299805.49010717
130;2;1333573.173093076
131;2;1229123.8309180306
132;2;1355691.5301637521
133;2;1085598.1443116786
134;2;1245887.6812635083
135;2;1332738.4228231662
136;2;1297854.931741289
137;2;1276798.3610815937
138;2;1046310.6255504235
139;2;1263163.855469446
140;2;1238980.076722108
141;2;1246388.0143612148
142;2;1331742.931996263
143;2;1288937.9943329503
144;2;1282563.355784308
145;2;1145132.6381507798
146;2;1232042.40877942
147;2;1149910.8653405525
148;2;1300606.1655908036
149;2;1281290.3193184792
150;2;1114854.4649242198
151;2;1109336.9982268948
152;2;1281366.0597127462
153;2;1437366.385352554
154;2;1206728.0032687413
155;2;1281487.0676897876
156;2;1308990.8803870683
157;2;1247602.5454980559
158;2;1170561.6029589528
159;2;1216874.2748554281
160;2;1220563.945972069
161;2;1297077.4290601823
162;2;1349251.8039789954
163;2;1153245.1613784889
164;2;1251676.8484080671
165;2;1214488.9865225796
166;2;1059027.745975725
167;2;1218919.6931308466
168;2;1449343.091621597
1;3;1090164.1688550783
2;3;1207683.411121823
3;3;1369319.752262218
4;3;1152019.6496079313
5;3;1265016.2117891794
6;3;1162768.220512131
7;3;1114476.7762791433
8;3;1194806.403081187
9;3;1249680.9271016177
10;3;1243112.4871115147
11;3;1098728.850253693
12;3;1025599.0721213482
13;3;1263601.1450648173
14;3;1251430.335863003
15;3;1278509.6948697492
16;3;1268212.910214637
17;3;1161330.350277744
18;3;1271709.2112306647
19;3;1164793.2024727033
20;3;1119016.5873808248
21;3;1346988.4350768651
22;3;1059617.9632980064
23;3;1236794.8599567683
24;3;1228595.6224882805
25;3;1220617.5882208697
26;3;1253527.4697138947
27;3;1384039.065150336
28;3;1148361.265494548
29;3;1261836.737429186
30;3;982771.785185918
31;3;1289196.1153212646
32;3;1077914.886405432
33;3;1045529.2189920032
34;3;1081742.013306251
35;3;1193791.499202126
36;3;1225418.039834442
37;3;1443605.0579660798
38;3;1230047.2581879767
39;3;1344904.2382077752
40;3;1487854.536945138
41;3;1232308.3537744766
42;3;1260208.350753774
43;3;1100538.270551008
44;3;1231383.7581093418
45;3;1169572.8228445768
46;3;1312053.850613592
47;3;1231308.2214247847
48;3;1283893.096777417
49;3;1336111.0380321182
50;3;1439810.4959134487
51;3;1184649.1579899571
52;3;1307704.139562843
53;3;1056685.6494350925
54;3;1107951.0373325658
55;3;1288355.2265016038
56;3;1017576.4763825522
57;3;1254823.8964073884
58;3;1377068.8876835848
59;3;1362989.2008709654
60;3;1127829.1985750732
61;3;1239123.531722557
62;3;1321394.9664808828
63;3;1400083.1435586535
64;3;1289803.8547852407
65;3;1289057.0590734987
66;3;1058029.856875971
67;3;1236145.709686438
68;3;1101511.9536149078
69;3;1349842.502401149
70;3;1229459.9224393545
71;3;1302252.269571664
72;3;1121019.2711450208
73;3;1423197.7259923886
74;3;1255228.053011026
75;3;1267253.5927245144
76;3;1301722.73771656
77;3;1062981.808887358
78;3;1200667.5543211638
79;3;1288418.8969747154
80;3;1291030.680117039
81;3;1219937.4573122016
82;3;1061729.7508222496
83;3;1312166.1146237133
84;3;1166383.633073703
85;3;1010533.9745192039
86;3;1264521.7527388046
87;3;1289407.955014385
88;3;1186029.624627096
89;3;1331893.7702305382
90;3;1208170.8591120588
91;3;1138723.836081435
92;3;1355435.6693543773
93;3;1381713.5242657806
94;3;1242439.9445378517
95;3;1236273.7302392325
96;3;1135760.1088262287
97;3;1109996.5084964859
98;3;1311544.3039123768
99;3;1380401.915035111
100;3;1173461.5712818103
101;3;1264187.9714928607
102;3;1229630.19645307
103;3;1195011.2135876107
104;3;1263443.6123902572
105;3;1241797.529583155
106;3;1239235.2917927334
107;3;1158728.9779377356
108;3;1212702.6774618125
109;3;1140090.996411353
110;3;1258434.7599440909
111;3;1049776.4150905707
112;3;1204925.2259236283
113;3;1253874.2798660574
114;3;1322618.0846337017
115;3;1129107.8130115997
116;3;1301024.102671239
117;3;1355938.2460429172
118;3;1238347.5537590133
119;3;1288920.9334797834
120;3;1264169.4718496408
121;3;1197680.3468213049
122;3;1284545.4590940597
123;3;1423803.2339640013
124;3;1115685.1952678375
125;3;1209069.6327766115
126;3;1321966.9161824735
127;3;1084740.9139100453
128;3;1172479.789327356
129;3;1171497.603647868
130;3;1197360.8037282082
131;3;1266493.2902584986
132;3;1287198.4018164473
133;3;1275921.9053591343
134;3;1323359.0535189456
135;3;1261929.4409291337
136;3;1202728.6505891394
137;3;1304005.292079359
138;3;1322659.9703139705
139;3;1102076.575071121
140;3;1270316.5440891795
141;3;1156453.1388832843
142;3;1211706.4446681922
143;3;1388530.134169959
144;3;1339205.6965781208
145;3;1289355.6039936116
146;3;1208423.2120574703
147;3;1190001.0059912193
148;3;1343798.642681447
149;3;1292665.0026744318
150;3;1188860.4717506475
151;3;1157305.503485007
152;3;1035597.3838250695
153;3;979576.9898909716
154;3;1252563.3372637886
155;3;1326888.8301568094
156;3;1467540.4269983047
157;3;1151172.1156943946
158;3;1115706.195410037
159;3;1169069.8078712348
160;3;1384154.79408204
161;3;1299085.106432966
162;3;1176710.5237386508
163;3;1092533.8791670396
164;3;1160695.6748810087
165;3;1453672.2879881582
166;3;1391904.9247281868
167;3;1197988.2791952847
168;3;1166772.7436805584
1;4;1131681.8474314613
2;4;1009315.6212123791
3;4;1240884.495940444
4;4;1139166.6913646925
5;4;1403192.826944911
6;4;1324950.3536570359
7;4;1197504.4477512434
8;4;1376856.71174288
9;4;1122367.0922995005
10;4;1052950.5976288794
11;4;980078.7922389193
12;4;1158505.8734139814
13;4;1172085.253796419
14;4;1401543.2330706818
15;4;1202442.8876659959
16;4;1306082.5553942951
17;4;1020262.5564425103
18;4;1153493.2818166385
19;4;1246645.9918685209
20;4;1382339.0447226604
21;4;1284291.080967359
22;4;1267666.6368812094
23;4;1286125.4025307186
24;4;1367416.0799379419
25;4;1170696.6201959308
26;4;1199929.264464908
27;4;1061482.7391332942
28;4;1326226.7760782677
29;4;1258113.1707371227
30;4;1243501.523598424
31;4;1218908.606144968
32;4;1327488.0807436567
33;4;1348937.3917378017
34;4;1161133.7557538413
35;4;1066331.1812455715
36;4;1136406.5429045712
37;4;1249112.133883997
38;4;1161139.8103318904
39;4;1174783.8627921538
40;4;1312679.485807985
41;4;1423861.1379443447
42;4;1128106.7754633694
43;4;1242062.4999164115
44;4;1040987.5915300208
45;4;1255759.5017856036
46;4;1245990.803716625
47;4;1201046.7413315643
48;4;1298371.381122526
49;4;1227396.947288438
50;4;1229905.0462373844
51;4;1182977.2621925953
52;4;1397713.2161441825
53;4;1372959.6244485427
54;4;1201956.7667345135
55;4;1273729.8019357126
56;4;1200499.0090967931
57;4;1214446.1867443828
58;4;1187183.820735106
59;4;1255340.9800311837
60;4;1337075.1732298054
61;4;1294944.756437962
62;4;1064787.4664597008
63;4;1137973.3692648814
64;4;1023384.9706674564
65;4;1144799.5964815998
66;4;1167362.1307229637
67;4;1389134.808252452
68;4;1158026.4039175196
69;4;1345192.8959756456
70;4;1136922.7530645144
71;4;1386579.8017207477
72;4;1184590.4983347864
73;4;1435785.188963981
74;4;1274075.1929671057
75;4;1206232.4082372654
76;4;1130149.2507031446
77;4;1281018.3536699247
78;4;1183769.725671416
79;4;1332906.3441794552
80;4;1331142.794762128
81;4;1079832.86378829
82;4;1388428.9997495757
83;4;1092463.6871512728
84;4;1375172.6024604258
85;4;1191396.995044853
86;4;1403920.4340110533
87;4;1181150.2534388218
88;4;1273064.1580196149
89;4;1143034.700338108
90;4;1180042.7832121737
91;4;1220666.0516015752
92;4;1353852.7691920411
93;4;1436257.2905455972
94;4;1234597.325575991
95;4;1299130.7134250351
96;4;1174962.2783606944
97;4;1326781.2879402607
98;4;1254441.0632172779
99;4;1143303.513576271
100;4;1198642.4038904598
101;4;1278861.254530325
102;4;1189421.1919322745
103;4;1277701.7207809526
104;4;1196603.5231868376
105;4;1112319.3227027105
106;4;1259970.3798453363
107;4;1255951.879215378
108;4;1306419.4643126167
109;4;1250200.236667509
110;4;1391137.106155572
111;4;1288016.1457281802
112;4;1202408.634682681
113;4;1218871.8811921615
114;4;1139004.1797733542
115;4;1098799.2259509813
116;4;1150088.1823028382
117;4;1336773.0612870292
118;4;1286210.8884606578
119;4;1142781.2076383624
120;4;1171084.9590874687
121;4;1167351.8527861743
122;4;1148639.934514013
123;4;1288561.8575650938
124;4;1327550.1080627255
125;4;1351049.797945158
126;4;1128374.2431043074
127;4;1498554.2698019287
128;4;1257187.1033453727
129;4;1185341.2110020376
130;4;1121812.0811595041
131;4;1328139.359705414
132;4;1187079.0314793673
133;4;1318727.9945292152
134;4;1243342.6022556487
135;4;1347237.990585431
136;4;1390938.39195644
137;4;1331997.3574233318
138;4;1193197.1554298499
139;4;1277336.6700686384
140;4;1267531.0928341975
141;4;1186488.9562958693
142;4;1196965.201183523
143;4;1159053.4185117567
144;4;1248019.033436278
145;4;1101628.5476467777
146;4;1262083.0314724154
147;4;1096895.357529071
148;4;1302428.4021929735
149;4;1358117.6573444656
150;4;1259152.7821517289
151;4;1224489.9752749952
152;4;1160510.6574983392
153;4;1230421.1711585806
154;4;1134297.252153051
155;4;1369814.3796750975
156;4;1393468.0206730447
157;4;1320384.2283791492
158;4;1339126.4309840037
159;4;1090051.869985171
160;4;1303530.494250238
161;4;1272771.1741960386
162;4;1051653.017123291
163;4;1279917.1691924084
164;4;1195829.5720373788
165;4;1187777.5705816925
166;4;1177239.2012741207
167;4;1142844.1973304835
168;4;1215754.2821941709
1;5;1065146.4629800613
2;5;1134725.6138317208
3;5;1164700.5569600724
4;5;1419813.6310462703
5;5;1254050.047376683
6;5;1261782.9103447674
7;5;1328259.2253228058
8;5;1298036.184883553
9;5;1099659.5675433215
10;5;1174805.038983093
11;5;1086552.7499716696
12;5;1349710.6849167526
13;5;1441979.9406239798
14;5;1023361.4275912077
15;5;1060293.4254179588
16;5;1303112.236954858
17;5;1298478.1711515083
18;5;1145584.6638577515
19;5;1340421.2777898344
20;5;1121778.2561765024
21;5;1220459.5696140262
22;5;1327295.6588832624
23;5;1220340.1649565254
24;5;1338392.754157927
25;5;1264763.8364786503
26;5;1348653.4082686342
27;5;1242362.3477975554
28;5;1242192.9729945324
29;5;1220187.738780445
30;5;1043403.5416192092
31;5;1344251.7304666168
32;5;1127447.6944520462
33;5;1190132.6976243588
34;5;1228985.790386652
35;5;1093135.752672877
36;5;1339588.502233025
37;5;1262079.6322080712
38;5;1276719.5817990913
39;5;1216854.1784937303
40;5;1415763.0814939002
41;5;1199785.6381370462
42;5;1230036.351284332
43;5;1326794.5491685704
44;5;1133798.1699370686
45;5;1199432.04051642
46;5;1339459.7209139734
47;5;1219685.8875767093
48;5;1392377.242437978
49;5;1221469.4987710044
50;5;1211962.7043903111
51;5;1132161.8593614325
52;5;1184077.3790359467
53;5;1183000.7030794546
54;5;1361529.3545223854
55;5;1233819.7518731307
56;5;1161865.678469829
57;5;1278814.8019698316
58;5;1091676.2188934337
59;5;1336570.1214594687
60;5;1198161.9168896666
61;5;1312170.3172099786
62;5;1198858.0459040585
63;5;1121378.51530444
64;5;1136788.358922868
65;5;1312318.8423640337
66;5;1381624.6369361638
67;5;1201049.6253756564
68;5;1079666.6634428338
69;5;1242306.2022314887
70;5;1297456.1250345898
71;5;1174473.114012723
72;5;1312290.5009855588
73;5;1070764.0229118722
74;5;1298603.2132737485
75;5;1303112.6568187368
76;5;1190974.34700238
77;5;1211211.6530557112
78;5;1487670.0303328265
79;5;1347086.5385626883
80;5;1164985.1293060242
81;5;1223597.5034317083
82;5;1305234.74158126
83;5;1240901.075413859
84;5;1231054.8986907683
85;5;1274153.102637464
86;5;1119628.7778893586
87;5;1295372.2736116317
88;5;1096298.12567833
89;5;1115059.9685538732
90;5;1311317.20336152
91;5;1198304.499285358
92;5;1319611.3809942773
93;5;1151852.134696263
94;5;1256898.3682917887
95;5;1285695.8098543664
96;5;1162886.7474453752
97;5;1279967.6806624935
98;5;1323729.382296932
99;5;1193039.02470199
100;5;1312318.431407102
101;5;1106107.9371607476
102;5;1172929.9822181168
103;5;1359017.4548873461
104;5;1300561.9136180351
105;5;1171303.984848608
106;5;1184781.5785717443
107;5;1343346.3434306136
108;5;1178031.7343733371
109;5;1213537.9033718165
110;5;1379667.026224748
111;5;1124963.1707263445
112;5;1168664.0638683517
113;5;1207789.8651845169
114;5;1313520.810029793
115;5;1371859.0960774214
116;5;1159995.991263051
117;5;1295734.4536872664
118;5;1129121.873685186
119;5;1230670.940820907
120;5;1374596.0337883448
121;5;1159069.7003925089
122;5;1104815.4906963455
123;5;1122007.4652289022
124;5;1342690.6003753787
125;5;1245046.2867259446
126;5;1138070.4772154666
127;5;1259715.2327674776
128;5;1198872.3105659806
129;5;1076123.7045112888
130;5;1271062.627691641
131;5;1339251.7822328657
132;5;1081791.841808183
133;5;1268941.542386218
134;5;1342556.5616619033
135;5;1312967.6776609328
136;5;1193244.762292651
137;5;1343655.3069127447
138;5;1111863.169633505
139;5;1150314.2510887873
140;5;1267543.976188151
141;5;1258676.1907771756
142;5;1249073.1750470742
143;5;1346398.0026447854
144;5;1484729.257336092
145;5;1161935.940524719
146;5;1372097.3933048658
147;5;1126821.0179333352
148;5;1222385.9876698668
149;5;1241947.778543991
150;5;1189813.297971163
151;5;1306582.8783345327
152;5;1441612.4742189494
153;5;1240121.8707607444
154;5;1324726.8356896408
155;5;1128264.3399738548
156;5;1070766.0241566796
157;5;1300321.1653579955
158;5;1282412.8183643087
159;5;1072400.2929960694
160;5;1134163.288646436
161;5;1265589.494659715
162;5;1229137.4533613748
163;5;1219444.9153178849
164;5;1262823.6482716927
165;5;1223156.3496362264
166;5;1160270.8359448162
167;5;1116986.1256576756
168;5;1104170.6322805868
1;6;1124790.6714753772
2;6;1103712.924240917
3;6;1098928.3765395344
4;6;1322668.9148667923
5;6;1149885.0215503033
6;6;1135808.928089405
7;6;1287630.5458491836
8;6;1297837.8880622874
9;6;1107103.7750508906
10;6;1166320.734452141
11;6;1170210.8715232736
12;6;1274593.7527819793
13;6;1347033.9108688142
14;6;1370341.5651770053
15;6;1129895.700574965
16;6;1302856.7914246689
17;6;1281344.9424916396
18;6;1156956.5518076397
19;6;1423871.349765554
20;6;1170554.098894928
21;6;1348308.8171037612
22;6;1205889.4771736693
23;6;1054884.0455901898
24;6;1357467.3059148907
25;6;1113723.892766822
26;6;1156442.848911694
27;6;1287956.876773945
28;6;1132545.793743933
29;6;1286117.9701511886
30;6;1243087.304452795
31;6;1285736.260843655
32;6;1277942.2464475255
33;6;1272632.7243553128
34;6;1174644.4704259387
35;6;1235753.7091270518
36;6;1192585.765423742
37;6;1375691.9874021208
38;6;1192880.0181989449
39;6;1156449.863852106
40;6;1281695.0743369295
41;6;1049569.0353796785
42;6;1154788.6829324204
43;6;1200552.6287892456
44;6;1206829.578249462
45;6;1321707.616178112
46;6;1185306.0584861587
47;6;1205660.7852098173
48;6;1231026.846502809
49;6;1484091.5546464445
50;6;1066307.7139584753
51;6;1219413.6755300171
52;6;1301880.448798914
53;6;1242337.6904468555
54;6;1061718.416497299
55;6;1295903.7815149697
56;6;1117206.2371669072
57;6;1326985.9006498363
58;6;1418814.0167120202
59;6;1337840.9712193108
60;6;1289878.4454499907
61;6;1257102.7751786488
62;6;1307835.9072181534
63;6;1199764.3833453762
64;6;1126156.941392248
65;6;1332953.4354071154
66;6;1109508.6511195612
67;6;1214456.8071963594
68;6;1389442.296649913
69;6;1116413.635174641
70;6;1119593.1280726497
71;6;1280597.9815554754
72;6;1177603.9595779215
73;6;1054319.0600980998
74;6;1340666.5905795542
75;6;1318401.1263513726
76;6;1239354.5987480527
77;6;1242236.282616173
78;6;1223100.5111315947
79;6;1082868.097451573
80;6;1245849.6684794647
81;6;1306967.313126626
82;6;1075130.7826992352
83;6;1255570.6924253404
84;6;1091081.1669349624
85;6;1263955.6969495052
86;6;1230568.800464909
87;6;1264279.8528666815
88;6;1318489.2813924532
89;6;1317041.8466139464
90;6;1226007.2116417086
91;6;1298608.4296955948
92;6;1181158.4995527822
93;6;1210507.527233594
94;6;1169235.5908343324
95;6;1189914.0062729118
96;6;1189354.3946306363
97;6;1323496.5666316093
98;6;1317379.9506316201
99;6;1230670.8024365136
100;6;1387480.6657352375
101;6;1299910.390561657
102;6;1200561.2215396077
103;6;1181317.8597544532
104;6;1332071.3486682707
105;6;1190773.9568028867
106;6;1252809.0852784836
107;6;1247231.981308455
108;6;1020129.9457076264
109;6;1168985.8781660274
110;6;1279709.9604918777
111;6;1243677.9491287759
112;6;1374259.0407021763
113;6;1229910.1427395176
114;6;1189406.0844035414
115;6;1248894.0639522136
116;6;1397276.7195456126
117;6;1227704.513892842
118;6;1289003.4639842485
119;6;1287898.8667374053
120;6;1177024.2319524032
121;6;1283405.2713684891
122;6;1345347.61796551
123;6;1192032.5191812513
124;6;1119440.1574489549
125;6;1255295.5918215355
126;6;1089288.1106500134
127;6;1364603.0958053246
128;6;1329977.8466004846
129;6;1096813.390252666
130;6;1408152.8557248292
131;6;1233875.6978314968
132;6;1064280.3203634582
133;6;1423387.5482984467
134;6;1260469.6913664886
135;6;1221380.3932563174
136;6;1286253.584475492
137;6;1036771.4902715639
138;6;1168466.0765556013
139;6;982162.5497195416
140;6;1354652.5405209735
141;6;1242832.878285693
142;6;1222881.7077257563
143;6;1164909.655430653
144;6;1271902.124581001
145;6;1161953.4545003318
146;6;1343695.0946774364
147;6;1270904.4867186795
148;6;1159770.7349605258
149;6;1448168.558906154
150;6;1316412.8371057361
151;6;1214449.9301561033
152;6;1286033.3916467386
153;6;1333467.7292488248
154;6;1182790.7457560645
155;6;1238514.8672847685
156;6;1372944.6347637211
157;6;1369947.2602895077
158;6;1163444.2254675913
159;6;1006316.637534176
160;6;1235242.8950099116
161;6;1247302.9753456318
162;6;1297902.3899390413
163;6;1398416.555004272
164;6;1093873.2172618846
165;6;980162.7978258359
166;6;1185212.4783512552
167;6;1208099.5502815496
168;6;1525918.689172082
1;7;1089450.7286483168
2;7;1070601.611032219
3;7;1203219.5716533777
4;7;1143780.3890769202
5;7;1130181.515537061
6;7;1083273.5107848833
7;7;1220841.4006704115
8;7;1352124.8188791587
9;7;1170393.704551577
10;7;1266115.8797937587
11;7;1360842.2441949311
12;7;1325187.2466017928
13;7;1317563.808518331
14;7;1202827.2908541104
15;7;1109173.1467432068
16;7;1345769.8730424033
17;7;1278474.9843725823
18;7;1366550.4734015176
19;7;1231192.8409247617
20;7;1266269.4370028856
21;7;1174707.8926472962
22;7;1347906.8827649625
23;7;1281051.1631846768
24;7;1348969.371061872
25;7;1212963.0025263368
26;7;1256080.4843084426
27;7;1131807.285831838
28;7;1313437.2795745453
29;7;1122413.0954952734
30;7;1144079.7148655034
31;7;1254351.8175201116
32;7;1390390.358546218
33;7;1162658.7052793012
34;7;1215999.6662935463
35;7;1196100.2884610007
36;7;1187825.869990582
37;7;1279529.1506483406
38;7;1096111.6440543898
39;7;1239424.7541236882
40;7;1238259.7896884633
41;7;1251956.2705167085
42;7;1281813.1368087865
43;7;1183688.040748672
44;7;1158823.3142217307
45;7;1345507.1100871777
46;7;1195674.992280454
47;7;1217719.847030806
48;7;1185215.661371556
49;7;1223715.022733803
50;7;1243652.194845396
51;7;1244328.9164310785
52;7;1328288.3380860004
53;7;1327249.2123151901
54;7;1304933.1356270139
55;7;1384573.7650473854
56;7;1280959.432951797
57;7;1200208.1289509626
58;7;1185288.7624999431
59;7;1274141.437085175
60;7;1050596.1379268009
61;7;1273440.564019161
62;7;1291365.573210646
63;7;1337132.2090549008
64;7;1192073.7614529082
65;7;1317005.2871625694
66;7;1353759.9214009729
67;7;1163466.9666100482
68;7;1262602.8834712585
69;7;1175715.121892439
70;7;1254590.104856559
71;7;1269496.526285353
72;7;1360345.8274184437
73;7;1290543.7649341829
74;7;1035074.9354712847
75;7;1419318.6109650345
76;7;1420650.1331577098
77;7;1099944.6731068725
78;7;1207347.0076964642
79;7;1251751.206579719
80;7;1172932.7221403196
81;7;1162546.7596929343
82;7;1390873.5622082662
83;7;1156782.8117403612
84;7;1211520.3953218865
85;7;1285881.1957463268
86;7;1286228.2414201284
87;7;1130727.2202748966
88;7;1221275.6464844886
89;7;1263641.0343944272
90;7;1213411.6732357112
