f;n;t;r;value
Pechuga Completa;1;8;1;59.404277990351616
Ala Completa;1;8;1;93.4549213446532
Media Pechuga;1;8;1;65.78055460744707
Blanqueta;1;8;1;107.8880023431035
Alón;1;8;1;112.97871696067821
Punta;1;8;1;117.73926052235277
Jamoncito;1;8;1;91.26180945508747
Medio Muslo;1;8;1;66.4893123885058
Entero;1;9;1;54.09016875894415
Medio Pollo;1;9;1;56.16616598431422
Medio Pollo Superior;1;9;1;56.02790121513347
Medio Pollo Inferior;1;9;1;62.331107072530685
Cuarto de Pollo Superior;1;9;1;60.178915673021244
Muslo Entero;1;9;1;66.76164002217008
Pechuga Completa;1;9;1;59.404277990351616
Ala Completa;1;9;1;93.4549213446532
Media Pechuga;1;9;1;65.78055460744707
Blanqueta;1;9;1;107.8880023431035
Alón;1;9;1;112.97871696067821
Punta;1;9;1;117.73926052235277
Jamoncito;1;9;1;91.26180945508747
Medio Muslo;1;9;1;66.4893123885058
Entero;1;10;1;54.09016875894415
Medio Pollo;1;10;1;56.16616598431422
Medio Pollo Superior;1;10;1;56.02790121513347
Medio Pollo Inferior;1;10;1;62.331107072530685
Cuarto de Pollo Superior;1;10;1;60.178915673021244
Muslo Entero;1;10;1;66.76164002217008
Pechuga Completa;1;10;1;59.404277990351616
Ala Completa;1;10;1;93.4549213446532
Media Pechuga;1;10;1;65.78055460744707
Blanqueta;1;10;1;107.8880023431035
Alón;1;10;1;112.97871696067821
Punta;1;10;1;117.73926052235277
Jamoncito;1;10;1;91.26180945508747
Medio Muslo;1;10;1;66.4893123885058
Entero;1;11;1;54.09016875894415
Medio Pollo;1;11;1;56.16616598431422
Medio Pollo Superior;1;11;1;56.02790121513347
Medio Pollo Inferior;1;11;1;62.331107072530685
Cuarto de Pollo Superior;1;11;1;60.178915673021244
Muslo Entero;1;11;1;66.76164002217008
Pechuga Completa;1;11;1;59.404277990351616
Ala Completa;1;11;1;93.4549213446532
Media Pechuga;1;11;1;65.78055460744707
Blanqueta;1;11;1;107.8880023431035
Alón;1;11;1;112.97871696067821
Punta;1;11;1;117.73926052235277
Jamoncito;1;11;1;91.26180945508747
Medio Muslo;1;11;1;66.4893123885058
Entero;1;12;1;54.09016875894415
Medio Pollo;1;12;1;56.16616598431422
Medio Pollo Superior;1;12;1;56.02790121513347
Medio Pollo Inferior;1;12;1;62.331107072530685
Cuarto de Pollo Superior;1;12;1;60.178915673021244
Muslo Entero;1;12;1;66.76164002217008
Pechuga Completa;1;12;1;59.40427799035163
Ala Completa;1;12;1;93.4549213446532
Media Pechuga;1;12;1;65.78055460744707
Blanqueta;1;12;1;107.8880023431035
Alón;1;12;1;112.97871696067821
Punta;1;12;1;117.73926052235277
Jamoncito;1;12;1;91.26180945508747
Medio Muslo;1;12;1;66.4893123885058
Entero;1;13;1;54.09016875894415
Medio Pollo;1;13;1;56.16616598431422
Medio Pollo Superior;1;13;1;56.02790121513347
Medio Pollo Inferior;1;13;1;62.331107072530685
Cuarto de Pollo Superior;1;13;1;60.178915673021244
Muslo Entero;1;13;1;66.76164002217008
Pechuga Completa;1;13;1;59.404277990351616
Ala Completa;1;13;1;93.4549213446532
Media Pechuga;1;13;1;65.78055460744707
Blanqueta;1;13;1;107.8880023431035
Alón;1;13;1;112.97871696067821
Punta;1;13;1;117.73926052235277
Jamoncito;1;13;1;91.26180945508747
Medio Muslo;1;13;1;66.4893123885058
Entero;1;14;1;54.09016875894415
Medio Pollo;1;14;1;56.16616598431422
Medio Pollo Superior;1;14;1;56.02790121513347
Medio Pollo Inferior;1;14;1;62.331107072530685
Cuarto de Pollo Superior;1;14;1;60.178915673021244
Muslo Entero;1;14;1;66.76164002217008
Pechuga Completa;1;14;1;59.404277990351616
Ala Completa;1;14;1;93.4549213446532
Media Pechuga;1;14;1;65.78055460744707
Blanqueta;1;14;1;107.8880023431035
Alón;1;14;1;112.97871696067821
Punta;1;14;1;117.73926052235277
Jamoncito;1;14;1;91.26180945508747
Medio Muslo;1;14;1;66.4893123885058
Entero;1;15;1;54.09016875894415
Medio Pollo;1;15;1;56.16616598431422
Medio Pollo Superior;1;15;1;56.02790121513347
Medio Pollo Inferior;1;15;1;62.331107072530685
Cuarto de Pollo Superior;1;15;1;60.178915673021244
Muslo Entero;1;15;1;66.76164002217008
Pechuga Completa;1;15;1;59.404277990351616
Ala Completa;1;15;1;93.4549213446532
Media Pechuga;1;15;1;65.78055460744707
Blanqueta;1;15;1;107.8880023431035
Alón;1;15;1;112.97871696067821
Punta;1;15;1;117.73926052235277
Jamoncito;1;15;1;91.26180945508747
Medio Muslo;1;15;1;66.4893123885058
Entero;1;16;1;54.09016875894415
Medio Pollo;1;16;1;56.16616598431422
Medio Pollo Superior;1;16;1;56.02790121513347
Medio Pollo Inferior;1;16;1;62.331107072530685
Cuarto de Pollo Superior;1;16;1;60.178915673021244
Muslo Entero;1;16;1;66.76164002217008
Pechuga Completa;1;16;1;59.404277990351616
Ala Completa;1;16;1;93.4549213446532
Media Pechuga;1;16;1;65.78055460744707
Blanqueta;1;16;1;107.8880023431035
Alón;1;16;1;112.97871696067821
Punta;1;16;1;117.73926052235277
Jamoncito;1;16;1;91.26180945508747
Medio Muslo;1;16;1;66.4893123885058
Entero;1;17;1;54.09016875894415
Medio Pollo;1;17;1;56.16616598431422
Medio Pollo Superior;1;17;1;56.02790121513347
Medio Pollo Inferior;1;17;1;62.331107072530685
Cuarto de Pollo Superior;1;17;1;60.178915673021244
Muslo Entero;1;17;1;66.76164002217008
Pechuga Completa;1;17;1;59.404277990351616
Ala Completa;1;17;1;93.4549213446532
Media Pechuga;1;17;1;65.78055460744707
Blanqueta;1;17;1;107.8880023431035
Alón;1;17;1;112.97871696067821
Punta;1;17;1;117.73926052235277
Jamoncito;1;17;1;91.26180945508747
Medio Muslo;1;17;1;66.4893123885058
Entero;1;18;1;54.09016875894415
Medio Pollo;1;18;1;56.16616598431422
Medio Pollo Superior;1;18;1;56.02790121513347
Medio Pollo Inferior;1;18;1;62.331107072530685
Cuarto de Pollo Superior;1;18;1;60.178915673021244
Muslo Entero;1;18;1;66.76164002217008
Pechuga Completa;1;18;1;59.404277990351616
Ala Completa;1;18;1;93.4549213446532
Media Pechuga;1;18;1;65.78055460744707
Blanqueta;1;18;1;107.8880023431035
Alón;1;18;1;112.97871696067821
Punta;1;18;1;117.73926052235277
Jamoncito;1;18;1;91.26180945508747
Medio Muslo;1;18;1;66.4893123885058
Entero;1;19;1;54.09016875894415
Medio Pollo;1;19;1;56.16616598431422
Medio Pollo Superior;1;19;1;56.02790121513347
Medio Pollo Inferior;1;19;1;62.331107072530685
Cuarto de Pollo Superior;1;19;1;60.178915673021244
Muslo Entero;1;19;1;66.76164002217008
Pechuga Completa;1;19;1;59.404277990351616
Ala Completa;1;19;1;93.4549213446532
Media Pechuga;1;19;1;65.78055460744707
Blanqueta;1;19;1;107.8880023431035
Alón;1;19;1;112.97871696067821
Punta;1;19;1;117.73926052235277
Jamoncito;1;19;1;91.26180945508747
Medio Muslo;1;19;1;66.4893123885058
Entero;1;20;1;54.09016875894415
Medio Pollo;1;20;1;56.16616598431422
Medio Pollo Superior;1;20;1;56.02790121513347
Medio Pollo Inferior;1;20;1;62.331107072530685
Cuarto de Pollo Superior;1;20;1;60.178915673021244
Muslo Entero;1;20;1;66.76164002217008
Pechuga Completa;1;20;1;59.404277990351616
Ala Completa;1;20;1;93.4549213446532
Media Pechuga;1;20;1;65.78055460744707
Blanqueta;1;20;1;107.8880023431035
Alón;1;20;1;112.97871696067821
Punta;1;20;1;117.73926052235277
Jamoncito;1;20;1;91.26180945508747
Medio Muslo;1;20;1;66.4893123885058
Entero;1;21;1;54.09016875894415
Medio Pollo;1;21;1;56.16616598431422
Medio Pollo Superior;1;21;1;56.02790121513347
Medio Pollo Inferior;1;21;1;62.331107072530685
Cuarto de Pollo Superior;1;21;1;60.178915673021244
Muslo Entero;1;21;1;66.76164002217008
Pechuga Completa;1;21;1;59.404277990351616
Ala Completa;1;21;1;93.4549213446532
Media Pechuga;1;21;1;65.78055460744707
Blanqueta;1;21;1;107.8880023431035
Alón;1;21;1;112.97871696067821
Punta;1;21;1;117.73926052235277
Jamoncito;1;21;1;91.26180945508747
Medio Muslo;1;21;1;66.4893123885058
Entero;2;8;1;53.25658333832126
Medio Pollo;2;8;1;55.31949711042211
Medio Pollo Superior;2;8;1;55.004402406075556
Medio Pollo Inferior;2;8;1;61.72624603634194
Cuarto de Pollo Superior;2;8;1;59.15742943649763
Muslo Entero;2;8;1;66.15941678993401
Pechuga Completa;2;8;1;58.23361520752003
Ala Completa;2;8;1;93.16003735486346
Media Pechuga;2;8;1;64.60887294129404
Blanqueta;2;8;1;107.51598101760868
Alón;2;8;1;112.77548967865079
Punta;2;8;1;117.6744593126277
Jamoncito;2;8;1;90.83891310528723
Medio Muslo;2;8;1;65.77882749833668
Entero;2;9;1;53.25658333832126
Medio Pollo;2;9;1;55.31949711042211
Medio Pollo Superior;2;9;1;55.00440240607555
Medio Pollo Inferior;2;9;1;61.72624603634194
Cuarto de Pollo Superior;2;9;1;59.15742943649764
Muslo Entero;2;9;1;66.15941678993401
Pechuga Completa;2;9;1;58.23361520752003
Ala Completa;2;9;1;93.16003735486346
Media Pechuga;2;9;1;64.60887294129404
Blanqueta;2;9;1;107.5159810176087
Alón;2;9;1;112.77548967865079
Punta;2;9;1;117.6744593126277
Jamoncito;2;9;1;90.83891310528723
Medio Muslo;2;9;1;65.77882749833668
Entero;2;10;1;53.25658333832126
Medio Pollo;2;10;1;55.31949711042211
Medio Pollo Superior;2;10;1;55.00440240607555
Medio Pollo Inferior;2;10;1;61.72624603634194
Cuarto de Pollo Superior;2;10;1;59.15742943649764
Muslo Entero;2;10;1;66.15941678993401
Pechuga Completa;2;10;1;58.233615207520025
Ala Completa;2;10;1;93.16003735486346
Media Pechuga;2;10;1;64.60887294129404
Blanqueta;2;10;1;107.5159810176087
Alón;2;10;1;112.77548967865079
Punta;2;10;1;117.6744593126277
Jamoncito;2;10;1;90.83891310528723
Medio Muslo;2;10;1;65.7788274983367
Entero;2;11;1;53.25658333832126
Medio Pollo;2;11;1;55.31949711042211
Medio Pollo Superior;2;11;1;55.00440240607555
Medio Pollo Inferior;2;11;1;61.72624603634194
Cuarto de Pollo Superior;2;11;1;59.15742943649764
Muslo Entero;2;11;1;66.15941678993401
Pechuga Completa;2;11;1;58.233615207520025
Ala Completa;2;11;1;93.16003735486346
Media Pechuga;2;11;1;64.60887294129404
Blanqueta;2;11;1;107.5159810176087
Alón;2;11;1;112.77548967865079
Punta;2;11;1;117.6744593126277
Jamoncito;2;11;1;90.83891310528723
Medio Muslo;2;11;1;65.7788274983367
Entero;2;12;1;53.256583338321256
Medio Pollo;2;12;1;55.319497110422105
Medio Pollo Superior;2;12;1;55.00440240607555
Medio Pollo Inferior;2;12;1;61.72624603634194
Cuarto de Pollo Superior;2;12;1;59.15742943649764
Muslo Entero;2;12;1;66.15941678993401
Pechuga Completa;2;12;1;58.23361520752003
Ala Completa;2;12;1;93.16003735486346
Media Pechuga;2;12;1;64.60887294129404
Blanqueta;2;12;1;107.5159810176087
Alón;2;12;1;112.77548967865079
Punta;2;12;1;117.6744593126277
Jamoncito;2;12;1;90.83891310528723
Medio Muslo;2;12;1;65.7788274983367
Entero;2;13;1;53.25658333832126
Medio Pollo;2;13;1;55.31949711042211
Medio Pollo Superior;2;13;1;55.00440240607555
Medio Pollo Inferior;2;13;1;61.72624603634194
Cuarto de Pollo Superior;2;13;1;59.15742943649764
Muslo Entero;2;13;1;66.15941678993401
Pechuga Completa;2;13;1;58.23361520752003
Ala Completa;2;13;1;93.16003735486346
Media Pechuga;2;13;1;64.60887294129404
Blanqueta;2;13;1;107.5159810176087
Alón;2;13;1;112.77548967865079
Punta;2;13;1;117.6744593126277
Jamoncito;2;13;1;90.83891310528723
Medio Muslo;2;13;1;65.7788274983367
Entero;2;14;1;53.25658333832126
Medio Pollo;2;14;1;55.31949711042211
Medio Pollo Superior;2;14;1;55.00440240607555
Medio Pollo Inferior;2;14;1;61.72624603634194
Cuarto de Pollo Superior;2;14;1;59.15742943649764
Muslo Entero;2;14;1;66.15941678993401
Pechuga Completa;2;14;1;58.233615207520025
Ala Completa;2;14;1;93.16003735486346
Media Pechuga;2;14;1;64.60887294129404
Blanqueta;2;14;1;107.5159810176087
Alón;2;14;1;112.77548967865079
Punta;2;14;1;117.6744593126277
Jamoncito;2;14;1;90.83891310528723
Medio Muslo;2;14;1;65.77882749833671
Entero;2;15;1;53.25658333832126
Medio Pollo;2;15;1;55.319497110422105
Medio Pollo Superior;2;15;1;55.00440240607555
Medio Pollo Inferior;2;15;1;61.72624603634194
Cuarto de Pollo Superior;2;15;1;59.15742943649764
Muslo Entero;2;15;1;66.159416789934
Pechuga Completa;2;15;1;58.23361520752003
Ala Completa;2;15;1;93.16003735486346
Media Pechuga;2;15;1;64.60887294129404
Blanqueta;2;15;1;107.5159810176087
Alón;2;15;1;112.77548967865079
Punta;2;15;1;117.6744593126277
Jamoncito;2;15;1;90.83891310528723
Medio Muslo;2;15;1;65.77882749833671
Entero;2;16;1;53.25658333832126
Medio Pollo;2;16;1;55.319497110422105
Medio Pollo Superior;2;16;1;55.00440240607555
Medio Pollo Inferior;2;16;1;61.72624603634194
Cuarto de Pollo Superior;2;16;1;59.15742943649764
Muslo Entero;2;16;1;66.159416789934
Pechuga Completa;2;16;1;58.23361520752004
Ala Completa;2;16;1;93.16003735486346
Media Pechuga;2;16;1;64.60887294129404
Blanqueta;2;16;1;107.5159810176087
Alón;2;16;1;112.77548967865079
Punta;2;16;1;117.6744593126277
Jamoncito;2;16;1;90.83891310528723
Medio Muslo;2;16;1;65.77882749833671
Entero;2;17;1;53.256583338321256
Medio Pollo;2;17;1;55.319497110422105
Medio Pollo Superior;2;17;1;55.00440240607555
Medio Pollo Inferior;2;17;1;61.72624603634194
Cuarto de Pollo Superior;2;17;1;59.15742943649764
Muslo Entero;2;17;1;66.159416789934
Pechuga Completa;2;17;1;58.23361520752003
Ala Completa;2;17;1;93.16003735486346
Media Pechuga;2;17;1;64.60887294129404
Blanqueta;2;17;1;107.5159810176087
Alón;2;17;1;112.77548967865079
Punta;2;17;1;117.6744593126277
Jamoncito;2;17;1;90.83891310528723
Medio Muslo;2;17;1;65.77882749833671
Entero;2;18;1;53.25658333832126
Medio Pollo;2;18;1;55.319497110422105
Medio Pollo Superior;2;18;1;55.00440240607555
Medio Pollo Inferior;2;18;1;61.72624603634194
Cuarto de Pollo Superior;2;18;1;59.15742943649764
Muslo Entero;2;18;1;66.159416789934
Pechuga Completa;2;18;1;58.23361520752003
Ala Completa;2;18;1;93.16003735486346
Media Pechuga;2;18;1;64.60887294129402
Blanqueta;2;18;1;107.5159810176087
Alón;2;18;1;112.77548967865079
Punta;2;18;1;117.6744593126277
Jamoncito;2;18;1;90.83891310528723
Medio Muslo;2;18;1;65.77882749833671
Entero;2;19;1;53.25658333832127
Medio Pollo;2;19;1;55.3194971104221
Medio Pollo Superior;2;19;1;55.00440240607555
Medio Pollo Inferior;2;19;1;61.72624603634194
Cuarto de Pollo Superior;2;19;1;59.15742943649764
Muslo Entero;2;19;1;66.159416789934
Pechuga Completa;2;19;1;58.23361520752004
Ala Completa;2;19;1;93.16003735486346
Media Pechuga;2;19;1;64.60887294129402
Blanqueta;2;19;1;107.5159810176087
Alón;2;19;1;112.77548967865079
Punta;2;19;1;117.6744593126277
Jamoncito;2;19;1;90.83891310528723
Medio Muslo;2;19;1;65.77882749833671
Entero;2;20;1;53.25658333832127
Medio Pollo;2;20;1;55.3194971104221
Medio Pollo Superior;2;20;1;55.00440240607555
Medio Pollo Inferior;2;20;1;61.72624603634194
Cuarto de Pollo Superior;2;20;1;59.15742943649764
Muslo Entero;2;20;1;66.159416789934
Pechuga Completa;2;20;1;58.23361520752003
Ala Completa;2;20;1;93.16003735486346
Media Pechuga;2;20;1;64.60887294129404
Blanqueta;2;20;1;107.5159810176087
Alón;2;20;1;112.77548967865079
Punta;2;20;1;117.6744593126277
Jamoncito;2;20;1;90.8389131052872
Medio Muslo;2;20;1;65.77882749833671
Entero;2;21;1;53.25658333832127
Medio Pollo;2;21;1;55.3194971104221
Medio Pollo Superior;2;21;1;55.00440240607555
Medio Pollo Inferior;2;21;1;61.72624603634194
Cuarto de Pollo Superior;2;21;1;59.15742943649764
Muslo Entero;2;21;1;66.159416789934
Pechuga Completa;2;21;1;58.23361520752003
Ala Completa;2;21;1;93.16003735486346
Media Pechuga;2;21;1;64.60887294129404
Blanqueta;2;21;1;107.5159810176087
Alón;2;21;1;112.77548967865079
Punta;2;21;1;117.6744593126277
Jamoncito;2;21;1;90.8389131052872
Medio Muslo;2;21;1;65.77882749833671
Entero;2;22;1;53.25658333832127
Medio Pollo;2;22;1;55.3194971104221
Medio Pollo Superior;2;22;1;55.00440240607555
Medio Pollo Inferior;2;22;1;61.72624603634195
Cuarto de Pollo Superior;2;22;1;59.15742943649764
Muslo Entero;2;22;1;66.159416789934
Pechuga Completa;2;22;1;58.23361520752003
Ala Completa;2;22;1;93.16003735486346
Media Pechuga;2;22;1;64.60887294129404
Blanqueta;2;22;1;107.5159810176087
Alón;2;22;1;112.77548967865079
Punta;2;22;1;117.6744593126277
Jamoncito;2;22;1;90.8389131052872
Medio Muslo;2;22;1;65.77882749833671
Entero;2;23;1;53.25658333832126
Medio Pollo;2;23;1;55.319497110422105
Medio Pollo Superior;2;23;1;55.00440240607555
Medio Pollo Inferior;2;23;1;61.72624603634195
Cuarto de Pollo Superior;2;23;1;59.15742943649764
Muslo Entero;2;23;1;66.159416789934
Pechuga Completa;2;23;1;58.23361520752003
Ala Completa;2;23;1;93.16003735486346
Media Pechuga;2;23;1;64.60887294129404
Blanqueta;2;23;1;107.5159810176087
Alón;2;23;1;112.77548967865079
Punta;2;23;1;117.6744593126277
Jamoncito;2;23;1;90.8389131052872
Medio Muslo;2;23;1;65.77882749833671
Entero;2;24;1;53.256583338321256
Medio Pollo;2;24;1;55.3194971104221
Medio Pollo Superior;2;24;1;55.00440240607554
Medio Pollo Inferior;2;24;1;61.726246036341955
Cuarto de Pollo Superior;2;24;1;59.15742943649764
Muslo Entero;2;24;1;66.159416789934
Pechuga Completa;2;24;1;58.23361520752004
Ala Completa;2;24;1;93.16003735486346
Media Pechuga;2;24;1;64.60887294129405
Blanqueta;2;24;1;107.5159810176087
Alón;2;24;1;112.77548967865079
Punta;2;24;1;117.6744593126277
Jamoncito;2;24;1;90.8389131052872
Medio Muslo;2;24;1;65.77882749833671
Entero;2;25;1;53.25658333832126
Medio Pollo;2;25;1;55.3194971104221
Medio Pollo Superior;2;25;1;55.00440240607554
Medio Pollo Inferior;2;25;1;61.72624603634196
Cuarto de Pollo Superior;2;25;1;59.15742943649764
Muslo Entero;2;25;1;66.159416789934
Pechuga Completa;2;25;1;58.23361520752004
Ala Completa;2;25;1;93.16003735486346
Media Pechuga;2;25;1;64.60887294129405
Blanqueta;2;25;1;107.5159810176087
Alón;2;25;1;112.77548967865079
Punta;2;25;1;117.6744593126277
Jamoncito;2;25;1;90.8389131052872
Medio Muslo;2;25;1;65.77882749833671
Entero;2;26;1;53.25658333832126
Medio Pollo;2;26;1;55.3194971104221
Medio Pollo Superior;2;26;1;55.00440240607555
Medio Pollo Inferior;2;26;1;61.72624603634196
Cuarto de Pollo Superior;2;26;1;59.15742943649764
Muslo Entero;2;26;1;66.159416789934
Pechuga Completa;2;26;1;58.23361520752003
Ala Completa;2;26;1;93.16003735486345
Media Pechuga;2;26;1;64.60887294129405
Blanqueta;2;26;1;107.5159810176087
Alón;2;26;1;112.77548967865079
Punta;2;26;1;117.6744593126277
Jamoncito;2;26;1;90.8389131052872
Medio Muslo;2;26;1;65.77882749833671
Entero;2;27;1;53.25658333832126
Medio Pollo;2;27;1;55.31949711042209
Medio Pollo Superior;2;27;1;55.00440240607554
Medio Pollo Inferior;2;27;1;61.72624603634196
Cuarto de Pollo Superior;2;27;1;59.15742943649764
Muslo Entero;2;27;1;66.159416789934
Pechuga Completa;2;27;1;58.23361520752004
Ala Completa;2;27;1;93.16003735486343
Media Pechuga;2;27;1;64.60887294129405
Blanqueta;2;27;1;107.5159810176087
Alón;2;27;1;112.77548967865079
Punta;2;27;1;117.6744593126277
Jamoncito;2;27;1;90.8389131052872
Medio Muslo;2;27;1;65.77882749833671
Entero;2;28;1;53.25658333832126
Medio Pollo;2;28;1;55.31949711042209
Medio Pollo Superior;2;28;1;55.00440240607554
Medio Pollo Inferior;2;28;1;61.72624603634196
Cuarto de Pollo Superior;2;28;1;59.15742943649764
Muslo Entero;2;28;1;66.159416789934
Pechuga Completa;2;28;1;58.23361520752004
Ala Completa;2;28;1;93.16003735486343
Media Pechuga;2;28;1;64.60887294129405
Blanqueta;2;28;1;107.5159810176087
Alón;2;28;1;112.77548967865079
Punta;2;28;1;117.6744593126277
Jamoncito;2;28;1;90.8389131052872
Medio Muslo;2;28;1;65.77882749833671
Entero;3;15;1;52.693341479989016
Medio Pollo;3;15;1;54.759997777545465
Medio Pollo Superior;3;15;1;54.65614716674348
Medio Pollo Inferior;3;15;1;60.8760769669201
Cuarto de Pollo Superior;3;15;1;58.808823099637735
Muslo Entero;3;15;1;65.31007226600394
Pechuga Completa;3;15;1;57.84919926624714
Ala Completa;3;15;1;92.98654206369318
Media Pechuga;3;15;1;64.22377111691488
Blanqueta;3;15;1;107.27326129688905
Alón;3;15;1;112.69480077115006
Punta;3;15;1;117.66419979411964
Jamoncito;3;15;1;90.10347884602919
Medio Muslo;3;15;1;64.8651456418697
Entero;3;16;1;52.693341479989016
Medio Pollo;3;16;1;54.75999777754545
Medio Pollo Superior;3;16;1;54.65614716674348
Medio Pollo Inferior;3;16;1;60.8760769669201
Cuarto de Pollo Superior;3;16;1;58.80882309963774
Muslo Entero;3;16;1;65.31007226600393
Pechuga Completa;3;16;1;57.84919926624714
Ala Completa;3;16;1;92.98654206369318
Media Pechuga;3;16;1;64.22377111691488
Blanqueta;3;16;1;107.27326129688905
Alón;3;16;1;112.69480077115006
Punta;3;16;1;117.66419979411964
Jamoncito;3;16;1;90.10347884602919
Medio Muslo;3;16;1;64.8651456418697
Entero;3;17;1;52.693341479989016
Medio Pollo;3;17;1;54.75999777754545
Medio Pollo Superior;3;17;1;54.65614716674348
Medio Pollo Inferior;3;17;1;60.8760769669201
Cuarto de Pollo Superior;3;17;1;58.80882309963774
Muslo Entero;3;17;1;65.31007226600393
Pechuga Completa;3;17;1;57.84919926624714
Ala Completa;3;17;1;92.98654206369318
Media Pechuga;3;17;1;64.22377111691488
Blanqueta;3;17;1;107.27326129688905
Alón;3;17;1;112.69480077115006
Punta;3;17;1;117.66419979411964
Jamoncito;3;17;1;90.10347884602919
Medio Muslo;3;17;1;64.8651456418697
Entero;3;18;1;52.693341479989016
Medio Pollo;3;18;1;54.75999777754545
Medio Pollo Superior;3;18;1;54.65614716674348
Medio Pollo Inferior;3;18;1;60.8760769669201
Cuarto de Pollo Superior;3;18;1;58.80882309963774
Muslo Entero;3;18;1;65.31007226600393
Pechuga Completa;3;18;1;57.849199266247126
