t;r;value
1;1;830848.8638547182
2;1;1069004.6684563514
3;1;1107740.3105025073
4;1;1067068.5558322659
5;1;1067420.237532189
6;1;1119945.0503423268
7;1;874140.2643965847
8;1;1067180.7894570553
9;1;1161328.4628586224
10;1;1011269.3624342706
11;1;965783.2549996377
12;1;1010732.5051548929
13;1;1207576.352761941
14;1;1059160.8417156474
15;1;1061410.49524219
16;1;1252598.2872751139
17;1;1169958.7499894775
18;1;1115644.7569644367
19;1;1084540.2773790474
20;1;1131278.6358338986
21;1;1103023.5195042482
1;2;929001.8173425985
2;2;1111514.0762725396
3;2;1036666.0202798056
4;2;946699.0895966773
5;2;972930.0666897923
6;2;1132543.9625556117
7;2;1138336.4328734241
8;2;1075649.9463422657
9;2;1083924.6330027652
10;2;1038435.1134877101
11;2;1262239.9664447384
12;2;1023138.4314092235
13;2;1033120.8562146886
14;2;1244532.828866919
15;2;1084706.8643262843
16;2;1199569.480881474
17;2;1212509.251888045
18;2;1109049.8805506194
19;2;1104223.6079189565
20;2;1217188.0211334934
21;2;1206414.3687328584
1;3;947448.0452943284
2;3;1058196.7273215444
3;3;1262394.3600442063
4;3;1043261.1039372706
5;3;1137354.1900749232
6;3;1034626.2369815242
7;3;1002877.6091526145
8;3;1066321.0354075145
9;3;1138495.0187401562
10;3;1161361.734727888
11;3;982854.7728771734
12;3;931842.978891973
13;3;1134407.2265516627
14;3;1135678.7882732213
15;3;1140519.6007382048
16;3;1218667.192574988
17;3;1030608.4562709974
18;3;1132441.3395039951
19;3;1045659.9057750737
20;3;1031904.1946179855
21;3;1235271.241120989
1;4;980334.7780011103
2;4;902645.846532098
3;4;1122432.1756199047
4;4;1053966.0132785474
5;4;1293508.393011035
6;4;1177403.4150334601
7;4;1088120.8502453943
8;4;1229461.2038465566
9;4;954505.495725661
10;4;973503.0294243051
11;4;906264.6071095396
12;4;1066149.2687584066
13;4;1043426.4757684642
14;4;1275334.4911808583
15;4;1080765.5539643788
16;4;1162131.392051074
17;4;933238.9055765914
18;4;1040556.6462566925
19;4;1146683.0021212487
20;4;1175796.947140704
21;4;1199356.7549349149
1;5;922654.3278978432
2;5;996226.8726329689
3;5;1062930.731077566
4;5;1278810.881234429
5;5;1142286.179133534
6;5;1173390.5945709632
7;5;1168533.8206937327
8;5;1185155.8629549309
9;5;997672.4119281347
10;5;1038117.7423040741
11;5;1011264.0291138039
12;5;1222654.424683723
13;5;1306393.7595727427
14;5;913351.9917003785
15;5;966876.6129663023
16;5;1172718.9089193
17;5;1167862.7204038764
18;5;1012023.3481739186
19;5;1234296.2155564728
20;5;986172.0900386552
21;5;1137076.093516417
1;6;982245.5354211058
2;6;985894.2748846847
3;6;1012630.443488945
4;6;1219457.5478311665
5;6;1031578.8820430344
6;6;1042595.8397365218
7;6;1237886.0838364305
8;6;1127552.3774813828
9;6;1046739.9430093557
10;6;1046917.0105101987
11;6;1029294.5217633412
12;6;1108369.7227841902
13;6;1152644.2703732662
14;6;1236429.499044506
15;6;1041668.5773964708
16;6;1149010.204924516
17;6;1180632.3203615583
18;6;1033863.6615648697
19;6;1305646.9704663304
20;6;1042655.4775093802
21;6;1264619.0604274997
1;7;938525.9754778617
2;7;942091.586767485
3;7;1092405.3232841983
4;7;1059111.239677179
5;7;1053353.6048976742
6;7;1021453.6458904468
7;7;1130291.809175728
8;7;1148079.1373703424
9;7;1027046.9467858584
10;7;1101023.9557522608
11;7;1224185.4491648304
12;7;1156715.9914086387
13;7;1238234.125786835
14;7;1062664.3051911187
15;7;1038070.7298600244
16;7;1225144.512238916
17;7;1201624.705222964
18;7;1246024.6844276509
19;7;1049598.7097376338
20;7;1162239.823015291
21;7;1044802.3924700819
1;8;1020692.0251859182
2;8;1071706.1030661515
3;8;993134.825379856
4;8;884692.307789701
5;8;1135727.670067371
6;8;1162136.1195945847
7;8;1192646.2452027756
8;8;1063713.433309847
9;8;983118.1613971009
10;8;1074704.7295988963
11;8;1136295.7415651232
12;8;1051372.916452338
13;8;1076668.4076186318
14;8;1253987.9543988516
15;8;1258482.239338761
16;8;1180266.8838180252
17;8;1102825.1945023565
18;8;1127073.804399937
19;8;1204301.0363187445
20;8;1206047.8325586203
21;8;1318189.878060253
1;9;879931.7605891323
2;9;997742.4539275724
3;9;1011239.414712678
4;9;1057998.9266222785
5;9;1086824.4148372337
6;9;1130251.1796654207
7;9;1044121.7732008047
8;9;1099588.951954447
9;9;1212352.8820446543
10;9;1263515.156810824
11;9;977218.4106844722
12;9;994697.636179863
13;9;1203869.0733042595
14;9;1222681.6278469947
15;9;1246496.0417115102
16;9;1143121.4419309427
17;9;1035902.0374139532
18;9;1186005.3695483103
19;9;1080797.4922652585
20;9;1179836.2067500728
21;9;1052976.1590416394
1;10;956895.542248626
2;10;1139278.9150484074
3;10;1062007.9001234556
4;10;972285.0627756006
5;10;1063645.386603837
6;10;1174632.137683712
7;10;1148996.4829136168
8;10;999508.2954936089
9;10;1090171.7818878556
10;10;1059892.559131063
11;10;1068696.6933683287
12;10;1089593.9868969037
13;10;1080155.5199415102
14;10;1198578.0238560417
15;10;1151899.3579639676
16;10;1214547.1747301074
17;10;1158030.4010122688
18;10;1113780.9913844368
19;10;1174497.8845543992
20;10;1143739.104871077
21;10;1047299.3116923582
