f;n;t;r;value
Entero;1;1;1;66.02624591269675
Medio Pollo;1;1;1;68.09220762088954
Medio Pollo Superior;1;1;1;68.46097627329432
Medio Pollo Inferior;1;1;1;73.54058915946345
Cuarto de Pollo Superior;1;1;1;72.60241625583444
Muslo Entero;1;1;1;77.98410648774427
Pechuga Completa;1;1;1;73.95822870738154
Ala Completa;1;1;1;95.28126287205575
Media Pechuga;1;1;1;80.3372455057878
Blanqueta;1;1;1;110.19030013774247
Alón;1;1;1;114.1220327104904
Punta;1;1;1;118.08185733595448
Jamoncito;1;1;1;98.6664977118833
Medio Muslo;1;1;1;79.84046118661466
Entero;1;2;1;66.28123840530084
Medio Pollo;1;2;1;68.34477358530049
Medio Pollo Superior;1;2;1;68.70322876510673
Medio Pollo Inferior;1;2;1;73.80621669706802
Cuarto de Pollo Superior;1;2;1;72.85588101419967
Muslo Entero;1;2;1;78.25180258274871
Pechuga Completa;1;2;1;74.19874773292507
Ala Completa;1;2;1;95.51902693356251
Media Pechuga;1;2;1;80.57915201090869
Blanqueta;1;2;1;110.2953172301295
Alón;1;2;1;114.17418395521865
Punta;1;2;1;118.09748455903106
Jamoncito;1;2;1;99.0054977118833
Medio Muslo;1;2;1;80.06494355604093
Entero;1;3;1;66.28123840530084
Medio Pollo;1;3;1;68.34477358530049
Medio Pollo Superior;1;3;1;68.68871780053894
Medio Pollo Inferior;1;3;1;73.80621669706802
Cuarto de Pollo Superior;1;3;1;72.85588101419967
Muslo Entero;1;3;1;78.26271182799968
Pechuga Completa;1;3;1;74.20512191204726
Ala Completa;1;3;1;95.52163972544722
Media Pechuga;1;3;1;80.58576147826172
Blanqueta;1;3;1;110.2953172301295
Alón;1;3;1;114.17418395521865
Punta;1;3;1;118.09748455903106
Jamoncito;1;3;1;99.03932813470561
Medio Muslo;1;3;1;80.05768580080569
Entero;1;4;1;66.28123840530084
Medio Pollo;1;4;1;68.34477358530049
Medio Pollo Superior;1;4;1;68.70322876510673
Medio Pollo Inferior;1;4;1;73.80621669706802
Cuarto de Pollo Superior;1;4;1;72.84097132253113
Muslo Entero;1;4;1;78.26271182799968
Pechuga Completa;1;4;1;74.20512191204726
Ala Completa;1;4;1;95.52163972544722
Media Pechuga;1;4;1;80.58576147826172
Blanqueta;1;4;1;110.2953172301295
Alón;1;4;1;114.17418395521865
Punta;1;4;1;118.09748455903106
Jamoncito;1;4;1;99.03932813470561
Medio Muslo;1;4;1;80.05768580080569
Entero;1;5;1;66.28123840530084
Medio Pollo;1;5;1;68.33245329435361
Medio Pollo Superior;1;5;1;68.70322876510673
Medio Pollo Inferior;1;5;1;73.81684179857221
Cuarto de Pollo Superior;1;5;1;72.85588101419967
Muslo Entero;1;5;1;78.26271182799968
Pechuga Completa;1;5;1;74.20512191204726
Ala Completa;1;5;1;95.52033332950488
Media Pechuga;1;5;1;80.57915201090869
Blanqueta;1;5;1;110.2953172301295
Alón;1;5;1;114.17418395521865
Punta;1;5;1;118.09748455903106
Jamoncito;1;5;1;99.03724802807827
Medio Muslo;1;5;1;80.05405692318806
Entero;1;6;1;66.28123840530084
Medio Pollo;1;6;1;68.34477358530049
Medio Pollo Superior;1;6;1;68.68871780053894
Medio Pollo Inferior;1;6;1;73.81684179857221
Cuarto de Pollo Superior;1;6;1;72.85588101419967
Muslo Entero;1;6;1;78.26271182799968
Pechuga Completa;1;6;1;74.20512191204726
Ala Completa;1;6;1;95.52163972544722
Media Pechuga;1;6;1;80.58576147826172
Blanqueta;1;6;1;110.2953172301295
Alón;1;6;1;114.17418395521865
Punta;1;6;1;118.09748455903106
Jamoncito;1;6;1;99.03516792145092
Medio Muslo;1;6;1;80.05042804557044
Entero;1;7;1;66.28123840530084
Medio Pollo;1;7;1;68.33245329435361
Medio Pollo Superior;1;7;1;68.70322876510673
Medio Pollo Inferior;1;7;1;73.81684179857221
Cuarto de Pollo Superior;1;7;1;72.85588101419967
Muslo Entero;1;7;1;78.26271182799968
Pechuga Completa;1;7;1;74.20512191204726
Ala Completa;1;7;1;95.52033332950488
Media Pechuga;1;7;1;80.57915201090869
Blanqueta;1;7;1;110.2953172301295
Alón;1;7;1;114.17418395521865
Punta;1;7;1;118.09748455903106
Jamoncito;1;7;1;99.03724802807827
Medio Muslo;1;7;1;80.05405692318806
Entero;1;8;1;66.28123840530084
Medio Pollo;1;8;1;68.33245329435361
Medio Pollo Superior;1;8;1;68.70322876510673
Medio Pollo Inferior;1;8;1;73.81684179857221
Cuarto de Pollo Superior;1;8;1;72.85588101419967
Muslo Entero;1;8;1;78.25725720537419
Pechuga Completa;1;8;1;74.20512191204726
Ala Completa;1;8;1;95.52033332950488
Media Pechuga;1;8;1;80.57915201090869
Blanqueta;1;8;1;110.2953172301295
Alón;1;8;1;114.17418395521865
Punta;1;8;1;118.09748455903106
Jamoncito;1;8;1;99.03932813470561
Medio Muslo;1;8;1;80.05768580080569
Entero;1;9;1;66.28123840530084
Medio Pollo;1;9;1;68.34477358530049
Medio Pollo Superior;1;9;1;68.70322876510673
Medio Pollo Inferior;1;9;1;73.80621669706802
Cuarto de Pollo Superior;1;9;1;72.84097132253113
Muslo Entero;1;9;1;78.26271182799968
Pechuga Completa;1;9;1;74.20512191204726
Ala Completa;1;9;1;95.52163972544722
Media Pechuga;1;9;1;80.58576147826172
Blanqueta;1;9;1;110.2953172301295
Alón;1;9;1;114.17418395521865
Punta;1;9;1;118.09748455903106
Jamoncito;1;9;1;99.03932813470561
Medio Muslo;1;9;1;80.05768580080569
Entero;1;10;1;66.28123840530084
Medio Pollo;1;10;1;68.34477358530049
Medio Pollo Superior;1;10;1;68.70322876510673
Medio Pollo Inferior;1;10;1;73.81684179857221
Cuarto de Pollo Superior;1;10;1;72.84097132253113
Muslo Entero;1;10;1;78.25725720537419
Pechuga Completa;1;10;1;74.20512191204726
Ala Completa;1;10;1;95.52163972544722
Media Pechuga;1;10;1;80.58576147826172
Blanqueta;1;10;1;110.2953172301295
Alón;1;10;1;114.17418395521865
Punta;1;10;1;118.09748455903093
Jamoncito;1;10;1;99.03724802807827
Medio Muslo;1;10;1;80.05405692318806
Entero;1;11;1;66.28123840530084
Medio Pollo;1;11;1;68.34477358530049
Medio Pollo Superior;1;11;1;68.70322876510673
Medio Pollo Inferior;1;11;1;73.81684179857221
Cuarto de Pollo Superior;1;11;1;72.85588101419967
Muslo Entero;1;11;1;78.26271182799968
Pechuga Completa;1;11;1;74.1923735538029
Ala Completa;1;11;1;95.51902693356251
Media Pechuga;1;11;1;80.58576147826172
Blanqueta;1;11;1;110.2953172301295
Alón;1;11;1;114.17418395521865
Punta;1;11;1;118.09748455903107
Jamoncito;1;11;1;99.03516792145092
Medio Muslo;1;11;1;80.05042804557044
Entero;1;12;1;66.28123840530084
Medio Pollo;1;12;1;68.34477358530049
Medio Pollo Superior;1;12;1;68.70322876510673
Medio Pollo Inferior;1;12;1;73.81684179857221
Cuarto de Pollo Superior;1;12;1;72.85588101419967
Muslo Entero;1;12;1;78.26271182799968
Pechuga Completa;1;12;1;74.20512191204726
Ala Completa;1;12;1;95.51902693356251
Media Pechuga;1;12;1;80.57254254355566
Blanqueta;1;12;1;110.2953172301295
Alón;1;12;1;114.17418395521865
Punta;1;12;1;118.09748455903107
Jamoncito;1;12;1;99.03516792145092
Medio Muslo;1;12;1;80.05042804557044
Entero;1;13;1;66.28123840530084
Medio Pollo;1;13;1;68.34477358530049
Medio Pollo Superior;1;13;1;68.70322876510673
Medio Pollo Inferior;1;13;1;73.81684179857221
Cuarto de Pollo Superior;1;13;1;72.84097132253113
Muslo Entero;1;13;1;78.26271182799968
Pechuga Completa;1;13;1;74.20512191204726
Ala Completa;1;13;1;95.52163972544722
Media Pechuga;1;13;1;80.58576147826172
Blanqueta;1;13;1;110.2953172301295
Alón;1;13;1;114.17418395521865
Punta;1;13;1;118.09748455903107
Jamoncito;1;13;1;99.03516792145092
Medio Muslo;1;13;1;80.05042804557044
Entero;1;14;1;66.28123840530084
Medio Pollo;1;14;1;68.34477358530049
Medio Pollo Superior;1;14;1;68.70322876510673
Medio Pollo Inferior;1;14;1;73.81684179857221
Cuarto de Pollo Superior;1;14;1;72.85588101419967
Muslo Entero;1;14;1;78.26271182799968
Pechuga Completa;1;14;1;74.20512191204726
Ala Completa;1;14;1;95.51902693356251
Media Pechuga;1;14;1;80.57254254355566
Blanqueta;1;14;1;110.2953172301295
Alón;1;14;1;114.17418395521865
Punta;1;14;1;118.09748455903107
Jamoncito;1;14;1;99.03516792145092
Medio Muslo;1;14;1;80.05042804557044
Entero;1;15;1;66.28123840530084
Medio Pollo;1;15;1;68.34477358530049
Medio Pollo Superior;1;15;1;68.70322876510673
Medio Pollo Inferior;1;15;1;73.80621669706802
Cuarto de Pollo Superior;1;15;1;72.84097132253113
Muslo Entero;1;15;1;78.26271182799968
Pechuga Completa;1;15;1;74.20512191204726
Ala Completa;1;15;1;95.52163972544722
Media Pechuga;1;15;1;80.58576147826172
Blanqueta;1;15;1;110.2953172301295
Alón;1;15;1;114.17418395521865
Punta;1;15;1;118.09748455903107
Jamoncito;1;15;1;99.03932813470561
Medio Muslo;1;15;1;80.05768580080569
Entero;1;16;1;66.26909590565302
Medio Pollo;1;16;1;68.33861343982706
Medio Pollo Superior;1;16;1;68.70322876510673
Medio Pollo Inferior;1;16;1;73.81684179857221
Cuarto de Pollo Superior;1;16;1;72.85588101419967
Muslo Entero;1;16;1;78.26271182799968
Pechuga Completa;1;16;1;74.20512191204726
Ala Completa;1;16;1;95.52098652747604
Media Pechuga;1;16;1;80.5824567445852
Blanqueta;1;16;1;110.2953172301295
Alón;1;16;1;114.17418395521865
Punta;1;16;1;118.09748455903095
Jamoncito;1;16;1;99.03828808139194
Medio Muslo;1;16;1;80.05587136199688
Entero;1;17;1;66.26909590565302
Medio Pollo;1;17;1;68.33861343982706
Medio Pollo Superior;1;17;1;68.70322876510673
Medio Pollo Inferior;1;17;1;73.81684179857221
Cuarto de Pollo Superior;1;17;1;72.85588101419967
