f;t;r;value
Entero;1;1;51.53004848623686
Medio Pollo;1;1;55.4286396778008
Medio Pollo Superior;1;1;54.86779536459906
Medio Pollo Inferior;1;1;62.178182184397436
Cuarto de Pollo Superior;1;1;59.02086005854814
Muslo Entero;1;1;66.6111653612673
Pechuga Completa;1;1;58.68744763985281
Ala Completa;1;1;90.06556562004268
Media Pechuga;1;1;65.06348615234883
Blanqueta;1;1;104.36861618346424
Alón;1;1;109.60293625672016
Punta;1;1;115.20979965276254
Jamoncito;1;1;90.23221367918919
Medio Muslo;1;1;66.8233814791553
Entero;2;1;51.86904848623685
Medio Pollo;2;1;55.7676396778008
Medio Pollo Superior;2;1;55.206795364599074
Medio Pollo Inferior;2;1;62.51718218439743
Cuarto de Pollo Superior;2;1;59.359860058548136
Muslo Entero;2;1;66.95016536126728
Pechuga Completa;2;1;59.02644763985281
Ala Completa;2;1;90.40456562004267
Media Pechuga;2;1;65.40248615234883
Blanqueta;2;1;104.70761618346424
Alón;2;1;109.94193625672018
Punta;2;1;115.54879965276254
Jamoncito;2;1;90.57121367918917
Medio Muslo;2;1;67.16238147915531
Entero;3;1;52.208048486236855
Medio Pollo;3;1;56.1066396778008
Medio Pollo Superior;3;1;55.54579536459907
Medio Pollo Inferior;3;1;62.85618218439744
Cuarto de Pollo Superior;3;1;59.698860058548135
Muslo Entero;3;1;67.28916536126728
Pechuga Completa;3;1;59.36544763985281
Ala Completa;3;1;90.74356562004267
Media Pechuga;3;1;65.74148615234881
Blanqueta;3;1;105.04661618346424
Alón;3;1;110.28093625672018
Punta;3;1;115.88779965276255
Jamoncito;3;1;90.91021367918918
Medio Muslo;3;1;67.50138147915531
Entero;4;1;52.547048486236854
Medio Pollo;4;1;56.445639677800806
Medio Pollo Superior;4;1;55.88479536459907
Medio Pollo Inferior;4;1;63.19518218439743
Cuarto de Pollo Superior;4;1;60.037860058548134
Muslo Entero;4;1;67.62816536126728
Pechuga Completa;4;1;59.704447639852816
Ala Completa;4;1;91.08256562004269
Media Pechuga;4;1;66.08048615234883
Blanqueta;4;1;105.38561618346424
Alón;4;1;110.61993625672017
Punta;4;1;116.22679965276252
Jamoncito;4;1;91.24921367918918
Medio Muslo;4;1;67.8403814791553
Entero;5;1;52.88604848623686
Medio Pollo;5;1;56.784639677800804
Medio Pollo Superior;5;1;56.22379536459907
Medio Pollo Inferior;5;1;63.53418218439744
Cuarto de Pollo Superior;5;1;60.37686005854813
Muslo Entero;5;1;67.96716536126729
Pechuga Completa;5;1;60.043447639852815
Ala Completa;5;1;91.42156562004267
Media Pechuga;5;1;66.41948615234882
Blanqueta;5;1;105.72461618346424
Alón;5;1;110.95893625672016
Punta;5;1;116.56579965276254
Jamoncito;5;1;91.5882136791892
Medio Muslo;5;1;68.1793814791553
Entero;6;1;53.22504848623686
Medio Pollo;6;1;57.1236396778008
Medio Pollo Superior;6;1;56.562795364599076
Medio Pollo Inferior;6;1;63.87318218439743
Cuarto de Pollo Superior;6;1;60.71586005854813
Muslo Entero;6;1;68.30616536126729
Pechuga Completa;6;1;60.38244763985281
Ala Completa;6;1;91.76056562004268
Media Pechuga;6;1;66.75848615234882
Blanqueta;6;1;106.06361618346423
Alón;6;1;111.29793625672018
Punta;6;1;116.90479965276253
Jamoncito;6;1;91.9272136791892
Medio Muslo;6;1;68.5183814791553
Entero;7;1;53.56404848623685
Medio Pollo;7;1;57.4626396778008
Medio Pollo Superior;7;1;56.901795364599074
Medio Pollo Inferior;7;1;64.21218218439743
Cuarto de Pollo Superior;7;1;61.05486005854813
Muslo Entero;7;1;68.64516536126729
Pechuga Completa;7;1;60.72144763985281
Ala Completa;7;1;92.09956562004268
Media Pechuga;7;1;67.09748615234882
Blanqueta;7;1;106.40261618346425
Alón;7;1;111.63693625672018
Punta;7;1;117.24379965276255
Jamoncito;7;1;92.26621367918919
Medio Muslo;7;1;68.8573814791553
Entero;8;1;52.76539049558631
Medio Pollo;8;1;57.2304291366715
Medio Pollo Superior;8;1;56.47236264660604
Medio Pollo Inferior;8;1;64.25239000050739
Cuarto de Pollo Superior;8;1;60.62993384599466
Muslo Entero;8;1;68.68353879508514
Pechuga Completa;8;1;60.30158967325218
Ala Completa;8;1;91.62615633155335
Media Pechuga;8;1;66.67889006178088
Blanqueta;8;1;106.00843777020073
Alón;8;1;111.06439719479481
Punta;8;1;116.55856958960686
Jamoncito;8;1;92.05469523178773
Medio Muslo;8;1;69.03767708391662
Entero;9;1;55.50340333126538
Medio Pollo;9;1;57.569429136671516
Medio Pollo Superior;9;1;56.81136264660604
