f;t;r;value
Entero;1;1;55.596
Medio Pollo;1;1;77.29199999999999
Medio Pollo Superior;1;1;416.90099461557105
Medio Pollo Inferior;1;1;81.35999999999999
Cuarto de Pollo Superior;1;1;468.06409137212796
Muslo Entero;1;1;466.14580506650213
Pechuga Completa;1;1;780.8004756783548
Ala Completa;1;1;304.10834123124886
Media Pechuga;1;1;393.2911379298129
Blanqueta;1;1;8.136
Alón;1;1;1.3559999999999999
Punta;1;1;6.378788886988536
Jamoncito;1;1;63.73199999999999
Medio Muslo;1;1;844.7559764578926
Entero;2;1;55.596
Medio Pollo;2;1;77.29199999999999
Medio Pollo Superior;2;1;98.98799999999999
Medio Pollo Inferior;2;1;550.6493888448829
Cuarto de Pollo Superior;2;1;191.3351033472704
Muslo Entero;2;1;900.2739114322274
Pechuga Completa;2;1;862.6340448156019
Ala Completa;2;1;511.3476012045369
Media Pechuga;2;1;1182.771461146819
Blanqueta;2;1;8.136
Alón;2;1;11.993841641416182
Punta;2;1;7.722480196524503
Jamoncito;2;1;63.73199999999999
Medio Muslo;2;1;85.67812474890458
Entero;3;1;377.1254046873101
Medio Pollo;3;1;77.29199999999999
Medio Pollo Superior;3;1;98.98799999999999
Medio Pollo Inferior;3;1;139.0654176101119
Cuarto de Pollo Superior;3;1;749.255657296989
Muslo Entero;3;1;625.4162980198937
Pechuga Completa;3;1;1676.8024954868488
Ala Completa;3;1;503.46891833197736
Media Pechuga;3;1;1391.5022681678463
Blanqueta;3;1;58.82029647543543
Alón;3;1;28.823308809177387
Punta;3;1;11.137483470576708
Jamoncito;3;1;63.73199999999999
Medio Muslo;3;1;75.93599999999999
Entero;4;1;597.7456344483749
Medio Pollo;4;1;393.1451375288735
Medio Pollo Superior;4;1;98.98799999999999
Medio Pollo Inferior;4;1;81.35999999999999
Cuarto de Pollo Superior;4;1;272.59159622580256
Muslo Entero;4;1;561.817409246266
Pechuga Completa;4;1;1765.8708893368057
Ala Completa;4;1;674.5810463559536
Media Pechuga;4;1;1589.3002052473446
Blanqueta;4;1;61.31519089890889
Alón;4;1;49.01685038299436
Punta;4;1;17.57203121483174
Jamoncito;4;1;63.73199999999999
Medio Muslo;4;1;798.7442869114791
Entero;5;1;623.6613953504248
Medio Pollo;5;1;900.4383645891942
Medio Pollo Superior;5;1;98.98799999999999
Medio Pollo Inferior;5;1;81.35999999999999
Cuarto de Pollo Superior;5;1;116.61599999999999
Muslo Entero;5;1;604.444389629852
Pechuga Completa;5;1;2059.1975866714097
Ala Completa;5;1;909.6506583990049
Media Pechuga;5;1;2202.3492654087077
Blanqueta;5;1;27.47118746277417
Alón;5;1;46.19334338786907
Punta;5;1;22.223730021219826
Jamoncito;5;1;166.54046459277265
Medio Muslo;5;1;386.3317473526728
Entero;6;1;880.1993569693
Medio Pollo;6;1;431.4328109747665
Medio Pollo Superior;6;1;531.0770228826542
Medio Pollo Inferior;6;1;141.32860316968157
Cuarto de Pollo Superior;6;1;116.61599999999999
Muslo Entero;6;1;1094.2055800440335
Pechuga Completa;6;1;1407.6804680024316
Ala Completa;6;1;1024.8579437848882
Media Pechuga;6;1;2083.8518880571683
Blanqueta;6;1;56.41292994310988
Alón;6;1;54.45241140982584
Punta;6;1;22.24059892966835
Jamoncito;6;1;114.10992097539967
Medio Muslo;6;1;169.5280407347205
Entero;7;1;941.843172207072
Medio Pollo;7;1;600.3627548358188
Medio Pollo Superior;7;1;102.08069127501483
Medio Pollo Inferior;7;1;212.15051880915956
Cuarto de Pollo Superior;7;1;201.126629012275
Muslo Entero;7;1;1592.572364991422
Pechuga Completa;7;1;2074.4275774856724
Ala Completa;7;1;1295.4868200354877
Media Pechuga;7;1;2881.4280321559354
Blanqueta;7;1;96.15375926097828
Alón;7;1;63.601742545571454
Punta;7;1;23.777728780945345
Jamoncito;7;1;469.74880179041224
Medio Muslo;7;1;772.632891800395
Entero;8;1;55.596
Medio Pollo;8;1;628.111241638763
Medio Pollo Superior;8;1;98.98799999999999
Medio Pollo Inferior;8;1;253.2529310933257
Cuarto de Pollo Superior;8;1;490.22588566732696
Muslo Entero;8;1;1440.2863627944907
Pechuga Completa;8;1;2632.1397598600593
Ala Completa;8;1;798.244086435517
Media Pechuga;8;1;3860.765066396855
Blanqueta;8;1;152.47086027232632
Alón;8;1;86.1205727682845
Punta;8;1;1.3559999999999999
Jamoncito;8;1;508.9101886670969
Medio Muslo;8;1;396.0085782129668
Entero;9;1;459.0906293722604
Medio Pollo;9;1;257.2428252740962
Medio Pollo Superior;9;1;816.5312145164334
Medio Pollo Inferior;9;1;704.014305208568
Cuarto de Pollo Superior;9;1;173.96952898364123
Muslo Entero;9;1;1635.392771894723
Pechuga Completa;9;1;1024.684335203925
Ala Completa;9;1;342.67445060350866
Media Pechuga;9;1;3544.9444229631463
Blanqueta;9;1;177.63030232983118
Alón;9;1;72.88271453966318
Punta;9;1;1.3559999999999999
Jamoncito;9;1;604.7360444067302
Medio Muslo;9;1;75.93599999999999
Entero;10;1;55.596
Medio Pollo;10;1;77.29199999999999
Medio Pollo Superior;10;1;333.0237411820294
Medio Pollo Inferior;10;1;1041.5964981222994
Cuarto de Pollo Superior;10;1;946.0987619344584
Muslo Entero;10;1;1819.928921940274
Pechuga Completa;10;1;1098.989140024652
Ala Completa;10;1;343.321897656887
