f;n;t;r;value
Entero;1;1;1;66.28123840530056
Medio Pollo;1;1;1;68.3447735853005
Medio Pollo Superior;1;1;1;68.7032287651132
Medio Pollo Inferior;1;1;1;73.81684179857221
Cuarto de Pollo Superior;1;1;1;72.85588101419313
Muslo Entero;1;1;1;78.25725720536941
Pechuga Completa;1;1;1;74.19874773292507
Ala Completa;1;1;1;95.52163972544722
Media Pechuga;1;1;1;80.57915201090876
Blanqueta;1;1;1;110.29175021600247
Alón;1;1;1;114.17338162837667
Punta;1;1;1;118.09724414021449
Jamoncito;1;1;1;99.03724802808013
Medio Muslo;1;1;1;80.0540569231913
Entero;1;2;1;66.28123840530056
Medio Pollo;1;2;1;68.3447735853005
Medio Pollo Superior;1;2;1;68.7032287651132
Medio Pollo Inferior;1;2;1;73.81684179857221
Cuarto de Pollo Superior;1;2;1;72.85588101419313
Muslo Entero;1;2;1;78.25725720536941
Pechuga Completa;1;2;1;74.19874773292507
Ala Completa;1;2;1;95.52163972544722
Media Pechuga;1;2;1;80.57915201090876
Blanqueta;1;2;1;110.29175021600247
Alón;1;2;1;114.17338162837667
Punta;1;2;1;118.09724414021449
Jamoncito;1;2;1;99.03724802808013
Medio Muslo;1;2;1;80.0540569231913
Entero;1;3;1;66.28123840530056
Medio Pollo;1;3;1;68.3447735853005
Medio Pollo Superior;1;3;1;68.70322876511321
Medio Pollo Inferior;1;3;1;73.81684179857221
Cuarto de Pollo Superior;1;3;1;72.85588101419313
Muslo Entero;1;3;1;78.25725720536941
Pechuga Completa;1;3;1;74.19874773292507
Ala Completa;1;3;1;95.52163972544722
Media Pechuga;1;3;1;80.57915201090876
Blanqueta;1;3;1;110.29175021600247
Alón;1;3;1;114.17338162837667
Punta;1;3;1;118.0972441402145
Jamoncito;1;3;1;99.03724802808013
Medio Muslo;1;3;1;80.0540569231913
Entero;1;4;1;66.28123840530056
Medio Pollo;1;4;1;68.3447735853005
Medio Pollo Superior;1;4;1;68.70322876511321
Medio Pollo Inferior;1;4;1;73.81684179857221
Cuarto de Pollo Superior;1;4;1;72.85588101419313
Muslo Entero;1;4;1;78.25725720536941
Pechuga Completa;1;4;1;74.19874773292507
Ala Completa;1;4;1;95.52163972544722
Media Pechuga;1;4;1;80.57915201090876
Blanqueta;1;4;1;110.29175021600247
Alón;1;4;1;114.17338162837667
Punta;1;4;1;118.09724414021449
Jamoncito;1;4;1;99.03724802808013
Medio Muslo;1;4;1;80.0540569231913
Entero;1;5;1;66.28123840530054
Medio Pollo;1;5;1;68.3447735853005
Medio Pollo Superior;1;5;1;68.70322876511321
Medio Pollo Inferior;1;5;1;73.81684179857221
Cuarto de Pollo Superior;1;5;1;72.85588101419313
Muslo Entero;1;5;1;78.25725720536941
Pechuga Completa;1;5;1;74.19874773292507
Ala Completa;1;5;1;95.52163972544722
Media Pechuga;1;5;1;80.57915201090876
Blanqueta;1;5;1;110.29175021600247
Alón;1;5;1;114.17338162837666
Punta;1;5;1;118.09724414021449
Jamoncito;1;5;1;99.03724802808013
Medio Muslo;1;5;1;80.0540569231913
Entero;1;6;1;66.28123840530056
Medio Pollo;1;6;1;68.3447735853005
Medio Pollo Superior;1;6;1;68.70322876511321
Medio Pollo Inferior;1;6;1;73.81684179857221
Cuarto de Pollo Superior;1;6;1;72.85588101419313
Muslo Entero;1;6;1;78.25725720536941
Pechuga Completa;1;6;1;74.19874773292507
Ala Completa;1;6;1;95.52163972544722
Media Pechuga;1;6;1;80.57915201090876
Blanqueta;1;6;1;110.29175021600247
Alón;1;6;1;114.17338162837667
Punta;1;6;1;118.09724414021449
Jamoncito;1;6;1;99.03724802808013
Medio Muslo;1;6;1;80.0540569231913
Entero;1;7;1;66.28123840530056
Medio Pollo;1;7;1;68.3447735853005
Medio Pollo Superior;1;7;1;68.70322876511321
Medio Pollo Inferior;1;7;1;73.81684179857221
Cuarto de Pollo Superior;1;7;1;72.85588101419313
Muslo Entero;1;7;1;78.25725720536941
Pechuga Completa;1;7;1;74.19874773292507
Ala Completa;1;7;1;95.52163972544722
Media Pechuga;1;7;1;80.57915201090876
Blanqueta;1;7;1;110.29175021600247
Alón;1;7;1;114.17338162837667
Punta;1;7;1;118.09724414021449
Jamoncito;1;7;1;99.03724802808013
Medio Muslo;1;7;1;80.0540569231913
Entero;2;8;1;64.69433739916418
Medio Pollo;2;8;1;66.75936652311175
Medio Pollo Superior;2;8;1;66.75875951302176
Medio Pollo Inferior;2;8;1;72.72532371882302
Cuarto de Pollo Superior;2;8;1;70.91207240456568
Muslo Entero;2;8;1;77.16360810494429
Pechuga Completa;2;8;1;72.0288582082278
Ala Completa;2;8;1;94.72114746607464
Media Pechuga;2;8;1;78.40545816574198
Blanqueta;2;8;1;109.49386267141067
Alón;2;8;1;113.77597288073476
Punta;2;8;1;117.97815762430447
Jamoncito;2;8;1;98.26508044821016
Medio Muslo;2;8;1;78.78789021919918
Entero;2;9;1;64.69433739916418
Medio Pollo;2;9;1;66.75936652311175
Medio Pollo Superior;2;9;1;66.75875951302176
Medio Pollo Inferior;2;9;1;72.72532371882302
Cuarto de Pollo Superior;2;9;1;70.91207240456568
Muslo Entero;2;9;1;77.16360810494429
Pechuga Completa;2;9;1;72.0288582082278
Ala Completa;2;9;1;94.72114746607465
Media Pechuga;2;9;1;78.40545816574198
Blanqueta;2;9;1;109.49386267141067
Alón;2;9;1;113.77597288073476
Punta;2;9;1;117.97815762430447
Jamoncito;2;9;1;98.26508044821016
Medio Muslo;2;9;1;78.78789021919918
Entero;2;10;1;64.69433739916418
Medio Pollo;2;10;1;66.75936652311175
Medio Pollo Superior;2;10;1;66.75875951302176
Medio Pollo Inferior;2;10;1;72.72532371882302
Cuarto de Pollo Superior;2;10;1;70.91207240456568
Muslo Entero;2;10;1;77.16360810494429
Pechuga Completa;2;10;1;72.0288582082278
Ala Completa;2;10;1;94.72114746607465
Media Pechuga;2;10;1;78.40545816574198
Blanqueta;2;10;1;109.49386267141065
Alón;2;10;1;113.77597288073476
Punta;2;10;1;117.97815762430447
Jamoncito;2;10;1;98.26508044821016
Medio Muslo;2;10;1;78.78789021919918
Entero;2;11;1;64.69433739916418
Medio Pollo;2;11;1;66.75936652311177
Medio Pollo Superior;2;11;1;66.75875951302176
Medio Pollo Inferior;2;11;1;72.72532371882302
Cuarto de Pollo Superior;2;11;1;70.91207240456568
Muslo Entero;2;11;1;77.16360810494429
Pechuga Completa;2;11;1;72.0288582082278
Ala Completa;2;11;1;94.72114746607465
Media Pechuga;2;11;1;78.40545816574198
Blanqueta;2;11;1;109.49386267141065
Alón;2;11;1;113.77597288073476
Punta;2;11;1;117.97815762430447
Jamoncito;2;11;1;98.26508044821016
Medio Muslo;2;11;1;78.7878902191992
Entero;2;12;1;64.69433739916418
Medio Pollo;2;12;1;66.75936652311177
Medio Pollo Superior;2;12;1;66.75875951302176
Medio Pollo Inferior;2;12;1;72.72532371882302
Cuarto de Pollo Superior;2;12;1;70.91207240456568
Muslo Entero;2;12;1;77.16360810494429
Pechuga Completa;2;12;1;72.02885820822779
Ala Completa;2;12;1;94.72114746607465
Media Pechuga;2;12;1;78.40545816574198
Blanqueta;2;12;1;109.49386267141065
Alón;2;12;1;113.77597288073476
Punta;2;12;1;117.97815762430447
Jamoncito;2;12;1;98.26508044821016
Medio Muslo;2;12;1;78.7878902191992
Entero;2;13;1;64.69433739916418
Medio Pollo;2;13;1;66.75936652311177
Medio Pollo Superior;2;13;1;66.75875951302176
Medio Pollo Inferior;2;13;1;72.72532371882302
Cuarto de Pollo Superior;2;13;1;70.91207240456568
Muslo Entero;2;13;1;77.16360810494429
Pechuga Completa;2;13;1;72.0288582082278
Ala Completa;2;13;1;94.72114746607465
Media Pechuga;2;13;1;78.40545816574198
Blanqueta;2;13;1;109.49386267141065
Alón;2;13;1;113.77597288073476
Punta;2;13;1;117.97815762430447
Jamoncito;2;13;1;98.26508044821016
Medio Muslo;2;13;1;78.7878902191992
Entero;2;14;1;64.69433739916418
Medio Pollo;2;14;1;66.75936652311177
Medio Pollo Superior;2;14;1;66.75875951302176
Medio Pollo Inferior;2;14;1;72.72532371882302
Cuarto de Pollo Superior;2;14;1;70.91207240456568
Muslo Entero;2;14;1;77.16360810494429
Pechuga Completa;2;14;1;72.0288582082278
Ala Completa;2;14;1;94.72114746607465
Media Pechuga;2;14;1;78.40545816574198
Blanqueta;2;14;1;109.49386267141065
Alón;2;14;1;113.77597288073476
Punta;2;14;1;117.97815762430447
Jamoncito;2;14;1;98.26508044821016
Medio Muslo;2;14;1;78.7878902191992
Entero;3;15;1;64.70084138856683
Medio Pollo;3;15;1;66.76052670964438
Medio Pollo Superior;3;15;1;67.33444764065395
Medio Pollo Inferior;3;15;1;71.93064080616725
Cuarto de Pollo Superior;3;15;1;71.48842817045373
Muslo Entero;3;15;1;76.36969525711596
Pechuga Completa;3;15;1;72.71277988215947
Ala Completa;3;15;1;94.75106506865527
Media Pechuga;3;15;1;79.09329789104885
Blanqueta;3;15;1;109.52121090337945
Alón;3;15;1;113.81297958796884
Punta;3;15;1;117.99314279264249
Jamoncito;3;15;1;97.24541096054578
Medio Muslo;3;15;1;78.11949344707824
Entero;3;16;1;64.70084138856683
Medio Pollo;3;16;1;66.76052670964438
Medio Pollo Superior;3;16;1;67.33444764065393
Medio Pollo Inferior;3;16;1;71.93064080616723
Cuarto de Pollo Superior;3;16;1;71.48842817045373
Muslo Entero;3;16;1;76.36969525711598
Pechuga Completa;3;16;1;72.71277988215947
Ala Completa;3;16;1;94.75106506865527
Media Pechuga;3;16;1;79.09329789104885
Blanqueta;3;16;1;109.52121090337945
Alón;3;16;1;113.81297958796873
Punta;3;16;1;117.99314279264249
Jamoncito;3;16;1;97.24541096054578
Medio Muslo;3;16;1;78.11949344707823
Entero;3;17;1;64.70084138856683
Medio Pollo;3;17;1;66.76052670964438
Medio Pollo Superior;3;17;1;67.33444764065393
Medio Pollo Inferior;3;17;1;71.93064080616723
Cuarto de Pollo Superior;3;17;1;71.48842817045373
Muslo Entero;3;17;1;76.36969525711598
Pechuga Completa;3;17;1;72.71277988215947
Ala Completa;3;17;1;94.75106506865527
Media Pechuga;3;17;1;79.09329789104886
Blanqueta;3;17;1;109.52121090337945
Alón;3;17;1;113.81297958796873
Punta;3;17;1;117.99314279264252
Jamoncito;3;17;1;97.24541096054578
Medio Muslo;3;17;1;78.11949344707823
Entero;3;18;1;64.70084138856683
Medio Pollo;3;18;1;66.76052670964438
Medio Pollo Superior;3;18;1;67.33444764065393
Medio Pollo Inferior;3;18;1;71.93064080616723
Cuarto de Pollo Superior;3;18;1;71.48842817045373
Muslo Entero;3;18;1;76.36969525711598
Pechuga Completa;3;18;1;72.71277988215947
Ala Completa;3;18;1;94.75106506865527
Media Pechuga;3;18;1;79.09329789104886
Blanqueta;3;18;1;109.52121090337943
Alón;3;18;1;113.81297958796873
Punta;3;18;1;117.99314279264252
Jamoncito;3;18;1;97.24541096054578
Medio Muslo;3;18;1;78.11949344707823
Entero;3;19;1;64.70084138856683
Medio Pollo;3;19;1;66.76052670964438
Medio Pollo Superior;3;19;1;67.33444764065393
Medio Pollo Inferior;3;19;1;71.93064080616723
Cuarto de Pollo Superior;3;19;1;71.48842817045373
Muslo Entero;3;19;1;76.36969525711598
Pechuga Completa;3;19;1;72.71277988215947
Ala Completa;3;19;1;94.75106506865527
Media Pechuga;3;19;1;79.09329789104886
Blanqueta;3;19;1;109.52121090337943
Alón;3;19;1;113.81297958796873
Punta;3;19;1;117.99314279264252
Jamoncito;3;19;1;97.24541096054578
Medio Muslo;3;19;1;78.11949344707821
Entero;3;20;1;64.70084138856683
Medio Pollo;3;20;1;66.76052670964438
Medio Pollo Superior;3;20;1;67.33444764065393
Medio Pollo Inferior;3;20;1;71.93064080616723
Cuarto de Pollo Superior;3;20;1;71.48842817045373
Muslo Entero;3;20;1;76.36969525711598
Pechuga Completa;3;20;1;72.71277988215947
Ala Completa;3;20;1;94.75106506865527
Media Pechuga;3;20;1;79.09329789104886
Blanqueta;3;20;1;109.52121090337943
Alón;3;20;1;113.81297958796873
Punta;3;20;1;117.99314279264252
Jamoncito;3;20;1;97.24541096054578
Medio Muslo;3;20;1;78.11949344707821
Entero;3;21;1;64.70084138856683
Medio Pollo;3;21;1;66.76052670964438
Medio Pollo Superior;3;21;1;67.33444764065393
Medio Pollo Inferior;3;21;1;71.93064080616723
Cuarto de Pollo Superior;3;21;1;71.48842817045373
Muslo Entero;3;21;1;76.36969525711598
Pechuga Completa;3;21;1;72.71277988215945
Ala Completa;3;21;1;94.75106506865527
Media Pechuga;3;21;1;79.09329789104886
Blanqueta;3;21;1;109.52121090337943
Alón;3;21;1;113.81297958796873
Punta;3;21;1;117.99314279264252
Jamoncito;3;21;1;97.24541096054578
Medio Muslo;3;21;1;78.11949344707821
Entero;4;22;1;64.78365805763256
Medio Pollo;4;22;1;66.84364240466876
Medio Pollo Superior;4;22;1;67.25801640824132
Medio Pollo Inferior;4;22;1;72.23863033854694
Cuarto de Pollo Superior;4;22;1;71.41158164283527
Muslo Entero;4;22;1;76.6776868606123
Pechuga Completa;4;22;1;72.54884500397051
Ala Completa;4;22;1;95.10104740038118
Media Pechuga;4;22;1;78.92601498071593
Blanqueta;4;22;1;109.99347964206548
Alón;4;22;1;114.00697578889849
Punta;4;22;1;118.03166229430654
Jamoncito;4;22;1;98.13386214801253
Medio Muslo;4;22;1;78.10283842382917
Entero;4;23;1;64.78365805763256
Medio Pollo;4;23;1;66.84364240466876
Medio Pollo Superior;4;23;1;67.25801640824132
Medio Pollo Inferior;4;23;1;72.23863033854693
Cuarto de Pollo Superior;4;23;1;71.41158164283527
Muslo Entero;4;23;1;76.6776868606123
Pechuga Completa;4;23;1;72.54884500397051
Ala Completa;4;23;1;95.10104740038118
Media Pechuga;4;23;1;78.92601498071593
Blanqueta;4;23;1;109.99347964206548
Alón;4;23;1;114.00697578889849
Punta;4;23;1;118.03166229430644
Jamoncito;4;23;1;98.13386214801253
Medio Muslo;4;23;1;78.10283842382918
Entero;4;24;1;64.78365805763256
Medio Pollo;4;24;1;66.84364240466876
Medio Pollo Superior;4;24;1;67.25801640824132
Medio Pollo Inferior;4;24;1;72.23863033854693
Cuarto de Pollo Superior;4;24;1;71.41158164283527
Muslo Entero;4;24;1;76.6776868606123
Pechuga Completa;4;24;1;72.54884500397051
Ala Completa;4;24;1;95.10104740038118
Media Pechuga;4;24;1;78.92601498071593
Blanqueta;4;24;1;109.99347964206548
Alón;4;24;1;114.00697578889849
Punta;4;24;1;118.03166229430644
Jamoncito;4;24;1;98.13386214801253
Medio Muslo;4;24;1;78.10283842382918
Entero;4;25;1;64.78365805763256
Medio Pollo;4;25;1;66.84364240466874
Medio Pollo Superior;4;25;1;67.25801640824132
Medio Pollo Inferior;4;25;1;72.23863033854693
Cuarto de Pollo Superior;4;25;1;71.41158164283527
Muslo Entero;4;25;1;76.6776868606123
Pechuga Completa;4;25;1;72.54884500397051
Ala Completa;4;25;1;95.10104740038118
Media Pechuga;4;25;1;78.92601498071593
Blanqueta;4;25;1;109.99347964206548
Alón;4;25;1;114.00697578889849
Punta;4;25;1;118.03166229430644
Jamoncito;4;25;1;98.13386214801253
Medio Muslo;4;25;1;78.10283842382918
Entero;4;26;1;64.78365805763255
Medio Pollo;4;26;1;66.84364240466874
Medio Pollo Superior;4;26;1;67.25801640824132
Medio Pollo Inferior;4;26;1;72.23863033854693
Cuarto de Pollo Superior;4;26;1;71.41158164283527
Muslo Entero;4;26;1;76.6776868606123
Pechuga Completa;4;26;1;72.54884500397051
Ala Completa;4;26;1;95.10104740038118
Media Pechuga;4;26;1;78.92601498071593
Blanqueta;4;26;1;109.99347964206548
Alón;4;26;1;114.00697578889849
Punta;4;26;1;118.03166229430644
Jamoncito;4;26;1;98.13386214801253
Medio Muslo;4;26;1;78.10283842382918
Entero;4;27;1;64.78365805763255
Medio Pollo;4;27;1;66.84364240466874
Medio Pollo Superior;4;27;1;67.25801640824132
Medio Pollo Inferior;4;27;1;72.23863033854693
