f;t;r;value
Entero;1;1;922.0000000000227
Medio Pollo;1;1;1021.4999999999991
Medio Pollo Superior;1;1;1258.838709676902
Medio Pollo Inferior;1;1;1118.4193548387093
Cuarto de Pollo Superior;1;1;1458.870967742445
Muslo Entero;1;1;1305.2419354842377
Pechuga Completa;1;1;1877.4193548387102
Ala Completa;1;1;810.3870967741932
Media Pechuga;1;1;2175.483870967737
Blanqueta;1;1;0.26113671274924855
Alón;1;1;0.05806451612988894
Punta;1;1;0.01720430107525317
Jamoncito;1;1;1095.4623655912628
Medio Muslo;1;1;1956.1827956986845
Entero;2;1;922.0000000000227
Medio Pollo;2;1;1021.4999999999991
Medio Pollo Superior;2;1;1258.838709676902
Medio Pollo Inferior;2;1;1118.4193548387093
Cuarto de Pollo Superior;2;1;1458.870967742445
Muslo Entero;2;1;1305.2419354842377
Pechuga Completa;2;1;1877.4193548387102
Ala Completa;2;1;810.3870967741932
Media Pechuga;2;1;2175.483870967737
Blanqueta;2;1;0.26113671274924855
Alón;2;1;0.05806451612988894
Punta;2;1;0.01720430107525317
Jamoncito;2;1;1095.4623655912628
Medio Muslo;2;1;1956.1827956986845
Entero;3;1;922.0000000000227
Medio Pollo;3;1;1021.4999999999991
Medio Pollo Superior;3;1;1258.838709676901
Medio Pollo Inferior;3;1;1118.4193548387093
Cuarto de Pollo Superior;3;1;1458.870967742445
Muslo Entero;3;1;1305.2419354842377
Pechuga Completa;3;1;1877.4193548387102
Ala Completa;3;1;810.3870967741932
Media Pechuga;3;1;2175.483870967737
Blanqueta;3;1;0.26113671274924855
Alón;3;1;0.05806451612988894
Punta;3;1;0.01720430107525317
Jamoncito;3;1;1095.4623655912628
Medio Muslo;3;1;1956.1827956986845
Entero;4;1;922.0000000000227
Medio Pollo;4;1;1021.4999999999991
Medio Pollo Superior;4;1;1258.838709676901
Medio Pollo Inferior;4;1;1118.4193548387093
Cuarto de Pollo Superior;4;1;1458.870967742445
Muslo Entero;4;1;1305.2419354842377
Pechuga Completa;4;1;1877.4193548387102
Ala Completa;4;1;810.3870967741932
Media Pechuga;4;1;2175.483870967737
Blanqueta;4;1;0.26113671274924855
Alón;4;1;0.05806451612988894
Punta;4;1;0.01720430107525317
Jamoncito;4;1;1095.4623655912628
Medio Muslo;4;1;1956.1827956986845
Entero;5;1;922.0000000000246
Medio Pollo;5;1;1021.4999999999991
Medio Pollo Superior;5;1;1258.838709676901
Medio Pollo Inferior;5;1;1118.4193548387093
Cuarto de Pollo Superior;5;1;1458.870967742445
Muslo Entero;5;1;1305.2419354842377
Pechuga Completa;5;1;1877.4193548387102
Ala Completa;5;1;810.3870967741932
Media Pechuga;5;1;2175.483870967737
Blanqueta;5;1;0.26113671274924855
Alón;5;1;0.05806451612988894
Punta;5;1;0.01720430107525317
Jamoncito;5;1;1095.4623655912628
Medio Muslo;5;1;1956.1827956986845
Entero;6;1;922.0000000000227
Medio Pollo;6;1;1021.4999999999991
Medio Pollo Superior;6;1;1258.838709676901
Medio Pollo Inferior;6;1;1118.4193548387093
Cuarto de Pollo Superior;6;1;1458.870967742445
Muslo Entero;6;1;1305.2419354842377
Pechuga Completa;6;1;1877.4193548387102
Ala Completa;6;1;810.3870967741932
Media Pechuga;6;1;2175.483870967737
Blanqueta;6;1;0.26113671274924855
Alón;6;1;0.05806451612988894
Punta;6;1;0.01720430107525317
Jamoncito;6;1;1095.4623655912628
Medio Muslo;6;1;1956.1827956986845
Entero;7;1;922.0000000000227
Medio Pollo;7;1;1021.4999999999991
Medio Pollo Superior;7;1;1258.838709676901
Medio Pollo Inferior;7;1;1118.4193548387093
Cuarto de Pollo Superior;7;1;1458.870967742445
Muslo Entero;7;1;1305.2419354842377
Pechuga Completa;7;1;1877.4193548387102
Ala Completa;7;1;810.3870967741932
Media Pechuga;7;1;2175.483870967737
Blanqueta;7;1;0.26113671274924855
Alón;7;1;0.05806451612988894
Punta;7;1;0.01720430107525317
Jamoncito;7;1;1095.4623655912628
Medio Muslo;7;1;1956.1827956986845
Entero;8;1;1052.689812819749
Medio Pollo;8;1;1150.1825992198528
Medio Pollo Superior;8;1;1414.4516129032263
Medio Pollo Inferior;8;1;1204.5801106868703
Cuarto de Pollo Superior;8;1;1610.2708878408557
Muslo Entero;8;1;1389.3223703013418
Pechuga Completa;8;1;2042.138061998211
Ala Completa;8;1;869.6853465096128
Media Pechuga;8;1;2334.617321253022
Blanqueta;8;1;58.67350154180167
Alón;8;1;28.818596297067415
Punta;8;1;8.539000984936138
Jamoncito;8;1;1151.3442513142973
Medio Muslo;8;1;2049.976918678519
Entero;9;1;1052.689812819749
Medio Pollo;9;1;1150.1825992198528
Medio Pollo Superior;9;1;1414.4516129032263
Medio Pollo Inferior;9;1;1204.5801106868703
Cuarto de Pollo Superior;9;1;1610.2708878408557
Muslo Entero;9;1;1389.3223703013418
Pechuga Completa;9;1;2042.138061998211
Ala Completa;9;1;869.6853465096119
Media Pechuga;9;1;2334.617321253022
Blanqueta;9;1;58.67350154180167
Alón;9;1;28.818596297067415
Punta;9;1;8.539000984936138
Jamoncito;9;1;1151.3442513142973
Medio Muslo;9;1;2049.976918678519
Entero;10;1;1052.689812819749
Medio Pollo;10;1;1150.1825992198528
Medio Pollo Superior;10;1;1414.4516129032263
Medio Pollo Inferior;10;1;1204.5801106868703
Cuarto de Pollo Superior;10;1;1610.2708878408557
Muslo Entero;10;1;1389.3223703013418
Pechuga Completa;10;1;2042.138061998211
Ala Completa;10;1;869.6853465096119
Media Pechuga;10;1;2334.617321253022
Blanqueta;10;1;58.67350154180258
Alón;10;1;28.818596297067415
Punta;10;1;8.539000984936138
Jamoncito;10;1;1151.3442513142973
Medio Muslo;10;1;2049.976918678519
Entero;11;1;1052.689812819749
Medio Pollo;11;1;1150.182599219852
Medio Pollo Superior;11;1;1414.4516129032263
Medio Pollo Inferior;11;1;1204.5801106868703
Cuarto de Pollo Superior;11;1;1610.2708878408557
Muslo Entero;11;1;1389.3223703013418
Pechuga Completa;11;1;2042.138061998211
Ala Completa;11;1;869.6853465096119
Media Pechuga;11;1;2334.617321253022
Blanqueta;11;1;58.67350154180258
Alón;11;1;28.818596297067415
Punta;11;1;8.539000984936138
Jamoncito;11;1;1151.3442513142973
Medio Muslo;11;1;2049.976918678518
Entero;12;1;1052.689812819749
Medio Pollo;12;1;1150.182599219852
Medio Pollo Superior;12;1;1414.4516129032263
Medio Pollo Inferior;12;1;1204.5801106868703
Cuarto de Pollo Superior;12;1;1610.2708878408557
Muslo Entero;12;1;1389.3223703013418
Pechuga Completa;12;1;2042.138061998212
Ala Completa;12;1;869.6853465096119
Media Pechuga;12;1;2334.617321253022
Blanqueta;12;1;58.67350154180258
Alón;12;1;28.818596297067415
Punta;12;1;8.539000984936138
Jamoncito;12;1;1151.3442513142973
Medio Muslo;12;1;2049.976918678518
Entero;13;1;1052.689812819749
Medio Pollo;13;1;1150.182599219852
Medio Pollo Superior;13;1;1414.4516129032263
Medio Pollo Inferior;13;1;1204.5801106868703
Cuarto de Pollo Superior;13;1;1610.2708878408557
Muslo Entero;13;1;1389.3223703013418
Pechuga Completa;13;1;2042.138061998211
Ala Completa;13;1;869.6853465096119
Media Pechuga;13;1;2334.617321253022
Blanqueta;13;1;58.67350154180258
Alón;13;1;28.818596297067415
Punta;13;1;8.539000984936138
Jamoncito;13;1;1151.3442513142973
Medio Muslo;13;1;2049.976918678518
Entero;14;1;1052.689812819749
Medio Pollo;14;1;1150.182599219852
Medio Pollo Superior;14;1;1414.4516129032263
Medio Pollo Inferior;14;1;1204.5801106868703
Cuarto de Pollo Superior;14;1;1610.2708878408557
Muslo Entero;14;1;1389.3223703013418
Pechuga Completa;14;1;2042.138061998211
Ala Completa;14;1;869.6853465096119
Media Pechuga;14;1;2334.617321253022
Blanqueta;14;1;58.67350154180258
Alón;14;1;28.818596297067415
Punta;14;1;8.539000984936138
Jamoncito;14;1;1151.3442513142973
Medio Muslo;14;1;2049.976918678518
Entero;15;1;1052.154174393454
Medio Pollo;15;1;1150.0884304589335
Medio Pollo Superior;15;1;1368.3801716616554
Medio Pollo Inferior;15;1;1267.3096995817914
Cuarto de Pollo Superior;15;1;1565.3795253520184
Muslo Entero;15;1;1450.3588923689258
Pechuga Completa;15;1;1990.2208133797112
Ala Completa;15;1;867.4691333625906
Media Pechuga;15;1;2284.2614217896516
Blanqueta;15;1;56.67137114884281
Alón;15;1;26.140415240839502
Punta;15;1;7.466666666696256
Jamoncito;15;1;1225.1378879164968
Medio Muslo;15;1;2099.4899005362586
Entero;16;1;1052.154174393454
Medio Pollo;16;1;1150.0884304589335
Medio Pollo Superior;16;1;1368.3801716616563
Medio Pollo Inferior;16;1;1267.3096995817923
Cuarto de Pollo Superior;16;1;1565.3795253520184
Muslo Entero;16;1;1450.358892368925
Pechuga Completa;16;1;1990.2208133797112
Ala Completa;16;1;867.4691333625906
Media Pechuga;16;1;2284.2614217896516
Blanqueta;16;1;56.67137114884281
Alón;16;1;26.140415240846778
Punta;16;1;7.466666666696256
Jamoncito;16;1;1225.1378879164968
Medio Muslo;16;1;2099.4899005362595
Entero;17;1;1052.154174393454
Medio Pollo;17;1;1150.0884304589335
Medio Pollo Superior;17;1;1368.3801716616563
Medio Pollo Inferior;17;1;1267.3096995817923
Cuarto de Pollo Superior;17;1;1565.3795253520184
Muslo Entero;17;1;1450.358892368925
Pechuga Completa;17;1;1990.2208133797112
Ala Completa;17;1;867.4691333625906
Media Pechuga;17;1;2284.2614217896507
Blanqueta;17;1;56.67137114884281
Alón;17;1;26.140415240846778
Punta;17;1;7.466666666694437
Jamoncito;17;1;1225.1378879164968
Medio Muslo;17;1;2099.4899005362595
Entero;18;1;1052.154174393454
Medio Pollo;18;1;1150.0884304589335
Medio Pollo Superior;18;1;1368.3801716616563
Medio Pollo Inferior;18;1;1267.3096995817923
Cuarto de Pollo Superior;18;1;1565.3795253520184
Muslo Entero;18;1;1450.358892368925
Pechuga Completa;18;1;1990.2208133797112
Ala Completa;18;1;867.4691333625906
Media Pechuga;18;1;2284.2614217896507
Blanqueta;18;1;56.67137114884554
Alón;18;1;26.140415240846778
Punta;18;1;7.466666666694437
Jamoncito;18;1;1225.1378879164968
Medio Muslo;18;1;2099.4899005362595
Entero;19;1;1052.154174393454
Medio Pollo;19;1;1150.0884304589335
Medio Pollo Superior;19;1;1368.3801716616563
Medio Pollo Inferior;19;1;1267.3096995817923
Cuarto de Pollo Superior;19;1;1565.3795253520184
Muslo Entero;19;1;1450.358892368925
Pechuga Completa;19;1;1990.2208133797112
Ala Completa;19;1;867.4691333625906
Media Pechuga;19;1;2284.2614217896507
Blanqueta;19;1;56.67137114884554
Alón;19;1;26.140415240846778
Punta;19;1;7.466666666694437
Jamoncito;19;1;1225.1378879164968
Medio Muslo;19;1;2099.4899005362613
Entero;20;1;1052.154174393454
Medio Pollo;20;1;1150.0884304589335
Medio Pollo Superior;20;1;1368.3801716616563
Medio Pollo Inferior;20;1;1267.3096995817923
Cuarto de Pollo Superior;20;1;1565.3795253520184
Muslo Entero;20;1;1450.358892368925
Pechuga Completa;20;1;1990.2208133797112
Ala Completa;20;1;867.4691333625906
Media Pechuga;20;1;2284.2614217896507
Blanqueta;20;1;56.67137114884554
Alón;20;1;26.140415240846778
Punta;20;1;7.466666666694437
Jamoncito;20;1;1225.1378879164968
Medio Muslo;20;1;2099.4899005362613
Entero;21;1;1052.154174393454
Medio Pollo;21;1;1150.0884304589335
Medio Pollo Superior;21;1;1368.3801716616563
Medio Pollo Inferior;21;1;1267.3096995817923
Cuarto de Pollo Superior;21;1;1565.3795253520184
Muslo Entero;21;1;1450.358892368925
Pechuga Completa;21;1;1990.2208133797121
Ala Completa;21;1;867.4691333625906
Media Pechuga;21;1;2284.2614217896507
Blanqueta;21;1;56.67137114884554
Alón;21;1;26.140415240846778
Punta;21;1;7.466666666694437
Jamoncito;21;1;1225.1378879164968
Medio Muslo;21;1;2099.4899005362613
Entero;22;1;1045.3337773197218
Medio Pollo;22;1;1143.3421859601012
Medio Pollo Superior;22;1;1374.4968464098438
Medio Pollo Inferior;22;1;1242.9980446532227
Cuarto de Pollo Superior;22;1;1571.364969640952
Muslo Entero;22;1;1426.6803030189021
Pechuga Completa;22;1;2002.6652907995476
Ala Completa;22;1;841.5434114500094
Media Pechuga;22;1;2296.5079977066016
Blanqueta;22;1;22.097158218125514
Alón;22;1;12.100880541805964
Punta;22;1;4.710222252848325
Jamoncito;22;1;1160.8405397464658
Medio Muslo;22;1;2100.723658535052
Entero;23;1;1045.3337773197218
Medio Pollo;23;1;1143.3421859601012
Medio Pollo Superior;23;1;1374.4968464098438
Medio Pollo Inferior;23;1;1242.9980446532236
Cuarto de Pollo Superior;23;1;1571.364969640952
Muslo Entero;23;1;1426.6803030189021
Pechuga Completa;23;1;2002.6652907995476
Ala Completa;23;1;841.5434114500094
Media Pechuga;23;1;2296.5079977066016
Blanqueta;23;1;22.097158218125514
Alón;23;1;12.100880541805964
Punta;23;1;4.710222252855601
Jamoncito;23;1;1160.8405397464658
Medio Muslo;23;1;2100.723658535051
Entero;24;1;1045.3337773197218
Medio Pollo;24;1;1143.3421859601012
Medio Pollo Superior;24;1;1374.4968464098438
Medio Pollo Inferior;24;1;1242.9980446532236
Cuarto de Pollo Superior;24;1;1571.364969640952
Muslo Entero;24;1;1426.6803030189021
Pechuga Completa;24;1;2002.6652907995476
Ala Completa;24;1;841.5434114500094
Media Pechuga;24;1;2296.5079977066016
Blanqueta;24;1;22.097158218125514
Alón;24;1;12.100880541805964
Punta;24;1;4.710222252855601
Jamoncito;24;1;1160.8405397464658
Medio Muslo;24;1;2100.723658535051
Entero;25;1;1045.3337773197218
Medio Pollo;25;1;1143.3421859601021
Medio Pollo Superior;25;1;1374.4968464098438
Medio Pollo Inferior;25;1;1242.9980446532236
Cuarto de Pollo Superior;25;1;1571.364969640952
Muslo Entero;25;1;1426.6803030189021
Pechuga Completa;25;1;2002.6652907995476
Ala Completa;25;1;841.5434114500094
Media Pechuga;25;1;2296.5079977066016
Blanqueta;25;1;22.097158218125514
Alón;25;1;12.100880541805964
Punta;25;1;4.710222252855601
Jamoncito;25;1;1160.8405397464658
Medio Muslo;25;1;2100.723658535051
Entero;26;1;1045.3337773197236
Medio Pollo;26;1;1143.3421859601021
Medio Pollo Superior;26;1;1374.4968464098438
Medio Pollo Inferior;26;1;1242.9980446532236
Cuarto de Pollo Superior;26;1;1571.364969640952
Muslo Entero;26;1;1426.6803030189021
Pechuga Completa;26;1;2002.6652907995476
Ala Completa;26;1;841.5434114500094
Media Pechuga;26;1;2296.5079977066016
Blanqueta;26;1;22.097158218125514
Alón;26;1;12.100880541805964
Punta;26;1;4.710222252855601
Jamoncito;26;1;1160.8405397464658
Medio Muslo;26;1;2100.723658535051
Entero;27;1;1045.3337773197236
Medio Pollo;27;1;1143.3421859601021
Medio Pollo Superior;27;1;1374.4968464098438
Medio Pollo Inferior;27;1;1242.9980446532236
Cuarto de Pollo Superior;27;1;1571.364969640952
Muslo Entero;27;1;1426.6803030189021
Pechuga Completa;27;1;2002.6652907995476
Ala Completa;27;1;841.5434114500094
Media Pechuga;27;1;2296.5079977066016
Blanqueta;27;1;22.097158218125514
Alón;27;1;12.100880541805964
Punta;27;1;4.710222252855601
Jamoncito;27;1;1160.8405397464658
Medio Muslo;27;1;2100.723658535051
Entero;28;1;1045.3337773197236
Medio Pollo;28;1;1143.3421859601021
Medio Pollo Superior;28;1;1374.4968464098438
Medio Pollo Inferior;28;1;1242.9980446532236
Cuarto de Pollo Superior;28;1;1571.364969640952
Muslo Entero;28;1;1426.6803030189021
Pechuga Completa;28;1;2002.6652907995476
Ala Completa;28;1;841.5434114500094
Media Pechuga;28;1;2296.5079977066016
Blanqueta;28;1;22.097158218126424
Alón;28;1;12.100880541805964
Punta;28;1;4.710222252855601
Jamoncito;28;1;1160.8405397464649
Medio Muslo;28;1;2100.723658535051
Entero;29;1;1055.8581834402976
Medio Pollo;29;1;1153.6166690434156
Medio Pollo Superior;29;1;1407.407129840717
Medio Pollo Inferior;29;1;1222.3057271154294
Cuarto de Pollo Superior;29;1;1603.6581502405606
Muslo Entero;29;1;1406.1127853206226
Pechuga Completa;29;1;2040.8567571902759
Ala Completa;29;1;837.1971323594071
Media Pechuga;29;1;2333.2751635118057
Blanqueta;29;1;19.35189446151162
Alón;29;1;8.941935483870111
Punta;29;1;2.649462365590807
Jamoncito;29;1;1096.7407387993735
Medio Muslo;29;1;2107.2430304809504
Entero;30;1;1055.8581834402976
Medio Pollo;30;1;1153.6166690434156
Medio Pollo Superior;30;1;1407.407129840717
Medio Pollo Inferior;30;1;1222.3057271154294
Cuarto de Pollo Superior;30;1;1603.6581502405606
Muslo Entero;30;1;1406.1127853206226
Pechuga Completa;30;1;2040.8567571902759
Ala Completa;30;1;837.1971323594071
Media Pechuga;30;1;2333.2751635118057
Blanqueta;30;1;19.35189446151162
Alón;30;1;8.941935483870111
Punta;30;1;2.649462365590807
Jamoncito;30;1;1096.7407387993735
Medio Muslo;30;1;2107.2430304809504
Entero;31;1;1055.8581834402976
Medio Pollo;31;1;1153.6166690434156
Medio Pollo Superior;31;1;1407.407129840717
Medio Pollo Inferior;31;1;1222.3057271154294
Cuarto de Pollo Superior;31;1;1603.6581502405606
Muslo Entero;31;1;1406.1127853206226
Pechuga Completa;31;1;2040.8567571902759
Ala Completa;31;1;837.1971323594071
Media Pechuga;31;1;2333.2751635118057
Blanqueta;31;1;19.35189446151162
Alón;31;1;8.941935483870111
Punta;31;1;2.649462365590807
Jamoncito;31;1;1096.7407387993735
Medio Muslo;31;1;2107.2430304809504
Entero;32;1;1055.8581834402976
Medio Pollo;32;1;1153.6166690434138
Medio Pollo Superior;32;1;1407.407129840717
Medio Pollo Inferior;32;1;1222.3057271154294
Cuarto de Pollo Superior;32;1;1603.6581502405606
Muslo Entero;32;1;1406.1127853206226
Pechuga Completa;32;1;2040.8567571902759
Ala Completa;32;1;837.1971323594071
Media Pechuga;32;1;2333.2751635118057
Blanqueta;32;1;19.35189446151162
Alón;32;1;8.941935483870111
Punta;32;1;2.649462365590807
Jamoncito;32;1;1096.7407387993735
Medio Muslo;32;1;2107.2430304809504
Entero;33;1;1055.8581834402976
Medio Pollo;33;1;1153.616669043413
Medio Pollo Superior;33;1;1407.407129840717
Medio Pollo Inferior;33;1;1222.3057271154294
Cuarto de Pollo Superior;33;1;1603.6581502405597
Muslo Entero;33;1;1406.1127853206226
Pechuga Completa;33;1;2040.8567571902759
Ala Completa;33;1;837.1971323594071
Media Pechuga;33;1;2333.2751635118057
Blanqueta;33;1;19.35189446151162
Alón;33;1;8.941935483870111
Punta;33;1;2.649462365590807
Jamoncito;33;1;1096.7407387993744
Medio Muslo;33;1;2107.2430304809504
Entero;34;1;1055.8581834402976
Medio Pollo;34;1;1153.6166690434138
Medio Pollo Superior;34;1;1407.407129840717
Medio Pollo Inferior;34;1;1222.3057271154294
Cuarto de Pollo Superior;34;1;1603.6581502405597
Muslo Entero;34;1;1406.1127853206226
Pechuga Completa;34;1;2040.856757190275
Ala Completa;34;1;837.1971323594071
Media Pechuga;34;1;2333.2751635118057
Blanqueta;34;1;19.35189446151162
Alón;34;1;8.941935483870111
Punta;34;1;2.649462365590807
Jamoncito;34;1;1096.7407387993744
Medio Muslo;34;1;2107.2430304809504
Entero;35;1;1055.8581834402976
Medio Pollo;35;1;1153.6166690434138
Medio Pollo Superior;35;1;1407.407129840717
Medio Pollo Inferior;35;1;1222.3057271154294
Cuarto de Pollo Superior;35;1;1603.6581502405597
Muslo Entero;35;1;1406.1127853206226
Pechuga Completa;35;1;2040.856757190275
Ala Completa;35;1;837.197132359408
