t;r;value
1;1;584649.1780969546
2;1;732324.4713522554
3;1;715249.0830841826
4;1;709152.2007526747
5;1;704856.1608335985
6;1;788405.0412808667
7;1;573321.0715365553
8;1;682728.9066632021
9;1;769177.8468255864
10;1;675768.9599501969
11;1;604675.024586328
12;1;666255.9125879919
13;1;810336.3431450726
14;1;686327.8825461356
15;1;837864.0275523269
16;1;961910.3214798337
17;1;847301.7663677727
18;1;781751.7313336516
19;1;771288.777317422
20;1;820061.9224622147
21;1;760514.2710889543
22;1;732033.7565215104
23;1;733962.0991443148
24;1;744936.1517811439
25;1;600700.3820231811
26;1;758556.8471291404
27;1;634424.09349242
28;1;779108.62576121
29;1;849349.6320666261
30;1;835266.9664803277
31;1;897101.222641877
32;1;686987.3188133633
33;1;700987.5412378282
34;1;874709.0464742844
35;1;778392.2676752255
36;1;839357.657756094
37;1;742133.6908582894
38;1;737898.1111170901
39;1;723936.9380932994
40;1;783615.3159533689
41;1;694281.2303997108
42;1;807597.9065473048
43;1;811076.4903585471
44;1;776407.5954248309
45;1;886133.6343410197
46;1;864112.2667534478
47;1;750715.8300097714
48;1;798693.567690227
49;1;668189.2101517596
50;1;793396.3282808966
51;1;648875.193697147
52;1;703571.6657747149
53;1;829304.3853053256
54;1;709597.9961608272
55;1;784340.0235151078
56;1;782207.4407757642
57;1;783082.4333239335
58;1;881706.8847102532
59;1;805178.3763854678
60;1;741866.9132628704
61;1;793805.7620507346
62;1;634309.809735588
63;1;794338.7414476387
64;1;723622.6998317627
65;1;803359.4052358822
66;1;690199.1824886577
67;1;698143.6979278796
68;1;816652.8495479411
69;1;676117.8659308725
70;1;805323.9841803646
71;1;728545.7544203476
72;1;776521.9310159801
73;1;766091.7457982565
74;1;828125.3142093744
75;1;803080.6812356015
76;1;738428.7935994795
77;1;829476.287312833
78;1;729405.6800191308
79;1;668800.9625723738
80;1;823667.857229465
81;1;768297.4192613185
82;1;638025.149106189
83;1;743146.2406891279
84;1;782681.6950182756
85;1;787379.968705988
86;1;743134.4240641112
87;1;860221.3559865291
88;1;758811.4638326934
89;1;730942.2356875536
90;1;754824.3036463168
91;1;735999.512847934
92;1;825974.2741375386
93;1;815981.2487334714
94;1;737803.1186402868
95;1;801839.2343078909
96;1;740638.3417712478
97;1;778518.5578288089
98;1;735509.0198082291
99;1;816025.3277607649
100;1;768030.4772321027
101;1;855087.8146668627
102;1;866638.7116860854
103;1;822980.6543762235
104;1;843956.5913753642
105;1;785595.2547873732
106;1;708271.1743408525
107;1;744684.4573136385
108;1;726206.0788171911
109;1;762041.079302419
110;1;722440.7529964675
111;1;738679.7035060863
112;1;565052.3620491553
113;1;876012.7105180434
114;1;832193.5987953173
115;1;709743.1231334648
116;1;756614.9245530679
117;1;677188.0411652611
118;1;853216.6980897783
119;1;652418.3167267002
120;1;676791.8689698564
121;1;791977.5923812904
122;1;858717.9375514825
123;1;634624.4638078117
124;1;730430.640132674
125;1;844466.883499597
126;1;622385.4829909303
127;1;920758.6888686114
128;1;845322.748428718
129;1;658111.4940462732
130;1;911048.0092832682
131;1;857814.5227872826
132;1;602961.632572998
133;1;771060.9592240385
134;1;843430.0467079681
135;1;728674.3874760941
136;1;623003.9572548557
137;1;831023.8357069643
138;1;739679.9812856428
139;1;779756.8468833278
140;1;676390.6656711708
141;1;838353.3292052804
142;1;870162.3600209295
143;1;789187.241287342
144;1;772159.9550458882
145;1;758158.8610060884
146;1;749299.6796160251
147;1;814524.5178016155
148;1;737046.3201642727
149;1;749703.3204788395
150;1;704125.1483861145
151;1;740648.7874971749
152;1;843118.5134379906
