t;r;value
1;1;977992.3438193385
2;1;1208001.3642667045
3;1;1176231.795262429
4;1;1169912.9646234545
5;1;1161981.0982659815
6;1;1280364.050650049
7;1;969508.132877865
8;1;1119635.6057656666
9;1;1236710.771564587
10;1;1141991.74131738
11;1;1017336.366298039
12;1;1091219.8117160294
13;1;1284664.3776522232
14;1;1122263.9013882084
15;1;1148667.2008206667
16;1;1393284.1662125513
17;1;1206312.8059358431
18;1;1182639.0182706977
19;1;1155545.1890930682
20;1;1273529.158838902
21;1;1197906.1943533479
22;1;1201740.478290677
23;1;1281909.1405997598
24;1;1273673.1241818736
25;1;1079853.8525662494
26;1;1326875.0315313316
27;1;1109553.2745149988
28;1;1358163.315397678
29;1;1217233.7583788817
30;1;1293267.3118416625
31;1;1459068.1995439082
32;1;1090783.9681892942
33;1;1068179.4393623
34;1;1397094.4686408634
35;1;1241212.9073033263
36;1;1423954.463517894
37;1;1256179.105104832
38;1;1290612.188061451
39;1;1185863.8918746163
40;1;1356040.9459691606
41;1;1212985.0099636887
42;1;1338232.5938473248
43;1;1182738.1172806784
44;1;1140325.0566369332
45;1;1364917.281238039
46;1;1447101.9647656984
47;1;1220973.8425834663
48;1;1296554.2191088027
49;1;1133491.716398926
50;1;1323894.3702007357
51;1;1169450.2868753248
52;1;1152132.6406566566
53;1;1411876.0775714607
54;1;1167423.9086005841
55;1;1311440.650524821
56;1;1230381.7990436512
57;1;1125754.207209032
58;1;1329192.2351109285
59;1;1311525.2372952257
60;1;1226216.7117753474
61;1;1264256.0365529803
62;1;1088611.7718197387
63;1;1234732.0247309958
64;1;1186184.9626656463
65;1;1325073.6974992002
66;1;1185801.9410702058
67;1;1187909.8896072377
68;1;1337607.4928751595
69;1;1157815.5097927887
70;1;1362068.5167832866
71;1;1060123.1115604448
72;1;1141529.5323193558
73;1;1153738.6783288359
74;1;1295196.24553518
75;1;1295629.5773841871
76;1;1209067.3062444543
77;1;1360029.9430094566
78;1;1265867.3607359834
79;1;1148318.318274634
80;1;1306122.4011797933
81;1;1284952.1693827708
82;1;1092559.6335054222
83;1;1273715.6626263347
84;1;1327536.6211100933
85;1;1143418.593323169
86;1;1125307.7039755972
87;1;1328559.1158767578
88;1;1182992.688392943
89;1;1164362.791553616
90;1;1178775.9562521407
91;1;1190067.812838624
92;1;1386126.9959044643
93;1;1388949.1508272649
94;1;1311853.11825959
95;1;1323495.7302642632
96;1;1263312.3264117106
97;1;1323307.7157893314
98;1;1245538.9106517928
99;1;1194030.5896638066
100;1;1145050.9397920584
101;1;1324372.473360988
102;1;1397705.3299317607
103;1;1336206.3600525218
104;1;1427585.29239516
105;1;1318771.5390239987
106;1;1204683.3076030875
107;1;1313135.7058757318
108;1;1244258.1498313493
109;1;1223432.1993405898
110;1;1249629.8424848863
111;1;1207134.4513016022
112;1;983709.6659356651
113;1;1280822.914895277
114;1;1222466.4724715948
115;1;1181334.6220486371
116;1;1207312.6121323272
117;1;1077351.3665576072
118;1;1432860.7221713844
119;1;1038619.446579087
120;1;1101349.4467671688
121;1;1342005.341897207
122;1;1457969.3371556832
123;1;1083000.8022848836
124;1;1263665.7345986476
125;1;1453948.191379658
126;1;1057300.185388041
127;1;1288610.6977079746
128;1;1222246.1647241954
129;1;973904.1493790208
130;1;1419256.6902901111
131;1;1382704.4328701082
132;1;981189.7504995526
133;1;1297638.9668019249
134;1;1396177.6608340684
135;1;1260002.8618796547
136;1;1066493.069816878
137;1;1408749.8087076584
138;1;1262013.6015096195
139;1;1283545.7279292825
140;1;1157605.612094745
141;1;1157646.4998536757
142;1;1312075.6782006132
143;1;1162976.205609108
144;1;1197957.6668863287
145;1;1234222.249301296
146;1;1281879.7076896252
147;1;1332622.1276682932
148;1;1231316.03656598
149;1;1272391.9252830532
150;1;1168218.3642858411
151;1;1300774.2034764132
152;1;1445842.5651816037
153;1;1071511.0495407227
154;1;1245351.2155097022
155;1;1177340.1694105214
156;1;1294695.5834113113
157;1;1410030.4196355857
158;1;1320306.9897679086
159;1;1240302.2691684046
160;1;1293578.3142640349
161;1;1435285.4754992633
162;1;1447484.028210227
163;1;1196897.261370657
164;1;1119637.7284800312
165;1;1319719.807960884
166;1;1258530.7406922937
167;1;1320268.6939225076
168;1;1243352.0417437728
1;2;1073282.0754295734
2;2;1278451.2300724688
3;2;1158266.2956954585
4;2;1074828.5549039654
5;2;1037662.0181128159
6;2;1222822.372100294
7;2;1241819.2353681787
8;2;1198315.2679811264
9;2;1160739.5093205608
10;2;1105008.7438213504
11;2;1344459.9024340487
12;2;1087573.647948895
13;2;1083914.3880146798
14;2;1361080.149269285
15;2;1171633.5390092179
16;2;1331790.018587375
17;2;1429270.5852803383
18;2;1206761.613808558
19;2;1188159.1332214666
20;2;1406707.991790838
21;2;1355639.3737672681
22;2;1299642.1864834442
23;2;1111833.5868278162
24;2;1220387.3214554265
25;2;1153038.6535975777
26;2;1252400.5851559376
27;2;1497142.233074327
28;2;1149201.8880154926
29;2;1109556.295430472
30;2;1205993.8457243056
31;2;1453399.651005619
32;2;1120357.192534251
33;2;1363909.3441690835
34;2;1236337.7813763968
35;2;1403377.2100083441
36;2;1251383.9477668689
37;2;1082705.200303745
38;2;1247030.8582250176
39;2;1234411.582457748
40;2;1318485.3905604593
41;2;1179459.8128131353
42;2;1206114.5116140165
43;2;1376982.0466724753
44;2;1147834.9228584275
45;2;1180601.2441808488
46;2;1239169.391314167
47;2;1104749.4803368314
48;2;1401184.3834414738
49;2;1277414.6008206713
50;2;1125906.645855429
51;2;1150363.315918771
52;2;1224988.606381764
53;2;1315511.1964826933
54;2;1311396.590579555
55;2;1136572.9924071017
56;2;1338870.1540098994
57;2;1290194.0137953826
58;2;1280852.8489778575
59;2;1201083.223848811
60;2;1151897.2383778142
61;2;1108142.7632053667
62;2;1291218.4816129059
63;2;1196635.6090675844
64;2;1115668.0837099655
65;2;1282042.0032421036
66;2;1398791.1498201455
67;2;1249105.7290554263
68;2;1218677.6243172404
69;2;1132140.1791087044
70;2;1399956.5427728295
71;2;1157447.647594449
72;2;1212563.55044548
73;2;1258027.7591444761
74;2;982417.6908827669
75;2;1369379.6515860122
76;2;1247219.161970699
77;2;1186303.0701523812
78;2;1225630.8700906402
79;2;1180548.7221775092
80;2;1159710.7003163686
81;2;1302394.9507767567
82;2;1288908.9110747227
83;2;1391687.232740004
84;2;1211531.4811575273
85;2;1348626.877938849
86;2;1156425.5035905605
87;2;1086059.2242139657
88;2;1200850.3007017141
89;2;1261622.9749812623
90;2;1214878.9415271073
91;2;1165412.3472209075
92;2;1195435.0805739376
93;2;1301857.3610463513
94;2;1270540.2738155155
95;2;1463971.3921746917
96;2;1257097.9770786322
97;2;1361398.9329845123
98;2;1211525.5896372227
99;2;1207529.5859743226
100;2;1173736.935064097
101;2;1182747.2643168375
102;2;1177189.6924527762
103;2;1351546.5212696637
104;2;1080255.8316778645
105;2;1134878.5183984574
106;2;1122735.3659865353
107;2;1285946.4643559875
108;2;1188277.343916309
109;2;1212866.124063969
110;2;1345585.0414454588
111;2;1426502.0561516683
112;2;1222959.5149526028
113;2;1175457.9317203225
114;2;1173282.9355361299
115;2;1178900.3579504162
116;2;1140940.2741177864
117;2;1310890.292322063
118;2;1235487.9853008464
119;2;1066429.075429937
120;2;1321950.63993129
121;2;1286223.1578644281
122;2;1294045.159389979
123;2;1284899.9462607624
124;2;1139404.9377754629
125;2;1381363.3050109535
126;2;1194092.5226339793
127;2;1206733.398945224
128;2;1341616.7977457806
129;2;1276796.4060783873
130;2;1326240.9332460607
131;2;1240678.059134944
132;2;1381131.641428684
133;2;1093728.2227225306
134;2;1310772.9351517241
135;2;1465131.4725711117
136;2;1204576.436300021
137;2;1294910.8566547008
138;2;1073826.778414166
139;2;1286764.7524481625
140;2;1305633.8268012144
141;2;1230220.3050862977
142;2;1315803.7172992898
143;2;1254292.8841266758
144;2;1275305.9536917775
145;2;1152162.7103513891
146;2;1212925.1727152853
147;2;1205249.3521132611
148;2;1280038.8765854717
149;2;1282406.2248692089
150;2;1166478.6970329809
151;2;1092035.7752971768
152;2;1264937.4540771197
153;2;1377240.528108326
154;2;1167404.4831472533
155;2;1316530.1325249248
156;2;1300787.2928269461
157;2;1198043.115154576
158;2;1219101.3768462574
159;2;1196851.6103690467
160;2;1262867.594280677
161;2;1262286.9636291591
162;2;1390358.4284286615
163;2;1178347.3138597673
164;2;1345469.3159544822
165;2;1248704.7470195666
166;2;1012682.4919870885
167;2;1223382.9626017981
168;2;1442515.8027673739
1;3;1090162.8606977693
2;3;1207681.423224068
3;3;1369316.234400318
4;3;1152017.0475312504
5;3;1265013.524854239
6;3;1162764.6546047619
7;3;1114474.2570101577
8;3;1143216.2327887036
9;3;1215558.2235540962
10;3;1255291.717092857
11;3;1094861.954158474
12;3;989602.7195253149
13;3;1217443.369415403
14;3;1195604.584604099
15;3;1240069.7001353605
16;3;1323764.092968235
17;3;1128107.9455885515
18;3;1251862.7337261804
19;3;1142280.175703511
20;3;1117049.967079234
21;3;1398342.349754662
22;3;1034943.5883254757
23;3;1220358.232235955
24;3;1211252.9078458657
25;3;1185493.166782863
26;3;1234821.4578157635
27;3;1365262.1316813226
28;3;1127120.3308874003
29;3;1240021.3701928367
30;3;1052573.567922479
31;3;1229659.5725488549
32;3;1119118.9733632677
33;3;988807.3151152139
34;3;1055695.5960047592
35;3;1205548.3958000918
36;3;1161385.2828940176
37;3;1397281.1287186486
38;3;1196736.1904508248
39;3;1343629.4561035396
40;3;1396056.8305558155
41;3;1255439.0225293508
42;3;1222566.3212012737
43;3;1123993.8620533603
44;3;1271268.5687532786
45;3;1212452.0083212901
46;3;1335869.3928844626
47;3;1306317.0423402088
48;3;1297000.5866628294
49;3;1352305.8809704182
50;3;1522421.22822279
51;3;1237856.0156140465
52;3;1432381.050742938
53;3;1199370.2914597075
54;3;1090240.2042973328
55;3;1266679.847714065
56;3;1033729.929984852
57;3;1261577.818969238
58;3;1313285.8979020466
59;3;1425808.9210588182
60;3;1029022.093333734
61;3;1245913.1383862626
62;3;1283314.79598328
63;3;1369787.8854537935
64;3;1357117.5514530705
65;3;1318966.2817103914
66;3;1113818.8445191465
67;3;1234573.1788357587
68;3;1111374.3755247437
69;3;1346586.386885176
70;3;1233088.3250307338
71;3;1251466.8763125476
72;3;1128432.618101211
73;3;1410618.038765057
74;3;1226315.1455252506
75;3;1253571.0173320586
76;3;1266657.7354392915
77;3;1090792.5801431604
78;3;1190069.4952434301
79;3;1293123.472706913
80;3;1381228.2224729492
81;3;1334876.0594987362
82;3;1106614.0130352762
