f;n;t;r;value
Jamoncito;1;10;1;1376.8172043010754
Medio Muslo;1;10;1;2458.602150537633
Entero;1;11;1;1424.0
Medio Pollo;1;11;1;1516.0
Medio Pollo Superior;1;11;1;1766.322580645162
Medio Pollo Inferior;1;11;1;1571.7419354838712
Cuarto de Pollo Superior;1;11;1;1953.0
Muslo Entero;1;11;1;1747.032258064516
Pechuga Completa;1;11;1;2438.709677419356
Ala Completa;1;11;1;890.8064516129034
Media Pechuga;1;11;1;2716.6935483870966
Blanqueta;1;11;1;85.72311827956855
Alón;1;11;1;42.08225806451628
Punta;1;11;1;12.468817204300649
Jamoncito;1;11;1;1376.8172043010754
Medio Muslo;1;11;1;2458.602150537633
Entero;1;12;1;1424.0
Medio Pollo;1;12;1;1516.0
Medio Pollo Superior;1;12;1;1766.322580645162
Medio Pollo Inferior;1;12;1;1571.7419354838712
Cuarto de Pollo Superior;1;12;1;1952.709677419356
Muslo Entero;1;12;1;1747.032258064516
Pechuga Completa;1;12;1;2438.709677419356
Ala Completa;1;12;1;890.8064516129034
Media Pechuga;1;12;1;2716.935483870968
Blanqueta;1;12;1;85.75268817204324
Alón;1;12;1;42.09677419354921
Punta;1;12;1;12.473118279569462
Jamoncito;1;12;1;1376.8172043010754
Medio Muslo;1;12;1;2458.602150537633
Entero;1;13;1;1424.0
Medio Pollo;1;13;1;1516.0
Medio Pollo Superior;1;13;1;1766.322580645162
Medio Pollo Inferior;1;13;1;1571.7419354838712
Cuarto de Pollo Superior;1;13;1;1952.709677419356
Muslo Entero;1;13;1;1747.032258064516
Pechuga Completa;1;13;1;2438.709677419356
Ala Completa;1;13;1;890.8064516129034
Media Pechuga;1;13;1;2716.935483870968
Blanqueta;1;13;1;85.75268817204324
Alón;1;13;1;42.09677419354921
Punta;1;13;1;12.473118279569462
Jamoncito;1;13;1;1376.8172043010754
Medio Muslo;1;13;1;2458.602150537633
Entero;1;14;1;1424.0
Medio Pollo;1;14;1;1516.0
Medio Pollo Superior;1;14;1;1766.322580645162
Medio Pollo Inferior;1;14;1;1571.7419354838712
Cuarto de Pollo Superior;1;14;1;1952.709677419356
Muslo Entero;1;14;1;1747.032258064516
Pechuga Completa;1;14;1;2438.709677419356
Ala Completa;1;14;1;890.8064516129034
Media Pechuga;1;14;1;2716.935483870968
Blanqueta;1;14;1;85.75268817204324
Alón;1;14;1;42.09677419354921
Punta;1;14;1;12.473118279569462
Jamoncito;1;14;1;1376.8172043010754
Medio Muslo;1;14;1;2458.602150537633
Entero;1;15;1;1424.0
Medio Pollo;1;15;1;1516.0
Medio Pollo Superior;1;15;1;1766.322580645162
Medio Pollo Inferior;1;15;1;1571.7419354838712
Cuarto de Pollo Superior;1;15;1;1953.0
Muslo Entero;1;15;1;1747.032258064516
Pechuga Completa;1;15;1;2438.709677419356
Ala Completa;1;15;1;890.8064516129034
Media Pechuga;1;15;1;2716.6935483870966
Blanqueta;1;15;1;85.72311827956855
Alón;1;15;1;42.08225806451628
Punta;1;15;1;12.468817204300649
Jamoncito;1;15;1;1376.8172043010754
Medio Muslo;1;15;1;2458.602150537633
Entero;1;16;1;1424.0
Medio Pollo;1;16;1;1516.0
Medio Pollo Superior;1;16;1;1766.322580645162
Medio Pollo Inferior;1;16;1;1571.7419354838712
Cuarto de Pollo Superior;1;16;1;1953.0
Muslo Entero;1;16;1;1747.032258064516
Pechuga Completa;1;16;1;2438.709677419356
Ala Completa;1;16;1;890.8064516129034
Media Pechuga;1;16;1;2716.6935483870966
Blanqueta;1;16;1;85.72311827956855
Alón;1;16;1;42.08225806451628
Punta;1;16;1;12.468817204300649
Jamoncito;1;16;1;1376.8172043010754
Medio Muslo;1;16;1;2458.602150537633
Entero;1;17;1;1424.0
Medio Pollo;1;17;1;1516.0
Medio Pollo Superior;1;17;1;1766.322580645162
Medio Pollo Inferior;1;17;1;1571.7419354838712
Cuarto de Pollo Superior;1;17;1;1952.709677419356
Muslo Entero;1;17;1;1747.032258064516
Pechuga Completa;1;17;1;2438.709677419356
Ala Completa;1;17;1;890.8064516129034
Media Pechuga;1;17;1;2716.935483870968
Blanqueta;1;17;1;85.75268817204324
Alón;1;17;1;42.09677419354921
Punta;1;17;1;12.473118279569462
Jamoncito;1;17;1;1376.8172043010754
Medio Muslo;1;17;1;2458.602150537633
Entero;1;18;1;1423.0
Medio Pollo;1;18;1;1517.0
Medio Pollo Superior;1;18;1;1766.322580645161
Medio Pollo Inferior;1;18;1;1572.1612903225805
Cuarto de Pollo Superior;1;18;1;1952.709677419356
Muslo Entero;1;18;1;1747.032258064516
Pechuga Completa;1;18;1;2438.709677419356
Ala Completa;1;18;1;890.8064516129034
Media Pechuga;1;18;1;2716.935483870968
Blanqueta;1;18;1;85.75268817204324
Alón;1;18;1;42.09677419354921
Punta;1;18;1;12.473118279569462
Jamoncito;1;18;1;1376.666666666667
Medio Muslo;1;18;1;2458.333333333333
Entero;1;19;1;1423.0
Medio Pollo;1;19;1;1516.0
Medio Pollo Superior;1;19;1;1766.9032258064517
Medio Pollo Inferior;1;19;1;1572.1612903225805
Cuarto de Pollo Superior;1;19;1;1953.0
Muslo Entero;1;19;1;1747.032258064516
Pechuga Completa;1;19;1;2438.709677419356
Ala Completa;1;19;1;890.8064516129034
Media Pechuga;1;19;1;2716.6935483870966
Blanqueta;1;19;1;85.72311827956855
Alón;1;19;1;42.08225806451628
Punta;1;19;1;12.468817204300649
Jamoncito;1;19;1;1376.8172043010754
Medio Muslo;1;19;1;2458.602150537633
Entero;1;20;1;1423.0
Medio Pollo;1;20;1;1516.0
Medio Pollo Superior;1;20;1;1766.9032258064517
Medio Pollo Inferior;1;20;1;1572.1612903225805
Cuarto de Pollo Superior;1;20;1;1953.0
Muslo Entero;1;20;1;1747.032258064516
Pechuga Completa;1;20;1;2438.709677419356
Ala Completa;1;20;1;890.8064516129034
Media Pechuga;1;20;1;2716.6935483870966
Blanqueta;1;20;1;85.72311827956855
Alón;1;20;1;42.08225806451628
Punta;1;20;1;12.468817204300649
Jamoncito;1;20;1;1376.8172043010754
Medio Muslo;1;20;1;2458.602150537633
Entero;1;21;1;1424.0
Medio Pollo;1;21;1;1516.0
Medio Pollo Superior;1;21;1;1766.322580645162
Medio Pollo Inferior;1;21;1;1572.1612903225805
Cuarto de Pollo Superior;1;21;1;1953.2903225806458
Muslo Entero;1;21;1;1747.032258064516
Pechuga Completa;1;21;1;2438.709677419356
Ala Completa;1;21;1;890.8064516129034
Media Pechuga;1;21;1;2716.4516129032254
Blanqueta;1;21;1;85.6935483870966
Alón;1;21;1;42.067741935483355
Punta;1;21;1;12.464516129031836
Jamoncito;1;21;1;1376.666666666667
Medio Muslo;1;21;1;2458.333333333333
Entero;2;8;1;1664.2148093136784
Medio Pollo;2;8;1;1753.309047959604
Medio Pollo Superior;2;8;1;2024.1833105168025
Medio Pollo Inferior;2;8;1;1769.8322000190174
Cuarto de Pollo Superior;2;8;1;2203.7199200437008
Muslo Entero;2;8;1;1940.3202321975814
Pechuga Completa;2;8;1;2704.2188225706877
Ala Completa;2;8;1;1025.9623544450014
Media Pechuga;2;8;1;2973.3567166914963
Blanqueta;2;8;1;237.01496705038517
Alón;2;8;1;152.36255072895165
Punta;2;8;1;75.89919465015919
Jamoncito;2;8;1;1530.8377335166679
Medio Muslo;2;8;1;2660.678685444216
Entero;2;9;1;1636.8777035000003
Medio Pollo;2;9;1;1725.7934639963878
Medio Pollo Superior;2;9;1;1997.0536584860574
Medio Pollo Inferior;2;9;1;1743.1788714921013
Cuarto de Pollo Superior;2;9;1;2177.315791232275
Muslo Entero;2;9;1;1914.2576977046456
Pechuga Completa;2;9;1;2678.484958661251
Ala Completa;2;9;1;1000.8501732528157
Media Pechuga;2;9;1;2948.5389440476347
Blanqueta;2;9;1;212.1971944065217
Alón;2;9;1;127.82906893825384
Punta;2;9;1;51.64045256040117
Jamoncito;2;9;1;1506.3042517259692
Medio Muslo;2;9;1;2635.5665042520295
Entero;2;10;1;1608.9592345
Medio Pollo;2;10;1;1698.2778800331716
Medio Pollo Superior;2;10;1;1969.9240064553132
Medio Pollo Inferior;2;10;1;1716.4193548387093
Cuarto de Pollo Superior;2;10;1;2150.911662420851
Muslo Entero;2;10;1;1888.1951632117098
Pechuga Completa;2;10;1;2652.866931954718
Ala Completa;2;10;1;975.7379920606281
Media Pechuga;2;10;1;2923.721171403773
Blanqueta;2;10;1;187.37942176266097
Alón;2;10;1;103.2955871475533
Punta;2;10;1;27.381710470643156
Jamoncito;2;10;1;1481.7707699352686
Medio Muslo;2;10;1;2610.454323059843
Entero;2;11;1;1581.0407655
Medio Pollo;2;11;1;1671.0
Medio Pollo Superior;2;11;1;1942.8387096774195
Medio Pollo Inferior;2;11;1;1689.6598381853173
Cuarto de Pollo Superior;2;11;1;2124.5806451612907
Muslo Entero;2;11;1;1862.132628718773
Pechuga Completa;2;11;1;2627.133068045282
Ala Completa;2;11;1;950.6258108684415
Media Pechuga;2;11;1;2898.9033987599105
Blanqueta;2;11;1;162.56164911879932
Alón;2;11;1;78.76210535685368
Punta;2;11;1;3.1229683808851405
Jamoncito;2;11;1;1457.23728814457
Medio Muslo;2;11;1;2585.3421418676553
Entero;2;12;1;1553.1222964999997
Medio Pollo;2;12;1;1643.5
Medio Pollo Superior;2;12;1;1916.1290322580644
Medio Pollo Inferior;2;12;1;1663.1612903225805
Cuarto de Pollo Superior;2;12;1;2098.734322470229
Muslo Entero;2;12;1;1836.0700942258372
Pechuga Completa;2;12;1;2601.701605844921
Ala Completa;2;12;1;925.7419354838712
Media Pechuga;2;12;1;2874.085626116048
Blanqueta;2;12;1;137.74387647493677
Alón;2;12;1;54.22862356615224
Punta;2;12;1;2.778494623655206
Jamoncito;2;12;1;1432.7038063538703
Medio Muslo;2;12;1;2560.2299606754696
Entero;2;13;1;1526.0
Medio Pollo;2;13;1;1616.0
Medio Pollo Superior;2;13;1;1889.4193548387093
Medio Pollo Inferior;2;13;1;1636.6627424598437
Cuarto de Pollo Superior;2;13;1;2072.330193658803
Muslo Entero;2;13;1;1810.0075597329014
Pechuga Completa;2;13;1;2575.967741935484
Ala Completa;2;13;1;903.2903225806449
Media Pechuga;2;13;1;2849.2678534721863
Blanqueta;2;13;1;112.92610383107603
Alón;2;13;1;29.69514177545352
Punta;2;13;1;6.030107526881693
Jamoncito;2;13;1;1408.202224766318
Medio Muslo;2;13;1;2535.117779483282
Entero;2;14;1;1499.0
Medio Pollo;2;14;1;1589.5
Medio Pollo Superior;2;14;1;1863.8709677419356
Medio Pollo Inferior;2;14;1;1609.9032258064499
Cuarto de Pollo Superior;2;14;1;2048.225806451612
Muslo Entero;2;14;1;1783.9450252399647
Pechuga Completa;2;14;1;2550.233878026048
Ala Completa;2;14;1;887.9032258064517
Media Pechuga;2;14;1;2824.4500808283246
Blanqueta;2;14;1;88.10833118721257
Alón;2;14;1;29.003225806451155
Punta;2;14;1;8.593548387096234
Jamoncito;2;14;1;1383.6687429756184
Medio Muslo;2;14;1;2510.0055982910953
Entero;2;15;1;1472.0
Medio Pollo;2;15;1;1564.0
Medio Pollo Superior;2;15;1;1840.0645161290322
Medio Pollo Inferior;2;15;1;1583.1437091530597
Cuarto de Pollo Superior;2;15;1;2024.709677419355
Muslo Entero;2;15;1;1757.9354838709678
Pechuga Completa;2;15;1;2524.6048316513716
Ala Completa;2;15;1;879.9677419354839
Media Pechuga;2;15;1;2799.632308184462
Blanqueta;2;15;1;71.8548387096771
Alón;2;15;1;35.27419354838639
Punta;2;15;1;10.451612903225396
Jamoncito;2;15;1;1359.2043010752686
Medio Muslo;2;15;1;2484.8934170989087
Entero;2;16;1;1454.0
Medio Pollo;2;16;1;1545.5
Medio Pollo Superior;2;16;1;1818.0
Medio Pollo Inferior;2;16;1;1569.645161290322
Cuarto de Pollo Superior;2;16;1;2002.9354838709678
Muslo Entero;2;16;1;1745.145161290322
Pechuga Completa;2;16;1;2498.8709677419356
Ala Completa;2;16;1;883.4516129032254
Media Pechuga;2;16;1;2774.8145355405995
Blanqueta;2;16;1;76.34946236559153
Alón;2;16;1;37.48064516128943
Punta;2;16;1;11.105376344086835
Jamoncito;2;16;1;1369.290322580645
Medio Muslo;2;16;1;2459.781235906722
Entero;2;17;1;1440.0
Medio Pollo;2;17;1;1532.0
Medio Pollo Superior;2;17;1;1795.9354838709678
Medio Pollo Inferior;2;17;1;1568.387096774194
Cuarto de Pollo Superior;2;17;1;1981.7419354838712
Muslo Entero;2;17;1;1743.67741935484
Pechuga Completa;2;17;1;2473.1371038324987
Ala Completa;2;17;1;886.6451612903229
Media Pechuga;2;17;1;2749.996762896738
Blanqueta;2;17;1;80.43010752688133
Alón;2;17;1;39.483870967742405
Punta;2;17;1;11.69892473118307
Jamoncito;2;17;1;1374.4086021505373
Medio Muslo;2;17;1;2454.301075268817
Entero;2;18;1;1428.0
Medio Pollo;2;18;1;1520.0
Medio Pollo Superior;2;18;1;1773.8709677419356
Medio Pollo Inferior;2;18;1;1570.9032258064517
Cuarto de Pollo Superior;2;18;1;1960.2580645161288
Muslo Entero;2;18;1;1746.1935483870966
Pechuga Completa;2;18;1;2447.41935483871
Ala Completa;2;18;1;889.7419354838712
Media Pechuga;2;18;1;2725.178990252877
Blanqueta;2;18;1;84.39247311827967
Alón;2;18;1;41.42903225806367
Punta;2;18;1;12.27526881720405
Jamoncito;2;18;1;1376.2150537634407
Medio Muslo;2;18;1;2457.5268817204296
Entero;2;19;1;1424.0
Medio Pollo;2;19;1;1516.0
Medio Pollo Superior;2;19;1;1766.322580645162
Medio Pollo Inferior;2;19;1;1571.7419354838712
Cuarto de Pollo Superior;2;19;1;1952.709677419356
Muslo Entero;2;19;1;1747.032258064516
Pechuga Completa;2;19;1;2438.709677419356
Ala Completa;2;19;1;890.8064516129034
Media Pechuga;2;19;1;2716.935483870968
Blanqueta;2;19;1;85.75268817204324
Alón;2;19;1;42.09677419354921
Punta;2;19;1;12.473118279569462
Jamoncito;2;19;1;1376.8172043010754
Medio Muslo;2;19;1;2458.602150537633
Entero;2;20;1;1424.0
Medio Pollo;2;20;1;1516.0
Medio Pollo Superior;2;20;1;1766.322580645162
Medio Pollo Inferior;2;20;1;1571.7419354838712
Cuarto de Pollo Superior;2;20;1;1953.0
Muslo Entero;2;20;1;1747.032258064516
Pechuga Completa;2;20;1;2438.709677419356
Ala Completa;2;20;1;890.8064516129034
Media Pechuga;2;20;1;2716.6935483870966
Blanqueta;2;20;1;85.72311827956855
Alón;2;20;1;42.08225806451628
Punta;2;20;1;12.468817204300649
Jamoncito;2;20;1;1376.8172043010754
Medio Muslo;2;20;1;2458.602150537633
Entero;2;21;1;1424.0
Medio Pollo;2;21;1;1516.0
Medio Pollo Superior;2;21;1;1766.322580645162
Medio Pollo Inferior;2;21;1;1571.7419354838712
Cuarto de Pollo Superior;2;21;1;1952.709677419356
Muslo Entero;2;21;1;1747.032258064516
Pechuga Completa;2;21;1;2438.709677419356
Ala Completa;2;21;1;890.8064516129034
Media Pechuga;2;21;1;2716.935483870968
Blanqueta;2;21;1;85.75268817204324
Alón;2;21;1;42.09677419354921
Punta;2;21;1;12.473118279569462
Jamoncito;2;21;1;1376.8172043010754
Medio Muslo;2;21;1;2458.602150537633
Entero;2;22;1;1424.0
Medio Pollo;2;22;1;1516.0
Medio Pollo Superior;2;22;1;1766.322580645162
Medio Pollo Inferior;2;22;1;1571.7419354838712
Cuarto de Pollo Superior;2;22;1;1952.709677419356
Muslo Entero;2;22;1;1747.032258064516
Pechuga Completa;2;22;1;2438.709677419356
Ala Completa;2;22;1;890.8064516129034
Media Pechuga;2;22;1;2716.935483870968
Blanqueta;2;22;1;85.75268817204324
Alón;2;22;1;42.09677419354921
Punta;2;22;1;12.473118279569462
Jamoncito;2;22;1;1376.8172043010754
Medio Muslo;2;22;1;2458.602150537633
Entero;2;23;1;1424.0
Medio Pollo;2;23;1;1516.0
Medio Pollo Superior;2;23;1;1766.322580645162
Medio Pollo Inferior;2;23;1;1571.7419354838712
Cuarto de Pollo Superior;2;23;1;1952.709677419356
Muslo Entero;2;23;1;1747.032258064516
Pechuga Completa;2;23;1;2438.709677419356
Ala Completa;2;23;1;890.8064516129034
Media Pechuga;2;23;1;2716.935483870968
Blanqueta;2;23;1;85.75268817204324
Alón;2;23;1;42.09677419354921
Punta;2;23;1;12.473118279569462
Jamoncito;2;23;1;1376.8172043010754
Medio Muslo;2;23;1;2458.602150537633
Entero;2;24;1;1424.0
Medio Pollo;2;24;1;1516.0
Medio Pollo Superior;2;24;1;1766.322580645162
Medio Pollo Inferior;2;24;1;1571.7419354838712
Cuarto de Pollo Superior;2;24;1;1953.0
Muslo Entero;2;24;1;1747.032258064516
Pechuga Completa;2;24;1;2438.709677419356
Ala Completa;2;24;1;890.8064516129034
Media Pechuga;2;24;1;2716.6935483870966
Blanqueta;2;24;1;85.72311827956855
Alón;2;24;1;42.08225806451628
Punta;2;24;1;12.468817204300649
Jamoncito;2;24;1;1376.8172043010754
Medio Muslo;2;24;1;2458.602150537633
Entero;2;25;1;1424.0
Medio Pollo;2;25;1;1516.0
Medio Pollo Superior;2;25;1;1766.322580645161
Medio Pollo Inferior;2;25;1;1572.1612903225805
Cuarto de Pollo Superior;2;25;1;1952.709677419356
Muslo Entero;2;25;1;1747.032258064516
Pechuga Completa;2;25;1;2438.709677419356
Ala Completa;2;25;1;890.8064516129034
Media Pechuga;2;25;1;2716.935483870968
Blanqueta;2;25;1;85.75268817204324
Alón;2;25;1;42.09677419354921
Punta;2;25;1;12.473118279569462
Jamoncito;2;25;1;1376.666666666667
Medio Muslo;2;25;1;2458.333333333333
Entero;2;26;1;1424.0
Medio Pollo;2;26;1;1516.0
Medio Pollo Superior;2;26;1;1766.322580645161
Medio Pollo Inferior;2;26;1;1572.1612903225805
Cuarto de Pollo Superior;2;26;1;1952.709677419356
Muslo Entero;2;26;1;1747.032258064516
Pechuga Completa;2;26;1;2438.709677419356
Ala Completa;2;26;1;890.8064516129034
Media Pechuga;2;26;1;2716.935483870968
Blanqueta;2;26;1;85.75268817204324
Alón;2;26;1;42.09677419354921
Punta;2;26;1;12.473118279569462
Jamoncito;2;26;1;1376.666666666667
Medio Muslo;2;26;1;2458.333333333333
Entero;2;27;1;1424.0
Medio Pollo;2;27;1;1516.0
Medio Pollo Superior;2;27;1;1766.9032258064517
Medio Pollo Inferior;2;27;1;1572.1612903225805
Cuarto de Pollo Superior;2;27;1;1952.709677419356
Muslo Entero;2;27;1;1747.032258064516
Pechuga Completa;2;27;1;2438.709677419356
Ala Completa;2;27;1;890.8064516129034
Media Pechuga;2;27;1;2716.4516129032254
Blanqueta;2;27;1;85.6935483870966
Alón;2;27;1;42.067741935483355
Punta;2;27;1;12.464516129031836
Jamoncito;2;27;1;1376.666666666667
Medio Muslo;2;27;1;2458.333333333333
Entero;2;28;1;1424.0
Medio Pollo;2;28;1;1516.0
Medio Pollo Superior;2;28;1;1766.9032258064517
Medio Pollo Inferior;2;28;1;1572.1612903225805
Cuarto de Pollo Superior;2;28;1;1953.2903225806458
Muslo Entero;2;28;1;1747.032258064516
Pechuga Completa;2;28;1;2438.709677419356
Ala Completa;2;28;1;890.7096774193551
Media Pechuga;2;28;1;2715.967741935484
Blanqueta;2;28;1;85.6935483870966
Alón;2;28;1;42.067741935483355
Punta;2;28;1;12.464516129031836
Jamoncito;2;28;1;1376.666666666667
Medio Muslo;2;28;1;2458.333333333333
Entero;3;15;1;1683.9765834384752
Medio Pollo;3;15;1;1772.5641265481072
Medio Pollo Superior;3;15;1;2009.2455942888655
Medio Pollo Inferior;3;15;1;1834.4476768082586
Cuarto de Pollo Superior;3;15;1;2189.494649061562
Muslo Entero;3;15;1;2003.160280520745
Pechuga Completa;3;15;1;2690.381750730193
Ala Completa;3;15;1;1012.0283157948534
Media Pechuga;3;15;1;2960.139036297808
Blanqueta;3;15;1;221.82966201760973
Alón;3;15;1;139.88594167433166
Punta;3;15;1;68.03212666905529
Jamoncito;3;15;1;1613.6310024457225
Medio Muslo;3;15;1;2707.639236806963
Entero;3;16;1;1656.058114438475
Medio Pollo;3;16;1;1745.0485425848901
Medio Pollo Superior;3;16;1;1982.1159422581213
Medio Pollo Inferior;3;16;1;1807.6881601548666
Cuarto de Pollo Superior;3;16;1;2163.090520250137
Muslo Entero;3;16;1;1977.097746027809
Pechuga Completa;3;16;1;2664.677419354839
Ala Completa;3;16;1;986.9161346026676
Media Pechuga;3;16;1;2935.3212636539456
Blanqueta;3;16;1;197.01188937374536
Alón;3;16;1;115.35245988363386
Punta;3;16;1;43.77338457930091
Jamoncito;3;16;1;1589.0975206550202
Medio Muslo;3;16;1;2682.617183550109
Entero;3;17;1;1628.1396454384758
Medio Pollo;3;17;1;1717.532958621673
Medio Pollo Superior;3;17;1;1954.9862902273753
Medio Pollo Inferior;3;17;1;1780.9286435014765
Cuarto de Pollo Superior;3;17;1;2136.6863914387113
Muslo Entero;3;17;1;1951.0352115348715
Pechuga Completa;3;17;1;2639.012079128429
Ala Completa;3;17;1;961.8039534104782
Media Pechuga;3;17;1;2910.503491010084
Blanqueta;3;17;1;172.19411672988372
Alón;3;17;1;90.81897809293514
Punta;3;17;1;19.514642489542894
Jamoncito;3;17;1;1564.5640388643224
Medio Muslo;3;17;1;2657.5050023579224
Entero;3;18;1;1600.2211764384756
Medio Pollo;3;18;1;1690.2577919816076
Medio Pollo Superior;3;18;1;1928.322580645162
Medio Pollo Inferior;3;18;1;1754.1691268480836
Cuarto de Pollo Superior;3;18;1;2110.354838709678
Muslo Entero;3;18;1;1924.9726770419356
Pechuga Completa;3;18;1;2613.278215218993
Ala Completa;3;18;1;937.1612903225805
Media Pechuga;3;18;1;2885.6857183662205
Blanqueta;3;18;1;147.37634408602207
Alón;3;18;1;66.2854963022346
Punta;3;18;1;0.602150537633861
