t;r;value
91;2;389461.21624545957
92;2;381994.9047873647
93;2;402427.36635931546
94;2;409839.96559693164
95;2;501271.9493860829
96;2;379497.4070271129
97;2;452560.46678171545
98;2;371209.4159584137
99;2;523461.91814839287
100;2;444488.2116871334
101;2;471512.0793480569
102;2;390158.2829734195
103;2;458086.64729816414
104;2;345837.24433065276
105;2;355720.4916037447
106;2;350875.10860829806
107;2;411376.27578897576
108;2;376086.90222198993
109;2;424161.76459637133
110;2;449513.8944575636
111;2;482141.0080493971
112;2;406021.42292695655
113;2;480124.9003713418
114;2;461840.57780550205
115;2;436887.55342440057
116;2;391967.5985548613
117;2;432129.581296052
118;2;408029.17415719724
119;2;321076.8464225453
120;2;436897.59144396114
121;2;413739.35279616475
122;2;430101.8244161674
123;2;419469.1938321305
124;2;363517.37308989384
125;2;441705.7833736525
126;2;394531.76305466786
127;2;507326.7579784971
128;2;522655.00579300337
129;2;476946.8229619077
130;2;501552.15097003395
131;2;448790.6933735032
132;2;461736.669206826
133;2;334177.6409888458
134;2;436937.86895502254
135;2;462084.62036342337
136;2;397261.4771774074
137;2;398763.5308350363
138;2;328184.6355999786
139;2;446979.9174165116
140;2;466366.252968873
141;2;506045.7742704407
142;2;439666.7568527604
143;2;484510.2087414196
144;2;454976.0614991902
145;2;388619.78159886925
146;2;421711.13050626277
147;2;403831.6148147198
148;2;422190.5732502092
149;2;405701.73763495847
150;2;394440.932456315
151;2;347665.90887429705
152;2;414747.54575354676
153;2;465077.84752253257
154;2;379493.2552052764
155;2;521670.7211000211
156;2;518912.21293676493
157;2;469843.10712992994
158;2;429043.27295598027
159;2;387115.35154595174
160;2;411366.46991206903
161;2;422367.29619070265
162;2;450697.80727018474
163;2;374140.56010971527
164;2;450144.66310684715
165;2;404451.0560697306
166;2;339079.8967995552
167;2;396468.74004413374
168;2;481162.71525423013
1;3;361996.7579049991
2;3;399657.70880689163
3;3;480513.4999385542
4;3;376193.01198978076
5;3;438683.8781411181
6;3;431353.77517310466
7;3;377899.21873596084
8;3;395932.2237322689
9;3;389411.36510657764
10;3;392512.84369690996
11;3;356414.4474469683
12;3;339386.2100143973
13;3;398058.08250895614
14;3;389419.0281834499
15;3;552206.2209582544
16;3;539817.5298610646
17;3;383108.8168677674
18;3;435506.0351002785
19;3;358657.609560575
20;3;369805.402386636
21;3;466622.66018704383
22;3;341024.06570791703
23;3;386376.1846420992
24;3;384021.41049030755
25;3;399799.76899488637
26;3;380139.06490145775
27;3;433328.7689060732
28;3;344417.7422252541
29;3;561259.4422400211
30;3;433182.07484530215
31;3;470348.00138103706
32;3;396403.963592489
33;3;387563.7546707599
34;3;344774.44870766375
35;3;402876.2500863472
36;3;365986.34151084226
37;3;461954.86818622914
38;3;379808.01706289727
39;3;439406.83248798444
40;3;444311.6999131845
41;3;368746.6098405818
42;3;375079.86441397504
43;3;510347.92462367774
44;3;533163.5775774147
45;3;457569.47189851967
46;3;537026.8282849175
47;3;443416.39362243627
48;3;450066.54233625025
49;3;487344.20046211855
50;3;496716.2988070691
51;3;400507.607636206
52;3;461035.0228206814
53;3;395813.6567681316
54;3;363396.76663041866
55;3;408956.9081088625
56;3;346685.9110072542
57;3;526919.1623344135
58;3;499837.24391124235
59;3;469916.9599791715
60;3;419896.00739153684
61;3;394401.4736908177
62;3;386581.2739364418
63;3;474776.684965297
64;3;427189.72484872094
65;3;443886.6806154387
66;3;345777.3025708611
67;3;406448.11154697865
68;3;370741.89445453975
69;3;442915.235751038
70;3;402484.07199538226
71;3;510008.55149386136
72;3;436070.4920023214
73;3;497907.8958986944
74;3;423145.85859437246
75;3;435297.7430582648
76;3;418543.3355674094
77;3;309919.7740709268
78;3;406386.9774092036
79;3;431451.81541133556
80;3;469982.689454678
81;3;447866.26854359155
82;3;333135.2891114971
83;3;404146.10832525534
84;3;398001.95267652435
85;3;396081.49337817286
86;3;453382.09924954944
87;3;527085.5622002529
88;3;421366.61649801885
89;3;451451.4038946307
90;3;418844.9001334562
91;3;351073.6017710028
92;3;439078.3815233193
93;3;436353.37942028575
94;3;386234.23908179026
95;3;408292.1630687673
96;3;423971.5306056886
97;3;353856.2714637859
98;3;447949.0545601514
99;3;581703.5035381772
100;3;424493.2540886116
101;3;511951.2390418077
102;3;420954.54093539173
103;3;436274.3654693214
104;3;417599.5190361131
105;3;425793.0692230647
106;3;414313.2918267089
107;3;410465.8140921501
108;3;413265.2304750087
109;3;334790.6375770684
110;3;450802.3010476455
111;3;314498.07725840417
112;3;414767.7264017451
113;3;481912.97379175556
114;3;508085.79789839656
115;3;427951.75729678315
116;3;421891.2883081969
117;3;464473.88661568845
118;3;436083.56039789936
119;3;393566.93373774143
120;3;442116.3922972507
121;3;420039.2870316515
122;3;432281.3658410767
123;3;435671.0102611741
124;3;381262.2528386011
125;3;389728.49474761623
126;3;400259.17625671974
127;3;454690.8510901662
128;3;447240.5361619487
129;3;462202.10172732366
130;3;417366.0112396041
131;3;399115.2373916752
132;3;421048.0690978074
133;3;421141.94188892323
134;3;436621.0868586052
135;3;420247.3547109401
136;3;387905.40235669934
137;3;433009.69670710975
138;3;430842.27935126907
139;3;342705.58720791957
140;3;409965.0672560592
141;3;495582.4276675501
142;3;460307.4118893162
143;3;516770.05302881973
144;3;486706.220357665
145;3;438247.69468149624
146;3;407764.21779759997
147;3;422455.6818019128
148;3;445828.75262154633
149;3;407646.9688398143
150;3;459559.5736583627
151;3;365623.62298176304
152;3;326179.02942782256
153;3;307882.8896259273
154;3;422006.17711354984
155;3;553721.0917829102
156;3;560367.5585226179
157;3;414347.59539878997
158;3;434965.06718375284
159;3;397404.7272115979
160;3;468877.14980439807
161;3;379026.4628742672
162;3;384013.5793984473
163;3;359230.4301507921
164;3;383257.14860681293
165;3;466094.4802807032
166;3;456342.9698642533
167;3;447671.50889137806
168;3;373247.1410764568
1;4;392111.3693596241
2;4;351738.6795265378
3;4;427371.2206007543
4;4;370961.5132235079
5;4;473270.63374901953
6;4;432561.8325952132
7;4;392379.70918315573
8;4;478537.28897803783
9;4;336498.92660221795
10;4;367826.4704663564
11;4;310962.96656559006
12;4;381639.12649502134
13;4;354806.0454407048
14;4;447163.18586347345
15;4;520982.5136042814
16;4;473611.80831963476
17;4;373400.722341778
18;4;421337.21811523405
19;4;444248.5495141516
20;4;431555.5233803481
21;4;410698.19636557513
22;4;434860.9594114693
23;4;424420.4831412381
24;4;422415.7463648591
25;4;391944.4491586282
26;4;355022.2885873269
27;4;347491.8636418476
28;4;439374.7976789579
29;4;548517.7618200408
30;4;460954.4813128643
31;4;499968.9827934153
32;4;479951.1247788482
33;4;388589.2564757982
34;4;400715.141657104
35;4;366315.15599560225
36;4;380354.58503691806
37;4;433630.4258882961
38;4;384730.2454728969
39;4;394672.96344515076
40;4;456422.27835959144
41;4;457392.7120721874
42;4;401399.80105572933
43;4;481993.3464426814
44;4;374422.02141197695
45;4;474833.9210827729
46;4;440822.4615163124
47;4;420895.6651768008
48;4;441422.3003145813
49;4;387024.5140394901
50;4;442043.6113585188
51;4;385238.49104951334
52;4;429837.90374875296
53;4;443461.6076618532
54;4;392741.7250319245
55;4;393786.1407884598
56;4;413350.383151606
57;4;511020.555628075
58;4;460459.5992864331
59;4;447784.9485265446
60;4;494446.6986005233
61;4;435706.2703054464
62;4;353136.59993623546
63;4;384246.7237179044
64;4;342102.86221313156
65;4;366533.5099734995
66;4;395180.80554166046
67;4;445239.23018227186
68;4;359810.50119504554
69;4;407964.6508632112
70;4;384565.24335817207
71;4;593658.7561576756
72;4;498350.0594488433
73;4;547939.8368178074
74;4;438152.1043973267
75;4;446428.6080072955
76;4;390355.96146703867
77;4;381300.6538441009
78;4;381791.557043875
79;4;444109.38322906505
80;4;433113.9502431762
81;4;356238.7691116986
82;4;440822.57328335487
83;4;362214.8185012899
84;4;417779.21428695327
85;4;502485.2186316214
86;4;580755.127382757
87;4;435232.9139070269
88;4;433406.4280156217
89;4;386535.38713900954
90;4;375143.8245012579
91;4;384381.5419117447
92;4;448159.03895834996
93;4;460223.44849055243
94;4;435798.2595454722
95;4;413331.5878667175
96;4;417367.19085769437
97;4;430622.6688959744
98;4;420575.82473842177
99;4;477513.5365133899
100;4;444295.74053068395
101;4;450041.11749212124
102;4;414332.04410633194
103;4;431807.38181134785
104;4;406305.8242326975
105;4;338952.20025490207
106;4;464608.6326436594
107;4;382170.60540102405
108;4;419883.3089498466
109;4;430920.6511772182
110;4;478966.3134546476
111;4;450541.1097022302
112;4;402077.34245473595
113;4;504999.94220526604
114;4;440265.22764873714
115;4;390084.4445013452
116;4;384791.17943787854
117;4;456169.05858968047
118;4;441596.7410142285
119;4;352531.38453641837
120;4;376726.1702394254
121;4;354087.86306219525
122;4;348735.04454868997
123;4;430388.8127593729
124;4;406621.8161032971
125;4;430753.86546812387
126;4;352596.3758788149
127;4;660582.6892845627
128;4;494076.8284530595
129;4;471489.0975556192
130;4;412514.4364536001
131;4;451765.776645834
132;4;385408.18266436824
133;4;435352.3585602482
134;4;413193.22493973793
135;4;451988.95378552604
136;4;466977.94531623385
137;4;431499.8380653895
138;4;408991.2119470619
139;4;434247.71852843626
140;4;444751.79284770024
141;4;470633.3136001346
142;4;418994.0539251639
143;4;403490.66319202667
144;4;405909.3673587826
145;4;387294.73875579383
146;4;460656.31855587376
147;4;355440.16240667267
148;4;418973.60741057224
149;4;465273.451753247
150;4;432793.87608438823
151;4;403988.19776113465
152;4;357192.6832208033
153;4;409011.89681947895
154;4;354639.02879945625
155;4;553714.3392525468
156;4;527992.9734456885
157;4;461425.5277693936
158;4;498391.7943151863
159;4;341236.6807900026
160;4;438719.33900123864
161;4;437996.3134139004
162;4;344249.4587341517
163;4;423434.8380685381
164;4;374458.9367027335
165;4;366159.3586337844
166;4;411298.93688112247
167;4;390766.65583670064
168;4;396452.0122585393
1;5;380121.2180720368
2;5;372958.54030018894
3;5;392571.66433599166
4;5;479718.07309220935
5;5;416596.48353335407
6;5;410630.5654206639
7;5;436709.3541556529
8;5;448099.4806873911
9;5;361896.6933975286
10;5;383296.1506861336
11;5;366308.84005914466
12;5;471935.6044810013
13;5;492204.9078503756
14;5;338916.1465919024
15;5;388835.01625155495
16;5;474822.87134928314
17;5;456221.46626896295
18;5;393479.50274709705
19;5;456938.7382004902
20;5;363784.0816093174
21;5;384770.49584879575
22;5;458052.8004249199
23;5;381986.5800478982
24;5;439396.23337567365
25;5;422096.4795372564
26;5;450156.7647905183
27;5;395186.66977864073
28;5;430395.81651885895
29;5;483858.9354406875
30;5;391617.18988015247
31;5;520630.54525729443
32;5;403934.1024137439
33;5;424999.2448583399
34;5;394330.80419876
35;5;354005.78259877925
36;5;422253.84088682977
37;5;408931.8365398763
38;5;464969.394066052
39;5;399660.78892243834
40;5;457840.11053274834
41;5;443831.6300340271
42;5;431462.84220484924
43;5;530200.662818406
44;5;431333.38090517034
45;5;422550.17669946514
46;5;438125.69010518526
47;5;451522.8209787364
48;5;465645.697375425
49;5;401760.38586294604
50;5;404553.8819747863
51;5;384165.7686755033
52;5;397528.8288463137
53;5;383386.48213595303
54;5;444185.5105010922
55;5;403078.16853200906
56;5;373716.1166031428
57;5;519507.84820602776
58;5;410114.03771908773
59;5;479623.64504248695
60;5;422165.145810231
61;5;449752.61674086464
62;5;372951.96893791744
63;5;361292.64746569225
64;5;409694.13106916414
65;5;418485.224484863
66;5;474393.4167547542
67;5;395254.7546723646
68;5;318532.5529892556
69;5;419069.7751327791
70;5;421604.9727478288
71;5;462855.1110219376
72;5;528803.2477583494
73;5;392023.54999401164
74;5;466293.7988079581
75;5;440127.4360933472
76;5;373233.76555876614
77;5;391782.60058388393
78;5;499028.5771523416
79;5;449789.1368555015
80;5;411795.68989458407
81;5;373968.2374534372
82;5;437576.5195767991
83;5;423796.5506935666
84;5;421838.1202736343
85;5;528935.9722823317
86;5;423797.89448680484
87;5;504329.0080097193
88;5;366032.0069720049
89;5;404043.680734913
90;5;420954.278652971
91;5;408862.16571756674
92;5;433140.1865493712
93;5;386543.88927849545
94;5;435009.57732437056
95;5;395753.51317411935
96;5;355929.67889341456
97;5;373981.50699418824
98;5;406563.1704710609
99;5;485533.75847099023
100;5;508465.537574574
101;5;421559.95990651974
102;5;440465.0268868323
103;5;490792.5449678425
104;5;487384.1615692083
105;5;390660.13042573206
106;5;381542.46938641625
107;5;440933.7693868579
108;5;380190.6903463181
109;5;371456.55157669005
110;5;464979.3129813798
111;5;361192.9939881373
112;5;399622.6491525099
113;5;474159.8910375262
114;5;477129.1127609034
115;5;507755.81242385943
116;5;410353.3174616574
117;5;453164.5179392629
118;5;392407.0086460561
119;5;379300.80779182096
120;5;463289.28185478545
121;5;395615.3932594204
122;5;370975.9912101075
123;5;370956.6542674257
124;5;429875.9315893087
125;5;399657.5494928335
126;5;395797.60223984136
127;5;533982.0881068887
128;5;450360.06316776125
129;5;411245.48418184946
130;5;471402.1611914321
131;5;446901.07177539374
132;5;365233.5633321137
133;5;442608.26839107653
134;5;470656.16539474943
135;5;433953.5046576463
136;5;360798.92176064616
137;5;434756.0472983868
138;5;377542.412003035
139;5;377640.2176963283
140;5;452075.5254084865
141;5;527327.5094953992
142;5;482307.1676013672
143;5;452687.95524017524
144;5;507896.625129833
145;5;378511.39218536427
146;5;485271.6626940749
147;5;372307.3606065217
148;5;395738.00700700644
149;5;425541.7327261656
150;5;421714.2975152874
151;5;439832.98876333697
152;5;486602.5050320393
153;5;431456.78930614376
154;5;462466.59366031794
155;5;411439.5510521919
156;5;393101.2403741555
157;5;456398.7490038662
158;5;411093.7198797779
159;5;344181.9995585686
160;5;394935.4318520301
161;5;418577.0338782243
162;5;406898.6742974749
163;5;445569.70777010487
164;5;394537.2633299974
165;5;417089.5416041432
166;5;393097.252243916
167;5;353471.6972388149
168;5;325213.0067428274
1;6;382025.27272991475
2;6;367867.22242613963
3;6;381904.5970999727
4;6;472237.597004699
5;6;385630.5998279822
6;6;386589.7852306888
7;6;453417.3013899222
8;6;429367.203319123
9;6;395930.1283665002
10;6;375274.1625989581
11;6;392108.1384916056
12;6;393478.2295749483
13;6;442362.25211819983
14;6;456399.69571007934
15;6;454131.48425594607
16;6;480171.477474361
17;6;469169.7775051717
18;6;364017.82638693013
19;6;470496.95138651505
20;6;371340.949774964
21;6;463519.6458399955
22;6;373908.3031707865
23;6;338076.9389784331
24;6;443452.7146744591
25;6;394745.67504053033
26;6;364204.69317195064
27;6;449212.778328617
28;6;383823.6821714445
29;6;540375.0997936154
30;6;481168.61817258445
31;6;494182.4605339908
32;6;454529.3541715834
33;6;409654.7252123672
34;6;365592.0016326308
35;6;392657.7516411986
36;6;397607.98065003956
37;6;465692.5943864238
38;6;390005.20567019965
39;6;411808.3152101757
40;6;401297.94719503535
41;6;335853.9993184094
42;6;337481.8171048715
43;6;502405.2821400552
44;6;473995.71544348274
45;6;478575.0554525544
46;6;431756.4572701858
47;6;402241.8919246643
48;6;412411.7142252971
49;6;507061.1344907379
50;6;346387.2405946801
51;6;412998.5170345345
52;6;406757.20229715045
53;6;402051.62085452
54;6;325672.0509008521
55;6;394387.3320703129
56;6;359611.8058422057
57;6;562691.8002412234
58;6;586362.2661578668
59;6;503302.6183124132
60;6;470341.48498947296
61;6;434134.83390120865
62;6;447897.0736602502
63;6;379784.7624813736
64;6;390340.6835419426
65;6;437607.96169791697
66;6;369965.50646905537
67;6;400741.9376123204
68;6;487152.622123938
69;6;344147.5992099197
70;6;370707.9895597656
71;6;486568.8435714565
72;6;471711.22596151626
73;6;374418.085526
74;6;455523.808301826
75;6;403656.9807605622
76;6;453161.74522062036
77;6;405360.46358261426
78;6;420438.092013148
79;6;337816.84352432383
80;6;411340.0632695422
81;6;428838.4082500663
82;6;354075.4897152927
83;6;390285.13354726497
84;6;347061.42954948125
85;6;537770.0721735278
86;6;455577.7893983599
87;6;470750.68793978874
88;6;499464.8839721782
89;6;456357.8606053485
90;6;427952.46973295696
91;6;454551.6734145138
92;6;389590.2604037651
93;6;444019.7814630035
94;6;396715.9037268473
95;6;385355.4007522863
96;6;397152.7140329993
97;6;428877.13911243743
98;6;462958.4227663242
99;6;471948.408973514
100;6;506521.8526026193
101;6;454712.1700834165
102;6;411571.06035217317
103;6;393166.1940028181
104;6;477020.9630066207
105;6;391125.9032270346
106;6;413522.42687909264
107;6;409319.58982647344
108;6;321680.93025236396
109;6;358205.9756641164
110;6;405094.33328196907
111;6;394615.86367005896
112;6;439022.8837941125
113;6;494756.0477644573
114;6;455299.05895223585
115;6;500854.0649712486
116;6;499043.5053424705
117;6;412341.3842157835
118;6;432863.5404448018
119;6;450280.4235527186
120;6;415660.9624234379
121;6;428228.1935124657
122;6;484753.1849887104
123;6;370119.87098272133
124;6;363665.481811529
125;6;465501.31824570015
126;6;337938.89387410315
127;6;542953.509514021
128;6;472447.50104152627
129;6;372189.59476473986
130;6;494536.6870836286
131;6;408157.039720536
132;6;313834.0752575984
133;6;454610.7679285711
134;6;405979.91897419636
135;6;395576.5989079987
136;6;444024.57056709874
137;6;326321.80549433973
138;6;396572.5074624096
139;6;308437.13653614884
140;6;439254.6835444939
141;6;511179.781772858
142;6;486193.81921371573
143;6;437798.5950631278
144;6;445833.6004443916
145;6;389355.54179123376
146;6;454358.603932019
147;6;388010.9929342414
148;6;367511.24490023387
149;6;489972.98656004044
150;6;444117.9295418667
151;6;385569.05190585286
152;6;434576.79700406786
153;6;445392.96422297443
154;6;455267.4956856018
155;6;474828.0415625328
156;6;533008.4278349709
157;6;459516.47435851936
158;6;405716.0614043305
159;6;365036.77531575493
160;6;433348.80527411273
161;6;431041.52030523424
162;6;453539.34819804545
163;6;449288.38982923975
164;6;353860.5384376619
165;6;321417.10845640465
166;6;386594.3008714598
167;6;395825.30793849257
168;6;520042.4163158829
1;7;380600.94587079674
2;7;360158.3985288045
3;7;410491.0216799242
4;7;392484.5005582611
5;7;377962.45686954673
6;7;347395.8143204726
7;7;382425.4355397531
8;7;436226.33866017906
9;7;384271.96587781725
10;7;399607.4856427289
11;7;460294.1221091129
12;7;390864.54575766245
13;7;493819.2447903774
14;7;391052.1604528283
15;7;490872.2705177675
16;7;507689.48629338574
17;7;477918.0842007627
18;7;493975.51291976793
19;7;397542.0326778005
20;7;446420.5784077052
21;7;402115.0011084257
22;7;454400.42417892284
23;7;436678.1848066341
24;7;437884.5006669232
25;7;413047.9829440387
26;7;411619.28473170573
27;7;373554.0792582811
28;7;430367.5595586908
29;7;425103.2645993296
30;7;406007.2102365965
31;7;446962.5732605377
32;7;485966.61809517024
33;7;416473.94321087934
34;7;398990.08101699373
35;7;408302.3313308056
36;7;392767.3899822744
37;7;409958.62809518754
38;7;328513.52031947003
39;7;385159.28821181844
40;7;407120.84718180576
41;7;393197.7779377834
42;7;447154.2938052389
43;7;483929.22634545114
44;7;466526.363498584
45;7;471377.0574329633
46;7;476967.5657751463
47;7;432201.09385059535
48;7;402703.7253161294
49;7;402196.4546649085
50;7;384187.92335225176
51;7;436868.31180844555
52;7;429401.55361668166
53;7;435819.52587705484
54;7;431555.7256029929
55;7;470470.5549429741
56;7;412242.85542141466
57;7;484878.9896656268
58;7;438236.0226324187
59;7;472122.1430725971
60;7;383147.3046234108
61;7;457255.70428576064
62;7;452327.18685363885
63;7;422713.65788785176
64;7;406140.6424780478
65;7;430357.3926480054
66;7;454781.6478659869
67;7;373343.3227906454
68;7;414180.60473928554
69;7;394309.87878644746
70;7;423640.2383735618
71;7;493486.96097370726
72;7;533406.6438178222
73;7;423171.4099347665
74;7;342081.0158971227
75;7;470363.99050595326
76;7;491256.6739574987
77;7;362617.7941452101
78;7;403291.82503802504
79;7;401578.69056058076
80;7;397324.3220137139
81;7;391723.40826317103
82;7;432253.9008848457
83;7;397092.9470828438
84;7;399303.06004307914
85;7;485728.3959114037
86;7;502694.6770931679
87;7;396576.90066951717
88;7;411725.8275606128
89;7;431139.6746786145
90;7;377166.24738846224
91;7;376214.92981520656
92;7;373999.71915546694
93;7;462062.8411031507
94;7;357485.26003422466
95;7;387266.7934586493
96;7;445428.39469910547
97;7;362985.2020543221
98;7;398564.75770921155
99;7;549866.570176065
100;7;513565.49723056756
101;7;462635.90624162415
102;7;414188.0383381503
103;7;463654.34584152664
104;7;399547.2740830173
105;7;375836.6211377128
106;7;422493.6107470985
107;7;432846.43556799064
108;7;373163.0245198922
109;7;421338.15212311805
110;7;400788.13819452294
111;7;475361.199022682
112;7;373428.0527279746
113;7;490245.91455386876
114;7;382208.7474698673
115;7;465915.3912245204
116;7;444592.92109927954
117;7;458759.36410458875
118;7;436700.89648285584
119;7;386361.6666802889
120;7;363736.46112730796
121;7;380038.33430027805
122;7;448281.5415288157
123;7;361410.72717900184
124;7;435678.6237106388
125;7;412271.78404956637
126;7;402908.65527190507
127;7;555948.3040521746
128;7;532910.4276875944
129;7;503466.7175950239
130;7;499146.8013147973
131;7;403861.222757468
132;7;375578.3752413955
133;7;455571.8094206377
134;7;367502.5874122048
135;7;383256.1669949965
136;7;387762.2846227872
137;7;411273.5317308839
138;7;379008.5365094516
139;7;403396.45718875685
140;7;431571.60716620466
141;7;541968.082254434
142;7;453417.6457075147
143;7;491285.74536033766
144;7;369105.0550478664
145;7;473162.4231946588
146;7;377307.428598647
147;7;434122.3058497723
148;7;429360.45003969956
149;7;478717.96257385233
150;7;377329.32017863845
151;7;329326.43756725773
152;7;474749.3999167642
153;7;411802.1937270701
154;7;365413.4139815236
155;7;524259.7465850337
156;7;385821.98043881444
157;7;504386.8279772807
158;7;403824.41523848195
159;7;377076.36241075303
160;7;464256.6646103302
161;7;404353.2847153716
162;7;402390.7360056988
163;7;445781.3747839199
