f;t;r;value
Entero;1;1;47.20276517424721
Medio Pollo;1;1;49.26717108783455
Medio Pollo Superior;1;1;48.46243311596911
Medio Pollo Inferior;1;1;56.35685291708193
Cuarto de Pollo Superior;1;1;52.614245062678016
Muslo Entero;1;1;60.789700093630785
Pechuga Completa;1;1;51.19675392681744
Ala Completa;1;1;89.08308941200787
Media Pechuga;1;1;57.57259911731171
Blanqueta;1;1;103.10406902196165
Alón;1;1;108.97170561379767
Punta;1;1;114.97824521880257
Jamoncito;1;1;86.27921575235962
Medio Muslo;1;1;59.95618419750261
Entero;2;1;47.54176517424722
Medio Pollo;2;1;49.60617108783455
Medio Pollo Superior;2;1;48.80143311596911
Medio Pollo Inferior;2;1;56.69585291708192
Cuarto de Pollo Superior;2;1;52.95324506267802
Muslo Entero;2;1;61.12870009363078
Pechuga Completa;2;1;51.53575392681744
Ala Completa;2;1;89.42208941200785
Media Pechuga;2;1;57.9115991173117
Blanqueta;2;1;103.44306902196165
Alón;2;1;109.31070561379767
Punta;2;1;115.31724521880257
Jamoncito;2;1;86.61821575235962
Medio Muslo;2;1;60.29518419750261
Entero;3;1;47.880765174247216
Medio Pollo;3;1;49.94517108783455
Medio Pollo Superior;3;1;49.14043311596912
Medio Pollo Inferior;3;1;57.03485291708193
Cuarto de Pollo Superior;3;1;53.29224506267803
Muslo Entero;3;1;61.46770009363079
Pechuga Completa;3;1;51.87475392681744
Ala Completa;3;1;89.76108941200786
Media Pechuga;3;1;58.2505991173117
Blanqueta;3;1;103.78206902196165
Alón;3;1;109.64970561379768
Punta;3;1;115.65624521880258
Jamoncito;3;1;86.95721575235962
Medio Muslo;3;1;60.634184197502606
Entero;4;1;48.219765174247215
Medio Pollo;4;1;50.28417108783455
Medio Pollo Superior;4;1;49.479433115969115
Medio Pollo Inferior;4;1;57.37381710970786
Cuarto de Pollo Superior;4;1;53.63124506267802
Muslo Entero;4;1;61.80670009363079
Pechuga Completa;4;1;52.21375392681744
Ala Completa;4;1;90.10008941200786
Media Pechuga;4;1;58.58959911731171
Blanqueta;4;1;104.12106902196165
Alón;4;1;109.98870561379768
Punta;4;1;115.99524521880258
Jamoncito;4;1;87.29621575235961
Medio Muslo;4;1;60.973184197502604
Entero;5;1;48.55876517424722
Medio Pollo;5;1;50.62317108783455
Medio Pollo Superior;5;1;49.81843311596911
Medio Pollo Inferior;5;1;57.71281710970785
Cuarto de Pollo Superior;5;1;53.970245062678025
Muslo Entero;5;1;62.145700093630786
Pechuga Completa;5;1;52.552753926817445
Ala Completa;5;1;90.43908941200786
Media Pechuga;5;1;58.92859911731171
Blanqueta;5;1;104.46006902196164
Alón;5;1;110.32770561379768
Punta;5;1;116.3342452188026
Jamoncito;5;1;87.63521575235961
Medio Muslo;5;1;61.3121841975026
Entero;6;1;48.89776517424721
Medio Pollo;6;1;50.96217108783455
Medio Pollo Superior;6;1;50.155785936762484
Medio Pollo Inferior;6;1;58.051817109707855
Cuarto de Pollo Superior;6;1;54.30924506267803
Muslo Entero;6;1;62.48470009363078
Pechuga Completa;6;1;52.89175392681744
Ala Completa;6;1;90.77808941200786
Media Pechuga;6;1;59.267599117311704
Blanqueta;6;1;104.79906902196164
Alón;6;1;110.66670561379766
Punta;6;1;116.67324521880259
Jamoncito;6;1;87.97421575235961
Medio Muslo;6;1;61.6511841975026
Entero;7;1;49.23676517424722
Medio Pollo;7;1;51.30117108783456
Medio Pollo Superior;7;1;50.49478593676248
Medio Pollo Inferior;7;1;58.390817109707854
Cuarto de Pollo Superior;7;1;54.64824506267802
Muslo Entero;7;1;62.82370009363079
Pechuga Completa;7;1;53.23075392681744
Ala Completa;7;1;91.11708941200786
Media Pechuga;7;1;59.606599117311696
Blanqueta;7;1;105.13806902196166
Alón;7;1;111.00570561379767
Punta;7;1;117.01224521880258
Jamoncito;7;1;88.31321575235962
Medio Muslo;7;1;61.990184197502614
Entero;8;1;49.05259374559814
Medio Pollo;8;1;51.11622964597801
Medio Pollo Superior;8;1;50.04390001694275
Medio Pollo Inferior;8;1;58.5698722975733
Cuarto de Pollo Superior;8;1;54.20101894344399
Muslo Entero;8;1;63.001971807386944
Pechuga Completa;8;1;52.78585279237777
Ala Completa;8;1;90.63887377744295
Media Pechuga;8;1;59.16008736623438
Blanqueta;8;1;104.75882118647368
Alón;8;1;110.38595413603704
Punta;8;1;116.33311336267398
Jamoncito;8;1;88.36141353181334
Medio Muslo;8;1;62.24189408988888
Entero;9;1;49.391593745598136
Medio Pollo;9;1;51.45355869765394
Medio Pollo Superior;9;1;50.382900016942756
Medio Pollo Inferior;9;1;58.908872297573296
Cuarto de Pollo Superior;9;1;54.537035336242894
Muslo Entero;9;1;63.34097180738695
Pechuga Completa;9;1;53.12485279237777
Ala Completa;9;1;90.97787377744295
Media Pechuga;9;1;59.49908736623437
Blanqueta;9;1;105.09782118647367
Alón;9;1;110.72495413603706
Punta;9;1;116.67211336267398
Jamoncito;9;1;88.70041353181333
Medio Muslo;9;1;62.580894089888886
Entero;10;1;49.73059374559814
Medio Pollo;10;1;51.792558697653945
Medio Pollo Superior;10;1;50.721900016942755
Medio Pollo Inferior;10;1;59.24787229757329
Cuarto de Pollo Superior;10;1;54.8760353362429
Muslo Entero;10;1;63.67997180738695
Pechuga Completa;10;1;53.46385279237777
Ala Completa;10;1;91.31687377744295
Media Pechuga;10;1;59.838087366234376
Blanqueta;10;1;105.43682118647368
Alón;10;1;111.06395413603705
Punta;10;1;117.011113362674
Jamoncito;10;1;89.03941353181334
Medio Muslo;10;1;62.919894089888885
Entero;11;1;50.06959374559814
Medio Pollo;11;1;52.1311746997321
Medio Pollo Superior;11;1;51.06090001694275
Medio Pollo Inferior;11;1;59.586872297573294
Cuarto de Pollo Superior;11;1;55.21503533624289
Muslo Entero;11;1;64.01897180738695
Pechuga Completa;11;1;53.80285279237778
Ala Completa;11;1;91.65587377744296
Media Pechuga;11;1;60.17708736623437
Blanqueta;11;1;105.77582118647366
Alón;11;1;111.40295413603705
Punta;11;1;117.35011336267401
Jamoncito;11;1;89.37841353181334
Medio Muslo;11;1;63.258894089888884
Entero;12;1;50.40859374559815
Medio Pollo;12;1;52.4701746997321
Medio Pollo Superior;12;1;51.39990001694275
Medio Pollo Inferior;12;1;59.9258722975733
Cuarto de Pollo Superior;12;1;55.553281575585544
Muslo Entero;12;1;64.35797180738695
Pechuga Completa;12;1;54.141852792377776
Ala Completa;12;1;91.99487377744295
Media Pechuga;12;1;60.51608736623437
Blanqueta;12;1;106.11482118647366
Alón;12;1;111.74195413603705
Punta;12;1;117.68911336267401
Jamoncito;12;1;89.71741353181334
Medio Muslo;12;1;63.59789408988888
Entero;13;1;50.738838856099186
Medio Pollo;13;1;52.808886701290696
Medio Pollo Superior;13;1;51.73890001694276
Medio Pollo Inferior;13;1;60.2648722975733
Cuarto de Pollo Superior;13;1;55.89228157558555
Muslo Entero;13;1;64.69697180738694
Pechuga Completa;13;1;54.48085279237777
Ala Completa;13;1;92.33387377744296
Media Pechuga;13;1;60.85508736623437
Blanqueta;13;1;106.45382118647368
Alón;13;1;112.08095413603704
Punta;13;1;118.02811336267398
Jamoncito;13;1;90.05641353181332
Medio Muslo;13;1;63.93689408988888
Entero;14;1;51.07577133649416
Medio Pollo;14;1;53.14769470232977
Medio Pollo Superior;14;1;52.073663370409896
Medio Pollo Inferior;14;1;60.603872297573304
Cuarto de Pollo Superior;14;1;56.22784738085743
Muslo Entero;14;1;65.03597180738694
Pechuga Completa;14;1;54.819852792377766
Ala Completa;14;1;92.64103667257666
Media Pechuga;14;1;61.19408736623438
Blanqueta;14;1;106.79282118647366
Alón;14;1;112.41995413603706
Punta;14;1;118.00275954530541
Jamoncito;14;1;90.39541353181332
Medio Muslo;14;1;64.27589408988888
Entero;15;1;50.048860581348315
Medio Pollo;15;1;52.11626581103663
Medio Pollo Superior;15;1;51.66731539234015
Medio Pollo Inferior;15;1;58.70935147128536
Cuarto de Pollo Superior;15;1;55.82281120938355
Muslo Entero;15;1;63.13856817029384
Pechuga Completa;15;1;54.4721032530183
Ala Completa;15;1;91.95151308858688
Media Pechuga;15;1;60.84796620614743
Blanqueta;15;1;106.00579625983448
Alón;15;1;111.98053058552955
Punta;15;1;117.13633042911002
Jamoncito;15;1;88.00293465952356
Medio Muslo;15;1;62.65539946636215
Entero;16;1;50.38786058134831
Medio Pollo;16;1;52.45526581103664
Medio Pollo Superior;16;1;52.00631539234015
Medio Pollo Inferior;16;1;59.04835147128535
Cuarto de Pollo Superior;16;1;56.16075376834898
Muslo Entero;16;1;63.47756817029383
Pechuga Completa;16;1;54.811103253018295
Ala Completa;16;1;92.29051308858688
Media Pechuga;16;1;61.186966206147424
Blanqueta;16;1;106.34479625983448
Alón;16;1;112.31953058552955
Punta;16;1;117.47528066176713
Jamoncito;16;1;88.34193465952356
Medio Muslo;16;1;62.99439946636215
Entero;17;1;50.726860581348305
Medio Pollo;17;1;52.790406264870384
Medio Pollo Superior;17;1;52.34531539234015
Medio Pollo Inferior;17;1;59.38735147128536
Cuarto de Pollo Superior;17;1;56.496319573620866
Muslo Entero;17;1;63.81656817029383
Pechuga Completa;17;1;55.150103253018294
Ala Completa;17;1;92.62951308858688
Media Pechuga;17;1;61.52596620614743
Blanqueta;17;1;106.68379625983447
Alón;17;1;112.65853058552955
Punta;17;1;117.81427119312035
Jamoncito;17;1;88.68093465952356
Medio Muslo;17;1;63.33339946636216
Entero;18;1;51.06586058134831
Medio Pollo;18;1;53.129214265909454
Medio Pollo Superior;18;1;52.683123882257426
Medio Pollo Inferior;18;1;59.72264465327353
Cuarto de Pollo Superior;18;1;56.83531957362087
Muslo Entero;18;1;64.15556817029383
Pechuga Completa;18;1;55.489103253018285
Ala Completa;18;1;92.94934611497007
Media Pechuga;18;1;61.86496620614743
Blanqueta;18;1;107.02279625983448
Alón;18;1;112.99753058552956
Punta;18;1;117.95467578199289
Jamoncito;18;1;89.01993465952356
Medio Muslo;18;1;63.67239946636216
Entero;19;1;51.40486058134831
Medio Pollo;19;1;53.46802226694853
Medio Pollo Superior;19;1;53.01687606731678
Medio Pollo Inferior;19;1;60.06049325009827
Cuarto de Pollo Superior;19;1;57.167157955975625
Muslo Entero;19;1;64.49456817029383
Pechuga Completa;19;1;55.828103253018284
Ala Completa;19;1;93.25373636953644
Media Pechuga;19;1;62.203966206147435
Blanqueta;19;1;107.36179625983448
Alón;19;1;113.33653058552956
Punta;19;1;117.90911641625428
