t;r;value
26;2;1048683.9945515709
27;2;1172764.4971112853
28;2;1036682.199731697
29;2;944538.1539060787
30;2;1031558.5643394383
31;2;1230180.1030184857
32;2;875414.7659567251
33;2;1040673.1532665724
34;2;1049678.1524700148
35;2;1089750.0962343123
36;2;1028697.1624369482
37;2;928216.4499514819
38;2;1010420.3603267005
39;2;1045348.3795517575
40;2;1099583.8161306288
41;2;991498.9492228553
42;2;992916.5826979151
43;2;1137766.0071911458
44;2;933353.4022052484
45;2;932055.5131773558
46;2;1034812.3946104583
47;2;915385.0715956155
48;2;1130722.1914345236
49;2;1027543.0366053607
50;2;914735.7331284656
51;2;954811.5437745522
52;2;953908.6818030726
53;2;1103702.780035161
54;2;1081208.6171977385
55;2;921048.3806382084
56;2;1056184.72932424
57;2;992726.17218206
58;2;1081170.5019207273
59;2;936579.9521784566
60;2;908904.3973008152
61;2;882413.8636845263
62;2;1079942.3565448585
63;2;971881.0827345448
64;2;939182.9768251204
65;2;1036315.6716867923
66;2;1165542.613372652
67;2;995941.4145357918
68;2;933801.6386660791
69;2;967250.9692305041
70;2;1169418.6683107533
71;2;938865.8267171108
72;2;995009.418311907
73;2;1037220.1226687024
74;2;790236.4122717368
75;2;1068173.241786492
76;2;1078116.721943429
77;2;954972.6798945691
78;2;1000719.7089531578
79;2;917082.6783664832
80;2;952078.3659004921
81;2;1063211.4541006691
82;2;999265.2340773793
83;2;1125578.1424132613
84;2;992416.6907798658
85;2;1026796.6172855817
86;2;1074531.4708190975
87;2;881482.8962255883
88;2;1006693.9284117288
89;2;1040925.4074813128
90;2;1017807.5250294798
91;2;966813.2395896704
92;2;973746.8771016522
93;2;1008605.1053796336
94;2;1031148.4986442494
95;2;1150235.7077720226
96;2;1015687.3802312021
97;2;1135517.3635524798
98;2;981341.2524785819
99;2;1019839.6004553725
100;2;946128.4891123703
101;2;1003685.5075284916
102;2;933820.3734089136
103;2;1101575.549352327
104;2;853877.1580470016
105;2;867258.9407442894
106;2;924345.9352133789
107;2;1046856.47956044
108;2;988756.9154515569
109;2;947725.3835201961
110;2;1087159.3020942477
111;2;1189719.6300613424
112;2;1003589.3559619989
113;2;973135.6550383699
114;2;939991.6991073015
115;2;860403.1623540154
116;2;921964.7099203039
117;2;1072734.215342708
118;2;1001470.2024341354
119;2;863629.3532725477
120;2;1091363.0123188354
121;2;1031033.3312875546
122;2;1030219.2556360486
123;2;1046850.334557027
124;2;875128.0556872733
125;2;1133414.2032920038
126;2;980199.229827381
127;2;990208.7859399737
128;2;1088649.1446159838
129;2;1058380.839655724
130;2;1028677.0363574387
131;2;984814.9607149448
132;2;1082666.3712188199
133;2;898106.2210158202
134;2;1055264.019557877
135;2;1136233.2639455474
136;2;1020482.3521974493
137;2;1015084.9636615975
138;2;877193.2186953836
139;2;1074524.948080632
140;2;1056516.8113066982
141;2;984950.7520307061
142;2;984058.6729773163
143;2;1073739.509582295
144;2;1060752.7790484284
145;2;956593.5080853277
146;2;949525.6943991205
147;2;961875.2986545694
148;2;1094125.2529244265
149;2;1023608.7832426506
150;2;965365.904888852
151;2;902167.7301061492
152;2;1038906.9470947544
153;2;1076559.315207281
154;2;967257.7377244533
155;2;1093257.599630346
156;2;1030029.2605959813
157;2;976036.0517699433
158;2;1021073.7097534633
159;2;999569.9521742181
160;2;1016781.1894318842
161;2;1011625.1835823348
162;2;1048498.7856960315
163;2;992856.833434429
164;2;1061914.448057651
165;2;1016539.2745689285
166;2;856135.8346336
167;2;996671.6633516898
168;2;1136001.84637113
169;2;894327.4296397014
170;2;1093872.5228757754
171;2;923171.7115105746
172;2;1030122.184542125
173;2;969494.4195391907
174;2;958650.542449262
175;2;945319.4278899799
176;2;942596.3719601037
177;2;931290.7988428806
178;2;1092327.3008159718
179;2;1068198.8277615255
180;2;1007832.2638291855
181;2;1052309.4060276295
182;2;984543.825146625
183;2;1161843.3452209663
184;2;829710.2440090354
185;2;1068298.9481967925
186;2;1030307.9153109125
187;2;1073750.8239975895
188;2;883845.3324998999
189;2;1123431.2825006845
190;2;999353.3701141262
191;2;986583.8881026047
192;2;1059149.7487993015
193;2;934115.9759239616
194;2;861097.1668484377
195;2;938710.864480974
196;2;955674.3036080853
197;2;968028.9469525809
198;2;1122146.759732746
199;2;980376.077970513
200;2;1102624.930786457
201;2;941624.9253216281
202;2;1087522.647179398
203;2;1046439.0643706883
204;2;1040619.6879667767
205;2;1029855.6010735151
206;2;986532.7176959077
207;2;975373.2802602191
208;2;1130821.4319950778
209;2;915882.9306974582
210;2;954859.9440597199
1;3;1222353.4477261812
2;3;1213760.668187593
3;3;1450116.4722801205
4;3;1202148.3815888865
5;3;1269033.1401620593
6;3;1253460.1037250615
7;3;1172063.1063947147
8;3;1219401.218998331
9;3;1317065.5318049176
10;3;1369369.333824419
11;3;1144243.5513398263
12;3;1027571.8838479659
13;3;1278892.6852725316
14;3;1280248.4784872136
15;3;1070227.8997826008
16;3;1172568.9196405595
17;3;1018209.5190402383
18;3;1100107.8289985955
19;3;1044426.0720897561
20;3;974766.336393601
21;3;1219140.6785809323
22;3;942176.69488515
23;3;1075308.3956208236
24;3;1076533.1679454253
25;3;1006270.4887807878
26;3;1020532.1061363431
27;3;1166655.1735686911
28;3;969946.4634796819
29;3;1093547.878048895
30;3;880852.4864605528
31;3;1000091.4482252414
32;3;932999.4935600098
33;3;858314.5646337915
34;3;888978.3748716551
35;3;985983.0680708452
36;3;975574.9091633849
37;3;1157578.8570248026
38;3;986810.7437117957
39;3;1043915.7113004726
40;3;1174967.1208728426
41;3;1046314.7881457206
42;3;962088.670802526
43;3;956446.0630946642
44;3;1051504.7746138826
45;3;982281.079349922
46;3;1093980.1901440767
47;3;980990.1290556332
48;3;1060195.424194419
49;3;1153210.2104562377
50;3;1186006.4994666546
51;3;1039480.4542225045
52;3;1061994.9120884351
53;3;999296.5660554615
54;3;855560.4865131597
55;3;1010039.925788604
56;3;855285.2790018338
57;3;1091716.4156589017
58;3;1092960.062269751
59;3;1091685.0842406398
60;3;984210.6210726623
61;3;935420.6344879544
62;3;1026821.7914763949
63;3;1079367.7572254408
64;3;1086609.5047687055
65;3;1053444.478675715
66;3;890060.3795718858
67;3;1042612.6427623702
68;3;929441.2208195765
69;3;969808.5352454387
70;3;1027108.8156656168
71;3;1029886.3928950627
72;3;961365.6106323678
73;3;1070484.635652154
74;3;1016960.1947765065
75;3;1062716.209767577
76;3;995119.2132991139
77;3;870052.0155802759
78;3;1020167.4894146075
79;3;953084.6858384646
80;3;1186072.0650133463
81;3;969030.0839865115
82;3;869643.0272603275
83;3;995078.1560503659
84;3;975176.861103129
85;3;766195.8356627834
86;3;1014037.8219959284
87;3;1084329.6642238868
88;3;951638.6057380988
89;3;1041576.8706751864
90;3;1022121.8032080594
91;3;907262.6653733293
92;3;1064368.089868458
93;3;1109066.5566546624
94;3;1012481.8459613662
95;3;1063055.819362206
96;3;948961.3547411454
97;3;904999.026385728
98;3;1061300.3288502938
99;3;1076903.8372096485
100;3;950447.7068188958
101;3;1076728.5938286395
102;3;1019009.1263171948
103;3;1008521.3917747233
104;3;1035134.5337780418
105;3;1009930.6631453236
106;3;937837.5963456008
107;3;970367.1420393069
108;3;999829.0055979867
109;3;923283.4478080156
110;3;1023645.6724250487
111;3;844813.8822340067
112;3;986050.8106631063
113;3;988076.9460214656
114;3;1057558.8708729243
115;3;893356.4359551512
116;3;1013011.1729647295
117;3;1069261.9408407533
118;3;1053291.4620627416
119;3;1018409.0326766227
120;3;1087413.0983106922
121;3;1014075.3239726119
122;3;1102989.449283827
123;3;1097123.4369126414
124;3;955807.1539544596
125;3;989708.0361190313
126;3;1062860.3411357037
127;3;894010.4113170417
128;3;958878.8835078713
129;3;976902.7817752804
130;3;902501.6131565518
131;3;1025860.1152556476
132;3;1019812.8174643565
133;3;1045906.4266156118
134;3;1034397.0484219715
135;3;1032443.5585377777
136;3;961903.48104395
137;3;1075503.1633480273
138;3;1035633.2185966265
139;3;884662.6403745802
140;3;1043345.6167406444
141;3;934262.7240562113
142;3;1041112.8945382677
143;3;1140676.1595663712
144;3;1078924.2576634118
145;3;992367.95330407
146;3;1026599.0382675428
147;3;978815.5960844841
148;3;1092616.9939194557
149;3;981778.5104112542
150;3;1048285.9685271678
151;3;937149.8907653906
152;3;877317.0118543794
153;3;812444.7019682538
154;3;1001390.9612499613
155;3;1045656.6318440791
156;3;1141652.9927530538
157;3;967639.4679017563
158;3;927125.162498995
159;3;861011.0278005246
160;3;1084512.9874934673
161;3;1058421.8931257273
162;3;929372.5127449837
163;3;933477.3315380584
164;3;962971.8815572426
165;3;1170175.668827788
166;3;1138119.3094138647
167;3;1040148.1329163201
168;3;1031973.421082755
169;3;1069438.0871699245
170;3;1085342.517394091
171;3;1060249.2049297073
172;3;988193.6307645101
173;3;1040027.9712779225
174;3;877455.7560728774
175;3;1146889.1935479853
176;3;898716.7866704771
177;3;945895.7795551594
178;3;938249.7065604259
179;3;881228.1382806988
180;3;887340.3767230778
181;3;1017354.5082015118
182;3;974577.8199359578
183;3;856763.4773708713
184;3;1024347.5033532882
185;3;1012081.0021776125
186;3;1043844.5680296982
187;3;1045295.3052961944
188;3;1006123.1898905064
189;3;999328.691835363
190;3;1123444.1045651515
191;3;1003337.0652395189
192;3;1082958.4817706656
193;3;885643.9751512827
194;3;1111226.8458487685
195;3;1118024.8025669623
196;3;1019566.8192098963
197;3;1053407.9853157373
198;3;1121178.3723587673
199;3;944876.2084635387
200;3;1057734.3391237624
201;3;1049476.3119269393
202;3;866777.036371038
203;3;970784.4121617869
204;3;1017630.1804729848
205;3;1050852.222879026
206;3;1019564.597433642
207;3;906460.6559908085
208;3;1019127.9196652125
209;3;899856.9109648396
210;3;963110.6107048377
1;4;1197557.2802086421
2;4;998527.1806321611
3;4;1226206.6542727088
4;4;1156732.2263883862
5;4;1435571.1267653708
6;4;1365877.5634131033
7;4;1271958.0841038465
8;4;1496003.212458176
9;4;1144805.9450828875
10;4;1146901.3977249926
11;4;1016973.555439017
12;4;1155432.606277686
13;4;1211958.2545327852
14;4;1459993.884458925
15;4;1056780.1379259333
16;4;1092748.5485075002
17;4;911984.3961637203
18;4;983702.7153439583
19;4;1081960.7910297639
20;4;1145420.7462840027
21;4;1047704.9448524627
22;4;1080268.4783170056
23;4;1121150.2052245808
24;4;1210263.6631686604
25;4;1071213.1775623274
26;4;1052676.0965057774
27;4;860652.7463397853
28;4;1128715.5347062957
29;4;1082649.24799868
30;4;1018282.6548988635
31;4;1017457.8765262336
32;4;1119214.0449626104
33;4;1202868.2456770828
34;4;976819.3324357122
35;4;912536.9507985159
36;4;858089.1937236234
37;4;1030873.3576668383
38;4;1002816.2748003902
39;4;1026467.4805784931
40;4;1134527.6249468122
41;4;1194782.5420008458
42;4;957542.5655465748
43;4;980954.5152176654
44;4;847157.3706231001
45;4;1040682.629860275
46;4;992620.4211007452
47;4;1002469.359031085
48;4;1041757.9651188755
49;4;982201.0377126446
50;4;1032372.2325833202
51;4;967000.7073396955
52;4;1107682.0495429013
53;4;1078840.3930924763
54;4;1032201.2509942807
55;4;1032974.2885983484
56;4;965828.1092185373
57;4;980848.9796941436
58;4;932782.1406202274
59;4;1014227.8964848664
60;4;1118826.023306921
61;4;1066611.2531014658
62;4;857087.5946589301
63;4;924235.6026110908
64;4;839811.3601503819
65;4;921765.1766460454
66;4;939325.3609451104
67;4;1130454.858145672
68;4;926124.6685730134
69;4;1061361.847026859
70;4;916740.2005087942
71;4;1130668.6189038842
72;4;1021194.5571048297
73;4;1099769.4195251663
74;4;1037775.9927728516
75;4;984387.7470959648
76;4;907771.513663761
77;4;1011640.2096111173
78;4;969495.9530396124
79;4;1130107.2369065974
80;4;1094729.8120177272
81;4;951239.7973437886
82;4;1157324.1287304806
83;4;874944.2069374588
84;4;1045407.9675035351
85;4;998249.535576723
86;4;1146651.1702070334
87;4;957834.557959532
88;4;1035035.0833714835
89;4;927615.836792259
90;4;919078.0578909793
91;4;971866.0026105723
92;4;1090946.4220675207
93;4;1174743.0661409658
94;4;960600.0507976282
95;4;1139427.2018615464
96;4;903521.2724561198
97;4;1043791.600137528
98;4;1069382.7005876303
99;4;891936.766361173
100;4;1035566.0489488922
101;4;1072599.0142852203
102;4;984635.621673309
103;4;1006867.6444736226
104;4;945355.8519254093
105;4;903083.5306676485
106;4;1034405.2983714705
107;4;972426.6976139031
108;4;1048152.5120744109
109;4;982760.6967344874
110;4;1178507.1724815553
111;4;1119096.4151042858
112;4;1019713.9426579664
113;4;1013140.4487559296
114;4;949164.0457301689
115;4;836950.1660803643
116;4;947592.3399951337
117;4;1094841.1240228382
118;4;1036175.8022497066
119;4;930873.8608745276
120;4;943744.6025640231
121;4;915420.1596598953
122;4;920245.1263498368
123;4;1025925.0588907433
124;4;1025541.5647427924
125;4;1049803.8694692708
126;4;899637.8749518524
127;4;1290887.4767895427
128;4;997514.6425920527
129;4;1004384.3510661904
130;4;870848.4999711004
131;4;1073559.478388259
132;4;948022.9580334588
133;4;1094726.4264557748
134;4;941242.846804715
135;4;1136434.9901195744
136;4;1207480.4520323202
137;4;1084253.5730152237
138;4;1084790.3573961426
139;4;1010619.6108737254
140;4;1007175.8388661509
141;4;956614.98965136
142;4;955122.2685977409
143;4;950296.0782611395
144;4;1064741.985973684
145;4;910719.0342066814
146;4;1027021.7454906065
147;4;893129.5857565633
148;4;1033618.6572672667
149;4;1101975.2962785284
150;4;999279.6087709994
151;4;944233.3420858209
152;4;871448.0760934853
153;4;983670.7306039913
154;4;914518.0091551644
155;4;1106538.554677249
156;4;1132956.0593663591
157;4;980542.1601778066
158;4;1127387.7389998229
159;4;898066.2456445664
160;4;1021096.6237985991
161;4;1038306.8837696626
162;4;867996.2832230465
163;4;1066404.9899977462
164;4;1042390.2034204185
165;4;928926.8640156367
166;4;1002005.1131230751
167;4;878586.8839262443
168;4;1000687.7193625927
169;4;1038320.4208579538
170;4;903951.2343794404
171;4;945840.219887102
172;4;977194.887544017
173;4;910313.2405957356
174;4;1025945.3067918045
175;4;912860.7736514938
176;4;862319.4556586456
177;4;953935.5719078853
178;4;1105308.7704075994
179;4;1018225.921936534
180;4;1063386.887085
181;4;980929.1204442482
182;4;1165144.5606490213
183;4;941889.1735788083
184;4;1028238.9410056213
185;4;1005073.9474167982
186;4;1019583.689177932
187;4;1118035.4340322562
188;4;1019603.7221003307
189;4;901615.3911407724
190;4;921422.4620377861
191;4;1115295.0135948937
192;4;1018011.533769262
193;4;1028887.8336574619
194;4;1039741.6154875453
195;4;959861.9946968728
196;4;998795.1573652688
197;4;1013592.9732470973
198;4;1072132.5322508682
199;4;996760.8032729402
200;4;941314.7018076847
201;4;931930.1007153969
202;4;895393.1473532191
203;4;1063899.1540377508
204;4;919353.1113845124
205;4;932062.4197778713
206;4;1017899.6204427436
207;4;1030177.2350211961
208;4;1101582.9889819184
209;4;993459.0378580597
210;4;848295.9252198774
1;5;1026240.8582083347
2;5;1133895.0420878679
3;5;1156881.1219528394
4;5;1476211.995442807
5;5;1312625.774733275
6;5;1387826.2508090273
7;5;1432594.2803772935
8;5;1409689.42020809
9;5;1157710.8229239518
10;5;1210964.3261969215
11;5;1174059.8903393557
12;5;1333565.612578659
13;5;1523428.9179521173
14;5;1026559.6926314109
15;5;932394.4020238196
16;5;1111034.1772634406
17;5;1163292.487866918
18;5;990060.6480995506
19;5;1221003.1559362835
20;5;1029646.766890429
21;5;1097129.3550917269
22;5;1152367.9237657283
23;5;928903.395031716
24;5;1213897.3685138458
25;5;1077659.4816567705
26;5;1291084.4562653967
27;5;1041704.1681171844
28;5;1027113.7520686092
29;5;1033010.9549158274
30;5;876800.7745054121
31;5;1132253.0815147653
32;5;897791.4532102442
33;5;919274.7451533144
34;5;1062982.1012920293
35;5;855556.012758068
36;5;1093123.3566983193
37;5;1046074.3370395431
38;5;1116013.1442993772
39;5;1016696.2811078483
40;5;1128832.1114307293
41;5;1021535.7058800152
42;5;1094512.6322117476
43;5;1129825.6516291886
44;5;932967.514792492
45;5;935127.3408032425
46;5;1050497.0667181397
47;5;1085826.1418111247
48;5;1028803.3023295847
49;5;972886.0129340384
50;5;1043633.0730891096
51;5;913304.4398717445
52;5;914751.7075765741
53;5;974026.1992765418
54;5;1107929.3537040967
55;5;1014898.1796515211
56;5;946181.5404505318
57;5;1019299.9245533913
58;5;864196.7835544418
59;5;1114276.8624739952
60;5;991664.297380664
61;5;1051651.9187373864
62;5;952910.699232999
63;5;907709.7813293074
64;5;939535.2349834302
65;5;1036713.6390808165
66;5;1243299.6648321569
67;5;925108.8024478501
68;5;835153.0152744896
69;5;990461.2264380123
70;5;1032180.2091265561
71;5;887710.9458952222
72;5;1123155.722784877
73;5;841181.2642177958
74;5;1032497.8762800226
75;5;1025951.7068136443
76;5;944433.2897835176
77;5;962840.962708729
78;5;1230679.5059545669
79;5;1130156.7309627924
80;5;1003716.3966637617
81;5;986680.558977873
82;5;1029988.5710354183
83;5;1049382.9366666377
84;5;1043307.9481589153
85;5;1015677.3088632375
86;5;971300.4864523233
87;5;1018271.7728781858
88;5;891654.3418992299
89;5;922774.1568575024
90;5;1063955.924581189
91;5;1019566.8699414127
92;5;1026723.5227357565
93;5;922379.6761007063
94;5;1106902.7863887965
95;5;1037921.6937325008
96;5;931681.0451122443
97;5;994155.9556893029
98;5;1032062.1285157334
99;5;986032.1695203994
100;5;1046015.2039796213
101;5;901773.9275104844
102;5;958825.4394755192
103;5;1101199.7634117198
104;5;1063391.3419021752
105;5;942886.4809670732
106;5;975670.0443763481
107;5;1111826.929883394
108;5;972636.3135133042
109;5;976931.3559973906
110;5;1088716.6203791394
111;5;943491.1612924209
112;5;890701.1288026929
113;5;981023.1007831676
114;5;1018169.7301183885
115;5;1118223.7100142355
116;5;999327.3829431278
117;5;993432.298507848
118;5;902424.9823541766
119;5;968049.0486219922
120;5;1131686.469528574
121;5;975506.8773526252
122;5;896417.8078984877
123;5;942012.3839195146
124;5;1089666.8903448128
125;5;1010488.3019236105
126;5;971591.4433275581
127;5;1063776.2864239558
128;5;961480.0397220782
129;5;926329.248086099
130;5;1032183.5690198704
131;5;959137.2453171614
132;5;873873.7828646131
133;5;1062988.0356582722
134;5;1078209.974865926
135;5;1034979.5456005274
136;5;965966.2264191182
137;5;1107809.9413114847
138;5;887447.1623137884
139;5;1001520.55605071
140;5;1040094.2241981578
141;5;1037913.6346312605
142;5;1004344.0540854468
143;5;1046010.3506641003
144;5;1190903.4094503203
145;5;953799.2207304161
146;5;1073127.8027227393
147;5;969059.1848628375
148;5;994545.3216008926
149;5;1075226.579944934
150;5;1084565.7179590983
151;5;1013033.7348505083
152;5;1063713.0250413949
153;5;997516.2951903581
154;5;1180954.3054874085
155;5;982597.7154879718
156;5;879018.7278128591
157;5;1048772.0234584876
158;5;1026984.896199205
159;5;881344.241479422
160;5;945910.3882744415
161;5;1048346.2333448762
162;5;977423.7344023276
163;5;984503.4362977834
164;5;1012320.2888583104
165;5;991011.1050301609
166;5;921233.1491694539
167;5;874097.5869717041
168;5;868323.9091118139
169;5;1033497.8735206961
170;5;1011259.7447146554
171;5;1214356.6613694122
172;5;992494.2279804628
173;5;1067776.5656328525
174;5;1004470.4214404784
175;5;1017788.9317018696
176;5;908117.5972917094
177;5;1025559.7347834995
178;5;979622.1829694744
179;5;808912.3569538462
180;5;1016234.1693457895
181;5;971008.4684580995
182;5;895067.2105302477
183;5;942238.6186325568
184;5;1045450.8061170953
185;5;954557.6516701854
186;5;868969.5027573348
187;5;950989.1139928174
188;5;1034723.5845534909
189;5;1108746.6873328097
190;5;1149236.0080522005
191;5;1044845.6096903615
192;5;1074145.3180200183
193;5;1076970.1026911002
194;5;1027847.9275782228
195;5;1045536.5920122608
196;5;1068993.2163253874
197;5;954511.8800619997
198;5;948691.0165962884
199;5;951290.8966457625
200;5;936745.9158002341
201;5;1113746.8055421794
202;5;1134425.3644929382
203;5;1077077.3492045924
204;5;1017469.3843302701
205;5;951040.6006161433
206;5;1024472.1632009543
207;5;1187360.9707419062
208;5;822471.0547930772
209;5;1038499.4251961568
210;5;1003518.7849196363
1;6;1302502.6344537167
2;6;1150469.2840366168
3;6;1151941.9523156623
4;6;1375968.9467858667
5;6;1159293.6533228788
6;6;1142703.387261713
7;6;1389212.2581788136
8;6;1383797.0716007508
9;6;1169469.6599222042
10;6;1223396.5279453117
11;6;1182588.8342356991
12;6;1259660.0704910255
13;6;1373631.7732550297
14;6;1386368.0866076397
15;6;1004741.8826124428
16;6;1126652.8211606753
17;6;1156567.1602062471
18;6;979951.0258749378
19;6;1260264.1407757013
20;6;1045918.841326246
21;6;1181773.3691616321
22;6;1063967.1029247995
23;6;959658.289542418
24;6;1093568.349655976
25;6;909987.3935732569
26;6;1016029.0284262229
27;6;1140014.2955721482
28;6;984714.5760752667
29;6;1084562.0707984106
30;6;1030006.7012390171
31;6;1101059.5254928542
32;6;973850.3680533646
33;6;1124524.8588967423
34;6;908268.7998846066
35;6;1005173.9463824198
36;6;996361.598408221
37;6;1137809.7982978136
38;6;888732.9690969184
39;6;968620.4799084335
40;6;1031274.9353850053
41;6;835759.9182489152
42;6;942861.9293155482
43;6;979196.0185468211
44;6;970699.5207997155
45;6;1084652.0180773553
46;6;942705.7242378029
47;6;970006.6677779485
48;6;973820.3675530057
49;6;1234669.4759623816
50;6;906736.8936991771
51;6;1004189.2900973461
52;6;1070075.8052183858
53;6;1022029.7364640696
54;6;871613.4781550815
55;6;1028613.5512889393
56;6;925666.78852997
57;6;1033871.5452624013
58;6;1179690.0353296252
59;6;1166460.3053121066
60;6;1045999.3732057461
61;6;1065410.448884618
62;6;1036991.7241104019
63;6;969345.0170245105
64;6;920000.9313686655
65;6;1125815.4101169084
66;6;726121.072734871
67;6;1040727.7660500393
68;6;1119687.7488875499
69;6;911362.5477102427
70;6;948032.7868301659
71;6;1036478.7243470458
72;6;956813.9778966152
73;6;849904.4481107548
74;6;1091301.8511730866
