t;r;value
1;1;313888.5553524815
2;1;403022.64419148746
3;1;392617.71279158327
4;1;387786.2908276414
5;1;391030.21398780943
6;1;443754.66124713613
7;1;295968.9705785715
8;1;381520.9381420463
9;1;444063.84549326915
10;1;354709.26720430405
11;1;319525.4942154997
12;1;367642.1644540205
13;1;476990.4323473753
14;1;382857.73556995485
15;1;390576.37274960557
16;1;508874.6012498791
17;1;438028.982000896
18;1;420053.6007760112
19;1;395086.9060559751
20;1;456289.52913868753
21;1;431435.9763609022
22;1;412587.5714848373
23;1;407926.42769137607
24;1;439249.21802500973
25;1;336614.1014722896
26;1;445640.86174731766
27;1;369025.35367681587
28;1;461406.5391836282
29;1;387886.46380266646
30;1;423687.63843882794
31;1;486611.6845675398
32;1;356832.61965343927
33;1;380755.59452040604
34;1;505993.30042796675
35;1;441424.93458234984
36;1;503823.7562702184
37;1;426766.03910659364
38;1;438159.9143275772
39;1;437122.24721865734
40;1;467824.0833902174
41;1;393648.8503393403
42;1;475900.63502003293
43;1;404837.5121777105
44;1;423322.6764920687
45;1;473763.84395647363
46;1;509270.9959181362
47;1;378713.90673604317
48;1;449039.56144361146
49;1;376769.26947897766
50;1;486395.7380478791
51;1;409529.64264427085
52;1;433588.6014748439
53;1;457207.9654560535
54;1;433370.55293928215
55;1;393859.1050385163
56;1;451335.192788212
57;1;399605.8350462052
58;1;445651.92583038425
59;1;451927.5589871591
60;1;416788.05136076
61;1;436816.4761161333
62;1;372726.19649179047
63;1;431910.93145489926
64;1;420448.87370225514
65;1;481212.44540522195
66;1;393964.7785281188
67;1;391303.7445854307
68;1;464803.47919289034
69;1;368332.6009963596
70;1;438003.8245804529
71;1;345813.4272249023
72;1;395071.9240089602
73;1;414434.67906657857
74;1;431418.19897941384
75;1;440378.9010242183
76;1;396194.7624436179
77;1;468615.25541779667
78;1;442365.2968591345
79;1;363974.6788993811
80;1;494625.62142462545
81;1;464649.2709868848
82;1;369925.3538966475
83;1;425151.42457882874
84;1;435601.9720971416
85;1;364427.51664379454
86;1;384867.41602757765
87;1;449799.9192722526
88;1;385165.8678075943
89;1;400414.00482282846
90;1;417330.7272284053
91;1;426272.30816039024
92;1;490495.2448826763
93;1;477465.6422839975
94;1;427649.07738046313
95;1;498241.60154982953
96;1;400760.2938460453
97;1;445487.7787556195
98;1;452234.6396911551
99;1;433703.47235032613
100;1;373255.1647924206
101;1;435212.43882325274
102;1;490333.7281637551
103;1;438405.9027806131
104;1;462412.8152932008
105;1;444443.457425086
106;1;443241.1681306355
107;1;456209.9179387093
108;1;415398.1660995784
109;1;460262.6860535106
110;1;405840.63911874243
111;1;430961.18324300484
112;1;315151.05002331483
113;1;437893.11157367507
114;1;405585.7791825884
115;1;408638.00390867615
116;1;381814.65436678496
117;1;344530.3252089166
118;1;493191.91551214503
119;1;363264.9791459116
120;1;399276.61551304214
121;1;455292.2514355846
122;1;493752.2064099034
123;1;360424.07714731665
124;1;407967.3805449634
125;1;484546.18464173394
126;1;353909.3446688838
127;1;476477.47131196293
128;1;467900.49886571476
129;1;343561.49395787116
130;1;470210.952288892
131;1;476609.95732534863
132;1;305002.5695260853
133;1;455531.0640197733
134;1;490361.477907375
135;1;448891.9187535592
136;1;360450.78632855084
137;1;459586.4649979898
138;1;438436.6369380891
139;1;475495.7314390008
140;1;388454.4427578895
141;1;408668.55144689383
142;1;468720.7573381372
143;1;426177.76251083985
144;1;395100.64658416115
145;1;416656.11615226755
146;1;411693.8153465895
147;1;443888.338821692
148;1;441388.32037317497
149;1;433865.9029787851
150;1;421017.7815285019
151;1;420448.6378945607
152;1;483717.9062748139
153;1;377134.8822495928
154;1;426864.72311708884
155;1;392144.534732868
156;1;455386.92251148896
157;1;478315.68248808634
158;1;470784.37437126215
159;1;452106.5362019086
160;1;423552.9616990971
161;1;428779.93760831683
162;1;455881.21632066305
163;1;418883.63416286616
164;1;373448.1351398985
165;1;476978.29797447025
166;1;427758.95181306277
167;1;451971.158271162
168;1;422480.269840964
1;2;369583.1960272601
2;2;425655.95473196555
3;2;374061.9771004443
4;2;359917.2967055475
5;2;337403.48609755334
6;2;412159.53420990106
7;2;401347.30461378495
8;2;434167.0218811134
9;2;363574.10841326567
10;2;365686.1431223258
11;2;483997.38494264527
12;2;359286.076887993
13;2;383362.4736052956
14;2;460464.711916459
15;2;403400.1840882395
16;2;454539.71414416865
17;2;496400.3867520136
18;2;434149.98247408983
19;2;444831.43063193804
20;2;484540.52947442554
21;2;457568.39048392983
22;2;368667.9819111854
23;2;388721.12877589074
24;2;431351.3921852202
25;2;362590.4958506051
26;2;437789.3025816323
27;2;511024.40876451874
28;2;385351.87476089736
29;2;374192.7877550413
30;2;389929.6202976215
31;2;494158.0398952825
32;2;399353.929299945
33;2;420310.4838814669
34;2;443439.65936288185
35;2;479540.4806600152
36;2;424391.29810874426
37;2;377114.1203964902
38;2;432915.1453870445
39;2;440131.1944176707
40;2;434873.7150532604
41;2;389177.92886285926
42;2;387146.71710557747
43;2;480457.42151843605
44;2;375756.46449026244
45;2;394853.4427640838
46;2;460453.9618725413
47;2;388824.42513130326
48;2;462675.9307180628
49;2;424618.3308219695
50;2;381116.11090724124
51;2;396208.35417455185
52;2;400704.5675146663
53;2;479472.42022873065
54;2;485718.3684843262
55;2;376426.8110128932
56;2;456424.4055784336
57;2;425695.09544470336
58;2;447299.0904349583
59;2;433610.2613686207
60;2;408465.6346090204
61;2;326939.16014751757
62;2;468173.06790609326
63;2;380333.8849752631
64;2;361218.8147623342
65;2;426694.8182791849
66;2;459312.66348690586
67;2;416987.0572735566
68;2;421934.87226182385
69;2;375204.3714249634
70;2;491647.8669033541
71;2;403725.83614856214
72;2;362083.442471291
73;2;461370.6563491301
74;2;330405.93388672493
75;2;462131.26257074706
76;2;498648.97016333
77;2;379644.65684014594
78;2;405029.20169616415
79;2;366755.06821851875
80;2;380502.2705065783
81;2;425196.02032192546
82;2;443142.44376773515
83;2;489003.2025171191
84;2;424379.276966568
85;2;489113.1953388271
86;2;483455.80275614775
87;2;384905.8021732248
88;2;385142.9654907674
89;2;429716.9716648967
90;2;460881.8759520453
91;2;395051.9209412534
92;2;399853.4397278155
93;2;432720.85129538184
94;2;432912.6859720485
95;2;526374.0750272197
96;2;404525.6354575429
97;2;486128.4734907933
98;2;398889.8555066069
99;2;402505.3609781717
100;2;406844.00408565137
101;2;438277.1838655601
102;2;386852.81660127005
103;2;474229.39731846045
104;2;361016.0524107213
105;2;371481.6277365756
106;2;373351.93042763136
107;2;427613.95845117304
108;2;401241.16787272436
109;2;461050.6665863295
110;2;472302.94082660344
111;2;472646.05293291254
112;2;427499.54751779017
113;2;397856.6046592224
114;2;421054.0633076839
115;2;413967.09567876393
116;2;385108.8442782866
117;2;452724.4955549785
118;2;414673.4121883446
119;2;338755.4349221224
120;2;452374.3034705616
121;2;428203.2012976842
122;2;454858.8299975511
123;2;443033.6456844801
124;2;385653.48059064825
125;2;466577.45021851367
126;2;421697.2085474281
127;2;404816.4834748212
128;2;443241.2090495948
129;2;441515.87096075946
130;2;462054.06408697326
131;2;424517.9532082572
132;2;475631.9843410478
133;2;350810.9415527001
134;2;466489.7227628537
135;2;483309.9993662598
136;2;435734.49003002734
137;2;435190.67962374026
138;2;358768.97116613766
139;2;485361.12318519
140;2;483648.75194092793
141;2;460509.419229719
142;2;419250.7510052591
143;2;431505.20670773776
144;2;454049.31820453255
145;2;393923.0191231228
146;2;446669.4841391513
147;2;435810.8281061988
148;2;442657.142569914
149;2;396270.9333298814
150;2;408586.9982264821
151;2;359527.1572197799
152;2;432983.8017890988
153;2;484052.3404736038
154;2;391800.1804460239
155;2;429287.19845465367
156;2;471441.862387602
157;2;414646.55782762106
158;2;451067.4088810845
159;2;397632.84834571043
160;2;418140.3045750096
161;2;439053.2675657581
162;2;494718.96296338376
163;2;392531.0871873157
164;2;471597.6371511647
165;2;415930.4745264744
166;2;359856.1947062366
167;2;406208.69530391076
168;2;493342.1798686717
1;3;361996.7579049991
2;3;399657.70880688383
3;3;480513.4999385652
4;3;376193.01198977476
5;3;438683.87814111315
6;3;431353.77517311584
7;3;377899.2187359664
8;3;395932.2237322622
9;3;389411.36510657374
10;3;392512.84369691147
