f;n;t;r;value
Ala Completa;1;6;1;375.58064516134584
Media Pechuga;1;6;1;1107.5806451615695
Blanqueta;1;6;1;-1.9105704672660472e-13
Alón;1;6;1;-9.379164112033322e-14
Punta;1;6;1;-2.779011588750614e-14
Jamoncito;1;6;1;528.5376344086868
Medio Muslo;1;6;1;943.8172043012263
Entero;1;7;1;-2.5579538487363607e-12
Medio Pollo;1;7;1;8.99999999999909
Medio Pollo Superior;1;7;1;207.8709677419356
Medio Pollo Inferior;1;7;1;205.06451612903538
Cuarto de Pollo Superior;1;7;1;436.64516128999145
Muslo Entero;1;7;1;415.58064516105304
Pechuga Completa;1;7;1;770.3225806451654
Ala Completa;1;7;1;375.58064516134584
Media Pechuga;1;7;1;1107.580645161564
Blanqueta;1;7;1;0.0
Alón;1;7;1;0.0
Punta;1;7;1;0.0
Jamoncito;1;7;1;528.5376344086868
Medio Muslo;1;7;1;943.8172043012263
Entero;1;8;1;-3.353761712787673e-12
Medio Pollo;1;8;1;8.99999999999909
Medio Pollo Superior;1;8;1;207.8709677419356
Medio Pollo Inferior;1;8;1;205.0645161290338
Cuarto de Pollo Superior;1;8;1;436.64516128999145
Muslo Entero;1;8;1;415.58064516105287
Pechuga Completa;1;8;1;770.3225806451619
Ala Completa;1;8;1;375.5806451613455
Media Pechuga;1;8;1;1107.5806451615676
Blanqueta;1;8;1;2.4449957727950113e-13
Alón;1;8;1;1.2002706520993693e-13
Punta;1;8;1;3.556357487701835e-14
Jamoncito;1;8;1;528.5376344086875
Medio Muslo;1;8;1;943.8172043012275
Entero;1;9;1;7.02016222930979e-12
Medio Pollo;1;9;1;8.99999999999909
Medio Pollo Superior;1;9;1;207.8709677419356
Medio Pollo Inferior;1;9;1;205.06451612902953
Cuarto de Pollo Superior;1;9;1;436.64516128999145
Muslo Entero;1;9;1;415.5806451610528
Pechuga Completa;1;9;1;770.3225806451619
Ala Completa;1;9;1;375.5806451613454
Media Pechuga;1;9;1;1107.5806451615626
Blanqueta;1;9;1;-3.266674680045794e-13
Alón;1;9;1;-1.6036402974770262e-13
Punta;1;9;1;-4.751526807339336e-14
Jamoncito;1;9;1;528.5376344086875
Medio Muslo;1;9;1;943.8172043012275
Entero;1;10;1;-2.4726887204451486e-12
Medio Pollo;1;10;1;8.99999999999909
Medio Pollo Superior;1;10;1;207.8709677419356
Medio Pollo Inferior;1;10;1;205.06451612903075
Cuarto de Pollo Superior;1;10;1;436.64516128999145
Muslo Entero;1;10;1;415.58064516105276
Pechuga Completa;1;10;1;770.3225806451619
Ala Completa;1;10;1;375.58064516134544
Media Pechuga;1;10;1;1107.5806451615672
Blanqueta;1;10;1;1.8838492019895988e-13
Alón;1;10;1;9.247986991585304e-14
Punta;1;10;1;2.7401442938030528e-14
Jamoncito;1;10;1;528.5376344086885
Medio Muslo;1;10;1;943.8172043012293
Entero;1;11;1;2.2737367544323206e-13
Medio Pollo;1;11;1;8.99999999999909
Medio Pollo Superior;1;11;1;207.8709677419355
Medio Pollo Inferior;1;11;1;205.06451612903226
Cuarto de Pollo Superior;1;11;1;436.64516128999185
Muslo Entero;1;11;1;415.5806451610502
Pechuga Completa;1;11;1;770.3225806451613
Ala Completa;1;11;1;375.58064516134584
Media Pechuga;1;11;1;1107.5806451615665
Blanqueta;1;11;1;-1.8331811576498822e-13
Alón;1;11;1;-8.999252955735785e-14
Punta;1;11;1;-2.6664453202180102e-14
Jamoncito;1;11;1;528.5376344086885
Medio Muslo;1;11;1;943.8172043012294
Entero;1;12;1;2.7284841053187847e-12
Medio Pollo;1;12;1;9.0
Medio Pollo Superior;1;12;1;207.8709677419355
Medio Pollo Inferior;1;12;1;205.06451612903226
Cuarto de Pollo Superior;1;12;1;436.64516128932814
Muslo Entero;1;12;1;415.5806451605721
Pechuga Completa;1;12;1;770.3225806451613
Ala Completa;1;12;1;375.5806451614558
Media Pechuga;1;12;1;1107.5806451621177
Blanqueta;1;12;1;0.0
Alón;1;12;1;0.0
Punta;1;12;1;0.0
Jamoncito;1;12;1;528.5376344088595
Medio Muslo;1;12;1;943.8172043015347
Entero;1;13;1;0.0
Medio Pollo;1;13;1;9.0
Medio Pollo Superior;1;13;1;207.8709677419356
Medio Pollo Inferior;1;13;1;205.06451612903226
Cuarto de Pollo Superior;1;13;1;436.6451612903226
Muslo Entero;1;13;1;415.58064516129025
Pechuga Completa;1;13;1;770.3225806451653
Ala Completa;1;13;1;375.5806451612911
Media Pechuga;1;13;1;1107.5806451612864
Blanqueta;1;13;1;-4.941710123544439e-13
Alón;1;13;1;-2.4259304242854516e-13
Punta;1;13;1;-7.187941997882819e-14
Jamoncito;1;13;1;528.5376344086022
Medio Muslo;1;13;1;943.8172043010752
Entero;1;14;1;0.0
Medio Pollo;1;14;1;9.0
Medio Pollo Superior;1;14;1;207.8709677419356
Medio Pollo Inferior;1;14;1;205.0645161290322
Cuarto de Pollo Superior;1;14;1;436.6451612903226
Muslo Entero;1;14;1;415.58064516129036
Pechuga Completa;1;14;1;770.3225806451653
Ala Completa;1;14;1;375.5806451612911
Media Pechuga;1;14;1;1107.5806451612864
Blanqueta;1;14;1;-4.807241820862957e-13
Alón;1;14;1;-2.359918712059997e-13
Punta;1;14;1;-6.99235173943703e-14
Jamoncito;1;14;1;528.5376344086022
Medio Muslo;1;14;1;943.8172043010752
Entero;1;15;1;-4.547473508864641e-13
Medio Pollo;1;15;1;8.999999999999647
Medio Pollo Superior;1;15;1;207.8709677419356
Medio Pollo Inferior;1;15;1;205.06451612902742
Cuarto de Pollo Superior;1;15;1;436.64516128999196
Muslo Entero;1;15;1;415.58064516105156
Pechuga Completa;1;15;1;770.3225806451613
Ala Completa;1;15;1;375.5806451613455
Media Pechuga;1;15;1;1107.5806451615663
Blanqueta;1;15;1;0.0
Alón;1;15;1;0.0
Punta;1;15;1;0.0
Jamoncito;1;15;1;528.5376344086899
Medio Muslo;1;15;1;943.8172043012316
Entero;1;16;1;-6.821210263296962e-13
Medio Pollo;1;16;1;9.000000000010447
Medio Pollo Superior;1;16;1;207.8709677419356
Medio Pollo Inferior;1;16;1;205.06451612903697
Cuarto de Pollo Superior;1;16;1;436.64516128999156
Muslo Entero;1;16;1;415.5806451610512
Pechuga Completa;1;16;1;770.3225806451613
Ala Completa;1;16;1;375.5806451613445
Media Pechuga;1;16;1;1107.5806451615613
Blanqueta;1;16;1;0.0
Alón;1;16;1;0.0
Punta;1;16;1;0.0
Jamoncito;1;16;1;528.5376344086849
Medio Muslo;1;16;1;943.8172043012228
Entero;1;17;1;6.821210263296962e-13
Medio Pollo;1;17;1;8.999999999988338
Medio Pollo Superior;1;17;1;207.8709677419356
Medio Pollo Inferior;1;17;1;205.0645161290322
Cuarto de Pollo Superior;1;17;1;436.6451612899922
Muslo Entero;1;17;1;415.58064516105196
Pechuga Completa;1;17;1;770.3225806451617
Ala Completa;1;17;1;375.58064516134647
Media Pechuga;1;17;1;1107.5806451615708
Blanqueta;1;17;1;0.0
Alón;1;17;1;0.0
Punta;1;17;1;0.0
Jamoncito;1;17;1;528.5376344086894
Medio Muslo;1;17;1;943.8172043012312
Entero;1;18;1;-1.7053025658242404e-13
Medio Pollo;1;18;1;8.999999999999394
Medio Pollo Superior;1;18;1;207.8709677419356
Medio Pollo Inferior;1;18;1;205.0645161290322
Cuarto de Pollo Superior;1;18;1;436.6451612899916
Muslo Entero;1;18;1;415.5806451610452
Pechuga Completa;1;18;1;770.3225806451613
Ala Completa;1;18;1;375.5806451613469
Media Pechuga;1;18;1;1107.5806451615663
Blanqueta;1;18;1;-8.572354295944435e-13
Alón;1;18;1;-4.2082466543727224e-13
Punta;1;18;1;-1.2468878975919176e-13
Jamoncito;1;18;1;528.5376344086903
Medio Muslo;1;18;1;943.8172043012326
Entero;1;19;1;0.0
Medio Pollo;1;19;1;8.999999999999394
Medio Pollo Superior;1;19;1;207.8709677419347
Medio Pollo Inferior;1;19;1;205.0645161290322
Cuarto de Pollo Superior;1;19;1;436.6451612899808
Muslo Entero;1;19;1;415.5806451610441
Pechuga Completa;1;19;1;770.322580645162
Ala Completa;1;19;1;375.58064516134743
Media Pechuga;1;19;1;1107.5806451615754
Blanqueta;1;19;1;0.0
Alón;1;19;1;0.0
Punta;1;19;1;0.0
Jamoncito;1;19;1;528.5376344086907
Medio Muslo;1;19;1;943.8172043012332
Entero;1;20;1;-1.9895196601282805e-13
Medio Pollo;1;20;1;8.999999999999394
Medio Pollo Superior;1;20;1;207.8709677419347
Medio Pollo Inferior;1;20;1;205.0645161290434
Cuarto de Pollo Superior;1;20;1;436.645161289987
Muslo Entero;1;20;1;415.5806451610483
Pechuga Completa;1;20;1;770.3225806451617
Ala Completa;1;20;1;375.58064516134647
Media Pechuga;1;20;1;1107.5806451615708
Blanqueta;1;20;1;0.0
Alón;1;20;1;0.0
Punta;1;20;1;0.0
Jamoncito;1;20;1;528.5376344086852
Medio Muslo;1;20;1;943.8172043012235
Entero;1;21;1;-6.536993168992922e-13
Medio Pollo;1;21;1;8.999999999999394
Medio Pollo Superior;1;21;1;207.87096774191187
Medio Pollo Inferior;1;21;1;205.064516129021
Cuarto de Pollo Superior;1;21;1;436.6451612900096
Muslo Entero;1;21;1;415.5806451610646
Pechuga Completa;1;21;1;770.3225806451617
Ala Completa;1;21;1;375.58064516134647
Media Pechuga;1;21;1;1107.5806451615708
Blanqueta;1;21;1;0.0
Alón;1;21;1;0.0
Punta;1;21;1;0.0
Jamoncito;1;21;1;528.5376344086874
Medio Muslo;1;21;1;943.8172043012273
Entero;2;15;1;-7.275957614183426e-12
Medio Pollo;2;15;1;43.00000000001551
Medio Pollo Superior;2;15;1;279.2903225806452
Medio Pollo Inferior;2;15;1;128.74193548387098
Cuarto de Pollo Superior;2;15;1;220.06451612901847
Muslo Entero;2;15;1;158.9354838709643
Pechuga Completa;2;15;1;0.0
Ala Completa;2;15;1;396.4838709677419
Media Pechuga;2;15;1;1982.4193548387173
Blanqueta;2;15;1;9.175149372382977e-13
Alón;2;15;1;4.504164237351644e-13
Punta;2;15;1;1.3345671814375238e-13
Jamoncito;2;15;1;642.9462365591397
Medio Muslo;2;15;1;1148.1182795698924
Entero;2;16;1;0.0
Medio Pollo;2;16;1;30.000000000894136
Medio Pollo Superior;2;16;1;109.16129032258065
Medio Pollo Inferior;2;16;1;0.0
Cuarto de Pollo Superior;2;16;1;476.7096774183165
Muslo Entero;2;16;1;344.29032258027024
Pechuga Completa;2;16;1;1916.6129032258066
Ala Completa;2;16;1;383.3225806451613
Media Pechuga;2;16;1;4.326464983931653e-10
Blanqueta;2;16;1;5.2879016470275756e-11
Alón;2;16;1;2.5958789903589918e-11
Punta;2;16;1;7.691493304767383e-12
Jamoncito;2;16;1;624.5806451612902
Medio Muslo;2;16;1;1115.3225806451612
Entero;2;17;1;0.0
Medio Pollo;2;17;1;43.0
Medio Pollo Superior;2;17;1;249.67741935483872
Medio Pollo Inferior;2;17;1;227.29032258064518
Cuarto de Pollo Superior;2;17;1;476.7096774193549
Muslo Entero;2;17;1;356.87096774193543
Pechuga Completa;2;17;1;14.516129032258064
Ala Completa;2;17;1;358.6451612903225
Media Pechuga;2;17;1;1778.7096774193549
Blanqueta;2;17;1;0.0
Alón;2;17;1;0.0
Punta;2;17;1;0.0
Jamoncito;2;17;1;536.516129032258
Medio Muslo;2;17;1;958.0645161290322
Entero;2;18;1;-2.7284841053187847e-12
Medio Pollo;2;18;1;299.50000000000136
Medio Pollo Superior;2;18;1;596.3225806451613
Medio Pollo Inferior;2;18;1;275.0967741935484
Cuarto de Pollo Superior;2;18;1;476.41935483871055
Muslo Entero;2;18;1;466.5322580645167
Pechuga Completa;2;18;1;141.29032258064515
Ala Completa;2;18;1;276.09677419354836
Media Pechuga;2;18;1;1239.1935483870968
Blanqueta;2;18;1;0.0
Alón;2;18;1;0.0
Punta;2;18;1;0.0
Jamoncito;2;18;1;441.3763440860215
Medio Muslo;2;18;1;788.1720430107525
Entero;2;19;1;0.0
Medio Pollo;2;19;1;0.0
Medio Pollo Superior;2;19;1;401.2258064516129
Medio Pollo Inferior;2;19;1;417.258064516129
Cuarto de Pollo Superior;2;19;1;953.4193548387098
Muslo Entero;2;19;1;688.5806451612904
Pechuga Completa;2;19;1;809.0322580645161
Ala Completa;2;19;1;258.0967741935484
Media Pechuga;2;19;1;481.4516129032258
Blanqueta;2;19;1;0.0
Alón;2;19;1;0.0
Punta;2;19;1;0.0
Jamoncito;2;19;1;355.7204301075269
Medio Muslo;2;19;1;635.2150537634409
Entero;2;20;1;0.0
Medio Pollo;2;20;1;0.0
Medio Pollo Superior;2;20;1;0.0
Medio Pollo Inferior;2;20;1;0.0
Cuarto de Pollo Superior;2;20;1;0.0
Muslo Entero;2;20;1;0.0
Pechuga Completa;2;20;1;2419.3548387096776
Ala Completa;2;20;1;483.8709677419355
Media Pechuga;2;20;1;0.0
Blanqueta;2;20;1;0.0
Alón;2;20;1;0.0
Punta;2;20;1;0.0
Jamoncito;2;20;1;752.6881720430108
Medio Muslo;2;20;1;1344.0860215053763
Entero;2;21;1;0.9999999942028808
Medio Pollo;2;21;1;0.0
Medio Pollo Superior;2;21;1;498.77419354838713
Medio Pollo Inferior;2;21;1;217.22580645404392
Cuarto de Pollo Superior;2;21;1;476.7096774193549
Muslo Entero;2;21;1;344.2903225806452
Pechuga Completa;2;21;1;483.8709677419355
Ala Completa;2;21;1;321.19354838765776
Media Pechuga;2;21;1;1122.0967741963534
Blanqueta;2;21;1;0.0
Alón;2;21;1;0.0
Punta;2;21;1;0.0
Jamoncito;2;21;1;550.9677419354839
Medio Muslo;2;21;1;983.8709677419354
Entero;2;22;1;0.0
Medio Pollo;2;22;1;0.0
Medio Pollo Superior;2;22;1;0.0
Medio Pollo Inferior;2;22;1;575.3548387096774
Cuarto de Pollo Superior;2;22;1;953.4193548387098
Muslo Entero;2;22;1;688.5806451612904
Pechuga Completa;2;22;1;960.9677419354839
Ala Completa;2;22;1;324.9677419354839
Media Pechuga;2;22;1;663.8709677419355
Blanqueta;2;22;1;0.0
Alón;2;22;1;0.0
Punta;2;22;1;0.0
Jamoncito;2;22;1;298.9677419354839
Medio Muslo;2;22;1;533.8709677419355
Entero;2;23;1;0.0
Medio Pollo;2;23;1;0.0
Medio Pollo Superior;2;23;1;249.67741935483872
Medio Pollo Inferior;2;23;1;561.516129032258
Cuarto de Pollo Superior;2;23;1;0.0
Muslo Entero;2;23;1;0.0
Pechuga Completa;2;23;1;1066.4516129032259
Ala Completa;2;23;1;442.258064516129
Media Pechuga;2;23;1;1144.8387096774193
Blanqueta;2;23;1;0.0
Alón;2;23;1;0.0
Punta;2;23;1;0.0
Jamoncito;2;23;1;551.1182795698925
Medio Muslo;2;23;1;984.1397849462364
Entero;2;24;1;0.0
Medio Pollo;2;24;1;0.0
Medio Pollo Superior;2;24;1;0.0
Medio Pollo Inferior;2;24;1;0.0
Cuarto de Pollo Superior;2;24;1;1063.741935483871
Muslo Entero;2;24;1;768.258064516129
Pechuga Completa;2;24;1;0.0
Ala Completa;2;24;1;306.5806451612903
Media Pechuga;2;24;1;1532.9032258064517
Blanqueta;2;24;1;0.0
Alón;2;24;1;0.0
Punta;2;24;1;0.0
Jamoncito;2;24;1;476.90322580645164
Medio Muslo;2;24;1;851.6129032258063
Entero;2;25;1;0.0
Medio Pollo;2;25;1;256.5
Medio Pollo Superior;2;25;1;249.67741935483872
Medio Pollo Inferior;2;25;1;0.0
Cuarto de Pollo Superior;2;25;1;148.93548387096774
Muslo Entero;2;25;1;224.56451612903226
Pechuga Completa;2;25;1;135.0
Ala Completa;2;25;1;392.61290322580646
Media Pechuga;2;25;1;1828.0645161290322
Blanqueta;2;25;1;0.0
Alón;2;25;1;0.0
Punta;2;25;1;0.0
Jamoncito;2;25;1;633.4623655913979
Medio Muslo;2;25;1;1131.1827956989246
Entero;2;26;1;-2.2737367544323206e-11
Medio Pollo;2;26;1;0.0
Medio Pollo Superior;2;26;1;249.67741935483872
Medio Pollo Inferior;2;26;1;289.354838709687
Cuarto de Pollo Superior;2;26;1;421.5483870967742
Muslo Entero;2;26;1;304.4516129032258
Pechuga Completa;2;26;1;1526.1290322580646
Ala Completa;2;26;1;372.00000000000216
Media Pechuga;2;26;1;333.8709677419465
Blanqueta;2;26;1;0.0
Alón;2;26;1;0.0
Punta;2;26;1;0.0
Jamoncito;2;26;1;539.5268817204301
Medio Muslo;2;26;1;963.4408602150537
Entero;2;27;1;0.0
Medio Pollo;2;27;1;42.5
Medio Pollo Superior;2;27;1;249.67741935483872
Medio Pollo Inferior;2;27;1;0.0
Cuarto de Pollo Superior;2;27;1;968.8064516129033
Muslo Entero;2;27;1;699.6935483870968
Pechuga Completa;2;27;1;0.0
Ala Completa;2;27;1;276.6774193548387
Media Pechuga;2;27;1;1383.3870967741937
Blanqueta;2;27;1;0.0
Alón;2;27;1;0.0
Punta;2;27;1;0.0
Jamoncito;2;27;1;495.1182795698925
Medio Muslo;2;27;1;884.1397849462365
Entero;2;28;1;0.0
Medio Pollo;2;28;1;0.0
Medio Pollo Superior;2;28;1;249.67741935483872
Medio Pollo Inferior;2;28;1;619.8064516129033
Cuarto de Pollo Superior;2;28;1;0.0
Muslo Entero;2;28;1;0.0
Pechuga Completa;2;28;1;1496.1290322580646
Ala Completa;2;28;1;442.258064516129
Media Pechuga;2;28;1;715.1612903225806
Blanqueta;2;28;1;0.0
Alón;2;28;1;0.0
Punta;2;28;1;0.0
Jamoncito;2;28;1;530.1935483870968
Medio Muslo;2;28;1;946.7741935483871
Entero;2;29;1;0.999999991333425
Medio Pollo;2;29;1;0.0
Medio Pollo Superior;2;29;1;498.77419354838713
Medio Pollo Inferior;2;29;1;0.0
Cuarto de Pollo Superior;2;29;1;605.0322580695483
Muslo Entero;2;29;1;436.96774193911824
Pechuga Completa;2;29;1;0.0
Ala Completa;2;29;1;299.80645161290323
Media Pechuga;2;29;1;1499.032258064516
Blanqueta;2;29;1;0.0
Alón;2;29;1;0.0
Punta;2;29;1;0.0
Jamoncito;2;29;1;595.6774193548388
Medio Muslo;2;29;1;1063.7096774193549
Entero;2;30;1;0.0
Medio Pollo;2;30;1;9.28148311240748e-11
Medio Pollo Superior;2;30;1;0.0
Medio Pollo Inferior;2;30;1;0.0
Cuarto de Pollo Superior;2;30;1;605.0322580645162
Muslo Entero;2;30;1;436.96774193552284
Pechuga Completa;2;30;1;1192.741935483871
Ala Completa;2;30;1;383.03225806449814
Media Pechuga;2;30;1;722.4193548386648
Blanqueta;2;30;1;5.489049152499047e-12
Alón;2;30;1;2.694624129408623e-12
Punta;2;30;1;7.984071494544068e-13
Jamoncito;2;30;1;595.8279569892194
Medio Muslo;2;30;1;1063.978494623606
Entero;2;31;1;0.0
Medio Pollo;2;31;1;0.0
Medio Pollo Superior;2;31;1;249.67741935483872
Medio Pollo Inferior;2;31;1;236.93548387096774
Cuarto de Pollo Superior;2;31;1;0.0
Muslo Entero;2;31;1;782.0967741935484
Pechuga Completa;2;31;1;1066.4516129032259
Ala Completa;2;31;1;442.258064516129
Media Pechuga;2;31;1;1144.8387096774195
Blanqueta;2;31;1;0.0
Alón;2;31;1;0.0
Punta;2;31;1;0.0
Jamoncito;2;31;1;386.8817204301075
Medio Muslo;2;31;1;690.8602150537635
Entero;2;32;1;0.0
Medio Pollo;2;32;1;43.0
Medio Pollo Superior;2;32;1;249.67741935483872
Medio Pollo Inferior;2;32;1;231.48387096774195
Cuarto de Pollo Superior;2;32;1;476.7096774193549
Muslo Entero;2;32;1;344.2903225806451
Pechuga Completa;2;32;1;167.4193548387097
Ala Completa;2;32;1;358.6451612903226
Media Pechuga;2;32;1;1625.8064516129034
Blanqueta;2;32;1;0.0
Alón;2;32;1;0.0
Punta;2;32;1;0.0
Jamoncito;2;32;1;539.5268817204302
Medio Muslo;2;32;1;963.4408602150537
Entero;2;33;1;0.0
Medio Pollo;2;33;1;43.0
Medio Pollo Superior;2;33;1;249.67741935483872
Medio Pollo Inferior;2;33;1;227.29032258064518
Cuarto de Pollo Superior;2;33;1;476.7096774193549
Muslo Entero;2;33;1;348.4838709677419
Pechuga Completa;2;33;1;1129.3548387096773
Ala Completa;2;33;1;358.6451612903225
Media Pechuga;2;33;1;663.8709677419355
Blanqueta;2;33;1;0.0
Alón;2;33;1;0.0
Punta;2;33;1;0.0
Jamoncito;2;33;1;539.5268817204301
Medio Muslo;2;33;1;963.4408602150538
Entero;2;34;1;1.0
Medio Pollo;2;34;1;85.5
Medio Pollo Superior;2;34;1;249.67741935483872
Medio Pollo Inferior;2;34;1;213.45161290322582
Cuarto de Pollo Superior;2;34;1;476.4193548387097
Muslo Entero;2;34;1;344.08064516129036
Pechuga Completa;2;34;1;627.5806451612904
Ala Completa;2;34;1;354.48387096774195
Media Pechuga;2;34;1;1144.8387096774195
Blanqueta;2;34;1;0.0
Alón;2;34;1;0.0
Punta;2;34;1;0.0
Jamoncito;2;34;1;539.5268817204301
Medio Muslo;2;34;1;963.4408602150537
Entero;2;35;1;0.0
Medio Pollo;2;35;1;0.0
Medio Pollo Superior;2;35;1;249.67741935483872
Medio Pollo Inferior;2;35;1;227.29032258064518
Cuarto de Pollo Superior;2;35;1;476.7096774193549
Muslo Entero;2;35;1;366.5161290322581
Pechuga Completa;2;35;1;669.1935483870968
Ala Completa;2;35;1;362.8064516129032
Media Pechuga;2;35;1;1144.8387096774195
Blanqueta;2;35;1;0.0
Alón;2;35;1;0.0
Punta;2;35;1;0.0
Jamoncito;2;35;1;539.5268817204301
Medio Muslo;2;35;1;963.4408602150537
Entero;3;29;1;0.0
Medio Pollo;3;29;1;45.5
Medio Pollo Superior;3;29;1;566.1290322580645
Medio Pollo Inferior;3;29;1;172.7741935483871
Cuarto de Pollo Superior;3;29;1;1099.4516129032259
Muslo Entero;3;29;1;856.5322580645162
Pechuga Completa;3;29;1;810.0
Ala Completa;3;29;1;201.87096774193546
Media Pechuga;3;29;1;199.35483870967744
Blanqueta;3;29;1;0.0
Alón;3;29;1;0.0
Punta;3;29;1;0.0
Jamoncito;3;29;1;376.3440860215054
Medio Muslo;3;29;1;672.0430107526881
Entero;3;30;1;0.0
Medio Pollo;3;30;1;0.0
Medio Pollo Superior;3;30;1;0.0
Medio Pollo Inferior;3;30;1;0.0
Cuarto de Pollo Superior;3;30;1;0.0
Muslo Entero;3;30;1;84.29032258064517
Pechuga Completa;3;30;1;97.25806451612904
Ala Completa;3;30;1;483.87096774193543
Media Pechuga;3;30;1;2322.0967741935483
Blanqueta;3;30;1;0.0
Alón;3;30;1;0.0
Punta;3;30;1;0.0
Jamoncito;3;30;1;722.4301075268818
Medio Muslo;3;30;1;1290.0537634408602
Entero;3;31;1;0.0
Medio Pollo;3;31;1;0.0
Medio Pollo Superior;3;31;1;1058.516129032258
Medio Pollo Inferior;3;31;1;3.3548387096774195
Cuarto de Pollo Superior;3;31;1;0.0
Muslo Entero;3;31;1;0.0
Pechuga Completa;3;31;1;0.0
Ala Completa;3;31;1;307.4516129032258
Media Pechuga;3;31;1;1537.258064516129
Blanqueta;3;31;1;0.0
Alón;3;31;1;0.0
Punta;3;31;1;0.0
Jamoncito;3;31;1;751.483870967742
Medio Muslo;3;31;1;1341.9354838709678
Entero;3;32;1;0.0
Medio Pollo;3;32;1;0.0
Medio Pollo Superior;3;32;1;0.0
Medio Pollo Inferior;3;32;1;692.7741935483871
Cuarto de Pollo Superior;3;32;1;0.0
Muslo Entero;3;32;1;0.0
Pechuga Completa;3;32;1;1620.0
Ala Completa;3;32;1;483.8709677419355
Media Pechuga;3;32;1;799.3548387096774
Blanqueta;3;32;1;0.0
Alón;3;32;1;0.0
Punta;3;32;1;0.0
Jamoncito;3;32;1;504.0
Medio Muslo;3;32;1;900.0
Entero;3;33;1;0.0
Medio Pollo;3;33;1;46.0
Medio Pollo Superior;3;33;1;0.0
Medio Pollo Inferior;3;33;1;253.29032258069924
Cuarto de Pollo Superior;3;33;1;617.8064516129033
Muslo Entero;3;33;1;446.19354838704277
Pechuga Completa;3;33;1;810.0
Ala Completa;3;33;1;376.45161290323824
Media Pechuga;3;33;1;1072.258064516129
Blanqueta;3;33;1;-7.622431786287397e-12
Alón;3;33;1;-3.741921058722904e-12
Punta;3;33;1;-1.1087173507327124e-12
