t;r;value
1;1;313888.555352479
2;1;403022.64419149095
3;1;392617.71279158106
4;1;387786.29082765774
5;1;391030.21398781403
6;1;443754.66124712635
7;1;295968.97057858005
8;1;462641.11662408826
9;1;518480.1271548274
10;1;410810.6355954385
11;1;353753.0450858567
12;1;389273.68498607917
13;1;488323.18233530776
14;1;385075.11787535966
15;1;467506.30904703663
16;1;552369.448838939
17;1;405208.54833636445
18;1;426743.298982542
19;1;400190.1665962334
20;1;425944.44560195156
21;1;409111.83946147445
22;1;460949.70715378853
23;1;435854.8719349503
24;1;454561.9979446622
25;1;331614.07116504904
26;1;421170.39865034993
27;1;343179.62558602286
28;1;435782.75999433297
29;1;452862.50887927413
30;1;464984.6488762725
31;1;459106.4979337254
32;1;362185.26523811463
33;1;372936.559600113
34;1;479122.5900043956
35;1;412948.050528491
36;1;525562.8074333807
37;1;435705.35637743
38;1;448107.946522575
39;1;418422.7505123647
40;1;452282.1370573996
41;1;362804.2388018357
42;1;439890.23349968984
43;1;448288.7774432424
44;1;439259.6279274171
45;1;474128.9665980075
46;1;456757.3382978714
47;1;364141.7281142302
48;1;422660.61425098294
49;1;349726.33725481096
50;1;521803.50607312354
51;1;403409.2530153439
52;1;421101.0843958413
53;1;430947.1876377502
54;1;400834.0862749642
55;1;434232.4542490473
56;1;451596.9257056853
57;1;437869.2325426189
58;1;460468.89281986014
59;1;433233.5459112789
60;1;384813.0488859238
61;1;424757.20780586964
62;1;342091.1501158453
63;1;442359.5122560834
64;1;481441.81832156895
65;1;492490.9072294037
66;1;401160.4809476632
67;1;391052.10002715245
68;1;450727.7592147161
69;1;369384.82962749386
70;1;443437.82784684206
71;1;385374.40814521024
72;1;422378.2262741857
73;1;420427.5794645208
74;1;434057.89723292156
75;1;432038.0138319632
76;1;381714.4144439948
77;1;450618.27060772525
78;1;490045.243771974
79;1;412895.51759880007
80;1;517487.1283816379
81;1;421428.8887849977
82;1;360500.95457761263
83;1;406594.89114896546
84;1;420800.36783456587
85;1;404281.4202645528
86;1;422535.6837015766
87;1;439093.024407044
88;1;383220.6322796935
89;1;374139.4588203663
90;1;402306.07523702644
91;1;413459.4331230519
92;1;580734.138631103
93;1;516837.8442999067
94;1;409698.5116617619
95;1;488161.39261762315
96;1;398712.44998767256
97;1;425808.34705919545
98;1;411266.7764361298
99;1;448193.392678368
100;1;402656.2021347378
101;1;415748.73336977174
102;1;440878.2297613191
103;1;424364.9686997086
104;1;446021.94392528245
105;1;430688.3744970929
106;1;443756.283431495
107;1;443510.18547590286
108;1;389590.33966095024
109;1;435066.36813680956
110;1;377494.17593926605
111;1;417855.32285644906
112;1;298804.84067930456
113;1;511671.3945895409
114;1;474965.620040409
115;1;399059.3413172575
116;1;413063.51232999994
117;1;341201.3867658076
118;1;469524.4823302559
119;1;340552.2523554844
120;1;476999.62572254124
121;1;516427.9939596256
122;1;517655.1637123439
123;1;371354.0930063992
124;1;400406.0403669372
125;1;456505.08085088496
126;1;341874.2779656235
127;1;520465.9607792662
128;1;430257.1331367078
129;1;350578.23696150945
130;1;481992.8705219369
131;1;416760.5352211463
132;1;302763.81498354307
133;1;439275.96406721266
134;1;554434.9919147189
135;1;413424.6186929855
136;1;384331.67603300576
137;1;475826.20965243195
138;1;426414.97776083305
139;1;443269.997112988
140;1;366685.40523356193
141;1;451930.3589251569
142;1;467881.96036154055
143;1;425463.48987799516
144;1;388607.75234955095
145;1;400538.9068940162
146;1;393547.2323496126
147;1;446209.700888998
148;1;494282.7895232434
149;1;453162.09987717075
150;1;408906.6622974498
151;1;415536.6648274104
152;1;474565.0247279556
153;1;360735.0305191558
154;1;401315.09183050983
155;1;472969.3971328996
156;1;462690.64493344334
157;1;467800.7261095806
158;1;431600.6690187824
159;1;410800.8194914717
160;1;417902.24107121874
161;1;441569.0574360902
162;1;448755.5400561603
163;1;393378.93998918874
164;1;374140.48816396156
165;1;442326.1226992596
166;1;412607.7857028525
167;1;438957.6129675977
168;1;404876.7254558122
1;2;369583.196027253
2;2;425655.9547319739
3;2;374061.97710044816
4;2;359917.2967055431
5;2;337403.4860975644
6;2;412159.53420989757
7;2;401347.30461378896
8;2;488825.990356113
9;2;428602.01218681707
10;2;414372.5016168948
11;2;521470.02383181656
12;2;379404.0956980056
13;2;393198.59185819153
14;2;462433.0418935723
15;2;433502.85745461006
16;2;475494.16114599834
17;2;472200.480766042
18;2;402226.52806831547
19;2;413822.09913812927
20;2;455886.33879813063
21;2;423742.8948605138
22;2;468711.1944046996
23;2;407493.7072466386
24;2;441503.6761648603
25;2;346520.1926788983
26;2;429950.1169570408
27;2;496392.3844032874
28;2;367183.25302922324
29;2;412831.7110707352
30;2;426931.0698377353
31;2;477490.6390960259
32;2;389443.373526451
33;2;400108.9724496043
34;2;418149.1309668897
35;2;456339.2676724492
36;2;474947.3919476261
37;2;391843.1956048926
38;2;431498.68455993396
39;2;447229.6018444301
40;2;408112.62238534295
41;2;375854.64618667203
42;2;383926.3061620901
43;2;518292.28091337916
44;2;377583.924203202
45;2;401267.48218115955
46;2;465668.26988714695
47;2;388819.0382391867
48;2;452389.973782499
49;2;413931.30483534414
50;2;414886.1095685804
51;2;403756.7041890958
52;2;441635.5720547079
53;2;485021.87811067083
54;2;458027.41547777725
55;2;363449.73491163953
56;2;434777.91556738736
57;2;464040.3774428365
58;2;472849.00770424155
59;2;425785.0511799067
60;2;402609.4072740474
61;2;316960.94916903187
62;2;432746.8158771028
63;2;388392.1610213524
64;2;424139.58609579434
65;2;458764.00392365514
66;2;496978.6093124576
67;2;407711.42730945256
68;2;388502.74743002857
69;2;366019.7285564587
70;2;473531.04515103024
71;2;420072.6857431459
72;2;386789.8762204858
73;2;473083.0638639921
74;2;337259.474991307
75;2;440883.6848039613
76;2;474686.1342430818
77;2;362965.493763366
78;2;456285.4302195614
79;2;429793.0036756804
80;2;425200.19637795794
81;2;435652.8891800102
82;2;418700.7695105641
83;2;465984.93276724144
84;2;386235.876221996
85;2;493521.39091170754
86;2;470751.54238286254
87;2;398872.80457942956
88;2;409833.80685563595
89;2;418036.58040916984
90;2;446446.11061992205
91;2;376905.47994125437
