k;t;r;value
p27;14;1;-0.0
p28;14;1;-0.0
p1;15;1;10042.661
p2;15;1;-0.0
p3;15;1;-0.0
p4;15;1;-0.0
p5;15;1;65079.30000000002
p6;15;1;-0.0
p7;15;1;9376.723
p8;15;1;-0.0
p9;15;1;-0.0
p10;15;1;-0.0
p11;15;1;-0.0
p12;15;1;-0.0
p13;15;1;-0.0
p14;15;1;-0.0
p15;15;1;-0.0
p16;15;1;-0.0
p17;15;1;57624.54
p18;15;1;-0.0
p19;15;1;-0.0
p20;15;1;-0.0
p21;15;1;-0.0
p22;15;1;-0.0
p23;15;1;-0.0
p24;15;1;-0.0
p25;15;1;-0.0
p26;15;1;-0.0
p27;15;1;-0.0
p28;15;1;-0.0
p1;16;1;0.0
p2;16;1;-0.0
p3;16;1;-0.0
p4;16;1;-0.0
p5;16;1;-0.0
p6;16;1;-0.0
p7;16;1;41608.657
p8;16;1;-0.0
p9;16;1;-0.0
p10;16;1;-0.0
p11;16;1;2797.781
p12;16;1;-0.0
p13;16;1;-0.0
p14;16;1;-0.0
p15;16;1;-0.0
p16;16;1;-0.0
p17;16;1;45823.871
p18;16;1;-0.0
p19;16;1;-0.0
p20;16;1;-0.0
p21;16;1;50010.057
p22;16;1;-0.0
p23;16;1;-0.0
p24;16;1;9958.751999999999
p25;16;1;-0.0
p26;16;1;-0.0
p27;16;1;-0.0
p28;16;1;-0.0
p1;17;1;6767.438000000001
p2;17;1;-0.0
p3;17;1;8944.761
p4;17;1;-0.0
p5;17;1;-0.0
p6;17;1;-0.0
p7;17;1;-0.0
p8;17;1;-0.0
p9;17;1;-0.0
p10;17;1;-0.0
p11;17;1;-0.0
p12;17;1;-0.0
p13;17;1;-0.0
p14;17;1;-0.0
p15;17;1;26686.149000000005
p16;17;1;-0.0
p17;17;1;-0.0
p18;17;1;-0.0
p19;17;1;-0.0
p20;17;1;-0.0
p21;17;1;-0.0
p22;17;1;-0.0
p23;17;1;-0.0
p24;17;1;109763.71199999998
p25;17;1;-0.0
p26;17;1;-0.0
p27;17;1;-0.0
p28;17;1;-0.0
p1;18;1;6767.438000000001
p2;18;1;-0.0
p3;18;1;-0.0
p4;18;1;-0.0
p5;18;1;-0.0
p6;18;1;-0.0
p7;18;1;36792.390999999996
p8;18;1;-0.0
p9;18;1;-0.0
p10;18;1;-0.0
p11;18;1;-0.0
p12;18;1;-0.0
p13;18;1;-0.0
p14;18;1;-0.0
p15;18;1;76845.081
p16;18;1;-0.0
p17;18;1;16621.732
p18;18;1;-0.0
p19;18;1;-0.0
p20;18;1;-0.0
p21;18;1;-0.0
p22;18;1;-0.0
p23;18;1;-0.0
p24;18;1;-0.0
p25;18;1;-0.0
p26;18;1;-0.0
p27;18;1;-0.0
p28;18;1;-0.0
p1;19;1;6767.438000000001
p2;19;1;-0.0
p3;19;1;17824.410000000003
p4;19;1;-0.0
p5;19;1;-0.0
p6;19;1;-0.0
p7;19;1;-0.0
p8;19;1;-0.0
p9;19;1;-0.0
p10;19;1;-0.0
p11;19;1;15548.957999999999
p12;19;1;-0.0
p13;19;1;-0.0
p14;19;1;-0.0
p15;19;1;-0.0
p16;19;1;-0.0
p17;19;1;-0.0
p18;19;1;-0.0
p19;19;1;-0.0
p20;19;1;-0.0
p21;19;1;-0.0
p22;19;1;-0.0
p23;19;1;-0.0
p24;19;1;115308.43199999999
p25;19;1;-0.0
p26;19;1;-0.0
p27;19;1;-0.0
p28;19;1;-0.0
p1;20;1;6760.657
p2;20;1;-0.0
p3;20;1;71305.77900000001
p4;20;1;-0.0
p5;20;1;-0.0
p6;20;1;-0.0
p7;20;1;-0.0
p8;20;1;-0.0
p9;20;1;-0.0
p10;20;1;-0.0
p11;20;1;-0.0
p12;20;1;-0.0
p13;20;1;-0.0
p14;20;1;-0.0
p15;20;1;-0.0
p16;20;1;-0.0
p17;20;1;-0.0
p18;20;1;-0.0
p19;20;1;-0.0
p20;20;1;-0.0
p21;20;1;60529.374
p22;20;1;-0.0
p23;20;1;-0.0
p24;20;1;-0.0
p25;20;1;-0.0
p26;20;1;-0.0
p27;20;1;-0.0
p28;20;1;-0.0
p1;21;1;6753.876
p2;21;1;-0.0
p3;21;1;35656.959
p4;21;1;-0.0
p5;21;1;-0.0
p6;21;1;-0.0
p7;21;1;-0.0
p8;21;1;-0.0
p9;21;1;-0.0
p10;21;1;-0.0
p11;21;1;-0.0
p12;21;1;-0.0
p13;21;1;-0.0
p14;21;1;-0.0
p15;21;1;24851.298000000003
p16;21;1;-0.0
p17;21;1;43589.256
p18;21;1;-0.0
p19;21;1;-0.0
p20;21;1;-0.0
p21;21;1;28001.475000000002
p22;21;1;-0.0
p23;21;1;-0.0
p24;21;1;-0.0
p25;21;1;-0.0
p26;21;1;-0.0
p27;21;1;-0.0
p28;21;1;-0.0
p1;22;1;6814.905000000001
p2;22;1;-0.0
p3;22;1;-0.0
p4;22;1;-0.0
p5;22;1;-0.0
p6;22;1;-0.0
p7;22;1;-0.0
p8;22;1;-0.0
p9;22;1;-0.0
p10;22;1;-0.0
p11;22;1;-0.0
p12;22;1;-0.0
p13;22;1;-0.0
p14;22;1;-0.0
p15;22;1;44407.19700000001
p16;22;1;-0.0
p17;22;1;25940.552
p18;22;1;-0.0
p19;22;1;-0.0
p20;22;1;-0.0
p21;22;1;-0.0
p22;22;1;-0.0
p23;22;1;-0.0
p24;22;1;71711.71199999998
p25;22;1;-0.0
p26;22;1;-0.0
p27;22;1;-0.0
p28;22;1;-0.0
p1;23;1;6848.81
p2;23;1;-0.0
p3;23;1;-0.0
p4;23;1;-0.0
p5;23;1;-0.0
p6;23;1;-0.0
p7;23;1;20235.374
p8;23;1;-0.0
p9;23;1;-0.0
p10;23;1;-0.0
p11;23;1;-0.0
p12;23;1;484.50000000000006
p13;23;1;-0.0
p14;23;1;-0.0
p15;23;1;63525.77400000001
p16;23;1;-0.0
p17;23;1;-0.0
p18;23;1;-0.0
p19;23;1;-0.0
p20;23;1;-0.0
p21;23;1;-0.0
p22;23;1;-0.0
p23;23;1;-0.0
p24;23;1;54142.55999999999
p25;23;1;-0.0
p26;23;1;-0.0
p27;23;1;-0.0
p28;23;1;-0.0
p1;24;1;0.0
p2;24;1;-0.0
p3;24;1;-0.0
p4;24;1;-0.0
p5;24;1;-0.0
p6;24;1;-0.0
p7;24;1;61844.030999999995
p8;24;1;-0.0
p9;24;1;-0.0
p10;24;1;-0.0
p11;24;1;-0.0
p12;24;1;-0.0
p13;24;1;-0.0
p14;24;1;-0.0
p15;24;1;3289.4220000000005
p16;24;1;-0.0
p17;24;1;-0.0
p18;24;1;-0.0
p19;24;1;-0.0
p20;24;1;-0.0
p21;24;1;-0.0
p22;24;1;-0.0
p23;24;1;-0.0
p24;24;1;83094.69599999998
p25;24;1;-0.0
p26;24;1;-0.0
p27;24;1;-0.0
p28;24;1;-0.0
p1;25;1;6848.81
p2;25;1;-0.0
p3;25;1;15398.988000000003
p4;25;1;-0.0
p5;25;1;-0.0
p6;25;1;-0.0
p7;25;1;-0.0
p8;25;1;-0.0
p9;25;1;-0.0
p10;25;1;-0.0
p11;25;1;12699.605
p12;25;1;-0.0
p13;25;1;-0.0
p14;25;1;-0.0
p15;25;1;-0.0
p16;25;1;-0.0
p17;25;1;65935.406
p18;25;1;-0.0
p19;25;1;-0.0
p20;25;1;-0.0
p21;25;1;48254.913
p22;25;1;-0.0
p23;25;1;-0.0
p24;25;1;-0.0
p25;25;1;-0.0
p26;25;1;-0.0
p27;25;1;-0.0
p28;25;1;-0.0
p1;26;1;10049.442000000001
p2;26;1;-0.0
p3;26;1;-0.0
p4;26;1;-0.0
p5;26;1;-0.0
p6;26;1;-0.0
p7;26;1;-0.0
p8;26;1;-0.0
p9;26;1;-0.0
p10;26;1;-0.0
p11;26;1;-0.0
p12;26;1;3220.5000000000005
p13;26;1;-0.0
p14;26;1;-0.0
p15;26;1;70808.13600000001
p16;26;1;-0.0
p17;26;1;43960.107
p18;26;1;-0.0
p19;26;1;-0.0
p20;26;1;-0.0
p21;26;1;-0.0
p22;26;1;-0.0
p23;26;1;-0.0
p24;26;1;13274.711999999998
p25;26;1;-0.0
p26;26;1;-0.0
p27;26;1;-0.0
p28;26;1;-0.0
p1;27;1;0.0
p2;27;1;-0.0
p3;27;1;-0.0
p4;27;1;-0.0
p5;27;1;-0.0
p6;27;1;-0.0
p7;27;1;37012.916
p8;27;1;-0.0
p9;27;1;-0.0
p10;27;1;-0.0
p11;27;1;1869.485
p12;27;1;-0.0
p13;27;1;-0.0
p14;27;1;-0.0
p15;27;1;-0.0
p16;27;1;-0.0
p17;27;1;-0.0
p18;27;1;-0.0
p19;27;1;-0.0
p20;27;1;-0.0
p21;27;1;33486.3
p22;27;1;-0.0
p23;27;1;-0.0
p24;27;1;84355.84799999998
p25;27;1;-0.0
p26;27;1;-0.0
p27;27;1;-0.0
p28;27;1;-0.0
p1;28;1;6855.591
p2;28;1;-0.0
p3;28;1;18044.163000000004
p4;28;1;-0.0
p5;28;1;-0.0
p6;28;1;-0.0
p7;28;1;-0.0
p8;28;1;-0.0
p9;28;1;-0.0
p10;28;1;-0.0
p11;28;1;-0.0
p12;28;1;12867.750000000002
p13;28;1;-0.0
p14;28;1;-0.0
p15;28;1;22474.548000000003
p16;28;1;-0.0
p17;28;1;-0.0
p18;28;1;-0.0
p19;28;1;-0.0
p20;28;1;-0.0
p21;28;1;-0.0
p22;28;1;-0.0
p23;28;1;-0.0
p24;28;1;92466.35999999999
p25;28;1;-0.0
p26;28;1;-0.0
p27;28;1;-0.0
p28;28;1;-0.0
p1;29;1;1030.712
p2;29;1;-0.0
p3;29;1;16432.641000000003
p4;29;1;-0.0
p5;29;1;-0.0
p6;29;1;-0.0
p7;29;1;18682.878
p8;29;1;-0.0
p9;29;1;-0.0
p10;29;1;-0.0
p11;29;1;5415.0599999999995
p12;29;1;-0.0
p13;29;1;-0.0
p14;29;1;-0.0
p15;29;1;33654.780000000006
p16;29;1;-0.0
p17;29;1;64195.259000000005
p18;29;1;-0.0
p19;29;1;-0.0
p20;29;1;-0.0
p21;29;1;-0.0
p22;29;1;-0.0
p23;29;1;-0.0
p24;29;1;-0.0
p25;29;1;-0.0
p26;29;1;-0.0
p27;29;1;-0.0
p28;29;1;-0.0
p1;30;1;20783.765000000003
p2;30;1;-0.0
p3;30;1;36446.442
p4;30;1;-0.0
p5;30;1;-0.0
p6;30;1;-0.0
p7;30;1;-0.0
p8;30;1;-0.0
p9;30;1;-0.0
p10;30;1;-0.0
p11;30;1;-0.0
p12;30;1;-0.0
p13;30;1;-0.0
p14;30;1;-0.0
p15;30;1;26201.292000000005
p16;30;1;-0.0
p17;30;1;-0.0
p18;30;1;-0.0
p19;30;1;-0.0
p20;30;1;-0.0
p21;30;1;54282.447
p22;30;1;-0.0
p23;30;1;-0.0
p24;30;1;-0.0
p25;30;1;-0.0
p26;30;1;-0.0
p27;30;1;-0.0
p28;30;1;-0.0
p1;31;1;0.0
p2;31;1;-0.0
p3;31;1;-0.0
p4;31;1;-0.0
p5;31;1;-0.0
p6;31;1;-0.0
p7;31;1;14757.533
p8;31;1;-0.0
p9;31;1;-0.0
p10;31;1;-0.0
p11;31;1;12042.061999999998
p12;31;1;-0.0
p13;31;1;-0.0
p14;31;1;-0.0
p15;31;1;-0.0
p16;31;1;-0.0
p17;31;1;-0.0
p18;31;1;-0.0
p19;31;1;-0.0
p20;31;1;-0.0
p21;31;1;-0.0
p22;31;1;-0.0
p23;31;1;-0.0
p24;31;1;134736.69599999997
p25;31;1;-0.0
p26;31;1;-0.0
p27;31;1;-0.0
p28;31;1;-0.0
p1;32;1;6923.401000000001
p2;32;1;-0.0
p3;32;1;87982.59000000001
p4;32;1;-0.0
p5;32;1;-0.0
p6;32;1;-0.0
p7;32;1;-0.0
p8;32;1;-0.0
p9;32;1;-0.0
p10;32;1;-0.0
p11;32;1;-0.0
p12;32;1;-0.0
p13;32;1;-0.0
p14;32;1;-0.0
p15;32;1;30127.683000000005
p16;32;1;-0.0
p17;32;1;-0.0
p18;32;1;-0.0
p19;32;1;-0.0
p20;32;1;-0.0
p21;32;1;-0.0
p22;32;1;-0.0
p23;32;1;-0.0
p24;32;1;-0.0
p25;32;1;-0.0
p26;32;1;-0.0
p27;32;1;-0.0
p28;32;1;-0.0
p1;33;1;13853.583
p2;33;1;-0.0
p3;33;1;-0.0
p4;33;1;-0.0
p5;33;1;-0.0
p6;33;1;-0.0
p7;33;1;-0.0
p8;33;1;-0.0
p9;33;1;-0.0
p10;33;1;-0.0
p11;33;1;8174.161999999999
p12;33;1;-0.0
p13;33;1;-0.0
p14;33;1;-0.0
p15;33;1;50330.058000000005
p16;33;1;-0.0
p17;33;1;66838.761
p18;33;1;-0.0
p19;33;1;-0.0
p20;33;1;-0.0
p21;33;1;-0.0
p22;33;1;-0.0
p23;33;1;-0.0
p24;33;1;-0.0
p25;33;1;-0.0
p26;33;1;-0.0
p27;33;1;-0.0
p28;33;1;-0.0
p1;34;1;6.781000000000001
p2;34;1;-0.0
p3;34;1;-0.0
p4;34;1;-0.0
p5;34;1;-0.0
p6;34;1;-0.0
p7;34;1;23666.743
p8;34;1;-0.0
p9;34;1;-0.0
p10;34;1;-0.0
p11;34;1;-0.0
p12;34;1;-0.0
p13;34;1;-0.0
p14;34;1;-0.0
p15;34;1;56357.49600000001
p16;34;1;-0.0
p17;34;1;60743.492000000006
p18;34;1;-0.0
p19;34;1;-0.0
p20;34;1;-0.0
p21;34;1;-0.0
p22;34;1;-0.0
p23;34;1;-0.0
p24;34;1;-0.0
p25;34;1;-0.0
p26;34;1;-0.0
p27;34;1;-0.0
p28;34;1;-0.0
p1;35;1;6923.401000000001
p2;35;1;-0.0
p3;35;1;-0.0
p4;35;1;-0.0
p5;35;1;13512.400000000003
p6;35;1;-0.0
p7;35;1;24637.053
p8;35;1;-0.0
p9;35;1;-0.0
p10;35;1;-0.0
p11;35;1;-0.0
p12;35;1;-0.0
p13;35;1;-0.0
p14;35;1;-0.0
p15;35;1;-0.0
p16;35;1;-0.0
p17;35;1;-0.0
p18;35;1;-0.0
p19;35;1;-0.0
p20;35;1;-0.0
p21;35;1;66418.344
p22;35;1;-0.0
p23;35;1;-0.0
p24;35;1;44640.43199999999
p25;35;1;-0.0
p26;35;1;-0.0
p27;35;1;-0.0
p28;35;1;-0.0
p1;36;1;0.0
p2;36;1;-0.0
p3;36;1;17181.429000000004
p4;36;1;-0.0
p5;36;1;-0.0
p6;36;1;-0.0
p7;36;1;25739.678
p8;36;1;-0.0
p9;36;1;-0.0
p10;36;1;-0.0
p11;36;1;128.92999999999998
p12;36;1;-0.0
p13;36;1;-0.0
p14;36;1;-0.0
p15;36;1;28254.804000000004
p16;36;1;-0.0
p17;36;1;11857.723
p18;36;1;-0.0
p19;36;1;-0.0
p20;36;1;-0.0
p21;36;1;-0.0
p22;36;1;-0.0
p23;36;1;-0.0
p24;36;1;62427.02399999999
p25;36;1;-0.0
p26;36;1;-0.0
p27;36;1;-0.0
p28;36;1;-0.0
p1;37;1;19061.391000000003
p2;37;1;-0.0
p3;37;1;-0.0
p4;37;1;-0.0
p5;37;1;-0.0
p6;37;1;-0.0
p7;37;1;21990.753
p8;37;1;-0.0
p9;37;1;-0.0
p10;37;1;-0.0
p11;37;1;-0.0
p12;37;1;-0.0
p13;37;1;-0.0
p14;37;1;-0.0
p15;37;1;-0.0
p16;37;1;-0.0
p17;37;1;-0.0
p18;37;1;-0.0
p19;37;1;-0.0
p20;37;1;-0.0
p21;37;1;91452.24
p22;37;1;-0.0
p23;37;1;-0.0
p24;37;1;-0.0
p25;37;1;-0.0
p26;37;1;-0.0
p27;37;1;16905.744
p28;37;1;-0.0
p1;38;1;0.0
p2;38;1;-0.0
p3;38;1;-0.0
p4;38;1;-0.0
p5;38;1;-0.0
p6;38;1;-0.0
p7;38;1;33828.534999999996
p8;38;1;-0.0
p9;38;1;-0.0
p10;38;1;-0.0
p11;38;1;2372.312
p12;38;1;-0.0
p13;38;1;-0.0
p14;38;1;-0.0
p15;38;1;-0.0
p16;38;1;-0.0
p17;38;1;-0.0
p18;38;1;-0.0
p19;38;1;-0.0
p20;38;1;-0.0
p21;38;1;-0.0
p22;38;1;-0.0
p23;38;1;-0.0
p24;38;1;119385.43199999999
p25;38;1;-0.0
p26;38;1;-0.0
p27;38;1;-0.0
p28;38;1;-0.0
p1;39;1;0.0
p2;39;1;-0.0
p3;39;1;24832.089000000004
p4;39;1;-0.0
p5;39;1;-0.0
p6;39;1;-0.0
p7;39;1;-0.0
p8;39;1;-0.0
p9;39;1;-0.0
p10;39;1;-0.0
p11;39;1;-0.0
p12;39;1;-0.0
p13;39;1;-0.0
p14;39;1;-0.0
p15;39;1;113599.14300000001
p16;39;1;-0.0
p17;39;1;-0.0
p18;39;1;-0.0
p19;39;1;-0.0
p20;39;1;-0.0
p21;39;1;-0.0
p22;39;1;-0.0
p23;39;1;-0.0
p24;39;1;-0.0
p25;39;1;-0.0
p26;39;1;-0.0
p27;39;1;-0.0
p28;39;1;-0.0
p1;40;1;6950.525000000001
p2;40;1;-0.0
p3;40;1;54791.74800000001
p4;40;1;-0.0
p5;40;1;-0.0
p6;40;1;-0.0
p7;40;1;-0.0
p8;40;1;-0.0
p9;40;1;-0.0
p10;40;1;-0.0
p11;40;1;6201.532999999999
p12;40;1;-0.0
p13;40;1;-0.0
p14;40;1;-0.0
p15;40;1;-0.0
p16;40;1;-0.0
p17;40;1;44178.814
p18;40;1;-0.0
p19;40;1;-0.0
p20;40;1;-0.0
p21;40;1;-0.0
p22;40;1;-0.0
p23;40;1;-0.0
p24;40;1;23005.151999999995
p25;40;1;-0.0
p26;40;1;-0.0
p27;40;1;-0.0
p28;40;1;-0.0
p1;41;1;6950.525000000001
p2;41;1;-0.0
p3;41;1;29959.659000000003
p4;41;1;-0.0
p5;41;1;-0.0
p6;41;1;-0.0
p7;41;1;21823.154
p8;41;1;-0.0
p9;41;1;-0.0
p10;41;1;-0.0
p11;41;1;-0.0
