t;r;value
1;1;998425.3202475636
2;1;1219266.3887501056
3;1;1247663.4745049481
4;1;1248156.33110789
5;1;1221595.9572356688
6;1;1330462.5313132664
7;1;1005754.5144161596
8;1;1081995.8202075812
9;1;1226321.5563391773
10;1;1035008.847326516
11;1;971821.6908364955
12;1;1042686.670651099
13;1;1200374.4648293736
14;1;1113000.6457034412
15;1;1026151.8662130149
16;1;1234479.7052471172
17;1;1134937.6062054418
18;1;1089203.6629687045
19;1;1078025.8395285518
20;1;1117837.4200647194
21;1;1021935.8292174453
22;1;1020346.5587221147
23;1;1085664.5150911885
24;1;1109035.374993431
25;1;917387.9431761879
26;1;1086545.0997765542
27;1;992622.1999642483
28;1;1140838.2871292494
29;1;1042247.5421194856
30;1;1104894.2030333246
31;1;1172439.2207523948
32;1;914934.8776638955
33;1;901272.5614345464
34;1;1220302.0566378722
35;1;1082607.8732645926
36;1;1162819.7886482184
37;1;1047235.6602010144
38;1;1084953.7519316697
39;1;957985.4392477393
40;1;1095173.6472957924
41;1;968196.0486036695
42;1;1124683.3350021176
43;1;976447.2731635873
44;1;949020.6593466743
45;1;1149321.180426064
46;1;1188719.3280875725
47;1;1077942.3699044362
48;1;1044591.5301234724
49;1;859693.2309493539
50;1;1094866.0036660791
51;1;953787.8294317273
52;1;980756.7327159715
53;1;1155864.2507287962
54;1;1024438.9673611718
55;1;1065306.3750777596
56;1;959163.230535869
57;1;944898.3818983535
58;1;1061387.8215030348
59;1;1046445.7815278131
60;1;1026289.6918847287
61;1;1026839.8306351334
62;1;882216.8662227449
63;1;1044173.0062479815
64;1;1022975.0972672522
65;1;1101833.0926245106
66;1;971430.4730612227
67;1;975342.7697780906
68;1;1034852.1730241871
69;1;944455.0063537986
70;1;1133292.3068900313
71;1;864423.5403363231
72;1;951285.5567790453
73;1;928863.1897989855
74;1;1065033.3496507618
75;1;1034757.7870414513
76;1;1014711.0850356283
77;1;1088944.1685255645
78;1;1038105.03688687
79;1;911648.9833729935
80;1;1134532.5191418824
81;1;974678.2195017555
82;1;887898.4328390389
83;1;1059736.7396791812
84;1;1043530.240555892
85;1;929449.3141568908
86;1;958211.2195489451
87;1;989500.4042795099
88;1;967639.2292932568
89;1;947617.2534424926
90;1;946472.4331371317
91;1;996740.2790426668
92;1;1106930.651229675
93;1;1094976.6945961935
94;1;1038991.4149389334
95;1;1028349.4017351815
96;1;994243.5241977565
97;1;1044189.5687067416
98;1;1003037.1399056714
99;1;996406.823897202
100;1;930292.3077479536
101;1;1066698.7720342504
102;1;1123260.930892546
103;1;1043394.6038531513
104;1;1181378.6882823454
105;1;1026049.6367093046
106;1;984853.6846172698
107;1;1013835.3812879806
108;1;970927.9079640934
109;1;1005038.2080277483
110;1;987311.151302632
111;1;987500.4286316668
112;1;793633.960796643
113;1;1063677.7779965785
114;1;975788.4568771417
115;1;1013505.4935543946
116;1;902596.9999357332
117;1;871411.8893793034
118;1;1127353.1725136985
119;1;928536.9255481387
120;1;926278.0385270115
121;1;1110383.0871106302
122;1;1156114.0765156427
123;1;850990.2480944506
124;1;1014364.485700755
125;1;1195312.1234748375
126;1;870676.5575381453
127;1;1037083.2959714867
128;1;1066706.376723822
129;1;816998.6312755134
130;1;1065829.0426352147
131;1;1063433.6487308335
132;1;776461.2380992451
133;1;1053459.357680737
134;1;1133108.797325313
135;1;972768.2454367154
136;1;869177.5100279085
137;1;1141546.7315946769
138;1;981413.6205306522
139;1;1097640.3427339378
140;1;943942.2024452394
141;1;1022521.7885897106
142;1;1039988.5498916213
143;1;990923.3611074296
144;1;940545.4781598672
145;1;958806.647487127
146;1;997407.8262324698
147;1;1111316.2137217144
148;1;1047794.3258170539
149;1;982458.528643467
150;1;996366.0141553112
151;1;1047218.084364422
152;1;1138502.8843626694
153;1;865372.9722772775
154;1;1035795.9716466942
155;1;935806.1360992999
156;1;1062239.5867030972
157;1;1120432.5963756833
158;1;1108740.4320042673
159;1;994353.7135239944
160;1;987563.899413296
161;1;1155899.5784240318
162;1;1011701.119697972
163;1;1017008.7162499314
164;1;913312.9400288793
165;1;1005562.2273459403
166;1;1022829.2884365092
167;1;1087292.214930036
168;1;1038668.6847048013
169;1;965202.2586989085
170;1;919717.9339635711
171;1;1128819.6711215903
172;1;883219.9974292285
173;1;879564.4295155081
174;1;900248.1409777303
175;1;945740.7842438016
176;1;935251.5777254731
177;1;1049022.9878696296
178;1;1206488.2863396122
179;1;1006253.6678403328
180;1;1115140.7482671249
181;1;974214.6942767698
182;1;896931.698836752
183;1;965229.4072959695
184;1;989114.1075759111
185;1;1002357.9055700082
186;1;1066455.4311385117
187;1;1065744.3433833912
188;1;989289.1211519319
189;1;892279.2782374932
190;1;1196986.2632021566
191;1;1171353.519574273
192;1;973450.4406151639
193;1;1021543.3751269194
194;1;846555.5309513664
195;1;928182.3390764561
196;1;1076687.9139924361
197;1;936236.6096867641
198;1;969035.1274770814
199;1;926981.399253955
200;1;920914.8002326257
201;1;1105115.3993606027
202;1;981924.6840739141
203;1;1092824.351234118
204;1;1074334.7588668372
205;1;1094970.2971741923
206;1;906404.350236993
207;1;1108927.7482889895
208;1;914566.4916713898
209;1;1160029.7803725104
210;1;971033.5104510022
1;2;1157510.7502091518
2;2;1276534.9325171802
3;2;1218854.3785392314
4;2;1042697.5396793464
5;2;1072413.9665046504
6;2;1234658.6688791122
7;2;1285002.176799406
8;2;1156787.4166979874
9;2;1097256.2582095684
10;2;1092004.9045514278
11;2;1262012.8765840773
12;2;1030990.1135938875
13;2;1060451.5581981787
14;2;1298946.551771357
15;2;1073432.8212570718
16;2;1170517.3186239747
17;2;1246590.703176423
18;2;1082802.4807147677
19;2;1127409.6941340037
20;2;1297120.2624036586
21;2;1215744.6502824638
22;2;1133338.9006379957
23;2;1039214.5412806529
24;2;1039977.3680778729
