f;t;r;value
Entero;1;1;40.0
Medio Pollo;1;1;60.0
Medio Pollo Superior;1;1;333.660624678006
Medio Pollo Inferior;1;1;70.0
Cuarto de Pollo Superior;1;1;412.94078854552276
Muslo Entero;1;1;425.8826618087213
Pechuga Completa;1;1;715.6002393648423
Ala Completa;1;1;374.1112096678211
Media Pechuga;1;1;384.3043455504069
Blanqueta;1;1;0.0
Alón;1;1;0.0
Punta;1;1;0.0
Jamoncito;1;1;66.0
Medio Muslo;1;1;820.9688033158025
Entero;2;1;40.0
Medio Pollo;2;1;60.0
Medio Pollo Superior;2;1;74.0
Medio Pollo Inferior;2;1;454.7625132776974
Cuarto de Pollo Superior;2;1;170.00787392302595
Muslo Entero;2;1;815.5564259100777
Pechuga Completa;2;1;787.0197526994466
Ala Completa;2;1;629.6473045455548
Media Pechuga;2;1;1160.1392911092098
Blanqueta;2;1;0.0
Alón;2;1;0.0
Punta;2;1;0.0
Jamoncito;2;1;66.0
Medio Muslo;2;1;80.5029257086278
Entero;3;1;267.8434663149163
Medio Pollo;3;1;60.0
Medio Pollo Superior;3;1;74.0
Medio Pollo Inferior;3;1;121.27900774240698
Cuarto de Pollo Superior;3;1;661.4667695168256
Muslo Entero;3;1;581.9158817887403
Pechuga Completa;3;1;1534.1146151594858
Ala Completa;3;1;618.2895076787082
Media Pechuga;3;1;1364.2116329257813
Blanqueta;3;1;0.0
Alón;3;1;0.0
Punta;3;1;0.0
Jamoncito;3;1;66.0
Medio Muslo;3;1;72.0
Entero;4;1;423.98857565527567
Medio Pollo;4;1;297.7863565547955
Medio Pollo Superior;4;1;74.0
Medio Pollo Inferior;4;1;70.0
Cuarto de Pollo Superior;4;1;242.79395401799957
Muslo Entero;4;1;533.9896274177593
Pechuga Completa;4;1;1612.2112876916078
Ala Completa;4;1;829.0095238557652
Media Pechuga;4;1;1557.573372507882
Blanqueta;4;1;0.0
Alón;4;1;0.0
Punta;4;1;0.0
Jamoncito;4;1;66.0
Medio Muslo;4;1;775.2180638051789
Entero;5;1;442.65821022902753
Medio Pollo;5;1;679.0706008510998
Medio Pollo Superior;5;1;74.0
Medio Pollo Inferior;5;1;70.0
Cuarto de Pollo Superior;5;1;104.0
Muslo Entero;5;1;579.4699237207044
Pechuga Completa;5;1;1878.732752116189
Ala Completa;5;1;1119.0371345594522
Media Pechuga;5;1;2159.62885588848
Blanqueta;5;1;0.0
Alón;5;1;0.0
