f;n;t;r;value
Medio Pollo Inferior;2;17;1;888.6129032258065
Cuarto de Pollo Superior;2;17;1;1694.3225806451615
Muslo Entero;2;17;1;1223.6774193548388
Pechuga Completa;2;17;1;1492.258064516129
Ala Completa;2;17;1;503.51612903225805
Media Pechuga;2;17;1;1933.5483870967741
Blanqueta;2;17;1;111.00537634408603
Alón;2;17;1;54.49354838709678
Punta;2;17;1;16.146236559139783
Jamoncito;2;17;1;1135.9569892473119
Medio Muslo;2;17;1;2028.494623655914
Entero;2;18;1;1132.0
Medio Pollo;2;18;1;1228.5
Medio Pollo Superior;2;18;1;1474.2580645161293
Medio Pollo Inferior;2;18;1;1304.6129032258063
Cuarto de Pollo Superior;2;18;1;1667.9032258064517
Muslo Entero;2;18;1;1204.5967741935485
Pechuga Completa;2;18;1;2100.967741935484
Ala Completa;2;18;1;699.483870967742
Media Pechuga;2;18;1;1396.4516129032259
Blanqueta;2;18;1;0.0
Alón;2;18;1;0.0
Punta;2;18;1;0.0
Jamoncito;2;18;1;1001.9784946236559
Medio Muslo;2;18;1;1789.2473118279568
Entero;2;19;1;1104.0
Medio Pollo;2;19;1;1201.5
Medio Pollo Superior;2;19;1;1446.967741935484
Medio Pollo Inferior;2;19;1;1278.1935483870968
Cuarto de Pollo Superior;2;19;1;1642.3548387096776
Muslo Entero;2;19;1;1186.1451612903227
Pechuga Completa;2;19;1;2093.225806451613
Ala Completa;2;19;1;713.6129032258063
Media Pechuga;2;19;1;1474.8387096774195
Blanqueta;2;19;1;0.0
Alón;2;19;1;0.0
Punta;2;19;1;0.0
Jamoncito;2;19;1;1026.3655913978496
Medio Muslo;2;19;1;1832.795698924731
Entero;2;20;1;1077.000000000211
Medio Pollo;2;20;1;1511.0
Medio Pollo Superior;2;20;1;1419.6774193548388
Medio Pollo Inferior;2;20;1;1251.774193548387
Cuarto de Pollo Superior;2;20;1;1615.3548387096776
Muslo Entero;2;20;1;1166.6451612903224
Pechuga Completa;2;20;1;2032.258064516129
Ala Completa;2;20;1;695.3225806451612
Media Pechuga;2;20;1;1444.3548387095752
Blanqueta;2;20;1;-1.2505552149377763e-11
Alón;2;20;1;-6.139089236967266e-12
Punta;2;20;1;-1.8189894035458565e-12
Jamoncito;2;20;1;1000.3225806451294
Medio Muslo;2;20;1;1786.2903225805883
Entero;2;21;1;1048.0000000000182
Medio Pollo;2;21;1;809.0
Medio Pollo Superior;2;21;1;1392.967741935484
Medio Pollo Inferior;2;21;1;1224.9354838709605
Cuarto de Pollo Superior;2;21;1;1589.225806451613
Muslo Entero;2;21;1;1121.1451612903227
Pechuga Completa;2;21;1;2460.967741935484
Ala Completa;2;21;1;774.8709677419338
Media Pechuga;2;21;1;1413.3870967741852
Blanqueta;2;21;1;0.0
Alón;2;21;1;0.0
Punta;2;21;1;0.0
Jamoncito;2;21;1;1136.3333333333333
Medio Muslo;2;21;1;2029.1666666666665
Entero;2;22;1;1021.0
Medio Pollo;2;22;1;1118.5
Medio Pollo Superior;2;22;1;1365.6774193548388
Medio Pollo Inferior;2;22;1;1198.0967741935485
Cuarto de Pollo Superior;2;22;1;1562.8064516129034
Muslo Entero;2;22;1;1128.6935483870968
Pechuga Completa;2;22;1;2230.6451612903224
Ala Completa;2;22;1;756.483870967742
Media Pechuga;2;22;1;1551.7741935483873
Blanqueta;2;22;1;0.0
Alón;2;22;1;0.0
Punta;2;22;1;0.0
Jamoncito;2;22;1;1100.731182795699
Medio Muslo;2;22;1;1965.5913978494623
Entero;2;23;1;994.0
Medio Pollo;2;23;1;1091.5
Medio Pollo Superior;2;23;1;1338.3870967741937
Medio Pollo Inferior;2;23;1;1171.6774193548388
Cuarto de Pollo Superior;2;23;1;1536.677419354839
Muslo Entero;2;23;1;1111.5000000000002
Pechuga Completa;2;23;1;1535.3225806451615
Ala Completa;2;23;1;770.6129032258065
Media Pechuga;2;23;1;2317.741935483871
Blanqueta;2;23;1;0.0
Alón;2;23;1;0.0
Punta;2;23;1;0.0
Jamoncito;2;23;1;1124.516129032258
Medio Muslo;2;23;1;2008.0645161290322
Entero;2;24;1;967.0000000000243
Medio Pollo;2;24;1;1066.0
Medio Pollo Superior;2;24;1;1315.1612903225807
Medio Pollo Inferior;2;24;1;1151.1290322580646
Cuarto de Pollo Superior;2;24;1;1513.7419354838712
Muslo Entero;2;24;1;1178.806451612893
Pechuga Completa;2;24;1;1946.6129032257948
Ala Completa;2;24;1;783.387096774191
Media Pechuga;2;24;1;1970.3225806451615
Blanqueta;2;24;1;0.0
Alón;2;24;1;0.0
Punta;2;24;1;0.0
Jamoncito;2;24;1;1115.6344086021504
Medio Muslo;2;24;1;1992.2043010752686
Entero;2;25;1;943.0000000000255
Medio Pollo;2;25;1;1042.5
Medio Pollo Superior;2;25;1;1294.2580645161142
Medio Pollo Inferior;2;25;1;1112.5483870967741
Cuarto de Pollo Superior;2;25;1;1493.709677419355
Muslo Entero;2;25;1;1304.8225806451612
Pechuga Completa;2;25;1;1688.7096774193549
Ala Completa;2;25;1;794.8064516129032
Media Pechuga;2;25;1;2285.3225806451615
Blanqueta;2;25;1;0.0
Alón;2;25;1;0.0
Punta;2;25;1;0.0
Jamoncito;2;25;1;1091.3978494623618
Medio Muslo;2;25;1;1948.9247311827887
Entero;2;26;1;929.0000000000246
Medio Pollo;2;26;1;1029.5
Medio Pollo Superior;2;26;1;1273.3548387096632
Medio Pollo Inferior;2;26;1;1116.741935483871
Cuarto de Pollo Superior;2;26;1;1473.3870967741937
Muslo Entero;2;26;1;1303.5645161290322
Pechuga Completa;2;26;1;1895.8064516129032
Ala Completa;2;26;1;804.2903225806451
Media Pechuga;2;26;1;2125.6451612903224
Blanqueta;2;26;1;0.0
Alón;2;26;1;0.0
Punta;2;26;1;0.0
Jamoncito;2;26;1;1094.408602150534
Medio Muslo;2;26;1;1954.3010752688106
Entero;2;27;1;924.0
Medio Pollo;2;27;1;1021.5
Medio Pollo Superior;2;27;1;1258.8387096774195
Medio Pollo Inferior;2;27;1;1118.4193548387098
Cuarto de Pollo Superior;2;27;1;1458.8709677419356
Muslo Entero;2;27;1;1304.8225806451612
Pechuga Completa;2;27;1;1876.9354838709678
Ala Completa;2;27;1;810.3870967741937
Media Pechuga;2;27;1;2175.0
Blanqueta;2;27;1;0.0
Alón;2;27;1;0.0
Punta;2;27;1;0.0
Jamoncito;2;27;1;1095.3118279569892
Medio Muslo;2;27;1;1955.9139784946233
Entero;2;28;1;924.0
Medio Pollo;2;28;1;1021.5
Medio Pollo Superior;2;28;1;1258.8387096774195
Medio Pollo Inferior;2;28;1;1118.4193548387098
Cuarto de Pollo Superior;2;28;1;1458.8709677419356
Muslo Entero;2;28;1;1304.8225806451612
Pechuga Completa;2;28;1;1876.9354838709678
Ala Completa;2;28;1;810.3870967741937
Media Pechuga;2;28;1;2175.0
Blanqueta;2;28;1;0.0
Alón;2;28;1;0.0
Punta;2;28;1;0.0
Jamoncito;2;28;1;1095.3118279569892
Medio Muslo;2;28;1;1955.9139784946233
Entero;2;29;1;924.0
Medio Pollo;2;29;1;1021.5
Medio Pollo Superior;2;29;1;1258.8387096774195
Medio Pollo Inferior;2;29;1;1118.4193548387098
Cuarto de Pollo Superior;2;29;1;1458.8709677419356
Muslo Entero;2;29;1;1304.8225806451612
Pechuga Completa;2;29;1;1876.9354838709678
Ala Completa;2;29;1;810.3870967741937
Media Pechuga;2;29;1;2175.0
Blanqueta;2;29;1;0.0
Alón;2;29;1;0.0
Punta;2;29;1;0.0
Jamoncito;2;29;1;1095.3118279569892
Medio Muslo;2;29;1;1955.9139784946233
Entero;2;30;1;924.0
Medio Pollo;2;30;1;1021.5
Medio Pollo Superior;2;30;1;1258.8387096774195
Medio Pollo Inferior;2;30;1;1118.4193548387098
Cuarto de Pollo Superior;2;30;1;1458.8709677419356
Muslo Entero;2;30;1;1304.8225806451612
Pechuga Completa;2;30;1;1876.9354838709678
Ala Completa;2;30;1;810.3870967741937
Media Pechuga;2;30;1;2175.0
Blanqueta;2;30;1;0.0
Alón;2;30;1;0.0
Punta;2;30;1;0.0
Jamoncito;2;30;1;1095.3118279569892
Medio Muslo;2;30;1;1955.9139784946233
Entero;2;31;1;924.0
Medio Pollo;2;31;1;1021.5
Medio Pollo Superior;2;31;1;1258.8387096774195
Medio Pollo Inferior;2;31;1;1118.4193548387098
Cuarto de Pollo Superior;2;31;1;1458.8709677419356
Muslo Entero;2;31;1;1304.8225806451612
Pechuga Completa;2;31;1;1876.9354838709678
Ala Completa;2;31;1;810.3870967741937
Media Pechuga;2;31;1;2175.0
Blanqueta;2;31;1;0.0
Alón;2;31;1;0.0
Punta;2;31;1;0.0
Jamoncito;2;31;1;1095.3118279569892
Medio Muslo;2;31;1;1955.9139784946233
Entero;2;32;1;924.0
Medio Pollo;2;32;1;1021.5
Medio Pollo Superior;2;32;1;1258.8387096774195
Medio Pollo Inferior;2;32;1;1118.4193548387098
Cuarto de Pollo Superior;2;32;1;1458.8709677419356
Muslo Entero;2;32;1;1304.8225806451612
Pechuga Completa;2;32;1;1876.9354838709678
Ala Completa;2;32;1;810.3870967741937
Media Pechuga;2;32;1;2175.0
Blanqueta;2;32;1;0.0
Alón;2;32;1;0.0
Punta;2;32;1;0.0
Jamoncito;2;32;1;1095.3118279569892
Medio Muslo;2;32;1;1955.9139784946233
Entero;2;33;1;924.0
Medio Pollo;2;33;1;1021.5
Medio Pollo Superior;2;33;1;1258.8387096774195
Medio Pollo Inferior;2;33;1;1118.4193548387098
Cuarto de Pollo Superior;2;33;1;1458.8709677419356
Muslo Entero;2;33;1;1304.8225806451612
Pechuga Completa;2;33;1;1876.9354838709678
Ala Completa;2;33;1;810.3870967741937
Media Pechuga;2;33;1;2175.0
Blanqueta;2;33;1;0.0
Alón;2;33;1;0.0
Punta;2;33;1;0.0
Jamoncito;2;33;1;1095.3118279569892
Medio Muslo;2;33;1;1955.9139784946233
Entero;2;34;1;924.0
Medio Pollo;2;34;1;1021.5
Medio Pollo Superior;2;34;1;1258.8387096774195
Medio Pollo Inferior;2;34;1;1118.4193548387098
Cuarto de Pollo Superior;2;34;1;1458.8709677419356
Muslo Entero;2;34;1;1304.8225806451612
Pechuga Completa;2;34;1;1876.9354838709678
Ala Completa;2;34;1;810.3870967741937
Media Pechuga;2;34;1;2175.0
Blanqueta;2;34;1;0.0
Alón;2;34;1;0.0
Punta;2;34;1;0.0
Jamoncito;2;34;1;1095.3118279569892
Medio Muslo;2;34;1;1955.9139784946233
Entero;2;35;1;924.0
Medio Pollo;2;35;1;1021.5
Medio Pollo Superior;2;35;1;1258.8387096774195
Medio Pollo Inferior;2;35;1;1118.4193548387098
Cuarto de Pollo Superior;2;35;1;1458.8709677419356
Muslo Entero;2;35;1;1304.8225806451612
Pechuga Completa;2;35;1;1876.9354838709678
Ala Completa;2;35;1;810.3870967741937
Media Pechuga;2;35;1;2175.0
Blanqueta;2;35;1;0.0
Alón;2;35;1;0.0
Punta;2;35;1;0.0
Jamoncito;2;35;1;1095.3118279569892
Medio Muslo;2;35;1;1955.9139784946233
Entero;3;29;1;449.0
Medio Pollo;3;29;1;0.0
Medio Pollo Superior;3;29;1;1706.5161290322583
Medio Pollo Inferior;3;29;1;2329.516129032258
Cuarto de Pollo Superior;3;29;1;261.8709677419355
Muslo Entero;3;29;1;1305.032258064516
Pechuga Completa;3;29;1;227.4193548387097
Ala Completa;3;29;1;583.0645161290323
Media Pechuga;3;29;1;5173.064516129032
Blanqueta;3;29;1;303.741935483871
Alón;3;29;1;149.10967741935485
Punta;3;29;1;44.18064516129032
Jamoncito;3;29;1;885.763440860215
Medio Muslo;3;29;1;1581.7204301075267
Entero;3;30;1;0.0
Medio Pollo;3;30;1;2493.5
Medio Pollo Superior;3;30;1;0.0
Medio Pollo Inferior;3;30;1;69.19354838709678
Cuarto de Pollo Superior;3;30;1;1447.5483870967744
Muslo Entero;3;30;1;1045.6612903225807
Pechuga Completa;3;30;1;3644.516129032258
Ala Completa;3;30;1;744.8709677419355
Media Pechuga;3;30;1;1200.725806451613
Blanqueta;3;30;1;136.997311827957
Alón;3;30;1;67.25322580645161
Punta;3;30;1;19.926881720430107
Jamoncito;3;30;1;1482.4946236559142
Medio Muslo;3;30;1;2647.311827956989
Entero;3;31;1;1156.0
Medio Pollo;3;31;1;0.0
Medio Pollo Superior;3;31;1;3353.225806451613
Medio Pollo Inferior;3;31;1;1618.7096774193549
Cuarto de Pollo Superior;3;31;1;1685.0322580645163
Muslo Entero;3;31;1;1216.967741935484
Pechuga Completa;3;31;1;632.4193548387098
Ala Completa;3;31;1;500.03225806451616
Media Pechuga;3;31;1;1867.741935483871
Blanqueta;3;31;1;0.0
Alón;3;31;1;0.0
Punta;3;31;1;0.0
Jamoncito;3;31;1;1066.1075268817203
Medio Muslo;3;31;1;1903.7634408602148
Entero;3;32;1;425.0
Medio Pollo;3;32;1;1747.5
Medio Pollo Superior;3;32;1;792.5806451612904
Medio Pollo Inferior;3;32;1;1027.0
Cuarto de Pollo Superior;3;32;1;1470.483870967742
Muslo Entero;3;32;1;1062.016129032258
Pechuga Completa;3;32;1;3135.967741935484
Ala Completa;3;32;1;864.1935483870967
Media Pechuga;3;32;1;1185.0
Blanqueta;3;32;1;0.0
Alón;3;32;1;0.0
Punta;3;32;1;0.0
Jamoncito;3;32;1;1181.1182795698924
Medio Muslo;3;32;1;2109.1397849462364
Entero;3;33;1;1100.0
Medio Pollo;3;33;1;1392.5
Medio Pollo Superior;3;33;1;246.1935483870968
Medio Pollo Inferior;3;33;1;1282.8064516129032
Cuarto de Pollo Superior;3;33;1;1632.483870967742
Muslo Entero;3;33;1;1179.016129032258
Pechuga Completa;3;33;1;3006.2903225806454
Ala Completa;3;33;1;897.2903225806451
Media Pechuga;3;33;1;1480.1612903225807
Blanqueta;3;33;1;0.0
Alón;3;33;1;0.0
Punta;3;33;1;0.0
Jamoncito;3;33;1;999.1182795698926
Medio Muslo;3;33;1;1784.1397849462364
Entero;3;34;1;1073.0
Medio Pollo;3;34;1;646.5
Medio Pollo Superior;3;34;1;1513.741935483871
Medio Pollo Inferior;3;34;1;1255.967741935484
Cuarto de Pollo Superior;3;34;1;1605.7741935483873
Muslo Entero;3;34;1;1159.725806451613
