k;t;r;value
p16;23;1;-0.0
p17;23;1;2305.0
p18;23;1;-0.0
p19;23;1;-0.0
p20;23;1;-0.0
p21;23;1;1996.0
p22;23;1;-0.0
p23;23;1;-0.0
p24;23;1;3169.0
p25;23;1;-0.0
p26;23;1;-0.0
p27;23;1;4.0
p28;23;1;-0.0
p1;24;1;967.0000000000243
p2;24;1;-0.0
p3;24;1;2132.0
p4;24;1;-0.0
p5;24;1;-0.0
p6;24;1;-0.0
p7;24;1;1541.0
p8;24;1;-0.0
p9;24;1;-0.0
p10;24;1;-0.0
p11;24;1;-0.0
p12;24;1;-0.0
p13;24;1;-0.0
p14;24;1;-0.0
p15;24;1;2745.0
p16;24;1;-0.0
p17;24;1;2265.0
p18;24;1;-0.0
p19;24;1;-0.0
p20;24;1;-0.0
p21;24;1;1327.0
p22;24;1;-0.0
p23;24;1;-0.0
p24;24;1;3819.0
p25;24;1;-0.0
p26;24;1;-0.0
p27;24;1;203.99999999997567
p28;24;1;-0.0
p1;25;1;943.0000000000255
p2;25;1;-0.0
p3;25;1;2085.0
p4;25;1;-0.0
p5;25;1;-0.0
p6;25;1;-0.0
p7;25;1;1530.0
p8;25;1;-0.0
p9;25;1;-0.0
p10;25;1;-0.0
p11;25;1;-0.0
p12;25;1;-0.0
p13;25;1;-0.0
p14;25;1;-0.0
p15;25;1;2653.0
p16;25;1;-0.0
p17;25;1;2228.9999999999745
p18;25;1;-0.0
p19;25;1;-0.0
p20;25;1;-0.0
p21;25;1;2070.0
p22;25;1;-0.0
p23;25;1;-0.0
p24;25;1;2951.0
p25;25;1;-0.0
p26;25;1;-0.0
p27;25;1;539.0
p28;25;1;-0.0
p1;26;1;929.0000000000246
p2;26;1;-0.0
p3;26;1;2059.0
p4;26;1;-0.0
p5;26;1;-0.0
p6;26;1;-0.0
p7;26;1;1508.0
p8;26;1;-0.0
p9;26;1;-0.0
p10;26;1;-0.0
p11;26;1;0.0
p12;26;1;-0.0
p13;26;1;-0.0
p14;26;1;-0.0
p15;26;1;2663.0
p16;26;1;-0.0
p17;26;1;2192.9999999999754
p18;26;1;-0.0
p19;26;1;-0.0
p20;26;1;-0.0
p21;26;1;1730.0
p22;26;1;-0.0
p23;26;1;-0.0
p24;26;1;3347.0
p25;26;1;-0.0
p26;26;1;-0.0
p27;26;1;571.0
p28;26;1;-0.0
p1;27;1;924.0
p2;27;1;-0.0
p3;27;1;2043.0
p4;27;1;-0.0
p5;27;1;-0.0
p6;27;1;-0.0
p7;27;1;1491.0
p8;27;1;-0.0
p9;27;1;-0.0
p10;27;1;-0.0
p11;27;1;0.0
p12;27;1;-0.0
p13;27;1;-0.0
p14;27;1;-0.0
p15;27;1;2667.0
p16;27;1;-0.0
p17;27;1;2168.0
p18;27;1;-0.0
p19;27;1;-0.0
p20;27;1;-0.0
p21;27;1;1828.0
p22;27;1;-0.0
p23;27;1;-0.0
p24;27;1;3280.0
p25;27;1;-0.0
p26;27;1;-0.0
p27;27;1;599.0
p28;27;1;-0.0
p1;28;1;924.0
p2;28;1;-0.0
p3;28;1;2043.0
p4;28;1;-0.0
p5;28;1;-0.0
p6;28;1;-0.0
p7;28;1;1491.0
p8;28;1;-0.0
p9;28;1;-0.0
p10;28;1;-0.0
p11;28;1;-0.0
p12;28;1;-0.0
p13;28;1;-0.0
p14;28;1;-0.0
p15;28;1;2667.0
p16;28;1;-0.0
p17;28;1;2168.0
p18;28;1;-0.0
p19;28;1;-0.0
p20;28;1;-0.0
p21;28;1;1828.0
p22;28;1;-0.0
p23;28;1;-0.0
p24;28;1;3280.0
p25;28;1;-0.0
p26;28;1;-0.0
p27;28;1;599.0
p28;28;1;-0.0
p1;29;1;449.0
p2;29;1;0.0
p3;29;1;0.0
p4;29;1;0.0
p5;29;1;0.0
p6;29;1;0.0
p7;29;1;451.0
p8;29;1;0.0
p9;29;1;0.0
p10;29;1;0.0
p11;29;1;2661.0
p12;29;1;2475.0
p13;29;1;0.0
p14;29;1;0.0
p15;29;1;5555.0
p16;29;1;0.0
p17;29;1;2939.0
p18;29;1;0.0
p19;29;1;0.0
p20;29;1;0.0
p21;29;1;0.0
p22;29;1;0.0
p23;29;1;-0.0
p24;29;1;470.0
p25;29;1;0.0
p26;29;1;0.0
p27;29;1;0.0
p28;29;1;0.0
p1;30;1;0.0
p2;30;1;0.0
p3;30;1;4986.0
p4;30;1;0.0
p5;30;1;1.0
p6;30;1;0.0
p7;30;1;0.0
p8;30;1;0.0
p9;30;1;0.0
p10;30;1;0.0
p11;30;1;0.0
p12;30;1;2316.0
p13;30;1;0.0
p14;30;1;0.0
p15;30;1;165.0
p16;30;1;0.0
p17;30;1;0.0
p18;30;1;0.0
p19;30;1;0.0
p20;30;1;0.0
p21;30;1;0.0
p22;30;1;0.0
p23;30;1;-0.0
p24;30;1;7532.0
p25;30;1;0.0
p26;30;1;0.0
p27;30;1;0.0
p28;30;1;0.0
p1;31;1;1156.0
p2;31;1;0.0
p3;31;1;0.0
p4;31;1;0.0
p5;31;1;0.0
p6;31;1;0.0
p7;31;1;2902.0
p8;31;1;0.0
p9;31;1;0.0
p10;31;1;0.0
p11;31;1;0.0
p12;31;1;0.0
p13;31;1;0.0
p14;31;1;0.0
p15;31;1;3860.0
p16;31;1;0.0
p17;31;1;5775.0
p18;31;1;0.0
p19;31;1;0.0
p20;31;1;0.0
p21;31;1;0.0
p22;31;1;0.0
p23;31;1;-0.0
p24;31;1;1307.0
p25;31;1;0.0
p26;31;1;0.0
p27;31;1;0.0
p28;31;1;0.0
p1;32;1;425.0
p2;32;1;0.0
p3;32;1;3495.0
p4;32;1;0.0
p5;32;1;0.0
p6;32;1;0.0
p7;32;1;785.0
p8;32;1;0.0
p9;32;1;0.0
p10;32;1;0.0
p11;32;1;0.0
p12;32;1;0.0
p13;32;1;0.0
p14;32;1;0.0
p15;32;1;2449.0
p16;32;1;0.0
p17;32;1;1365.0
p18;32;1;0.0
p19;32;1;0.0
p20;32;1;0.0
p21;32;1;0.0
p22;32;1;0.0
p23;32;1;-0.0
p24;32;1;6481.0
p25;32;1;0.0
p26;32;1;0.0
p27;32;1;0.0
p28;32;1;0.0
p1;33;1;1100.0
p2;33;1;0.0
p3;33;1;2785.0
p4;33;1;0.0
p5;33;1;0.0
p6;33;1;0.0
p7;33;1;1419.0
p8;33;1;0.0
p9;33;1;0.0
p10;33;1;0.0
p11;33;1;0.0
p12;33;1;0.0
p13;33;1;0.0
p14;33;1;0.0
p15;33;1;3059.0
p16;33;1;0.0
p17;33;1;424.0
p18;33;1;0.0
p19;33;1;0.0
p20;33;1;0.0
p21;33;1;0.0
p22;33;1;0.0
p23;33;1;-0.0
p24;33;1;6213.0
p25;33;1;0.0
p26;33;1;0.0
p27;33;1;0.0
p28;33;1;0.0
p1;34;1;1073.0
p2;34;1;0.0
p3;34;1;1293.0
p4;34;1;0.0
p5;34;1;0.0
p6;34;1;0.0
p7;34;1;2119.0
p8;34;1;0.0
p9;34;1;0.0
p10;34;1;0.0
p11;34;1;0.0
p12;34;1;0.0
p13;34;1;0.0
p14;34;1;0.0
p15;34;1;2995.0
p16;34;1;0.0
p17;34;1;2607.0
p18;34;1;0.0
p19;34;1;0.0
p20;34;1;0.0
p21;34;1;4746.0
p22;34;1;0.0
p23;34;1;-0.0
p24;34;1;167.0
p25;34;1;0.0
p26;34;1;0.0
p27;34;1;0.0
p28;34;1;0.0
p1;35;1;1045.0
p2;35;1;0.0
p3;35;1;1894.0
p4;35;1;0.0
p5;35;1;0.0
p6;35;1;0.0
p7;35;1;1773.0
p8;35;1;0.0
p9;35;1;0.0
p10;35;1;0.0
p11;35;1;0.0
p12;35;1;0.0
p13;35;1;0.0
p14;35;1;0.0
p15;35;1;2931.0
p16;35;1;0.0
p17;35;1;2202.0
p18;35;1;0.0
p19;35;1;0.0
p20;35;1;0.0
p21;35;1;0.0
p22;35;1;0.0
p23;35;1;-0.0
p24;35;1;5155.0
p25;35;1;0.0
p26;35;1;0.0
p27;35;1;0.0
p28;35;1;0.0
p1;36;1;1017.0
p2;36;1;0.0
p3;36;1;2230.0
p4;36;1;0.0
p5;36;1;0.0
p6;36;1;0.0
p7;36;1;1560.0
p8;36;1;0.0
p9;36;1;0.0
p10;36;1;0.0
p11;36;1;0.0
p12;36;1;0.0
p13;36;1;0.0
p14;36;1;0.0
p15;36;1;2868.0
p16;36;1;0.0
p17;36;1;2335.0
p18;36;1;0.0
p19;36;1;0.0
p20;36;1;0.0
p21;36;1;0.0
p22;36;1;0.0
p23;36;1;-0.0
p24;36;1;4866.0
p25;36;1;0.0
p26;36;1;0.0
p27;36;1;124.0
p28;36;1;0.0
p1;37;1;992.0
p2;37;1;0.0
p3;37;1;2182.0
p4;37;1;0.0
p5;37;1;0.0
p6;37;1;0.0
p7;37;1;1549.0
p8;37;1;0.0
p9;37;1;0.0
p10;37;1;0.0
p11;37;1;0.0
p12;37;1;0.0
p13;37;1;0.0
p14;37;1;1.0
p15;37;1;2804.0
p16;37;1;0.0
p17;37;1;2298.0
p18;37;1;0.0
p19;37;1;0.0
p20;37;1;0.0
p21;37;1;2937.0
p22;37;1;0.0
p23;37;1;-0.0
p24;37;1;1802.0
p25;37;1;0.0
p26;37;1;0.0
p27;37;1;435.0
p28;37;1;0.0
p1;38;1;972.0
p2;38;1;0.0
p3;38;1;2141.0
p4;38;1;0.0
p5;38;1;0.0
p6;38;1;0.0
p7;38;1;1535.0
p8;38;1;0.0
p9;38;1;0.0
p10;38;1;0.0
p11;38;1;0.0
p12;38;1;0.0
p13;38;1;0.0
p14;38;1;0.0
p15;38;1;2758.0
p16;38;1;0.0
p17;38;1;2263.0
p18;38;1;0.0
p19;38;1;0.0
p20;38;1;0.0
p21;38;1;815.0
p22;38;1;0.0
p23;38;1;-0.0
p24;38;1;3921.0
p25;38;1;0.0
p26;38;1;0.0
p27;38;1;595.0
p28;38;1;0.0
p1;39;1;954.0
p2;39;1;0.0
p3;39;1;2106.0
p4;39;1;0.0
p5;39;1;0.0
p6;39;1;0.0
p7;39;1;1517.0
p8;39;1;0.0
p9;39;1;0.0
p10;39;1;0.0
p11;39;1;0.0
p12;39;1;0.0
p13;39;1;0.0
p14;39;1;0.0
p15;39;1;2730.0
p16;39;1;0.0
p17;39;1;2227.0
p18;39;1;0.0
p19;39;1;0.0
p20;39;1;0.0
p21;39;1;1994.0
p22;39;1;0.0
p23;39;1;-0.0
p24;39;1;2869.0
p25;39;1;0.0
p26;39;1;0.0
p27;39;1;603.0
p28;39;1;0.0
p1;40;1;937.0
p2;40;1;0.0
p3;40;1;2071.0
p4;40;1;0.0
p5;40;1;0.0
p6;40;1;0.0
p7;40;1;1500.0
p8;40;1;0.0
p9;40;1;0.0
p10;40;1;0.0
p11;40;1;0.0
p12;40;1;0.0
p13;40;1;0.0
p14;40;1;0.0
p15;40;1;2702.0
p16;40;1;0.0
p17;40;1;2191.0
p18;40;1;0.0
p19;40;1;0.0
p20;40;1;0.0
p21;40;1;1685.0
p22;40;1;0.0
p23;40;1;-0.0
p24;40;1;3304.0
p25;40;1;0.0
p26;40;1;0.0
p27;40;1;610.0
p28;40;1;0.0
p1;41;1;923.0
p2;41;1;0.0
p3;41;1;2044.0
p4;41;1;0.0
p5;41;1;0.0
p6;41;1;0.0
p7;41;1;1490.0
p8;41;1;0.0
p9;41;1;0.0
p10;41;1;0.0
p11;41;1;0.0
p12;41;1;0.0
p13;41;1;0.0
p14;41;1;0.0
p15;41;1;2673.0
p16;41;1;0.0
p17;41;1;2168.0
p18;41;1;0.0
p19;41;1;0.0
p20;41;1;0.0
p21;41;1;1823.0
p22;41;1;0.0
p23;41;1;-0.0
p24;41;1;3274.0
p25;41;1;0.0
p26;41;1;0.0
p27;41;1;605.0
p28;41;1;0.0
p1;42;1;922.0
p2;42;1;0.0
p3;42;1;2043.0
p4;42;1;0.0
p5;42;1;0.0
p6;42;1;0.0
p7;42;1;1491.0
p8;42;1;0.0
p9;42;1;0.0
p10;42;1;0.0
p11;42;1;0.0
p12;42;1;0.0
p13;42;1;0.0
p14;42;1;2.0
p15;42;1;2667.0
p16;42;1;0.0
p17;42;1;2168.0
p18;42;1;0.0
p19;42;1;0.0
p20;42;1;0.0
p21;42;1;1828.0
p22;42;1;0.0
p23;42;1;-0.0
p24;42;1;3280.0
p25;42;1;0.0
p26;42;1;0.0
p27;42;1;599.0
p28;42;1;0.0
p1;43;1;1024.0
p2;43;1;-0.0
p3;43;1;2434.0
p4;43;1;-0.0
p5;43;1;-0.0
p6;43;1;-0.0
p7;43;1;-0.0
p8;43;1;-0.0
p9;43;1;-0.0
p10;43;1;-0.0
p11;43;1;1111.0
p12;43;1;-0.0
p13;43;1;-0.0
p14;43;1;-0.0
p15;43;1;4696.0
p16;43;1;-0.0
p17;43;1;2357.0
p18;43;1;-0.0
p19;43;1;-0.0
p20;43;1;-0.0
p21;43;1;-0.0
p22;43;1;-0.0
p23;43;1;-0.0
p24;43;1;3378.0
p25;43;1;-0.0
p26;43;1;-0.0
p27;43;1;-0.0
p28;43;1;-0.0
p1;44;1;498.0
p2;44;1;-0.0
p3;44;1;2110.0
p4;44;1;-0.0
p5;44;1;-0.0
p6;44;1;-0.0
p7;44;1;1457.0
p8;44;1;-0.0
