t;r;value
1;1;805276.3674378645
2;1;1000084.3928583688
3;1;977560.3945268686
4;1;968554.66785808
5;1;959566.0706868398
6;1;1066889.0243696065
7;1;797946.4965042471
8;1;1044721.5996935533
9;1;1141041.085375161
10;1;1021391.4364889718
11;1;891295.0356923816
12;1;962381.9210468229
13;1;1121090.0685977275
14;1;959402.8773934471
15;1;1032591.5756673599
16;1;1206758.814683394
17;1;1016027.1304516667
18;1;1027788.3482378257
19;1;971671.0865646119
20;1;1035732.7221012784
21;1;998632.2653243879
22;1;1054029.0831425225
23;1;1071340.812635634
24;1;1077921.7939953543
25;1;894846.4208908344
26;1;1082383.1873150822
27;1;909262.4826619148
28;1;1088095.2902557254
29;1;1091999.0309823933
30;1;1052065.0089509827
31;1;1151017.1636967366
32;1;896514.2467855543
33;1;892343.9843043017
34;1;1170354.249013576
35;1;1016845.9307758589
36;1;1181268.804715646
37;1;1010831.7086470574
38;1;1085630.0111872605
39;1;1039283.0674914689
40;1;1068115.3327332877
41;1;916780.8636025534
42;1;1086507.4174089902
43;1;1025833.1389488396
44;1;996638.7867461202
45;1;1147100.5003776904
46;1;1138205.855836255
47;1;980064.9181783616
48;1;1028625.4721483572
49;1;923070.3822385366
50;1;1156550.0321716936
51;1;936532.9883860996
52;1;1038436.8525033677
53;1;1110155.2247775467
54;1;983376.6952252085
55;1;1057600.1888830622
56;1;1039735.5840864135
57;1;1003362.7204066399
58;1;1089265.040099938
59;1;1045362.8473278501
60;1;1064816.4311274318
61;1;1066592.515875643
62;1;853810.7107819624
63;1;1019698.2607907755
64;1;1089582.847151645
65;1;1149402.0456498077
66;1;1030361.1428957223
67;1;997994.2211017902
68;1;1119491.4769648174
69;1;948468.9908045038
70;1;1106628.9729564344
71;1;920992.5547389054
72;1;988487.9375237965
73;1;960901.5573342001
74;1;1067820.768873309
75;1;1063741.3498249464
76;1;930901.566949085
77;1;1117815.5279637345
78;1;1095903.5083990113
79;1;995580.7235147872
80;1;1195245.2703587136
81;1;1044688.4159424471
82;1;882267.3409949237
83;1;1026517.2913124866
84;1;1057054.0179082225
85;1;992336.8395321782
86;1;1002122.9523774302
87;1;1092338.541661198
88;1;986729.901323587
89;1;938303.1555289074
90;1;983795.464557703
91;1;976215.6514324204
92;1;1241866.0103165577
93;1;1176792.2121800676
94;1;1138674.782350775
95;1;1103741.4548113465
96;1;1022829.0782310637
97;1;1029109.1466799948
98;1;1015589.4668896984
99;1;1031872.1212886116
100;1;952107.7355454431
101;1;1088805.6495797692
