t;r;value
1;1;998425.3202475636
2;1;1219266.3887501056
3;1;1247663.4745049481
4;1;1248156.33110789
5;1;1221595.9572356688
6;1;1330462.5313132664
7;1;1005754.5144161596
8;1;1189931.8764947488
9;1;1281463.782095953
10;1;1206366.8886076612
11;1;1080731.93612668
12;1;1103170.188753641
13;1;1359395.4921297878
14;1;1202873.7791894244
15;1;1126309.63388761
16;1;1285881.2289741351
17;1;1230550.6280296105
18;1;1205639.508173392
19;1;1132996.336725062
20;1;1230075.278593721
21;1;1144767.6163087576
22;1;951540.0544460658
23;1;1020667.8453248573
24;1;997017.6255212225
25;1;859628.9345285534
26;1;1057648.8349545149
27;1;944665.2921069993
28;1;1082146.4081346977
29;1;1010687.7896690598
30;1;1023287.9506227297
31;1;1126879.1753814481
32;1;867947.2325034203
33;1;889553.6186284497
34;1;1147168.9131445643
35;1;1012082.6581540074
36;1;1118926.4041121101
37;1;1001184.7453136956
38;1;1052213.6627982412
39;1;997606.3939271851
40;1;1081191.9096861607
41;1;960105.6074636249
42;1;1091720.8832304643
43;1;952646.6446916143
44;1;943811.1749024024
45;1;1084248.7130408944
46;1;1120865.5666835525
47;1;1002229.0479992717
48;1;985346.2988318999
49;1;945886.4652444704
50;1;1106272.0811765934
51;1;941083.7821045807
52;1;1014078.6152602183
53;1;1076372.7590254745
54;1;976081.1510625253
55;1;1030303.7876098622
56;1;991609.3277908638
57;1;908589.3864730587
58;1;1068508.3537468705
59;1;1010623.2169772028
60;1;1013901.5737385242
61;1;1011093.9487795493
62;1;847949.0393169203
63;1;1039431.3547233965
64;1;1024344.1196211956
65;1;1106352.8291454765
66;1;982221.6324054035
67;1;969049.538653119
68;1;1072601.35637677
69;1;929671.7949793166
70;1;1137058.9854009668
71;1;867509.1269425808
72;1;951347.8384718562
73;1;924048.2339195808
74;1;1063953.3061430678
75;1;1072151.3955982346
76;1;995632.4054593982
77;1;1132141.5585270994
78;1;1024165.5778788934
79;1;908700.6806595947
80;1;1070037.7600118096
81;1;1077294.3883146695
82;1;877103.9030046903
83;1;992246.3461184829
84;1;1072298.1311256841
85;1;927561.6199983944
86;1;933241.5160647626
87;1;1073676.8455958155
88;1;957655.4311855249
89;1;938013.5026408536
90;1;949996.9575681192
91;1;962905.2972856266
92;1;1119878.3798560877
93;1;1129486.0377891362
94;1;985179.5371051773
95;1;1084677.1870934332
96;1;993837.2020583635
97;1;1069014.9319476206
98;1;974177.9506583019
99;1;1011317.8345464021
100;1;896980.1044025556
101;1;1056592.8788646664
102;1;1127599.7976447693
103;1;1077696.0941230562
104;1;1187655.7708483632
105;1;1041999.9831382157
106;1;924413.3728615118
107;1;1012201.2318911882
108;1;924582.6093848402
109;1;1032048.0333936512
110;1;998307.9460762294
111;1;998035.057158138
112;1;789162.2630951335
113;1;1107165.9381096212
114;1;999945.3711554199
115;1;947636.5966842845
116;1;935042.9279138639
117;1;861784.6986114098
118;1;1135477.8484632263
119;1;907964.3420213655
120;1;904943.5311111317
121;1;1086291.1280956361
122;1;1155821.254040665
123;1;881770.9896755615
124;1;1022892.5610275615
125;1;1143802.6862508235
126;1;861597.6468323505
127;1;1057393.32028783
128;1;1011388.7003651181
129;1;812330.9670854816
130;1;1163718.068543857
131;1;1107530.0198564918
132;1;757754.6517093551
133;1;1079932.9402877816
134;1;1141797.1272151507
135;1;937228.277811969
136;1;870371.7789098177
137;1;1145968.2176930686
138;1;1045312.6720728159
139;1;1054587.0629050492
140;1;967316.9887370784
141;1;1031379.8649996992
142;1;1071624.5893712896
143;1;982910.8618313558
144;1;984254.1676522901
145;1;937632.1264548029
146;1;1011411.8738981134
147;1;1084881.2948911628
148;1;1040946.1206468372
149;1;962787.7232418853
150;1;995575.1639481195
151;1;1056503.4902323675
152;1;1133311.5991131933
153;1;857481.5788275684
154;1;997768.9530553711
155;1;940713.11240795
156;1;1069082.253969691
157;1;1115542.2023971307
158;1;1098127.6336514724
159;1;944386.4912206822
160;1;1050167.7589762565
161;1;1147692.7736291788
162;1;1155372.3644604534
163;1;1018073.8147760669
164;1;904739.1557066523
165;1;1087074.3586980274
166;1;1014016.4952312536
167;1;1094191.0244662738
168;1;967518.2179267823
169;1;938143.067612565
170;1;918294.1444575747
171;1;1069437.9157640657
172;1;916399.5464834401
173;1;875401.8591338042
174;1;921038.3217021084
175;1;961559.300063001
176;1;925120.6344826233
177;1;962667.9147889601
178;1;1190980.5720987103
179;1;1002092.7137578208
180;1;1099323.3820869671
181;1;951480.2655633432
182;1;946212.0052324177
183;1;919227.7085682825
184;1;1013052.878235368
185;1;961504.5723826019
186;1;1048896.6527933818
187;1;1060330.724327118
188;1;933840.9577796996
189;1;888227.7295502656
190;1;1194181.8600132382
191;1;1225678.678332474
192;1;883007.85245593
193;1;986202.1517404125
194;1;920677.5363677493
195;1;913220.6922132263
196;1;1149553.1443025607
197;1;959233.5402565364
198;1;967580.4365896051
199;1;922539.5280738701
200;1;980839.156557149
201;1;1049983.285280331
202;1;962138.8228724045
203;1;1089517.5672281354
204;1;1051793.467801297
205;1;1094180.5398194364
206;1;1006069.6554532177
207;1;1107274.587526205
208;1;912737.7152526823
209;1;1140594.1056115718
210;1;984005.9247493248
1;2;1157510.7502091518
2;2;1276534.9325171802
3;2;1218854.3785392314
4;2;1042697.5396793464
5;2;1072413.9665046504
6;2;1234658.6688791122
7;2;1285002.176799406
8;2;1267291.3254547322
9;2;1188296.7542671154
10;2;1158500.5222205073
11;2;1386599.0256892857
12;2;1124644.5790767262
13;2;1156820.9845038126
14;2;1445505.2502997632
15;2;1212886.1461539888
16;2;1157423.6374296783
17;2;1395810.5935918968
18;2;1215786.9473561419
19;2;1124448.050060035
20;2;1314604.0701722375
21;2;1201633.286704935
22;2;1012058.9533575863
23;2;983319.6304572423
24;2;1005825.3850449068
25;2;931529.1048809172
